cycles_old,cycles_new,instructions_old,instructions_new,branches_old,branches_new,branch_misses_old,branch_misses_new,comm,dso,symbol
394477845,446685311,435034054,491955346,53774628,60435354,897460,1092631,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
7968512945,4708539919,6552697100,3861292728,1031417783,599381867,23008437,13541020,"g4run","libG4processes.so","G4VEmProcess::ComputeIntegralLambda"
275560201,271968246,436161406,368647871,76070609,63415663,1147945,968279,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNextNucleon"
6976639,13959161,3343503,6384209,1652027,1528458,83445,46721,"g4run","libG4processes.so","G4FermiBreakUpVI::SampleDecay"
6958344,0,0,0,623454,0,0,0,"g4run","libG4processes.so","G4ExcitedString::GetLeftParton@plt"
11929816790,9664098284,7495708311,6810746984,1451579657,1258628447,59312770,45646352,"g4run","libG4processes.so","G4HadronicProcess::FillResult"
3490597,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4ReactionProduct::SetMomentum@plt"
3490666,3489911,13619960,17194815,2922442,3331948,58072,41929,"g4run","libG4processes.so","G4BinaryCascade::Propagate"
1334995770,1232851808,1263878125,1173260813,187078298,165797715,3501319,3310480,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic"
752738479,881360145,560836712,598666985,104812161,98310837,2717441,4074478,"g4run","libG4processes.so","G4NuclearRadii::RadiusHNGG"
27914442,20872944,41145757,16048089,7498201,6994243,39205,69061,"g4run","libG4processes.so","G4BinaryCascade::BuildTargetList"
104628560,132514716,102087441,124309889,21889303,20104293,265023,550007,"g4run","libG4processes.so","G4NavigationLevel::G4NavigationLevel@plt"
993610424,1104246588,990545524,1066303199,159283143,198373808,2525540,2334386,"g4run","libG4processes.so","G4Fancy3DNucleus::ChooseFermiMomenta"
24422466,34670115,8741853,18473570,3972444,2453616,128049,162868,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
27915780,10445286,21612326,33509593,4171692,4489487,35680,21270,"g4run","libG4processes.so","G4CascadeCoalescence::goodCluster@plt"
118640067,128778887,107701873,45583811,13299470,10495724,496390,530008,"g4run","libG4processes.so","G4HadSecondary::~G4HadSecondary@plt"
17446337,34803088,10140302,12476085,3074228,3147299,65138,40710,"g4run","libG4processes.so","G4HadronNucleonXsc::HyperonNucleonXscNS"
261484046,317036775,310435032,266216096,42351385,33419650,170858,134806,"g4run","libG4processes.so","G4KM_NucleonEqRhs::EvaluateRhsGivenB"
3489804,3462765,0,0,0,515579,0,15470,"g4run","libG4processes.so","G4MuonMinusBoundDecay::ApplyYourself"
8429715657,9200357598,7392670508,7346955652,1136241872,1108270342,21568414,23497493,"g4run","libG4processes.so","G4Transportation::PostStepGetPhysicalInteractionLength"
10476608,3491696,5167768,7559184,1555280,2004607,0,0,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
107785496,177690539,75517671,139506130,8389517,18555115,234827,548552,"g4run","libG4processes.so","G4NeutronInelasticXS::IsoCrossSection@plt"
3490264,0,0,0,0,0,7226,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity"
46240431388,50401871270,51040844752,57626175619,7537274800,8652038535,91735690,106242119,"g4run","libG4processes.so","G4CrossSectionDataStore::SampleZandA"
2528147663,2451320723,1880726020,1977444584,416756277,397363566,8138231,7899433,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection"
3488871,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4SigmaMinusField::~G4SigmaMinusField"
20862970,41627455,12774831,33177979,4233347,3927106,154888,237127,"g4run","libG4processes.so","G4InuclNuclei::clear"
45360565,34795224,58898350,17214766,3299006,4103058,63669,86378,"g4run","libG4processes.so","G4AngularDistributionNP::CosTheta"
13830549,16057906,9973587,12973155,461302,1499500,49735,31088,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda@plt"
59322230,100816549,107628377,78764784,12172409,14926976,369661,297501,"g4run","libG4processes.so","G4LowEXsection::CrossSection"
76781639,55703621,38737562,26363327,7771661,9911873,357223,254480,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity"
170698577,41655257,148891504,46647825,18592465,10752682,142911,258304,"g4run","libG4processes.so","G4VProcess::StartTracking@plt"
2190192443,2513937650,1528074360,1702051145,248662999,278149476,7889021,9804823,"g4run","libG4processes.so","G4HadFinalState::SetEnergyChange"
1084101633,1577026664,796925020,1155177818,121439335,200309782,5157014,8178926,"g4run","libG4processes.so","G4NuclearRadii::ExplicitRadius"
6940402,3490190,6745045,0,2066865,563131,104608,10383,"g4run","libG4processes.so","G4HadronicParameters::Instance@plt"
3489972,0,0,0,1024361,0,0,0,"g4run","libG4processes.so","G4HadronicProcessStore::DeRegister"
80241515,45305834,53647550,55751234,6071479,3788043,381497,273493,"g4run","libG4processes.so","G4FTFModel::SamplingNucleonKinematics"
832993863,787437196,957122701,1036288658,161787332,145113414,1229989,880520,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNNChannel::findCrossSection(double, double const (&) [30]) const"
3491730,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4CrossSectionSourcePtr::operator()@plt"
157047584,143041172,225274495,186250237,23302593,29294209,277808,242625,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupTarget@plt"
167494446,376154728,142332971,337117493,25487642,43837724,378645,539091,"g4run","libG4processes.so","G4InuclNuclei::getNucleiMass@plt"
0,9779840,0,13057189,0,2221409,0,0,"g4run","libG4processes.so","G4ProcessManager::InsertAt"
0,3485525,0,0,0,0,0,6030,"g4run","libG4processes.so","std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> >::_M_realloc_insert<G4CollisionInitialState* const&>"
6976402,10469913,13739532,11216296,1596069,2684363,7111,13687,"g4run","libG4processes.so","G4SigmaPlus::Definition@plt"
6978591,6895109,16692115,9668536,510212,1403564,86315,78909,"g4run","libG4processes.so","G4UnstableFragmentBreakUp::BreakUpChain"
1603692679,1473105001,1479137687,1339306561,262695433,229359114,2464213,2378181,"g4run","libG4processes.so","G4Decay::StartTracking"
1565728352,1695619318,929097716,1017033052,153881498,161252381,10304738,11080825,"g4run","libG4processes.so","G4GammaTransition::SampleTransition"
0,3492639,0,7410529,0,1430728,0,27270,"g4run","libG4processes.so","G4EmCorrections::HighOrderCorrections"
3491301,6960978,9742684,6659925,1360679,589529,90860,60829,"g4run","libG4processes.so","G4DecayKineticTracks::G4DecayKineticTracks"
4722089174,4655887366,4531050939,4445571949,786674207,760666362,19672543,20290288,"g4run","libG4processes.so","G4BetheBlochModel::SampleSecondaries"
212834258,114967765,154753533,123765989,32052181,26081424,334962,206616,"g4run","libG4processes.so","G4CascadeInterpolator<31>::getBin"
578823114,438962171,562899298,403692179,80884974,67722449,1914654,1430148,"g4run","libG4processes.so","G4BGGPionElasticXS::IsIsoApplicable"
6982068,3488133,9853057,16807159,0,1302546,48237,33300,"g4run","libG4processes.so","G4BinaryCascade::UpdateTracksAndCollisions"
10325938,6982564,6390036,0,1199474,492595,9915,36464,"g4run","libG4processes.so","std::__find_if<__gnu_cxx::__normal_iterator<G4CollisionInitialState**, std::vector<G4CollisionInitialState*, std::allocator<G4CollisionInitialState*> > >, __gnu_cxx::__ops::_Iter_equals_val<G4CollisionInitialState* const> >"
10416165,17451000,0,15058754,495066,552294,6540,18034,"g4run","libG4processes.so","G4Absorber::WillBeAbsorbed"
45381877,20942680,9654126,12850991,1508262,1010750,97763,67899,"g4run","libG4processes.so","G4EmCorrections::EffectiveChargeCorrection"
146520040,163321488,182683439,130953024,27129513,20039452,149884,192420,"g4run","libG4processes.so","G4VMscModel::GetEnergy@plt"
445711908,393233447,632573366,603933040,80227568,81477045,2650434,3258754,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >"
0,6982666,0,0,0,0,0,13981,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::GetElasticIsotopeCrossSection"
0,3489387,0,0,0,0,0,0,"g4run","libG4processes.so","G4Exp@plt"
827312284,834211930,1147261654,1176390720,108557318,101973691,574527,653667,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions"
10467110,13935740,50707224,24574030,2362940,5272242,0,0,"g4run","libG4processes.so","G4PreCompoundFragmentVector::ChooseFragment"
0,3492141,0,0,0,0,0,0,"g4run","libG4processes.so","G4ICRU73QOModel::GetL2@plt"
24513452,17448464,3013341,10780583,1465010,3498258,63479,53133,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SampleQuarkFlavor"
404761354,399619995,289341738,406302562,59134993,63926184,951394,939442,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei@plt"
3490529,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4VEnergyLossProcess::G4VEnergyLossProcess"
83733120,87197518,110182785,122491519,15688211,22649028,156550,164064,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMfunctions"
7116925911,7837494548,8390032141,9298125150,1435348375,1668127920,6333882,6038527,"g4run","libG4processes.so","G4PairingCorrection::GetPairingCorrection"
0,3490752,0,0,0,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_get_insert_hint_unique_pos"
0,3491546,0,9693918,0,2281687,0,1260,"g4run","libG4processes.so","G4ProductionCutsTable::ScanAndSetCouple@plt"
3489609,6983006,3657342,0,499767,0,30421,6926,"g4run","libG4processes.so","G4NucleiModel::generateModel@plt"
3489981,0,7900370,0,0,0,0,0,"g4run","libG4processes.so","G4HadronicInteractionRegistry::Clean"
3491576,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
6978690,0,0,0,450786,0,8679,0,"g4run","libG4processes.so","pthread_mutex_lock@plt"
3492363,6881127,0,12264034,779440,0,0,5950,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeCrossSectionPerAtom"
11017650731,9834973435,9649712438,8580103029,1523745523,1367434244,30286695,26053885,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
3530292,0,0,0,0,0,0,0,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle const&>"
74798580172,73845055174,70241842478,68211672642,11885862954,11644552189,293021215,294878767,"g4run","libG4processes.so","G4SeltzerBergerModel::SampleEnergyTransfer"
6983825,13899859,5804050,6205928,649626,1949380,15994,11182,"g4run","libG4processes.so","G4WentzelVIModel::ComputeCrossSectionPerAtom"
91405923025,88158455289,78702160560,75996590206,12663444733,12488087129,197700413,190611998,"g4run","libG4processes.so","G4VCrossSectionDataSet::IsIsoApplicable"
3491689,0,3187081,0,0,0,8060,0,"g4run","libG4processes.so","G4KM_NucleonEqRhs::~G4KM_NucleonEqRhs"
115120810,115025290,41793320,54155893,8811082,10004468,304473,258563,"g4run","libG4processes.so","G4LundStringFragmentation::Loop_toFragmentString"
3491694,6977917,6829313,3122368,572120,510821,6654,34576,"g4run","libG4processes.so","G4AntiNeutron::Definition@plt"
4052153850,4359512991,3304528221,3921978819,620672588,644592187,9368970,11150936,"g4run","libG4processes.so","G4InuclSpecialFunctions::inuclRndm@plt"
0,412586996027,0,483951396641,0,66968558219,0,485438057,"g4run","libG4processes.so","G4NeutronElasticXS::ElementCrossSection"
6983526,6982194,9583641,18504410,606124,319357,15979,0,"g4run","libG4processes.so","G4MuPairProductionModel::ComputeCrossSectionPerAtom"
355309578,619415346,262940531,474845591,53564161,74856202,1462380,2152425,"g4run","libG4processes.so","G4InuclElementaryParticle::~G4InuclElementaryParticle"
6975299,0,6686617,0,1404225,0,16759,0,"g4run","libG4processes.so","G4LundStringFragmentation::Diquark_AntiDiquark_belowThreshold_lastSplitting"
160335538,153414732,172275028,262010172,39528155,33858119,450737,358574,"g4run","libG4processes.so","G4FTFModel::ComputeNucleusProperties"
289543165,212517039,191364501,168082597,32937941,28730846,877277,741812,"g4run","libG4processes.so","G4MuBetheBlochModel::SampleSecondaries"
3020096963,3246642711,2076405163,2151717718,370240755,398142721,16770462,17281653,"g4run","libG4processes.so","G4IntraNucleiCascader::setupCascade"
87125620,59305903,86977239,73307873,11939232,11435372,212537,242073,"g4run","libG4processes.so","G4FTFModel::PutOnMassShell"
3487515,6982968,0,3244175,0,0,29068,31793,"g4run","libG4processes.so","G4UniversalFluctuation::SetParticleAndCharge"
3490781,0,7107134,0,1443706,0,0,0,"g4run","libG4processes.so","G4CollisionManager::RemoveCollision"
3491102,0,3265140,0,0,0,0,0,"g4run","libG4processes.so","operator new[]@plt"
6971276,7037490,0,25231615,6025100,232081,4641,5638,"g4run","libG4processes.so","G4BetheBlochModel::MinEnergyCut"
66246686,52208909,77845639,61397219,7989457,9433548,124201,119868,"g4run","libG4processes.so","G4VEnergyLossProcess::GetLambdaForScaledEnergy@plt"
296418137,271906651,362627102,233188519,51783988,55425498,732937,667808,"g4run","libG4processes.so","G4EmCorrections::BarkasCorrection"
17450089,13958462,13462454,12660839,2503082,3057477,26832,0,"g4run","libG4processes.so","G4InteractionContent::GetInteractionTime"
20931751,13956179,6437905,16368232,2665612,4460835,31261,64195,"g4run","libG4processes.so","G4PiData::ReactionXSection@plt"
3308230098,2658976043,2288419264,1682248451,354930726,291638708,16451665,12760124,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
6318990317,5694313236,5699488270,5251557240,940541119,823075487,18622533,16825037,"g4run","libG4processes.so","G4LorentzConvertor::backToTheLab"
160652037,145757648,79999300,104156900,19644661,21590634,1193794,1163235,"g4run","libG4processes.so","G4NucleiModel::zoneIntegralGaussian"
150046190,163655894,208013651,166917676,22508439,36722221,299983,401054,"g4run","libG4processes.so","G4PreCompoundFragmentVector::CalculateProbabilities"
1510127787,1483173550,1395498256,1316093434,241080204,228949684,2643816,2943227,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable@plt"
133664020856,145759618687,158124724336,173344954748,19876161726,21547320970,186712645,222160666,"g4run","libG4processes.so","G4VMscModel::GetTransportMeanFreePath"
76652717,69768085,77080547,88185169,9627703,14258228,168690,191130,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract@plt"
10475742,10473752,0,15665474,7192193,1592924,0,33324,"g4run","libG4processes.so","G4ICRU73QOModel::GetShellStrength"
17453056,34764780,0,16766187,1674138,1386599,130629,293984,"g4run","libG4processes.so","std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::_M_erase"
22004196277,20698407959,24669324812,22887558429,3397777654,3224019140,32816255,30032105,"g4run","libG4processes.so","G4Decay::GetMeanFreePath"
3492163,0,0,0,0,0,5311,0,"g4run","libG4processes.so","G4VAtomDeexcitation::InitialiseAtomicDeexcitation"
17385216,17448399,3656699,6625328,1447927,3961071,72726,154963,"g4run","libG4processes.so","std::vector<G4VSplitableHadron*, std::allocator<G4VSplitableHadron*> >::_M_realloc_insert<G4VSplitableHadron*>"
62797286,167539598,49999265,126302925,9859683,17620425,368623,1029404,"g4run","libG4processes.so","G4NuclearRadii::Radius@plt"
3672797603,2882188683,2234009250,1827265296,363842155,281520720,17291803,12645910,"g4run","libG4processes.so","G4VProcess::GetCreatorProcess"
557741537528,525754099886,549030356702,520309188408,77923547220,73614717105,655237655,600549126,"g4run","libG4processes.so","G4NeutronInelasticXS::IsoCrossSection"
3490624,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4SigmaZeroField::~G4SigmaZeroField"
76753151,104379758,105993586,60924640,18187852,15344131,217607,200732,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >@plt"
46498472441,46701396596,45053245627,44026494084,7369742159,7284480401,101814805,101188256,"g4run","libG4processes.so","G4ElementaryParticleCollider::collide"
11091525609,9896324955,8980568210,8620006839,1609622570,1469255627,15904588,10701129,"g4run","libG4processes.so","G4CascadeFinalStateGenerator::Configure"
0,7862600,0,0,0,0,0,0,"g4run","libG4processes.so","G4InuclCollider::~G4InuclCollider"
108157680,118578360,91849180,84214542,15337350,17134921,215371,123674,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getCrossSection"
10462255,0,3099991,0,473987,0,38519,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
38349048,73064901,61577868,36617499,14999112,10291786,446822,370336,"g4run","libG4processes.so","G4DecayKineticTracks::Decay"
28544580027,27949733723,28906170365,28428986419,3399812660,3437434426,62278661,61093051,"g4run","libG4processes.so","G4WentzelVIModel::SampleScattering"
41881861,31405547,53044778,52299103,8578352,5821599,111354,118704,"g4run","libG4processes.so","G4CascadParticle::G4CascadParticle@plt"
3490608,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4BinaryCascade::Capture@plt"
24434233,24424620,49229701,40860565,5803608,3469911,150216,112566,"g4run","libG4processes.so","G4ExcitedString::~G4ExcitedString"
8982919052,10701048229,8672981019,9775316888,1432696608,1687116723,32734237,37120911,"g4run","libG4processes.so","G4InuclParticle::operator="
0,3489955,0,3741037,0,0,0,0,"g4run","libG4processes.so","G4FTFModel::GetResiduals@plt"
0,5071523,0,6400227,0,0,0,0,"g4run","libG4processes.so","G4PhysicsLogVector::~G4PhysicsLogVector"
0,10083937,0,0,0,1791277,0,0,"g4run","libG4processes.so","G4ProcessManager::CheckOrderingParameters"
97489026,132118519,49933275,81353551,10551127,11924653,169783,238543,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getCrossSection"
149975446,149485393,127291891,117477644,25360557,24243085,515710,551296,"g4run","libG4processes.so","CLHEP::HepLorentzVector::boostVector@plt"
10374618026,9468769621,10095149753,9204977361,1689522826,1516273429,24648788,23226647,"g4run","libG4processes.so","G4Neutron::Definition@plt"
136046312,153324721,25138936,42555162,7318688,4435388,714011,637648,"g4run","libG4processes.so","std::vector<G4DynamicParticle*, std::allocator<G4DynamicParticle*> >::_M_realloc_insert<G4DynamicParticle* const&>"
31271391,52307106,42056925,17335428,3541417,3495199,105116,207188,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay@plt"
62823336,66259991,66984324,64522065,8148110,13989554,120062,194258,"g4run","libG4processes.so","G4EnergyRangeManager::GetHadronicInteraction@plt"
90728258,104372043,113799102,88471565,13922860,12721636,208440,300826,"g4run","libG4processes.so","G4ParticleTable::GetParticleTable@plt"
1126005392,856165033,467356029,440703508,89731301,78903195,5094835,4425255,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getE0"
703877489,786493766,511180239,700420132,103523777,116693052,3013193,3248950,"g4run","libG4processes.so","G4EvaporationChannel::GetEmissionProbability"
3490949,3491837,0,0,1578204,0,0,0,"g4run","libG4processes.so","G4LorentzConvertor::fillKinematics@plt"
10470274,3491706,3440299,7748399,859804,2315554,22057,22486,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT@plt"
62818369,66256457,62116568,48039072,10176894,8481384,287279,151953,"g4run","libG4processes.so","G4NuclearRadii::RadiusKNGG"
3491779,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4KineticTrack::UpdateTrackingMomentum"
6771133,10446425,9270769,12883712,4031916,4364704,72806,83712,"g4run","libG4processes.so","G4Fancy3DNucleus::SortNucleonsIncZ"
1740064573,2032119276,1423469080,1472121430,238223157,275940472,5820882,6363527,"g4run","libG4processes.so","G4CascadeCoalescence::createNuclei"
6978409,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4EmCorrections::EffectiveChargeCorrection@plt"
6446429584,6330819984,6755588640,6761616744,1260094844,1269523399,21741307,22445936,"g4run","libG4processes.so","G4NuclearRadii::RadiusCB"
3489234,10471503,12008163,3489253,826648,496714,44369,49409,"g4run","libG4processes.so","G4Fragment::operator=@plt"
52294231,173532899,73395914,176049708,14218683,18026045,140061,453229,"g4run","libG4processes.so","G4MultiBodyMomentumDist::setVerboseLevel@plt"
38394698,41882557,12405159,12455861,2449758,2404018,139293,180557,"g4run","libG4processes.so","G4FTFModel::GetStrings"
181440840,240356378,122996423,155191356,24175238,20863561,948799,972258,"g4run","libG4processes.so","G4NucleiModel::absorptionCrossSection"
205985264432,198627215676,202994897316,194688122313,28929207423,28009132005,384454564,384098054,"g4run","libG4processes.so","G4Transportation::AlongStepDoIt"
10472568,13963035,0,2994782,1617910,0,22105,15986,"g4run","libG4processes.so","G4VLongitudinalStringDecay::GetMassCut"
6970721,3491738,0,0,592541,0,0,7588,"g4run","libG4processes.so","G4BinaryCascade::StepParticlesOut"
13968494,10475020,42044820,24290200,4687107,1554987,5538,5667,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeDXSectionPerAtom"
31320265,34895453,19245215,28750403,2812786,5722330,69420,7792,"g4run","libG4processes.so","G4TwoBodyAngularDist::ChooseDist@plt"
474042902,504938666,451710457,463005774,76223346,79314747,700186,579556,"g4run","libG4processes.so","G4LorentzConvertor::toTheCenterOfMass@plt"
3490406,3490240,0,9899385,1321260,0,16944,10015,"g4run","libG4processes.so","G4PhysicsVector::Value"
3997671241,3847469528,2628649120,2459457243,380240502,368795395,19907843,18824486,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
3488478,10473403,3352749,3117665,486695,520593,45359,22683,"g4run","libG4processes.so","G4FragmentingString::~G4FragmentingString"
38375884,34834565,40732929,61433238,9467449,3588617,115445,178580,"g4run","libG4processes.so","G4BinaryCascade::Capture"
87201421,93867360,64263576,63741151,13644790,9600478,326212,248511,"g4run","libG4processes.so","CLHEP::HepLorentzVector::boost@plt"
3489725,0,0,0,961593,0,25737,0,"g4run","libG4processes.so","G4CollisionInitialState::G4CollisionInitialState"
10475427,3492594,14207122,11451613,0,1454445,24134,4063,"g4run","libG4processes.so","G4EmModelManager::FillLambdaVector"
9579957174,9779085467,7523777283,7704436246,1566222259,1606601615,29397997,31434549,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNNChannelData, G4PionNucSampler>::getCrossSection"
45346279,52331627,86671288,90292186,11379455,13567154,43724,32572,"g4run","libG4processes.so","G4PreCompoundFragment::CrossSection@plt"
108255047,87290083,211815845,265201999,31079609,48458492,489268,447767,"g4run","libG4processes.so","G4ICRU73QOModel::GetL0"
1639045590,1555983277,547014281,446625047,103390875,76890901,9322131,8810777,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
3103076039,3218991715,2591773338,2483758983,485418571,464573421,5426897,8311638,"g4run","libG4processes.so","G4InuclElementaryParticle::setType"
24443241,38408944,70996598,96495331,12815948,13349048,149143,227040,"g4run","libG4processes.so","G4ICRU73QOModel::GetL1"
45352389,27905939,2918725,12838508,4391035,947269,98924,139147,"g4run","libG4processes.so","G4ReactionProduct::SetMomentum"
1262070181,1102929783,1160632704,1126961718,182750424,175909180,2287036,2285898,"g4run","libG4processes.so","G4InuclElementaryParticle::makeDefinition@plt"
20952286,24442473,21462401,51223789,15255298,10588042,117630,64442,"g4run","libG4processes.so","G4ICRU73QOModel::GetL2"
24417517,31407810,34007488,16236347,3542874,3970850,138205,48307,"g4run","libG4processes.so","G4Fancy3DNucleus::G4Fancy3DNucleus"
62421373,62519455,16113377,16119524,3637845,4595865,149678,120771,"g4run","libG4processes.so","operator delete@plt"
8888939831,9295280857,8960258382,9930415663,1535453143,1715166766,23867737,24821462,"g4run","libG4processes.so","G4NucleiModel::worthToPropagate"
444906089323,447579893861,389550831969,387902232804,61304391980,61102205898,1324260030,1293174459,"g4run","libG4processes.so","G4VoxelNavigation::LevelLocate"
17435579,27917458,15477992,18007419,3766191,3084395,88008,65894,"g4run","libG4processes.so","G4BinaryCascade::ClearAndDestroy"
129063450,132283767,90377589,115862312,17497759,24228321,796768,608417,"g4run","libG4processes.so","G4HadronStoppingProcess::AtRestDoIt"
3489924,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::Configure@plt"
0,3489207,0,0,0,0,0,0,"g4run","libG4processes.so","G4DiffractiveExcitation::NewNucleonId"
0,3491599,0,0,0,0,0,21282,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::Diquark"
149940283,155981941,25682685,22804142,11086909,5852904,790229,812670,"g4run","libG4processes.so","G4ChipsProtonElasticXS::CalculateCrossSection"
463554786,305087219,296141401,260038776,47650108,32349706,2303128,1813877,"g4run","libG4processes.so","G4BraggModel::MaxSecondaryEnergy"
0,6979478,0,7010795,0,473422,0,0,"g4run","libG4processes.so","G4MuonMinusBoundDecay::GetMuonCaptureRate"
3488016,0,0,0,0,0,0,0,"g4run","libG4processes.so","G4He3EvaporationChannel::~G4He3EvaporationChannel"
6979817,20936171,11844277,3569010,1708317,2477129,24388,79673,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::GetQ2_2"
13961600,17451534,16114246,3232345,1572900,1110279,71302,37667,"g4run","libG4processes.so","G4HadSecondary::G4HadSecondary@plt"
87285343,104744934,119286252,151088109,17362680,16930744,70430,49764,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputMuBremLoss"
10427660,10454929,13009556,27119544,2119097,504865,54715,23586,"g4run","libG4processes.so","G4Scatterer::GetCollisions"
30623027127,29913162620,36757518459,35789930485,5026237081,4995117627,42738434,38562638,"g4run","libG4processes.so","G4NeutronElasticXS::IsElementApplicable"
22395033039,16077392206,19412624140,14314914621,3389314820,2509078816,29215265,25669733,"g4run","libG4processes.so","G4VProcess::StartTracking"
3491108,0,3287161,0,493250,0,63074,0,"g4run","libG4processes.so","G4AntiProton::Definition@plt"
149220939,139408229,172427385,138463342,17566365,19578953,524975,425259,"g4run","libG4processes.so","G4IonFluctuations::SampleFluctuations"
9608220072,11174074630,8507953624,9381828899,1463886263,1653536667,17914700,19357738,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance"
45318126,45281595,59407510,29365798,7217190,2979253,176567,271930,"g4run","libG4processes.so","std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_get_insert_unique_pos"
20939363,6984160,14851917,6570553,3296736,2628195,26830,0,"g4run","libG4processes.so","G4MultiBodyMomentumDist::ChooseDist@plt"
296601091,316901725,281026751,262294540,34123561,46224738,786281,786444,"g4run","libG4processes.so","G4CrossSectionElastic::GetElementCrossSection"
14186089,16494920,0,7988803,1245177,1202740,17542,26579,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
34857680,34896392,37296608,29849775,4287883,3082953,176999,144744,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy@plt"
90760049,94054442,182748133,261782028,53321667,41786689,345780,373025,"g4run","libG4processes.so","G4EmCorrections::ShellCorrection"
139590084,149310946,147237316,179776216,29277965,22058957,289592,231306,"g4run","libG4processes.so","G4PreCompoundEmission::PerformEmission"
6730490339,10554742910,4676290715,8513618102,701403570,1259570065,22020998,27054751,"g4run","libG4processes.so","G4HadFinalState::Clear"
0,3488128,0,0,0,0,0,0,"g4run","libG4processes.so","G4EmCorrections::SetupKinematics@plt"
