cycles,instructions,branches,branch_misses,comm,dso,symbol
5816150441,5676898060,817173862,8268674,"g4run","libG4processes.so","G4CrossSectionDataStore::GetCrossSection@plt"
5795431798,7658964456,1299080398,18679177,"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToOut"
5767802659,3524651914,656016939,31164697,"g4run","libG4processes.so","G4InuclCollider::collide"
5762846113,7170596957,926417348,4852466,"g4run","libG4processes.so","G4GEMProbability::EmissionProbability"
5757200166,5201587760,842240453,22241668,"g4run","libG4processes.so","G4HadronicProcess::PostStepDoIt"
5738181168,5039168467,839433722,24009167,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
5654996024,4401206293,567885879,21079144,"g4run","libG4processes.so","G4PhysicsVector::GetBin"
5507490540,6909386535,1007423529,22981133,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
5488801022,4639240656,836423714,16407837,"g4run","libG4particles.so","G4PionMinus::Definition"
5481112552,4552072117,820268095,19215435,"g4run","libc.so.6","_int_free"
5470763110,6046028715,667872394,9478606,"g4run","libG4geometry.so","field_utils::relativeError2"
5435667246,4743725430,815681847,16747461,"g4run","libG4processes.so","G4NucleiModel::getRatio"
5408410520,2979330813,513270118,20244011,"g4run","libG4processes.so","G4NucleiModel::generateModel"
5231237047,3022102482,443987833,22484923,"g4run","libc.so.6","__strncmp_avx2"
5172041515,4735807605,719917497,12796642,"g4run","libG4clhep.so","HepGeom::operator*"
5163378026,2388998791,494625319,31193928,"g4run","libG4processes.so","G4PhotonEvaporation::GenerateGamma"
5150511365,4899082787,737354407,13037970,"g4run","libG4processes.so","CLHEP::MixMaxRng::iterate@plt"
5010448904,3590332698,772568151,28246354,"g4run","libG4processes.so","G4InuclSpecialFunctions::paraMaker::getParams"
5000773404,4612156106,695738620,11375058,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
4940803135,4058297996,608792249,14049179,"g4run","libG4processes.so","G4ProductionCutsTable::GetProductionCutsTable"
4915547477,4126753512,645689863,12446020,"g4run","libG4geometry.so","G4NavigationHistoryPool::GetInstance@plt"
4896572458,4063287605,730485173,22418753,"g4run","libG4processes.so","G4HadronicProcess::CheckResult"
4836544234,3939938444,727349844,9179993,"g4run","libG4processes.so","G4MultiBodyMomentumDist::ChooseDist"
4783397121,4007223471,651612657,12984650,"g4run","libstdc++.so.6.0.30","__cxxabiv1::__class_type_info::__do_dyncast"
4736375678,4119955777,709927963,5526929,"g4run","libG4processes.so","G4ProcessManager::GetAttribute@plt"
4722089174,4531050939,786674207,19672543,"g4run","libG4processes.so","G4BetheBlochModel::SampleSecondaries"
4715244944,4310552016,1019220484,13345493,"g4run","libG4processes.so","G4VHadDecayAlgorithm::UniformPhi"
4682898069,4974688735,883809295,9465929,"g4run","libG4particles.so","G4KaonZero::Definition"
4616546680,5239642823,947506216,11639856,"g4run","libG4geometry.so","G4PolyhedraSide::GetPhi@plt"
4607074759,3763408220,585885499,13645424,"g4run","libG4processes.so","G4eeToTwoGammaModel::CrossSectionPerVolume"
4585795242,3918801965,682207778,14891236,"g4run","libG4processes.so","G4CascadParticle::G4CascadParticle"
4583907975,3746538610,803066680,12023117,"g4run","libG4clhep.so","CLHEP::Hep3Vector::setSpherical"
4557722064,3714664893,576724425,10728701,"g4run","libG4geometry.so","G4DisplacedSolid::DistanceToOut"
4461131800,4817524938,829279232,8913816,"g4run","libG4processes.so","G4NucleiModel::getFermiKinetic"
4438780082,4314165985,744241578,17743476,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
4428972092,3843604726,387931683,10273408,"g4run","libG4global.so","_G4cout_p"
4422016166,3321413652,616055907,14675374,"g4run","libG4processes.so","G4NucleiModel::forceFirst"
4415068618,4166653865,696063036,14579536,"g4run","libG4geometry.so","G4Mag_UsualEqRhs::SetChargeMomentumMass"
4372229177,3726397034,643480394,13847537,"g4run","libG4particles.so","G4PionZero::Definition"
4369106488,3491106320,595799891,11142417,"g4run","libG4particles.so","G4IonTable::GetLightIon"
4338134805,4749160649,901258470,13827163,"g4run","libG4global.so","G4Pow::powN"
4336302528,4072231285,614297302,9159412,"g4run","libG4processes.so","G4ProductionCuts::GetProductionCut"
4302204759,2914676259,520370153,16938648,"g4run","libG4particles.so","G4NucleiProperties::GetBindingEnergy"
4274395907,4690805300,637641779,11983333,"g4run","libG4geometry.so","G4Navigator::GetLocalExitNormal"
4236135395,4405002093,588732097,14002881,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SampleSingleScattering"
4211893148,3624368438,608676395,9836649,"g4run","libG4processes.so","G4CascadeCheckBalance::collide"
4204448074,4582058630,659747431,12807511,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
4109622518,3978378625,444199867,5255590,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMfunctions"
4052153850,3304528221,620672588,9368970,"g4run","libG4processes.so","G4InuclSpecialFunctions::inuclRndm@plt"
4034482897,3634924368,612266205,13656604,"g4run","libG4processes.so","G4IntraNucleiCascader::finishCascade"
4023703196,3126671448,574176687,7788716,"g4run","libG4processes.so","G4InuclElementaryParticle::fill"
3997671241,2628649120,380240502,19907843,"g4run","libG4processes.so","G4CascadeInterface::ApplyYourself"
3991122705,4491332666,730928735,3264083,"g4run","libG4processes.so","G4NuclearLevelData::GetPairingCorrection"
3932828840,3763804232,644475206,14506970,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
3925234412,3659944992,526227174,9926669,"g4run","libG4track.so","G4Track::ClearAuxiliaryTrackInformation"
3910464623,3709646775,531159106,7241824,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToOut"
3870195426,3537175989,528614642,9936780,"g4run","libG4geometry.so","G4Cons::DistanceToOut"
3803818266,4503060782,788861501,10622149,"g4run","libG4geometry.so","atan2@plt"
3790480512,5619559699,867658991,3601576,"g4run","libG4processes.so","G4PreCompoundNucleon::ProbabilityDistributionFunction"
3783393745,2252323633,434259086,22088898,"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle"
3741230296,3294965009,538484708,13630964,"g4run","libG4processes.so","G4PhysicsVector::Value"
3738550158,4551506061,550560589,4335321,"g4run","libG4geometry.so","G4VIntersectionLocator::IntersectChord"
3738329198,4203153747,692832054,9739490,"g4run","libG4geometry.so","G4EnclosingCylinder::MustBeOutside@plt"
3714435629,3688918232,631674250,14003337,"g4run","libG4global.so","G4Pow::A13Low"
3696826089,2624722625,396331459,19903115,"g4run","libG4processes.so","G4EmParameters::Instance"
3685353458,3047737036,478743848,8253924,"g4run","libG4particles.so","G4IonTable::GetIon"
3672797603,2234009250,363842155,17291803,"g4run","libG4processes.so","G4VProcess::GetCreatorProcess"
3585891671,3005279276,485557038,12699059,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::ComputeCrossSections"
3570634074,1948202001,365683101,30806397,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
3532296182,3684380854,643385435,10277653,"g4run","libG4processes.so","G4VEmissionProbability::IntegrateProbability"
3528773973,3281104876,470646218,9465026,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
3506821020,2286114920,391660480,18124841,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCoulombBarier"
3432558461,2913581460,455190654,13947285,"g4run","libc.so.6","_int_malloc"
3428428445,3721133474,717789054,7617949,"g4run","libG4processes.so","G4GEMChannel::GetEmissionProbability"
3425486036,4120336681,413590101,3718706,"g4run","libG4processes.so","G4hBremsstrahlungModel::ComputeDMicroscopicCrossSection"
3414133901,3697458821,608383442,9113009,"g4run","libG4particles.so","G4AntiKaonZero::Definition"
3413085626,2824089401,455592779,9164132,"g4run","libG4particles.so","G4IonTable::GetIon"
3401988634,3693057877,429274883,9967770,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma"
3376571580,3143691135,483754186,9232312,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodFragment"
3360589962,2884830593,442092562,10417391,"g4run","libG4geometry.so","G4ReflectedSolid::Inside"
3337200941,3824136781,477684398,10968495,"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI"
3320141776,2743338905,446729116,15863469,"g4run","libG4processes.so","G4Fragment::CalculateMassAndExcitationEnergy"
3313373885,3942017464,520631419,6560028,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal"
3308230098,2288419264,354930726,16451665,"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy"
3303214638,3018738445,503765271,7622332,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
3281607331,2386408948,576833310,18490419,"g4run","libG4processes.so","G4NucleiModel::fillZoneRadii"
3278092359,2915934945,460623192,8459432,"g4run","libG4tracking.so","G4Step::UpdateTrack@plt"
3218624442,4009501064,822655258,12997358,"g4run","libG4processes.so","G4BGGNucleonElasticXS::GetElementCrossSection"
3212304514,3635823849,561072478,10842921,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates"
3194747977,2064584083,298626836,10716088,"g4run","libG4processes.so","G4ModifiedTsai::SamplePairDirections"
3177371571,2451558714,464034561,12461430,"g4run","libG4processes.so","G4LorentzConvertor::toTheTargetRestFrame"
3169377587,3999565392,723923119,8165174,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToOut"
3155707989,2636101654,485745303,11607676,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::GetElementCrossSection"
3147139496,3588164847,470931957,8419924,"g4run","libG4geometry.so","G4Polycone::DistanceToIn"
3146855728,2798885193,436854172,12256805,"g4run","libG4geometry.so","G4Cons::DistanceToIn"
3138110719,3637887995,666202422,7055095,"g4run","libG4geometry.so","G4PolyhedraSide::ClosestPhiSegment@plt"
3131377794,3332431534,455814803,4137297,"g4run","libG4particles.so","G4PDefManager::offset@plt"
3130896479,2719047949,403289481,9921312,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
3103076039,2591773338,485418571,5426897,"g4run","libG4processes.so","G4InuclElementaryParticle::setType"
3091144517,2114447952,335539738,13279521,"g4run","libstdc++.so.6.0.30","operator new"
3068145179,2391255761,413305406,10511484,"g4run","libG4processes.so","G4WentzelVIModel::ComputeGeomPathLength"
3058045681,3803573628,451470552,7262567,"g4run","libG4geometry.so","G4FieldTrack::operator="
3020096963,2076405163,370240755,16770462,"g4run","libG4processes.so","G4IntraNucleiCascader::setupCascade"
3016591746,2198561499,372461257,7157673,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt@plt"
2998526717,3437590847,527723645,1471080,"g4run","libG4processes.so","G4EvaporationLevelDensityParameter::LevelDensityParameter"
2986844424,3012257845,460643471,7417651,"g4run","libG4global.so","G4Pow::A13High"
2978583774,2216800023,373453115,12988433,"g4run","libG4event.so","G4StackManager::DefaultClassification"
2977805666,2821037229,453045271,6911738,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerBeta> >"
2968751360,4659480782,837315076,7051769,"g4run","libG4processes.so","G4CascadeCoalescence::clusterType"
2949104810,3138218880,466325947,8818844,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn@plt"
2943539995,2507713238,386958178,5468329,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >"
2891699447,4328213233,775470631,6937696,"g4run","libG4processes.so","G4CascadeCoalescence::maxDeltaP"
2890361864,2476980240,378861464,8219752,"g4run","libG4geometry.so","G4Cons::Inside"
2883333238,1264949363,264869200,15622347,"g4run","libG4processes.so","G4CrossSectionInelastic::GetElementCrossSection"
2873381578,3940308646,697335672,5784350,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn"
2869365411,2427394250,413160021,12308648,"g4run","libG4processes.so","G4Fragment::G4Fragment"
2838366162,2337006588,419111730,6243242,"g4run","libG4processes.so","G4Evaporation::BreakFragment"
2835145420,1499070341,306347909,26305841,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame"
2800445071,2690404596,394015229,8007669,"g4run","libG4particles.so","G4Electron::Definition@plt"
2793306276,2592583144,351459840,5816116,"g4run","libG4geometry.so","G4Cons::DistanceToOut"
2768716678,1777213051,293693429,16655992,"g4run","libG4processes.so","G4CascadeInterface::copyOutputToHadronicResult"
2748744597,2567089460,194443078,7274356,"g4run","libG4processes.so","G4NucleiModel::fillPotentials"
2719814591,3789240643,688015329,8228694,"g4run","libG4geometry.so","G4IntersectionSolid::SurfaceNormal"
2686307380,3226136197,393571054,4874876,"g4run","libG4geometry.so","G4VIntersectionLocator::GetSurfaceNormal"
2663622698,1237578151,195120972,13582692,"g4run","libG4global.so","G4PhysicsModelCatalog::GetModelID"
2660480291,2647868250,413506142,4395764,"g4run","libG4processes.so","G4IntraNucleiCascader::processTrappedParticle"
2633148070,1605591071,318305790,14823481,"g4run","libG4processes.so","G4HadSecondary::G4HadSecondary"
2632722175,1623822644,263583977,18033872,"g4run","libG4processes.so","G4EmExtraParameters::QuantumEntanglement"
2617748872,2712237054,414349954,6779397,"g4run","libG4processes.so","G4MultiBodyMomentumDist::setVerboseLevel"
2591048624,7052786877,1440182420,5792422,"g4run","libG4processes.so","G4ProductionCutsTable::ScanAndSetCouple"
2583855369,2109369144,380038350,8945281,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodNucleus"
2567057841,1970422591,378658644,12790241,"g4run","libG4processes.so","G4InuclCollider::deexcite"
2551761794,1710649122,345446754,12268450,"g4run","libG4processes.so","G4CascadeDeexcitation::deExcite"
2537852770,2675679748,471414706,6050333,"g4run","libG4geometry.so","G4PolyhedraSide::PhiSegment@plt"
2534649181,1256929224,237975302,16735760,"g4run","libG4processes.so","G4CrossSectionInelastic::IsElementApplicable"
2528147663,1880726020,416756277,8138231,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection"
2499159754,2934153673,372617020,4245636,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::DoesReIntegrate"
2472644867,2149683444,333622013,8809226,"g4run","libG4clhep.so","CLHEP::MixMaxRng::generate@plt"
2457599669,1436483176,304819220,12583215,"g4run","libG4processes.so","G4InuclSpecialFunctions::FermiEnergy"
2453694999,2354641047,327480924,11747386,"g4run","libG4clhep.so","CLHEP::operator/"
2451293768,1348134897,225201492,20514789,"g4run","libG4processes.so","G4LorentzConvertor::reflectionNeeded"
2441184774,2044737183,365167123,14036385,"g4run","libG4processes.so","G4InuclSpecialFunctions::generateWithFixedTheta"
2440717342,1079564364,218279450,9850383,"g4run","libG4processes.so","G4InuclSpecialFunctions::paraMaker::getTruncated"
2423591117,1595165691,234601832,12974146,"g4run","libG4processes.so","G4IntraNucleiCascader::initialize"
2423395895,1185762031,232641629,14943128,"g4run","libG4processes.so","G4LevelManager::NearestLevelIndex"
2419089374,1598052337,298984592,9910323,"g4run","libG4processes.so","G4CascadeRecoilMaker::makeRecoilFragment"
2416938798,1999125902,376602941,10713659,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
2416552367,2322317559,296345736,4488402,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
2409571970,1499385485,321815132,3533624,"g4run","libG4processes.so","G4VProcess::ResetNumberOfInteractionLengthLeft"
2406726865,1821226542,404390516,9682095,"g4run","libc.so.6","__memcmp_avx2_movbe"
2402584788,2925072662,393752809,7156077,"g4run","libG4geometry.so","G4Navigator::GetMotherToDaughterTransform"
2380180997,1616092926,280605280,13066728,"g4run","libG4processes.so","G4NeutronRadCapture::ApplyYourself"
2364240657,742612859,146584159,12694176,"g4run","libG4processes.so","G4PhotonEvaporation::GetEmissionProbability"
2350254436,2059010974,300030748,5683654,"g4run","libG4tracking.so","G4StepPoint::operator=@plt"
2344234676,2604406410,318511898,5014570,"g4run","libpythia8.so","Pythia8::Rndm::flat"
2336598293,2428596142,354886399,5051700,"g4run","libG4processes.so","G4DynamicParticle::G4DynamicParticle@plt"
2329812633,4749825049,1017822401,4898137,"g4run","libc.so.6","__GI_____strtod_l_internal"
2316311723,2379155447,404934599,3012491,"g4run","libG4particles.so","G4KaonPlus::Definition"
2315067724,2327023553,374465046,4401313,"g4run","libG4processes.so","G4CascadeChannelTables::instance@plt"
2304581509,2335611022,412093684,9390059,"g4run","libG4processes.so","G4NuclearRadii::CoulombFactor"
2295239768,2589909550,379005510,4736755,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetIndex@plt"
2294776579,2930602481,576483154,4949002,"g4run","libG4processes.so","G4GEMCoulombBarrier::CalcCompoundRadius"
2284220545,1436568544,231685476,14402229,"g4run","libG4processes.so","G4EmParameters::QuantumEntanglement"
2280118892,2089550844,283318969,4530248,"g4run","libG4processes.so","G4Transportation::SetTouchableInformation@plt"
2270213394,2975326621,567991932,4861418,"g4run","libG4processes.so","G4CascadeCoalescence::getClusterMomentum"
2252096017,1274966223,233890488,11802157,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::GetInelasticElementCrossSection"
2228349808,2408333697,385590651,5247830,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel"
2225121472,2660397269,513274541,8653529,"g4run","libG4geometry.so","G4Polyhedra::DistanceToIn"
2214198228,1590477602,292478226,9507563,"g4run","libG4processes.so","G4CascadeDeexciteBase::getTargetData"
2212674328,1877158120,307464856,4283926,"g4run","libG4clhep.so","HepGeom::operator*"
2207317441,1533918725,266774759,12897521,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
2190192443,1528074360,248662999,7889021,"g4run","libG4processes.so","G4HadFinalState::SetEnergyChange"
2158278986,1447370081,251388053,8804135,"g4run","libG4processes.so","G4InuclSpecialFunctions::bindingEnergy"
2102730042,1614920144,265282372,7412564,"g4run","libG4processes.so","G4NucleiModel::reset"
2081248836,1966667105,285353426,7518412,"g4run","libG4geometry.so","G4Polycone::DistanceToIn"
2077962551,2064137439,356632840,6820353,"g4run","libG4global.so","G4Pow::A13"
2046190314,1940794417,319178763,4821771,"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToOut"
2012984994,2322989621,443229596,4307807,"g4run","libG4processes.so","G4GEMCoulombBarrier::GetCoulombBarrier"
2005581039,1273649604,276799625,10415791,"g4run","libG4processes.so","G4HadDecayGenerator::Generate"
1994367391,1702579937,174978020,4753075,"g4run","libG4geometry.so","field_utils::copy"
1991990093,562191607,106843672,6718207,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_increment"
1984601108,2215054708,405017096,2817248,"g4run","libG4particles.so","G4KaonMinus::Definition"
1983285467,1873901081,308295451,3221341,"g4run","libG4processes.so","G4CrossSectionDataStore::GetIsoCrossSection@plt"
1982875677,1500617246,228538354,9640559,"g4run","libG4processes.so","G4Fragment::~G4Fragment"
1977342450,1809379758,253164351,3622748,"g4run","libG4event.so","G4StackManager::GetNUrgentTrack@plt"
1974035735,1830242961,331181734,5726559,"g4run","libG4processes.so","G4VPhysicalVolume::GetTranslation@plt"
1956015427,2477854217,349245002,7611240,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone@plt"
1952862231,3172654082,603785236,4708506,"g4run","libG4processes.so","G4CascadeCoalescence::allNucleons"
1950521570,3544219784,859430555,4117683,"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_float"
1942857891,2082993005,359577038,3173461,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
1931605945,1204564429,214452191,8989539,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
1931219503,1735694670,272773283,6351717,"g4run","libG4processes.so","G4CascadeCoalescence::removeNucleons"
1921949443,1133905368,194360448,7952398,"g4run","libstdc++.so.6.0.30","operator delete"
1918326004,1768370411,296805464,4078954,"g4run","libG4processes.so","CLHEP::operator/@plt"
1917842842,1248289015,290750586,18737600,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
1910593965,1299172293,213446796,10403462,"g4run","libG4processes.so","G4IntraNucleiCascader::collide"
1892639036,1045913997,176155251,8172986,"g4run","libG4processes.so","G4CascadeInterface::clear"
1890018955,1287870734,231684158,6200201,"g4run","libG4processes.so","G4NucleiModel::isProjectile"
1879673501,1776092641,298664856,2843759,"g4run","libG4geometry.so","G4FieldManagerStore::GetInstance@plt"
1865702420,2011051742,288866416,3509940,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::StepWithError@plt"
1864252783,1546672661,256548664,5055266,"g4run","libG4geometry.so","G4Polyhedra::DistanceToIn"
1841572352,1501718882,288688110,4921750,"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
1838527535,2290162252,271136267,1875451,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::sigmaPT2scatter"
1837406402,1877967697,268320741,10239833,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay"
1830031379,1828923639,295771290,3942026,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid@plt"
1809869362,1628065381,277343848,6693586,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >"
1808751167,1097942127,209725671,8154669,"g4run","libG4processes.so","G4HadronicParameters::Instance"
1795780799,2118622483,314740319,3632948,"g4run","libG4geometry.so","G4VIntersectionLocator::CheckAndReEstimateEndpoint"
1740064573,1423469080,238223157,5820882,"g4run","libG4processes.so","G4CascadeCoalescence::createNuclei"
1725221661,1476121576,209628143,7778182,"g4run","libG4processes.so","G4CascadeCheckBalance::energyOkay"
1723376648,2567172181,381870794,1062227,"g4run","libG4processes.so","G4PreCompoundFragment::IntegrateEmissionProbability"
1691618376,968740592,193379265,8981647,"g4run","libG4processes.so","G4CascadeInterpolator<5>::getBin"
1680031802,1608025250,199850493,2422343,"g4run","libG4tracking.so","G4SteppingManager::ProcessSecondariesFromParticleChange@plt"
1679656052,1987591509,141185640,1925441,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputeDMicroscopicCrossSection"
1676880976,815076698,144385194,8114272,"g4run","libG4track.so","G4ParticleChangeForGamma::UpdateStepForAtRest"
1669909038,1311291735,234276672,6088316,"g4run","libG4processes.so","G4CascadeRecoilMaker::goodRecoil"
1649495288,2110236969,411601523,9745871,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::Interpolate"
1639045590,547014281,103390875,9322131,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
1638667797,1670898194,278454124,3868598,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetNuclearMass@plt"
1635597968,1422447082,225616567,4268413,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupKinematic"
1618015023,1001084120,159668376,7814600,"g4run","libG4processes.so","G4NucleiModel::generateModel"
1611393700,1755249809,249795275,5801286,"g4run","libG4digits_hits.so","G4TouchableHistory::UpdateYourself"
1603692679,1479137687,262695433,2464213,"g4run","libG4processes.so","G4Decay::StartTracking"
1573121105,1300907944,211704835,6811754,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade"
1572925558,1629889855,247632111,5504735,"g4run","libG4geometry.so","G4Box::SurfaceNormal"
1569626808,1003378335,218838011,10622982,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
1565728352,929097716,153881498,10304738,"g4run","libG4processes.so","G4GammaTransition::SampleTransition"
1563483714,505780239,140001780,1771904,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
1560077067,2331115533,451429788,3855127,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
1548665478,1468232731,230237439,4907710,"g4run","libG4processes.so","G4CascadeCoalescence::FindClusters"
1537455547,2044217402,372105854,3483697,"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn"
1529881887,1184512972,228710236,4675615,"g4run","libc.so.6","__strlen_avx2"
1520203474,1360926008,194118972,4154732,"g4run","libG4geometry.so","G4UnionSolid::DistanceToOut"
1513220611,1093067157,206112245,5091031,"g4run","libG4processes.so","G4BGGNucleonInelasticXS::IsIsoApplicable"
1510127787,1395498256,241080204,2643816,"g4run","libG4processes.so","G4CascadeChannelTables::GetTable@plt"
1503119688,1693492448,268422471,7467789,"g4run","libG4geometry.so","G4IntersectingCone::LineHitsCone1@plt"
1500130834,459337023,86638790,6315395,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
1495389195,994947412,139141847,5633771,"g4run","libG4processes.so","G4CascadeInterface::retryInelasticNucleus"
1470970089,1437227370,235350119,3386630,"g4run","libG4processes.so","G4InuclElementaryParticle::type@plt"
1468426908,1712255716,346647677,5406399,"g4run","libG4processes.so","G4BGGNucleonElasticXS::IsIsoApplicable"
1461322853,1397946181,236362429,3743732,"g4run","libG4geometry.so","G4VPhysicalVolume::GetTranslation@plt"
1449025546,1678659941,201166508,2006534,"g4run","libpythia8.so","Pythia8::PDF::xf"
1444027217,803400698,144986660,6400582,"g4run","libstdc++.so.6.0.30","operator delete"
1436823695,1373989557,249131486,4723629,"g4run","libG4processes.so","G4InuclParticle::operator=@plt"
1436325080,814418478,167692128,7457504,"g4run","libG4processes.so","G4InuclSpecialFunctions::getAL"
1426279451,1612857560,297381017,2748268,"g4run","libG4geometry.so","G4PolyPhiFace::InsideEdges@plt"
1422797410,814166089,142037614,7973693,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition"
