id,cycles_old,cycles_new,overhead_old,overhead_new,ratio
"all",,,,,
"all;ksoftirqd/26",,,,,
"all;ksoftirqd/26;[kernel.vmlinux]",,,,,
"all;fgrep;bash;add_temp_array_to_env.part.0.constprop.0",6604065,0,0.0000,0.0000,0.000
"all;fgrep;bash;mbschr",26505336,27072532,0.0000,0.0000,1.021
"all;fgrep;bash;strvec_create",0,619665,0.0000,0.0000,0.000
"all;fgrep;bash;locale_setblanks",13579913,0,0.0000,0.0000,0.000
"all;fgrep;bash;read_token.part.0",12587468,10074821,0.0000,0.0000,0.800
"all;fgrep;bash;array_create",0,3234618,0.0000,0.0000,0.000
"all;fgrep;bash;hash_insert",13502471,6423240,0.0000,0.0000,0.476
"all;fgrep;bash;legal_identifier",0,6506738,0.0000,0.0000,0.000
"all;fgrep;bash;find_flag",0,6671077,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux]",,,,,
"all;fgrep;[kernel.vmlinux];find_vma",0,2565484,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__x64_sys_sysinfo",0,6426843,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];down_write_killable",6955122,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vma_interval_tree_insert",46482775,49990307,0.0000,0.0000,1.075
"all;fgrep;[kernel.vmlinux];generic_permission",0,6463113,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vtime_user_exit",0,13693555,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];down_read",0,6549396,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];memcg_account_kmem",0,5954337,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];tracer_hardirqs_off",0,6505251,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];trace_hardirqs_on_prepare",0,6944035,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];down_write",6412579,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];get_mem_cgroup_from_mm",6954872,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__mod_memcg_lruvec_state",13863745,20290154,0.0000,0.0000,1.464
"all;fgrep;[kernel.vmlinux];__get_locked_pte",0,6018080,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];mmap_region",33456812,6588158,0.0000,0.0000,0.197
"all;fgrep;[kernel.vmlinux];prepend_path",13519038,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__get_user_8",6554570,5660286,0.0000,0.0000,0.864
"all;fgrep;[kernel.vmlinux];__mod_node_page_state",6617804,13785464,0.0000,0.0000,2.083
"all;fgrep;[kernel.vmlinux];__rb_insert_augmented",13876015,6232402,0.0000,0.0000,0.449
"all;fgrep;[kernel.vmlinux];__do_sys_newuname",0,6916285,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__mem_cgroup_uncharge_list",13315578,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];folio_memcg_lock.part.0",33453946,41509447,0.0000,0.0000,1.241
"all;fgrep;[kernel.vmlinux];PageHuge",0,6485454,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__memset",5723141,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];propagate_protected_usage",13605499,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];native_sched_clock",29094793,13329495,0.0000,0.0000,0.458
"all;fgrep;[kernel.vmlinux];free_unref_page_list",0,6326278,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];kthread_blkcg",0,6926492,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];arch_get_unmapped_area_topdown",6833128,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];release_pages",32823109,32886121,0.0000,0.0000,1.002
"all;fgrep;[kernel.vmlinux];__rcu_read_lock",6523757,37416088,0.0000,0.0000,5.735
"all;fgrep;[kernel.vmlinux];do_dentry_open",0,3331921,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vmacache_update",0,6478500,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];btrfs_permission",0,8414303,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];inode_permission",0,20387726,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];fget",0,6783168,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];do_syscall_64",0,6112828,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];do_mprotect_pkey.constprop.0",0,6847665,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];step_into",6887594,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];flush_signal_handlers",6947307,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];change_protection",6950115,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];unmap_page_range",47410470,22175782,0.0000,0.0000,0.468
"all;fgrep;[kernel.vmlinux];__mod_lruvec_state",11047670,8245855,0.0000,0.0000,0.746
"all;fgrep;[kernel.vmlinux];__x64_sys_openat",0,2631764,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__irqentry_text_end",0,3555806,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];policy_nodemask",0,13681644,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__init_rwsem",6941258,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];_find_next_bit",2803575,12990424,0.0000,0.0000,4.634
"all;fgrep;[kernel.vmlinux];tty_paranoia_check",6966026,3605717,0.0000,0.0000,0.518
"all;fgrep;[kernel.vmlinux];kmem_cache_free",20396842,4618703,0.0000,0.0000,0.226
"all;fgrep;[kernel.vmlinux];__x64_sys_close",1066973,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];try_charge_memcg",0,6923089,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];do_set_pte",105401981,84179644,0.0000,0.0000,0.799
"all;fgrep;[kernel.vmlinux];unmap_vmas",6196485,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];perf_output_begin",6539926,6904139,0.0000,0.0000,1.056
"all;fgrep;[kernel.vmlinux];__mod_lruvec_page_state",0,19250512,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];page_add_new_anon_rmap",0,6770495,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];sync_regs",20187382,13632209,0.0000,0.0000,0.675
"all;fgrep;[kernel.vmlinux];strlen",0,6920520,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];entry_SYSCALL_64",20418004,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__fget_light",6873831,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];trace_hardirqs_on",13259751,53920864,0.0000,0.0000,4.067
"all;fgrep;[kernel.vmlinux];exit_to_user_mode_prepare",0,13929272,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];read_extent_buffer",6906778,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];btrfs_ioctl",0,6649109,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];copy_from_kernel_nofault",0,3045445,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];charge_memcg",13469662,9280377,0.0000,0.0000,0.689
"all;fgrep;[kernel.vmlinux];mod_objcg_state",13252816,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];may_expand_vm",6936649,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];page_remove_rmap",7855263,3319046,0.0000,0.0000,0.423
"all;fgrep;[kernel.vmlinux];security_file_mprotect",6923872,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];remove_vma",0,6477328,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];xas_load",0,6616063,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];perf_event_mmap_output",0,6915631,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];next_uptodate_page",29994428,8915298,0.0000,0.0000,0.297
"all;fgrep;[kernel.vmlinux];add_mm_counter_fast",0,6967620,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__do_munmap",0,8278702,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vma_link",6590277,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];kmem_cache_alloc_trace",0,6925534,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__memcpy",0,13012851,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];copy_user_generic_string",29718199,44421569,0.0000,0.0000,1.495
"all;fgrep;[kernel.vmlinux];path_lookupat",0,6895471,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];copy_page_to_iter",3644162,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vm_normal_page",6166523,10878950,0.0000,0.0000,1.764
"all;fgrep;[kernel.vmlinux];__filemap_get_folio",6506405,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];do_mmap",0,6745334,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];alloc_pages_vma",0,13571247,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];asm_load_gs_index",6965964,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__fsnotify_parent",0,5366488,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];cap_bprm_creds_from_file",6650746,6930686,0.0000,0.0000,1.042
"all;fgrep;[kernel.vmlinux];trace_hardirqs_off",16381529,45760278,0.0000,0.0000,2.793
"all;fgrep;[kernel.vmlinux];cpumask_next",0,5113433,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];page_add_file_rmap",20481969,21261322,0.0000,0.0000,1.038
"all;fgrep;[kernel.vmlinux];btrfs_free_path",0,6969581,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];_raw_spin_lock",0,11810476,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];cgroup_rstat_updated",6746021,6967553,0.0000,0.0000,1.033
"all;fgrep;[kernel.vmlinux];__handle_mm_fault",29981492,15112823,0.0000,0.0000,0.504
"all;fgrep;[kernel.vmlinux];__rcu_read_unlock",34446479,18995856,0.0000,0.0000,0.551
"all;fgrep;[kernel.vmlinux];__alloc_pages",6473425,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__x64_sys_rseq",6856626,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];do_prlimit",0,13578894,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];mem_cgroup_handle_over_high",6411742,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];perf_event_mmap",6951722,13391114,0.0000,0.0000,1.926
"all;fgrep;[kernel.vmlinux];btrfs_dentry_delete",0,6678305,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];get_unmapped_area",6636008,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];get_page_from_freelist",20400368,26438039,0.0000,0.0000,1.296
"all;fgrep;[kernel.vmlinux];syscall_enter_from_user_mode",6495696,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];up_write",6966993,13215219,0.0000,0.0000,1.897
"all;fgrep;[kernel.vmlinux];vm_unmapped_area",0,6951191,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];dget_parent",6705817,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];unlock_page_memcg",22297872,3490935,0.0000,0.0000,0.157
"all;fgrep;[kernel.vmlinux];cpumask_any_but",6157139,6897267,0.0000,0.0000,1.120
"all;fgrep;[kernel.vmlinux];userfaultfd_unmap_complete",6546108,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];free_swap_cache",6968332,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];do_filp_open",0,6779168,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];btrfs_file_mmap",6960241,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];unlink_anon_vmas",0,6533136,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];nr_blockdev_pages",0,13644900,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];mark_page_accessed",13615358,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];obj_cgroup_charge",6678893,6766408,0.0000,0.0000,1.013
"all;fgrep;[kernel.vmlinux];vm_area_dup",6969756,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];context_tracking_recursion_enter",0,6523606,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];count.constprop.0.isra.0",11658691,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];lock_page_memcg",27922173,13926765,0.0000,0.0000,0.499
"all;fgrep;[kernel.vmlinux];__slab_free",0,6817336,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];xas_find",16280837,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];kfree",6964468,9792338,0.0000,0.0000,1.406
"all;fgrep;[kernel.vmlinux];flush_tlb_mm_range",0,13589689,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];asm_exc_page_fault",6848986,13899230,0.0000,0.0000,2.029
"all;fgrep;[kernel.vmlinux];syscall_exit_to_user_mode",0,6187999,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];call_rcu",0,6933304,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];folio_mark_accessed",0,13132999,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];perf_iterate_sb",6813598,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vfs_read",0,6893141,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];userfaultfd_unmap_prep",2962624,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];security_bprm_committed_creds",5823360,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];entry_SYSCALL_64_after_hwframe",13198908,6153706,0.0000,0.0000,0.466
"all;fgrep;[kernel.vmlinux];vvar_fault",6882123,6883216,0.0000,0.0000,1.000
"all;fgrep;[kernel.vmlinux];wp_page_copy",0,6361461,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__tlb_remove_page_size",10692717,6899312,0.0000,0.0000,0.645
"all;fgrep;[kernel.vmlinux];prepend",0,6235112,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];kmem_cache_alloc",31335839,20086158,0.0000,0.0000,0.641
"all;fgrep;[kernel.vmlinux];do_user_addr_fault",26980456,9770954,0.0000,0.0000,0.362
"all;fgrep;[kernel.vmlinux];filemap_map_pages",23841287,57737227,0.0000,0.0000,2.422
"all;fgrep;[kernel.vmlinux];try_to_unlazy",6361801,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__get_vma_policy",6833843,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];strnlen_user",14983444,3628192,0.0000,0.0000,0.242
"all;fgrep;[kernel.vmlinux];vma_interval_tree_remove",21671541,26951696,0.0000,0.0000,1.244
"all;fgrep;[kernel.vmlinux];native_irq_return_iret",25251267,6379983,0.0000,0.0000,0.253
"all;fgrep;[kernel.vmlinux];find_idlest_group",1919737,6955388,0.0000,0.0000,3.623
"all;fgrep;[kernel.vmlinux];do_sys_openat2",6537879,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];psi_group_change",0,6934607,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];dput",0,16581984,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];flush_tlb_func",7376390,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];native_flush_tlb_one_user",10232789,12173984,0.0000,0.0000,1.190
"all;fgrep;[kernel.vmlinux];tracer_hardirqs_on",13005492,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];link_path_walk.part.0.constprop.0",7428440,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];clear_page_rep",64956502,42360037,0.0000,0.0000,0.652
"all;fgrep;[kernel.vmlinux];do_sigaction",6554682,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];mem_cgroup_update_lru_size",2365785,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];handle_mm_fault",9787605,13472791,0.0000,0.0000,1.377
"all;fgrep;[kernel.vmlinux];__d_lookup_rcu",20580627,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];mem_cgroup_from_task",6665282,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];free_pcp_prepare",0,6959897,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];free_pgd_range",0,6895011,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__put_user_nocheck_8",6960317,12908142,0.0000,0.0000,1.855
"all;fgrep;[kernel.vmlinux];generic_bin_search",13910048,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];copy_fd_bitmaps",6824622,6616543,0.0000,0.0000,0.970
"all;fgrep;[kernel.vmlinux];vtime_account_system",9061229,6922153,0.0000,0.0000,0.764
"all;fgrep;[kernel.vmlinux];security_vm_enough_memory_mm",6027800,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__context_tracking_exit",6912081,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];get_zeroed_page",0,12809874,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];load_elf_binary",13270890,6861364,0.0000,0.0000,0.517
"all;fgrep;[kernel.vmlinux];obj_cgroup_uncharge",13782385,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];filemap_get_read_batch",0,6680814,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];_copy_to_iter",0,6374724,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];path_init",0,6451019,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];memcg_slab_free_hook",20438845,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__vma_adjust",9784054,20088957,0.0000,0.0000,2.053
"all;fgrep;[kernel.vmlinux];__context_tracking_enter",0,4563095,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];anon_vma_interval_tree_remove",0,4720608,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];__pagevec_lru_add",0,19997925,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];free_pgtables",0,2953712,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];read_block_for_search",0,6959960,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];vmacache_find",6536433,4557731,0.0000,0.0000,0.697
"all;fgrep;[kernel.vmlinux];native_flush_tlb_local",6909426,0,0.0000,0.0000,0.000
"all;fgrep;[kernel.vmlinux];copy_page",47645039,18367469,0.0000,0.0000,0.386
"all;fgrep;[kernel.vmlinux];find_next_iomem_res",26486131,19241872,0.0000,0.0000,0.726
"all;fgrep;libtinfow.so.6.3",,,,,
"all;fgrep;libtinfow.so.6.3;0x000000000000fd80",6969215,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2",,,,,
"all;fgrep;ld-linux-x86-64.so.2;strchr",0,7154631,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_init",6781910,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;open_verify.constprop.0",6968471,6898039,0.0000,0.0000,0.990
"all;fgrep;ld-linux-x86-64.so.2;__tunable_get_val",0,3037824,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_sysdep_parse_arguments",0,6839736,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_relocate_object",131115333,81337630,0.0000,0.0000,0.620
"all;fgrep;ld-linux-x86-64.so.2;_dl_cache_libcmp",0,13108694,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_lookup_symbol_x",130017751,201703121,0.0000,0.0000,1.551
"all;fgrep;ld-linux-x86-64.so.2;strcmp",49180746,36304726,0.0000,0.0000,0.738
"all;fgrep;ld-linux-x86-64.so.2;_dl_map_object_from_fd",6613447,12104746,0.0000,0.0000,1.830
"all;fgrep;ld-linux-x86-64.so.2;do_lookup_x",152554147,97333173,0.0000,0.0000,0.638
"all;fgrep;ld-linux-x86-64.so.2;_dl_process_pt_gnu_property",0,6631964,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;init_cpu_features.constprop.0",0,6914825,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_fixup",6967188,6476135,0.0000,0.0000,0.930
"all;fgrep;ld-linux-x86-64.so.2;__GI___tunables_init",13557669,13933004,0.0000,0.0000,1.028
"all;fgrep;ld-linux-x86-64.so.2;__minimal_malloc",6862417,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_name_match_p",6864357,6763012,0.0000,0.0000,0.985
"all;fgrep;ld-linux-x86-64.so.2;_dl_load_cache_lookup",0,6846781,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;openaux",0,6968956,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_runtime_resolve_xsavec",6533407,16726195,0.0000,0.0000,2.560
"all;fgrep;ld-linux-x86-64.so.2;_dlfo_process_initial",3132822,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_find_object_from_map",12923386,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;search_cache",0,6874409,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;__rtld_malloc_init_real",0,6961425,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;_dl_new_object",3160221,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;memset",6386346,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;memmove",0,6903932,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;copy_hwcaps",0,6875876,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;handle_amd",4433938,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;dl_main",6968656,0,0.0000,0.0000,0.000
"all;fgrep;ld-linux-x86-64.so.2;check_match",19980235,6960954,0.0000,0.0000,0.348
"all;:1052",,,,,
"all;:1052;[unknown]",,,,,
"all;:1052;[unknown];0x0000556b243f27a2",0,1616329,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b244004e9",253340,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243f2c67",960618,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243f273a",1052372,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243ddab8",6961670,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243f27fe",0,644183,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243ddaf5",6959717,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243f2800",0,732610,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243f9920",6963326,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243dd923",6949027,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243e6b1a",4399466,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243ddae1",6955139,0,0.0000,0.0000,0.000
"all;:1052;[unknown];0x0000556b243f7525",6957765,0,0.0000,0.0000,0.000
"all;:1052;[kernel.vmlinux]",,,,,
"all;:1052;[kernel.vmlinux];fpregs_mark_activate",253340,0,0.0000,0.0000,0.000
"all;chrome",,,,,
"all;chrome;librsvg-2.so.2.48.0",,,,,
"all;chrome;librsvg-2.so.2.48.0;0x00000000005f6fa0",0,6442203,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000023c920",0,6725500,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000063d3d0",0,6734590,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000004f1f5c",0,6241597,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000004f1df4",0,6397750,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000001d8625",0,6965423,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x0000000000284b8d",0,6770857,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000020cb32",0,6595152,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000002587e7",0,6240313,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000023d374",0,6668050,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000005fa566",0,6800210,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000052d9ad",0,6454117,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000001d8ee6",0,6916002,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000001eb748",0,6922353,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000023cb69",0,6646239,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000005f4ae5",0,6783376,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x0000000000245ff2",0,6201724,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000017adc6",0,6686065,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000001d808e",0,6544722,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000024569f",0,6936327,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000020ce60",0,5887454,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000045fc95",0,6946554,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000063d393",0,6957842,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000001d8c6f",0,6423979,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x0000000000237e67",0,5899514,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000025d17f",0,6968016,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x0000000000164449",0,6514798,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000025bb9c",0,6455543,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000001d864a",0,6956878,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x0000000000258f04",0,6950113,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000017cba1",0,6465760,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000023cea8",0,6737184,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x00000000004f1f6e",0,13234200,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000025ae12",0,6969187,0.0000,0.0000,0.000
"all;chrome;librsvg-2.so.2.48.0;0x000000000023cb8b",0,6166890,0.0000,0.0000,0.000
