cycles,comm,dso,symbol
0,"amixer","[unknown]","0x000055ad1b6557c8"
0,"amixer","[unknown]","0x000055ad1b655858"
0,"amixer","[unknown]","0x000055ad1b6558e8"
0,"amixer","[unknown]","0x000055ad1b655978"
0,"amixer","[unknown]","0x000055ad1b655a08"
0,"amixer","[unknown]","0x000055ad1b655a98"
0,"amixer","[unknown]","0x000055ad1b655b28"
0,"amixer","[unknown]","0x000055ad1b655bb8"
0,"amixer","[unknown]","0x000055ad1b655c48"
0,"amixer","[unknown]","0x000055ad1b655cd8"
0,"amixer","[unknown]","0x000055ad1b655d68"
0,"amixer","[unknown]","0x000055ad1b655df8"
0,"amixer","[unknown]","0x000055ad1b655e88"
0,"amixer","[unknown]","0x000055ad1b655f18"
0,"amixer","[unknown]","0x000055ad1b655fa8"
0,"amixer","[unknown]","0x000055ad1b656038"
0,"amixer","[unknown]","0x000055ad1b6560c8"
0,"amixer","[unknown]","0x000055ad1b656158"
0,"amixer","[unknown]","0x000055ad1b657248"
0,"amixer","[unknown]","0x000055ad1b658238"
0,"amixer","[unknown]","0x000055ad1b65ff18"
0,"amixer","[unknown]","0x000055ad1b660698"
0,"amixer","[unknown]","0x000055ad1b683458"
0,"amixer","[unknown]","0x000055ad1b683668"
0,"amixer","[unknown]","0x000055ad1b683bb8"
0,"amixer","[unknown]","0x000055ae8cd1f830"
0,"amixer","[unknown]","0x000055aec0b80d10"
0,"amixer","[unknown]","0x000055aec0ed5b38"
0,"amixer","[unknown]","0x000055aec0ed5bc8"
0,"amixer","[unknown]","0x000055aec0ed5c58"
0,"amixer","[unknown]","0x000055aec0ed5ce8"
0,"amixer","[unknown]","0x000055aec0ed5d78"
0,"amixer","[unknown]","0x000055aec0ed5e08"
0,"amixer","[unknown]","0x000055aec0ed5e98"
0,"amixer","[unknown]","0x000055aec0ed5f28"
0,"amixer","[unknown]","0x000055aec0ed5fb8"
0,"amixer","[unknown]","0x000055aec0ed6140"
0,"amixer","[unknown]","0x000055aec0ee6a68"
0,"amixer","[unknown]","0x000055aec0ee6ab8"
0,"amixer","[unknown]","0x000055aec0ee6b78"
0,"amixer","[unknown]","0x000055aec0ee6c08"
0,"amixer","[unknown]","0x000055aec0ee6c58"
0,"amixer","[unknown]","0x000055aec0ee6d08"
0,"amixer","[unknown]","0x000055aec0ef4268"
0,"amixer","[unknown]","0x000055aec0ef42b8"
0,"amixer","[unknown]","0x000055aec0ef53c8"
0,"amixer","[unknown]","0x000055aec0ef5438"
0,"amixer","[unknown]","0x000055aec0ef54c8"
0,"amixer","[unknown]","0x000055aec0ef5558"
0,"amixer","[unknown]","0x000055aec0ef55e8"
0,"amixer","[unknown]","0x000055aec0ef5678"
0,"amixer","[unknown]","0x000055aec0ef5708"
0,"amixer","[unknown]","0x000055aec0ef5798"
0,"amixer","[unknown]","0x000055aec0ef5828"
0,"amixer","[unknown]","0x000055aec0ef58b8"
0,"amixer","[unknown]","0x000055aec0ef5948"
0,"amixer","[unknown]","0x000055aec0ef59d8"
0,"amixer","[unknown]","0x000055aec0ef5a68"
0,"amixer","[unknown]","0x000055aec0ef5af8"
0,"amixer","[unknown]","0x000055aec0ef5b88"
0,"amixer","[unknown]","0x000055aec0ef74e8"
0,"amixer","[unknown]","0x000055aec0ef7578"
0,"amixer","[unknown]","0x000055aec0ef7608"
0,"amixer","[unknown]","0x000055aec0ef7698"
0,"amixer","[unknown]","0x000055aec0ef7728"
0,"amixer","[unknown]","0x000055aec0ef77b8"
0,"amixer","[unknown]","0x000055aec0ef7848"
0,"amixer","[unknown]","0x000055aec0ef78d8"
0,"amixer","[unknown]","0x000055aec0ef7968"
0,"amixer","[unknown]","0x000055aec0ef79f8"
0,"amixer","[unknown]","0x000055aec0ef7a88"
0,"amixer","[unknown]","0x000055aec0ef7b18"
0,"amixer","[unknown]","0x000055aec0ef7ba8"
0,"amixer","[unknown]","0x000055aec0ef7c38"
0,"amixer","[unknown]","0x000055aec0ef7cc8"
0,"amixer","[unknown]","0x000055aec0ef7d58"
0,"amixer","[unknown]","0x000055aec0ef7de8"
0,"amixer","[unknown]","0x000055aec0ef7e78"
0,"amixer","[unknown]","0x000055aec0ef7f08"
0,"amixer","[unknown]","0x000055aec0ef7f98"
0,"amixer","[unknown]","0x000055aec0ef8028"
0,"amixer","[unknown]","0x000055aec0ef80b8"
0,"amixer","[unknown]","0x000055aec0ef8148"
0,"amixer","[unknown]","0x000055aec0ef9238"
0,"amixer","[unknown]","0x000055aec0efa228"
0,"amixer","[unknown]","0x000055aec0f01f08"
0,"amixer","[unknown]","0x000055aef6e56540"
0,"amixer","[unknown]","0x000055af969a6bc0"
0,"amixer","[unknown]","0x000055b000ec98d0"
0,"amixer","[unknown]","0x000055b000ec9988"
0,"amixer","[unknown]","0x000055b000ec9a18"
0,"amixer","[unknown]","0x000055b000ec9aa8"
0,"amixer","[unknown]","0x000055b000ec9b38"
0,"amixer","[unknown]","0x000055b000ec9bc8"
0,"amixer","[unknown]","0x000055b000ec9c58"
0,"amixer","[unknown]","0x000055b000ec9ce8"
0,"amixer","[unknown]","0x000055b000ec9d78"
0,"amixer","[unknown]","0x000055b000ec9e08"
0,"amixer","[unknown]","0x000055b000ec9e98"
0,"amixer","[unknown]","0x000055b000ec9f28"
0,"amixer","[unknown]","0x000055b000ec9fb8"
0,"amixer","[unknown]","0x000055b041a5ef20"
0,"amixer","[unknown]","0x000055b04e8526c0"
0,"amixer","[unknown]","0x000055b04e89d170"
0,"amixer","[unknown]","0x000055b04e89d228"
0,"amixer","[unknown]","0x000055b04e89d2b8"
0,"amixer","[unknown]","0x000055b04e89d348"
0,"amixer","[unknown]","0x000055b04e89d3d8"
0,"amixer","[unknown]","0x000055b04e89d468"
0,"amixer","[unknown]","0x000055b04e89d4f8"
0,"amixer","[unknown]","0x000055b04e89d588"
0,"amixer","[unknown]","0x000055b04e89d618"
0,"amixer","[unknown]","0x000055b04e89d6a8"
0,"amixer","[unknown]","0x000055b04e89d738"
0,"amixer","[unknown]","0x000055b04e89d7c8"
0,"amixer","[unknown]","0x000055b04e89d858"
0,"amixer","[unknown]","0x000055b04e89d8e8"
0,"amixer","[unknown]","0x000055b0e53a42c0"
0,"amixer","[unknown]","0x000055b210827d10"
0,"amixer","[unknown]","0x000055b28c850b38"
0,"amixer","[unknown]","0x000055b28c850bc8"
0,"amixer","[unknown]","0x000055b28c850c58"
0,"amixer","[unknown]","0x000055b28c850ce8"
0,"amixer","[unknown]","0x000055b28c850d78"
0,"amixer","[unknown]","0x000055b28c850e08"
0,"amixer","[unknown]","0x000055b28c850e98"
0,"amixer","[unknown]","0x000055b28c850f28"
0,"amixer","[unknown]","0x000055b28c850fb8"
0,"amixer","[unknown]","0x000055b28c851140"
0,"amixer","[unknown]","0x000055b28c860000"
0,"amixer","[unknown]","0x000055b28c860088"
0,"amixer","[unknown]","0x000055b28c8610c8"
0,"amixer","[unknown]","0x000055b28c861158"
0,"amixer","[unknown]","0x000055b28c8611e8"
0,"amixer","[unknown]","0x000055b28c861a68"
0,"amixer","[unknown]","0x000055b28c861ab8"
0,"amixer","[unknown]","0x000055b28c861b78"
0,"amixer","[unknown]","0x000055b28c861c08"
0,"amixer","[unknown]","0x000055b28c861c58"
0,"amixer","[unknown]","0x000055b28c861d08"
0,"amixer","[unknown]","0x000055b28c86f268"
0,"amixer","[unknown]","0x000055b28c86f2b8"
0,"amixer","[unknown]","0x000055b28c8703c8"
0,"amixer","[unknown]","0x000055b28c870438"
0,"amixer","[unknown]","0x000055b28c8704c8"
0,"amixer","[unknown]","0x000055b28c870558"
0,"amixer","[unknown]","0x000055b28c8705e8"
0,"amixer","[unknown]","0x000055b28c870678"
0,"amixer","[unknown]","0x000055b28c870708"
0,"amixer","[unknown]","0x000055b28c870798"
0,"amixer","[unknown]","0x000055b28c870828"
0,"amixer","[unknown]","0x000055b28c8708b8"
0,"amixer","[unknown]","0x000055b28c870948"
0,"amixer","[unknown]","0x000055b28c8709d8"
0,"amixer","[unknown]","0x000055b28c870a68"
0,"amixer","[unknown]","0x000055b28c870af8"
0,"amixer","[unknown]","0x000055b28c870b88"
0,"amixer","[unknown]","0x000055b28c8724e8"
0,"amixer","[unknown]","0x000055b28c872578"
0,"amixer","[unknown]","0x000055b28c872608"
0,"amixer","[unknown]","0x000055b28c872698"
0,"amixer","[unknown]","0x000055b28c872728"
0,"amixer","[unknown]","0x000055b28c8727b8"
0,"amixer","[unknown]","0x000055b28c872848"
0,"amixer","[unknown]","0x000055b28c8728d8"
0,"amixer","[unknown]","0x000055b28c872968"
0,"amixer","[unknown]","0x000055b28c8729f8"
0,"amixer","[unknown]","0x000055b28c872a88"
0,"amixer","[unknown]","0x000055b28c872b18"
0,"amixer","[unknown]","0x000055b28c872ba8"
0,"amixer","[unknown]","0x000055b28c872c38"
0,"amixer","[unknown]","0x000055b28c872cc8"
0,"amixer","[unknown]","0x000055b28c872d58"
0,"amixer","[unknown]","0x000055b28c872de8"
0,"amixer","[unknown]","0x000055b28c872e78"
0,"amixer","[unknown]","0x000055b28c872f08"
0,"amixer","[unknown]","0x000055b28c872f98"
0,"amixer","[unknown]","0x000055b28c873028"
0,"amixer","[unknown]","0x000055b28c8730b8"
0,"amixer","[unknown]","0x000055b28c873148"
0,"amixer","[unknown]","0x000055b28c874238"
0,"amixer","[unknown]","0x000055b28c875228"
0,"amixer","[unknown]","0x000055b28c87cf08"
0,"amixer","[unknown]","0x000055b28c87d688"
0,"amixer","[unknown]","0x000055b299750d40"
0,"amixer","[unknown]","0x000055b299791840"
0,"amixer","[unknown]","0x000055b2af26b110"
0,"amixer","[unknown]","0x000055b344e41610"
0,"amixer","[unknown]","0x000055b344e78170"
0,"amixer","[unknown]","0x000055b344e78228"
0,"amixer","[unknown]","0x000055b344e782b8"
0,"amixer","[unknown]","0x000055b344e78348"
0,"amixer","[unknown]","0x000055b344e783d8"
0,"amixer","[unknown]","0x000055b344e78468"
0,"amixer","[unknown]","0x000055b344e784f8"
0,"amixer","[unknown]","0x000055b344e78588"
0,"amixer","[unknown]","0x000055b344e78618"
0,"amixer","[unknown]","0x000055b344e786a8"
0,"amixer","[unknown]","0x000055b344e78738"
0,"amixer","[unknown]","0x000055b344e787c8"
0,"amixer","[unknown]","0x000055b35baaaa20"
0,"amixer","[unknown]","0x000055b35baaaad8"
0,"amixer","[unknown]","0x000055b35baaab68"
0,"amixer","[unknown]","0x000055b35baaabf8"
0,"amixer","[unknown]","0x000055b35baaac88"
0,"amixer","[unknown]","0x000055b35baaad18"
0,"amixer","[unknown]","0x000055b35baaada8"
0,"amixer","[unknown]","0x000055b35baaae38"
0,"amixer","[unknown]","0x000055b35baaaec8"
0,"amixer","[unknown]","0x000055b35baaaf58"
0,"amixer","[unknown]","0x000055b35baaafe8"
0,"amixer","[unknown]","0x000055b35baab078"
0,"amixer","[unknown]","0x000055b35baab108"
0,"amixer","[unknown]","0x000055b35baab198"
0,"amixer","[unknown]","0x000055b35baab228"
0,"amixer","[unknown]","0x000055b35baab2b8"
0,"amixer","[unknown]","0x000055b3d503dfc0"
0,"amixer","[unknown]","0x000055b3d503e048"
0,"amixer","[unknown]","0x000055b489bfecf0"
0,"amixer","[unknown]","0x000055b551b171b0"
0,"amixer","[unknown]","0x000055b559fcfe40"
0,"amixer","[unknown]","0x000055b6e6eb7f50"
0,"amixer","[unknown]","0x000055b7fc230b88"
0,"amixer","[unknown]","0x000055b7fc230c18"
0,"amixer","[unknown]","0x000055b7fc230ca8"
0,"amixer","[unknown]","0x000055b7fc230d38"
0,"amixer","[unknown]","0x000055b7fc230dc8"
0,"amixer","[unknown]","0x000055b7fc230e58"
0,"amixer","[unknown]","0x000055b7fc230ee8"
0,"amixer","[unknown]","0x000055b7fc230f78"
0,"amixer","[unknown]","0x000055b7fc231008"
0,"amixer","[unknown]","0x000055b7fc231190"
0,"amixer","[unknown]","0x000055b7fc241a88"
0,"amixer","[unknown]","0x000055b7fc241ad8"
0,"amixer","[unknown]","0x000055b7fc241b98"
0,"amixer","[unknown]","0x000055b7fc241c28"
0,"amixer","[unknown]","0x000055b7fc241c78"
0,"amixer","[unknown]","0x000055b7fc241d28"
0,"amixer","[unknown]","0x000055b7fc24f278"
0,"amixer","[unknown]","0x000055b7fc24f2c8"
0,"amixer","[unknown]","0x000055b7fc2503d8"
0,"amixer","[unknown]","0x000055b7fc250448"
0,"amixer","[unknown]","0x000055b7fc2504d8"
0,"amixer","[unknown]","0x000055b7fc250568"
0,"amixer","[unknown]","0x000055b7fc2505f8"
0,"amixer","[unknown]","0x000055b7fc250688"
0,"amixer","[unknown]","0x000055b7fc250718"
0,"amixer","[unknown]","0x000055b7fc2507a8"
0,"amixer","[unknown]","0x000055b7fc250838"
0,"amixer","[unknown]","0x000055b7fc2508c8"
0,"amixer","[unknown]","0x000055b7fc250958"
0,"amixer","[unknown]","0x000055b7fc2509e8"
0,"amixer","[unknown]","0x000055b7fc250a78"
0,"amixer","[unknown]","0x000055b7fc250b08"
0,"amixer","[unknown]","0x000055b7fc250b98"
0,"amixer","[unknown]","0x000055b7fc2524f8"
0,"amixer","[unknown]","0x000055b7fc252588"
0,"amixer","[unknown]","0x000055b7fc252618"
0,"amixer","[unknown]","0x000055b7fc2526a8"
0,"amixer","[unknown]","0x000055b7fc252738"
0,"amixer","[unknown]","0x000055b7fc2527c8"
0,"amixer","[unknown]","0x000055b7fc252858"
0,"amixer","[unknown]","0x000055b7fc2528e8"
0,"amixer","[unknown]","0x000055b7fc252978"
0,"amixer","[unknown]","0x000055b7fc252a08"
0,"amixer","[unknown]","0x000055b7fc252a98"
0,"amixer","[unknown]","0x000055b7fc252b28"
0,"amixer","[unknown]","0x000055b7fc252bb8"
0,"amixer","[unknown]","0x000055b7fc252c48"
0,"amixer","[unknown]","0x000055b7fc252cd8"
0,"amixer","[unknown]","0x000055b7fc252d68"
0,"amixer","[unknown]","0x000055b7fc252df8"
0,"amixer","[unknown]","0x000055b7fc252e88"
0,"amixer","[unknown]","0x000055b7fc252f18"
0,"amixer","[unknown]","0x000055b7fc252fa8"
0,"amixer","[unknown]","0x000055b7fc253038"
0,"amixer","[unknown]","0x000055b7fc2530c8"
0,"amixer","[unknown]","0x000055b7fc253158"
0,"amixer","[unknown]","0x000055b7fc254248"
0,"amixer","[unknown]","0x000055b7fc255238"
0,"amixer","[unknown]","0x000055b7fc25cf18"
0,"amixer","[unknown]","0x000055b7fc25d698"
0,"amixer","[unknown]","0x000055b7ff61ffc0"
0,"amixer","[unknown]","0x000055b7ff643680"
0,"amixer","[unknown]","0x000055b843c40570"
0,"amixer","[unknown]","0x000055b89299db38"
0,"amixer","[unknown]","0x000055b89299dbc8"
0,"amixer","[unknown]","0x000055b89299dc58"
0,"amixer","[unknown]","0x000055b89299dce8"
0,"amixer","[unknown]","0x000055b89299dd78"
0,"amixer","[unknown]","0x000055b89299de08"
0,"amixer","[unknown]","0x000055b89299de98"
0,"amixer","[unknown]","0x000055b89299df28"
0,"amixer","[unknown]","0x000055b89299dfb8"
0,"amixer","[unknown]","0x000055b89299e140"
0,"amixer","[unknown]","0x000055b8929aea68"
0,"amixer","[unknown]","0x000055b8929aeab8"
0,"amixer","[unknown]","0x000055b8929aeb78"
0,"amixer","[unknown]","0x000055b8929aec08"
0,"amixer","[unknown]","0x000055b8929aec58"
0,"amixer","[unknown]","0x000055b8929aed08"
0,"amixer","[unknown]","0x000055b8929bc268"
0,"amixer","[unknown]","0x000055b8929bc2b8"
0,"amixer","[unknown]","0x000055b8929bd3c8"
0,"amixer","[unknown]","0x000055b8929bd438"
0,"amixer","[unknown]","0x000055b8929bd4c8"
0,"amixer","[unknown]","0x000055b8929bd558"
0,"amixer","[unknown]","0x000055b8929bd5e8"
0,"amixer","[unknown]","0x000055b8929bd678"
0,"amixer","[unknown]","0x000055b8929bd708"
0,"amixer","[unknown]","0x000055b8929bd798"
0,"amixer","[unknown]","0x000055b8929bd828"
0,"amixer","[unknown]","0x000055b8929bd8b8"
0,"amixer","[unknown]","0x000055b8929bd948"
0,"amixer","[unknown]","0x000055b8929bd9d8"
0,"amixer","[unknown]","0x000055b8929bda68"
0,"amixer","[unknown]","0x000055b8929bdaf8"
0,"amixer","[unknown]","0x000055b8929bdb88"
0,"amixer","[unknown]","0x000055b8929bf4e8"
0,"amixer","[unknown]","0x000055b8929bf578"
0,"amixer","[unknown]","0x000055b8929bf608"
0,"amixer","[unknown]","0x000055b8929bf698"
0,"amixer","[unknown]","0x000055b8929bf728"
0,"amixer","[unknown]","0x000055b8929bf7b8"
0,"amixer","[unknown]","0x000055b8929bf848"
0,"amixer","[unknown]","0x000055b8929bf8d8"
0,"amixer","[unknown]","0x000055b8929bf968"
0,"amixer","[unknown]","0x000055b8929bf9f8"
0,"amixer","[unknown]","0x000055b8929bfa88"
0,"amixer","[unknown]","0x000055b8929bfb18"
0,"amixer","[unknown]","0x000055b8929bfba8"
0,"amixer","[unknown]","0x000055b8929bfc38"
0,"amixer","[unknown]","0x000055b8929bfcc8"
0,"amixer","[unknown]","0x000055b8929bfd58"
0,"amixer","[unknown]","0x000055b8929bfde8"
0,"amixer","[unknown]","0x000055b8929bfe78"
0,"amixer","[unknown]","0x000055b8929bff08"
0,"amixer","[unknown]","0x000055b8929bff98"
0,"amixer","[unknown]","0x000055b8929c0028"
0,"amixer","[unknown]","0x000055b8929c00b8"
0,"amixer","[unknown]","0x000055b8929c0148"
0,"amixer","[unknown]","0x000055b8929c1238"
0,"amixer","[unknown]","0x000055b8929c2228"
0,"amixer","[unknown]","0x000055b8929c9f08"
0,"amixer","[unknown]","0x000055b8929ca688"
0,"amixer","[unknown]","0x000055b8de1006c0"
0,"amixer","[unknown]","0x000055b92eb31830"
0,"amixer","[unknown]","0x000055b9e75f9940"
0,"amixer","[unknown]","0x000055ba62685730"
0,"amixer","[unknown]","0x000055ba626cc0f0"
0,"amixer","[unknown]","0x000055bad6de6b38"
0,"amixer","[unknown]","0x000055bad6de6bc8"
0,"amixer","[unknown]","0x000055bad6de6c58"
0,"amixer","[unknown]","0x000055bad6de6ce8"
0,"amixer","[unknown]","0x000055bad6de6d78"
0,"amixer","[unknown]","0x000055bad6de6e08"
0,"amixer","[unknown]","0x000055bad6de6e98"
0,"amixer","[unknown]","0x000055bad6de6f28"
0,"amixer","[unknown]","0x000055bad6de6fb8"
0,"amixer","[unknown]","0x000055bad6de7140"
0,"amixer","[unknown]","0x000055bad6df7a68"
0,"amixer","[unknown]","0x000055bad6df7ab8"
0,"amixer","[unknown]","0x000055bad6df7b78"
0,"amixer","[unknown]","0x000055bad6df7c08"
0,"amixer","[unknown]","0x000055bad6df7c58"
0,"amixer","[unknown]","0x000055bad6df7d08"
0,"amixer","[unknown]","0x000055bad6e05268"
0,"amixer","[unknown]","0x000055bad6e052b8"
0,"amixer","[unknown]","0x000055bad6e063c8"
0,"amixer","[unknown]","0x000055bad6e06438"
0,"amixer","[unknown]","0x000055bad6e064c8"
0,"amixer","[unknown]","0x000055bad6e06558"
0,"amixer","[unknown]","0x000055bad6e065e8"
0,"amixer","[unknown]","0x000055bad6e06678"
0,"amixer","[unknown]","0x000055bad6e06708"
0,"amixer","[unknown]","0x000055bad6e06798"
0,"amixer","[unknown]","0x000055bad6e06828"
0,"amixer","[unknown]","0x000055bad6e068b8"
0,"amixer","[unknown]","0x000055bad6e06948"
0,"amixer","[unknown]","0x000055bad6e069d8"
0,"amixer","[unknown]","0x000055bad6e06a68"
0,"amixer","[unknown]","0x000055bad6e06af8"
0,"amixer","[unknown]","0x000055bad6e06b88"
0,"amixer","[unknown]","0x000055bad6e084e8"
0,"amixer","[unknown]","0x000055bad6e08578"
0,"amixer","[unknown]","0x000055bad6e08608"
0,"amixer","[unknown]","0x000055bad6e08698"
0,"amixer","[unknown]","0x000055bad6e08728"
0,"amixer","[unknown]","0x000055bad6e087b8"
0,"amixer","[unknown]","0x000055bad6e08848"
0,"amixer","[unknown]","0x000055bad6e088d8"
0,"amixer","[unknown]","0x000055bad6e08968"
0,"amixer","[unknown]","0x000055bad6e089f8"
0,"amixer","[unknown]","0x000055bad6e08a88"
0,"amixer","[unknown]","0x000055bad6e08b18"
0,"amixer","[unknown]","0x000055bad6e08ba8"
0,"amixer","[unknown]","0x000055bad6e08c38"
0,"amixer","[unknown]","0x000055bad6e08cc8"
0,"amixer","[unknown]","0x000055bad6e08d58"
0,"amixer","[unknown]","0x000055bad6e08de8"
0,"amixer","[unknown]","0x000055bad6e08e78"
0,"amixer","[unknown]","0x000055bad6e08f08"
0,"amixer","[unknown]","0x000055bad6e08f98"
0,"amixer","[unknown]","0x000055bad6e09028"
0,"amixer","[unknown]","0x000055bad6e090b8"
0,"amixer","[unknown]","0x000055bad6e09148"
0,"amixer","[unknown]","0x000055bad6e0a238"
0,"amixer","[unknown]","0x000055bad6e0b228"
0,"amixer","[unknown]","0x000055bad6e12f08"
0,"amixer","[unknown]","0x000055bad6e13688"
0,"amixer","[unknown]","0x000055bad6e36448"
0,"amixer","[unknown]","0x000055bb1518b4c0"
0,"amixer","[unknown]","0x000055bb2dd35530"
0,"amixer","[unknown]","0x000055bb93f5a8c0"
0,"amixer","[unknown]","0x000055bc36d0ab38"
0,"amixer","[unknown]","0x000055bc36d0abc8"
0,"amixer","[unknown]","0x000055bc36d0ac58"
0,"amixer","[unknown]","0x000055bc36d0ace8"
0,"amixer","[unknown]","0x000055bc36d0ad78"
0,"amixer","[unknown]","0x000055bc36d0ae08"
0,"amixer","[unknown]","0x000055bc36d0ae98"
0,"amixer","[unknown]","0x000055bc36d0af28"
0,"amixer","[unknown]","0x000055bc36d0afb8"
0,"amixer","[unknown]","0x000055bc36d0b140"
0,"amixer","[unknown]","0x000055bc36d1ba68"
0,"amixer","[unknown]","0x000055bc36d1bab8"
0,"amixer","[unknown]","0x000055bc36d1bb78"
0,"amixer","[unknown]","0x000055bc36d1bc08"
0,"amixer","[unknown]","0x000055bc36d1bc58"
0,"amixer","[unknown]","0x000055bc36d1bd08"
0,"amixer","[unknown]","0x000055bc36d29268"
0,"amixer","[unknown]","0x000055bc36d292b8"
0,"amixer","[unknown]","0x000055bc36d2a3c8"
0,"amixer","[unknown]","0x000055bc36d2a438"
0,"amixer","[unknown]","0x000055bc36d2a4c8"
0,"amixer","[unknown]","0x000055bc36d2a558"
0,"amixer","[unknown]","0x000055bc36d2a5e8"
0,"amixer","[unknown]","0x000055bc36d2a678"
0,"amixer","[unknown]","0x000055bc36d2a708"
0,"amixer","[unknown]","0x000055bc36d2a798"
0,"amixer","[unknown]","0x000055bc36d2a828"
0,"amixer","[unknown]","0x000055bc36d2a8b8"
0,"amixer","[unknown]","0x000055bc36d2a948"
0,"amixer","[unknown]","0x000055bc36d2a9d8"
0,"amixer","[unknown]","0x000055bc36d2aa68"
0,"amixer","[unknown]","0x000055bc36d2aaf8"
0,"amixer","[unknown]","0x000055bc36d2ab88"
0,"amixer","[unknown]","0x000055bc36d2c4e8"
0,"amixer","[unknown]","0x000055bc36d2c578"
0,"amixer","[unknown]","0x000055bc36d2c608"
0,"amixer","[unknown]","0x000055bc36d2c698"
0,"amixer","[unknown]","0x000055bc36d2c728"
0,"amixer","[unknown]","0x000055bc36d2c7b8"
0,"amixer","[unknown]","0x000055bc36d2c848"
0,"amixer","[unknown]","0x000055bc36d2c8d8"
0,"amixer","[unknown]","0x000055bc36d2c968"
0,"amixer","[unknown]","0x000055bc36d2c9f8"
0,"amixer","[unknown]","0x000055bc36d2ca88"
0,"amixer","[unknown]","0x000055bc36d2cb18"
0,"amixer","[unknown]","0x000055bc36d2cba8"
0,"amixer","[unknown]","0x000055bc36d2cc38"
0,"amixer","[unknown]","0x000055bc36d2ccc8"
0,"amixer","[unknown]","0x000055bc36d2cd58"
0,"amixer","[unknown]","0x000055bc36d2cde8"
0,"amixer","[unknown]","0x000055bc36d2ce78"
0,"amixer","[unknown]","0x000055bc36d2cf08"
0,"amixer","[unknown]","0x000055bc36d2cf98"
0,"amixer","[unknown]","0x000055bc36d2d028"
0,"amixer","[unknown]","0x000055bc36d2d0b8"
0,"amixer","[unknown]","0x000055bc36d2d148"
0,"amixer","[unknown]","0x000055bc36d2e238"
0,"amixer","[unknown]","0x000055bc36d2f228"
0,"amixer","[unknown]","0x000055bc36d36f08"
0,"amixer","[unknown]","0x000055bc36d37688"
0,"amixer","[unknown]","0x000055bc36d5a448"
0,"amixer","[unknown]","0x000055bc36d5a658"
0,"amixer","[unknown]","0x000055bc36d5aba8"
0,"amixer","[unknown]","0x000055bcec287b70"
0,"amixer","[unknown]","0x000055bcec287c18"
0,"amixer","[unknown]","0x000055bcec287c88"
0,"amixer","[unknown]","0x000055bcec287cf8"
0,"amixer","[unknown]","0x000055bcec287d68"
0,"amixer","[unknown]","0x000055bcec287dd8"
0,"amixer","[unknown]","0x000055bcec287e48"
0,"amixer","[unknown]","0x000055bcec287eb8"
0,"amixer","[unknown]","0x000055bcec287f28"
0,"amixer","[unknown]","0x000055bcec287fb8"
0,"amixer","[unknown]","0x000055bcec288028"
0,"amixer","[unknown]","0x000055bcec288098"
0,"amixer","[unknown]","0x000055bcec288408"
0,"amixer","[unknown]","0x000055bd85ad2000"
0,"amixer","[unknown]","0x000055bd9e02dca0"
0,"amixer","[unknown]","0x000055bda04fd8f0"
0,"amixer","[unknown]","0x000055bdce9be8f0"
0,"amixer","[unknown]","0x000055beb1bed8f0"
0,"amixer","[unknown]","0x000055bef86c54f0"
0,"amixer","[unknown]","0x000055bef86c71a8"
0,"amixer","[unknown]","0x000055bef86c8868"
0,"amixer","[unknown]","0x000055bef86caf78"
0,"amixer","[unknown]","0x000055bef86d0758"
0,"amixer","[unknown]","0x000055bef86d1748"
0,"amixer","[unknown]","0x000055bef86d36f8"
0,"amixer","[unknown]","0x000055bef86d3a78"
0,"amixer","[unknown]","0x000055bef86d53a8"
0,"amixer","[unknown]","0x000055bef86d5618"
0,"amixer","[unknown]","0x000055bef86d77d8"
0,"amixer","[unknown]","0x000055bf39815900"
0,"amixer","[unknown]","0x000055c19e808190"
0,"amixer","[unknown]","0x000055c295dff490"
0,"amixer","[unknown]","0x000055c295dff548"
0,"amixer","[unknown]","0x000055c295dff5d8"
0,"amixer","[unknown]","0x000055c295dff668"
0,"amixer","[unknown]","0x000055c295dff6f8"
0,"amixer","[unknown]","0x000055c295dff788"
0,"amixer","[unknown]","0x000055c295dff818"
0,"amixer","[unknown]","0x000055c295dff8a8"
0,"amixer","[unknown]","0x000055c295dff938"
0,"amixer","[unknown]","0x000055c295dff9c8"
0,"amixer","[unknown]","0x000055c295dffa58"
0,"amixer","[unknown]","0x000055c295dffae8"
0,"amixer","[unknown]","0x000055c295dffb78"
0,"amixer","[unknown]","0x000055c295dffc08"
0,"amixer","[unknown]","0x000055c29e4cf700"
0,"amixer","[unknown]","0x000055c29e4fa8f0"
0,"amixer","[unknown]","0x000055c42b8af1f0"
0,"amixer","[unknown]","0x000055c4a98ed900"
0,"amixer","[unknown]","0x000055c4c31ef280"
0,"amixer","[unknown]","0x000055c4c31ef328"
0,"amixer","[unknown]","0x000055c4c31ef3b8"
0,"amixer","[unknown]","0x000055c4c31ef448"
0,"amixer","[unknown]","0x000055c4c31ef4d8"
0,"amixer","[unknown]","0x000055c52026d6c0"
0,"amixer","[unknown]","0x000055c52dbdb900"
0,"amixer","[unknown]","0x000055c5375080e0"
0,"amixer","[unknown]","0x000055c58defd0f0"
0,"amixer","[unknown]","0x000055c5e7256700"
0,"amixer","[unknown]","0x000055c82020b6c0"
0,"amixer","[unknown]","0x000055c8979066c0"
0,"amixer","[unknown]","0x000055c9474c06c0"
0,"amixer","[unknown]","0x000055c9475211b0"
0,"amixer","[unknown]","0x000055c997c395e0"
