cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,comm,dso,symbol
43602612,39961214,2471711,76820,20431819,439454,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMCharacterDataImpl::DOMCharacterDataImpl"
42142710,87433740,1659855,140905,20359475,297443,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::buildAttList"
41973009,73177165,14701006,1570926,46578097,3031114,"g4run","libG4processes.so","G4LogicalVolume::GetMaterialCutsCouple@plt"
41932864,95576230,2847435,0,44927022,87782,"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::getNextChar"
41896652,71773897,2275797,22742,61013177,264615,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::basicAttrValueScan"
41891044,80059595,1151208,10194,53283074,268245,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanStartTagNS"
41861008,30008863,3954243,1480297,11699509,1340325,"g4run","libG4processes.so","G4CollisionOutput::getRecoilFragment@plt"
41859985,43202585,3000134,826975,20007843,520993,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerBeta> >@plt"
41857995,15650475,1902524,664980,11957790,891730,"g4run","libG4processes.so","G4MuBetheBlochModel::MaxSecondaryEnergy"
41854558,50707847,2570566,326282,18214911,3250026,"g4run","libG4processes.so","G4UrbanMscModel::SampleCosineTheta@plt"
41850404,17346917,4835254,2686387,5867371,1723598,"g4run","libG4particles.so","G4DecayProducts::PopProducts"
41847531,60027430,4705907,1561138,47148210,2950923,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbarX8g::sigmaHat"
41845473,31377546,3385850,887490,22029813,0,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor@plt"
41845418,21176206,6164948,4566985,13380629,1801145,"g4run","libG4global.so","G4CacheReference<double>::cache"
41835201,27148940,7143578,4221953,5879993,1020358,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getMultiplicity"
41793366,20099169,6656846,2037043,13619429,2504192,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone@plt"
41779070,25504943,10272382,296546,20034637,2137169,"g4run","libG4processes.so","G4EmCorrections::IonHighOrderCorrections"
41774454,42079091,6132671,291903,52964773,2203726,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getCrossSection"
41759847,25655637,2671616,1801133,16482155,2057729,"g4run","libG4processes.so","G4FragmentingString::G4FragmentingString"
41688411,6145813,1326557,727368,5975713,790275,"g4run","libG4physicslists.so","std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>"
41684986,36446209,2545361,788118,21324728,234684,"g4run","libG4processes.so","G4GEMChannel::SampleKineticEnergy"
41322743,46865207,1916655,220561,19812175,2429829,"g4run","libpythia8.so","Pythia8::Sigma2qq2qq::sigmaHat"
40835975,32197910,2607279,193682,19641251,949654,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectZ"
38401815,31361663,33249,19609,25147154,28318,"g4run","libG4processes.so","G4eCoulombScatteringModel::ComputeCrossSectionPerAtom"
38384568,33419666,0,118109,17811607,0,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
38380950,15755132,1245836,955957,6113722,0,"g4run","libG4processes.so","G4HadronBuilder::Build"
38377376,30057391,7390426,298010,21867695,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
38374738,19650724,5810591,703517,16054005,1486904,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
38373902,93647221,6099450,847152,26656060,3276506,"g4run","libG4geometry.so","G4IntersectingCone::HitOn@plt"
38373809,16257010,4234149,2076090,9318848,2361481,"g4run","libG4processes.so","G4CollisionOutput::boostToLabFrame@plt"
38373030,36108429,5976514,307860,11524457,1272068,"g4run","libG4processes.so","G4Fancy3DNucleus::G4Fancy3DNucleus"
38372454,51634421,0,334131,40439153,426993,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >"
38369108,3008869,3511929,982085,5914124,222674,"g4run","libG4processes.so","G4Parton::G4Parton"
38367152,39393810,2097106,656236,17793473,1191696,"g4run","libG4processes.so","G4CrossSectionPatch::CrossSection"
38366403,50804669,2370322,1543736,34198792,721343,"g4run","libG4particles.so","G4ParticleTable::CheckReadiness"
38363257,13018707,4851990,2240069,18809420,1750979,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getMultiplicity"
38362517,19126635,9182348,1386268,12527402,4451924,"g4run","libG4physicslists.so","G4VEmProcess::GetCurrentLambda@plt"
38337183,40476847,8917492,1449099,16345551,4098780,"g4run","libG4processes.so","G4NeutronCaptureXS::IsoCrossSection@plt"
38328767,38342974,4784879,700678,27197482,1920916,"g4run","libG4processes.so","G4KineticTrack::~G4KineticTrack"
38324978,59039165,7226409,1734229,51266234,3258436,"g4run","libG4processes.so","G4VCrossSectionDataSet::SelectIsotope"
38276626,12840445,2960359,2121246,10025732,2211446,"g4run","libG4processes.so","G4GammaNuclearXS::IsoCrossSection"
38274929,18989868,514375,645430,7778076,776382,"g4run","libG4processes.so","G4Fancy3DNucleus::StartLoop"
38249035,9872302,8595334,3091983,10300016,1545869,"g4run","libG4global.so","G4PhysicsModelCatalog::Entries@plt"
38227189,52229787,2287398,217069,32826544,758565,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetAtomicMass"
38226630,100562853,36799,0,29130540,0,"g4run","libG4processes.so","G4BetheBlochModel::ComputeDEDXPerVolume"
38168659,36910805,1766744,850561,36476766,1867302,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQCD"
37813291,65902533,1606140,135562,20569916,603183,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::initBWmass"
37778093,26755561,3963239,845342,21465388,2012781,"g4run","libG4processes.so","G4NuclearRadii::ParticleRadius@plt"
37611292,54431288,877304,0,25554845,125111,"g4run","libpythia8.so","Pythia8::ParticleData::attributeValue"
36734152,51551901,967467,391748,26835403,538309,"g4run","libpythia8.so","Pythia8::Settings::parm"
35321604,15671716,4803607,2679988,4199327,1263866,"g4run","libG4processes.so","G4FissionBarrier::FissionBarrier"
34916191,60142406,0,35713,16410920,0,"g4run","libG4processes.so","G4RToEConvForGamma::ComputeValue"
34915549,97002562,1558606,169367,45854588,641446,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::xsgetn"
34911790,75386695,681124,5467,43165509,71108,"g4run","libG4geometry.so","std::vector<HepGeom::Point3D<double>, std::allocator<HepGeom::Point3D<double> > >::_M_default_append"
34903852,46571123,2520446,72470,27029746,430498,"g4run","libicuuc.so.71.1","ucnv_fromUChars"
34898451,59053920,5884436,274575,42227764,1831313,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal@plt"
34893928,61361802,2773778,475277,12015926,1047247,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
34892032,38145306,568115,147120,6122243,519922,"g4run","libG4processes.so","G4VEmissionProbability::SampleEnergy@plt"
34891910,29588299,1637371,422113,7957810,1234586,"g4run","libG4processes.so","G4DynamicParticle::Set4Momentum@plt"
34891337,19442705,2452119,573773,17751682,720931,"g4run","libG4processes.so","G4KineticTrack::~G4KineticTrack"
34886107,3310645,2658159,973058,5932632,246271,"g4run","libG4particles.so","G4IonTable::InsertWorker"
34885618,6656347,1759237,1400340,0,502376,"g4run","libG4particles.so","G4TauPlus::Definition"
34880510,31202965,8939360,665717,38942018,4755867,"g4run","libG4physicslists.so","G4GammaGeneralProcess::SelectHadProcess"
34876042,45520882,7261132,889655,33510701,2099544,"g4run","libG4processes.so","G4NucleiModel::generateParticleFate@plt"
34870300,28526195,4739138,365850,13762502,394868,"g4run","libG4processes.so","G4CollisionComposite::FinalState"
34866313,20085846,5680495,1679991,3701584,3226118,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
34865807,33473683,3143395,117145,30213811,1427525,"g4run","libG4geometry.so","G4Navigator::GetMotherToDaughterTransform@plt"
34864603,39674823,1504496,74930,28190811,0,"g4run","libG4processes.so","G4HadronNucleonXsc::KaonNucleonXscNS"
34864112,13544711,1059695,647516,2099776,613224,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade@plt"
34863983,75154921,2526180,549192,31563965,744113,"g4run","libG4geometry.so","G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> >::OneGoodStep@plt"
34858536,42028259,3455765,671103,16682355,1186705,"g4run","libG4processes.so","G4AngularDistributionNP::CosTheta"
34857791,15726880,1850135,1287320,12097687,0,"g4run","libG4processes.so","G4ExcitedStringDecay::FragmentString"
34853142,13064019,4235760,666088,8080854,265717,"g4run","libG4processes.so","G4RKPropagation::Init"
34842453,50974557,0,0,16125460,0,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeXSectionPerAtom"
34808667,22393317,3675206,891074,13110827,529986,"g4run","libG4processes.so","G4DiffractiveExcitation::GaussianPt"
34630997,38207300,1036177,0,29178822,42230,"g4run","libG4processes.so","G4BraggModel::ElectronicStoppingPower"
34444683,58464249,760976,6844,53832014,81204,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
34152764,53595338,1190205,44532,29089609,107575,"g4run","libstdc++.so.6.0.30","std::ios_base::_M_call_callbacks"
33733826,28551676,1763557,195232,11987859,1304765,"g4run","libG4processes.so","G4ProcessManager::CreateGPILvectors"
32857395,0,0,0,0,782996,"g4run","libc.so.6","__internal_atexit"
32190813,23692270,1135709,184400,19768714,403558,"g4run","libG4geometry.so","G4SmartVoxelHeader::~G4SmartVoxelHeader"
31851639,69290419,966108,46102,33557325,117854,"g4run","libc.so.6","__GI_____strtoll_l_internal"
31609326,87532089,3705877,64808,61500234,582786,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMDocumentImpl::getPooledString"
31424538,109564335,181933,2160,60159187,64880,"g4run","libG4geometry.so","G4Trap::GetVertices"
31419209,85766387,5403692,139904,36189958,1058803,"g4run","libxerces-c-3.2.so","xercesc_3_2::ICULCPTranscoder::transcode"
31418732,114928226,3942071,155283,59498164,3205782,"g4run","libG4processes.so","G4LogicalVolume::GetMaterial@plt"
31415764,28638184,4843146,257209,21352230,1897802,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord@plt"
31406163,45422929,1784148,131762,24600993,510002,"g4run","libG4processes.so","G4CollisionNN::CrossSection"
31402008,6580252,540571,701687,1848995,580306,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
31400494,15928925,3387451,1229940,12199953,524697,"g4run","libG4processes.so","G4FTFModel::ExciteParticipants"
31398926,56829529,651256,567864,21459155,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirManyBody"
31398845,29305804,5276343,68926,19556494,765192,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
31397266,54153119,0,0,56906830,0,"g4run","libG4processes.so","G4CascadeCoalescence::fillCluster@plt"
31395910,24677276,1541945,1008122,10438759,792205,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getOutgoingParticleTypes"
31393768,39725745,3322501,513327,16009053,1739196,"g4run","libG4processes.so","G4ExcitedString::~G4ExcitedString"
31392463,6699888,576606,473520,0,242599,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
31388527,20664655,6262611,2363595,19873117,559611,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity"
31387699,13433348,1825418,784828,7768376,1682312,"g4run","libG4processes.so","G4ComponentGGNuclNuclXsc::ComputeCrossSections@plt"
31386700,3412060,2771665,208212,1948707,275818,"g4run","libG4geometry.so","G4Trd::DistanceToIn"
31382590,25561467,3627711,295646,9733639,218738,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaZeroNChannelData, G4KaonHypSampler>::getCrossSection"
31382469,19396125,2851819,646475,7474201,1426899,"g4run","libG4processes.so","G4TwoBodyAngularDist::ChooseDist@plt"
31381327,45913988,3677892,224837,16077562,270398,"g4run","libG4processes.so","G4Lambda::Definition@plt"
31375139,24936874,4691205,1343047,12029422,947351,"g4run","libG4processes.so","G4BinaryCascade::Capture"
31363177,21639374,4432060,926643,7776674,2397150,"g4run","libG4processes.so","G4VEmModel::GetCurrentIsotope"
31362930,21807183,3347770,457865,7929649,1356153,"g4run","libG4processes.so","G4FragmentingString::Mass"
31352506,6252572,1755085,914770,4017809,460449,"g4run","libG4processes.so","G4BinaryCascade::DoTimeStep"
31350030,74829432,4992029,722582,15728988,510789,"g4run","libG4processes.so","G4EquilibriumEvaporator::getAF"
31341994,9908454,2887905,890509,5421288,721402,"g4run","libG4processes.so","G4EmCorrections::EffectiveChargeCorrection"
31314103,40495864,675458,578715,18260272,1332118,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV@plt"
31312372,51858253,5232728,332789,42125943,1053267,"g4run","libG4geometry.so","G4VIntersectionLocator::ReEstimateEndpoint"
31284452,3229492,2384167,1714031,7658139,1445883,"g4run","libG4particles.so","G4AntiNeutrinoMu::Definition"
31178425,6508826,1702224,337628,4075104,509658,"g4run","libG4processes.so","G4LundStringFragmentation::IsItFragmentable"
29947771,48300670,1089940,15767,30287374,494464,"g4run","libstdc++.so.6.0.30","std::ios_base::~ios_base"
29392315,1803818,2189602,378955,0,269196,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
28874567,36944153,390512,92301,17544488,737079,"g4run","libpythia8.so","Pythia8::Settings::mode"
27931527,14884829,39614,0,28360350,0,"g4run","libG4processes.so","G4ICRU73QOModel::GetL1"
27930531,125308716,443192,4699,68549007,185461,"g4run","libG4geometry.so","std::vector<HepGeom::Plane3D<double>, std::allocator<HepGeom::Plane3D<double> > >::_M_realloc_insert<HepGeom::Plane3D<double> >"
27930490,51899956,700354,1626,30258844,173931,"g4run","libG4geometry.so","G4BoundingEnvelope::CheckBoundingBox"
27930268,30303133,0,0,15064577,0,"g4run","libG4processes.so","G4MuonVDNuclearModel::MakeSamplingTable"
27929784,98992319,3854206,53668,48271095,693308,"g4run","libicuuc.so.71.1","ucnv_fromUnicode_UTF8"
27929291,75635515,589020,0,55689220,222442,"g4run","libG4geometry.so","std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >"
27921145,40126730,3785335,1020116,9434570,1935457,"g4run","libpythia8.so","Pythia8::PDF::xfSea"
27920540,43219409,890489,85160,11824441,271696,"g4run","libpythia8.so","Pythia8::ResonanceWidths::init"
27914829,26837671,504358,0,20255143,578150,"g4run","libG4processes.so","G4Fancy3DNucleus::GetNuclearRadius"
27912958,56668661,4883596,263057,27120300,2324782,"g4run","libG4processes.so","G4PropagatorInField::FindAndSetFieldManager@plt"
27912195,0,2283218,1553615,4347824,1220471,"g4run","libc.so.6","@plt"
27911725,27135027,3541315,874430,12094384,518143,"g4run","libG4processes.so","G4CrossSectionBuffer::CrossSection"
27908752,0,2252056,1156314,0,276512,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
27908550,17616052,6956997,1576016,14222422,2195468,"g4run","libG4processes.so","G4VEmModel::SelectIsotopeNumber"
27906858,6373089,2901187,1692287,9747108,736467,"g4run","libG4particles.so","G4Positron::Definition"
27905525,45875211,1802265,559101,12032303,720395,"g4run","libG4processes.so","G4KineticTrack::IntegrandFunction1"
27904870,25009790,0,121459,14013688,1172218,"g4run","libG4processes.so","G4BinaryCascade::BuildTargetList"
27904861,40207552,4578603,559738,23652187,1805989,"g4run","libG4processes.so","G4VMscModel::GetRange@plt"
27904750,13807345,2760320,659578,6009871,926595,"g4run","libG4processes.so","G4UPiNuclearCrossSection::Interpolate@plt"
27902348,28732587,3581276,327065,20838746,2720076,"g4run","libG4geometry.so","G4VoxelSafety::SafetyForVoxelHeader@plt"
27902281,33793285,6424938,1109480,22463645,2526614,"g4run","libG4processes.so","G4VKineticNucleon::G4VKineticNucleon"
27902251,10042807,0,580172,1812426,313321,"g4run","libG4particles.so","G4IonTable::GetNucleusMass@plt"
27901904,16157785,4763426,3866794,6342325,1413261,"g4run","libm.so.6","__math_check_uflow"
27901807,41130284,5031977,430455,29046221,1091521,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::GetElasticElementCrossSection"
27901068,31811665,3835259,285814,7764817,259329,"g4run","libG4processes.so","G4Scatterer::FindCollision"
27900747,21163765,2902857,812495,13765910,211686,"g4run","libG4particles.so","G4DecayProducts::G4DecayProducts"
27900328,9195241,3494929,1638720,15290602,226263,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
27899901,3394931,0,181940,4062133,0,"g4run","libG4processes.so","G4Pow::A13@plt"
27894530,42976017,6514641,437724,36331286,1012151,"g4run","libG4processes.so","G4CascadeCheckBalance::collide@plt"
27879455,16348617,5353237,636964,14362751,3443333,"g4run","libG4geometry.so","G4LogicalVolume::GetSolid@plt"
27870505,13732208,4129377,1798123,3895964,1036739,"g4run","libG4global.so","memcmp@plt"
27869393,9999950,2924891,799791,8639842,2105608,"g4run","libG4particles.so","G4VDecayChannel::G4VDecayChannel"
27854516,6166373,2828242,568597,3899783,502397,"g4run","libG4particles.so","G4NeutrinoMu::Definition"
27854372,3176757,654784,140763,3763653,276594,"g4run","libG4processes.so","G4KineticTrackVector::Boost"
27840992,36845591,2370152,1289602,16805816,720556,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateMultiBody"
27812518,14500540,1892671,686875,12017680,570579,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::satisfyTriangle"
27769973,31039870,1896607,67309,9077517,243153,"g4run","libG4processes.so","G4EmCorrections::BlochCorrection"
27747085,22151200,1197281,1276281,1969124,1079045,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::ChooseStringEnds"
27710537,6158180,3894959,766651,2091674,262102,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::DecayIt"
27703912,34825612,1225261,142901,32248930,532639,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity"
27608907,49454022,91225,0,18793460,47219,"g4run","libG4processes.so","G4KleinNishinaCompton::ComputeCrossSectionPerAtom"
27501064,48595545,487885,0,27929810,416533,"g4run","libstdc++.so.6.0.30","strlen@plt"
27043528,44173681,1456662,0,20112187,69716,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >::basic_istringstream"
26789234,29270824,325062,0,9146848,63880,"g4run","libpythia8.so","memcpy@plt"
26680085,87092417,488977,40019,33264000,131852,"g4run","libc.so.6","__mpn_construct_double"
24649296,8218415,0,208829,11115681,213741,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate"
24523115,34814941,3286141,740580,19760304,1264642,"g4run","libG4processes.so","G4EmModelManager::Initialise"
24442075,47882780,864472,5264,32875712,46403,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMTextImpl::getNodeImpl()"
24441342,37162485,21671,0,19006606,19988,"g4run","libG4processes.so","G4ICRU73QOModel::GetOscillatorEnergy"
24436952,52806362,938543,9890,14978812,417474,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLPlatformUtils::lockMutex"
24436639,50785636,353902,0,12751793,89534,"g4run","libG4geometry.so","G4BoundingEnvelope::FindScaleFactor"
24434840,128352119,3583813,42177,32823750,399393,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMParentNode::appendChildFast"
24428596,24674889,4369020,1365013,8031096,735022,"g4run","libG4processes.so","operator delete@plt"
24428248,15661038,5305323,1355559,26150806,0,"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString"
24423840,10615565,701444,186442,11709010,87800,"g4run","libc.so.6","__GI___printf_fp_l"
24423661,10700843,1116890,226871,2061398,1034521,"g4run","libG4processes.so","G4MuPairProductionModel::SampleSecondaries"
24423406,23609729,2896045,968080,2077652,1818545,"g4run","libG4event.so","G4StackManager::PushOneTrack@plt"
24421746,20236835,5743791,1730935,15598899,988928,"g4run","libG4processes.so","G4InuclSpecialFunctions::G4cbrt@plt"
24421209,9715636,3330417,584284,0,429134,"g4run","libG4processes.so","G4FragmentingString::TransformToAlignedCms"
24420730,33911610,0,0,18409387,262449,"g4run","libG4processes.so","G4CascadeCoalescence::getClusterMomentum@plt"
24420475,30105017,7353212,1023617,10072233,933318,"g4run","libG4processes.so","G4NucleiModel::isProjectile@plt"
24417472,30680932,1948600,138784,18268922,0,"g4run","libG4geometry.so","G4MagInt_Driver::OneGoodStep"
24417382,28783578,5368749,466876,13855121,1635350,"g4run","libG4processes.so","G4PhotonEvaporation::EmittedFragment"
24415315,9550091,1731293,421926,6284789,0,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::findBoostToCM"
24414282,6174038,3773728,901482,0,786276,"g4run","libG4processes.so","G4VSplitableHadron::G4VSplitableHadron"
24414197,19161466,2226365,762526,14357958,243109,"g4run","libG4processes.so","G4KineticTrackVector::G4KineticTrackVector"
24413539,23093732,3457369,390500,13644319,1312740,"g4run","libG4processes.so","G4Decay::AtRestGetPhysicalInteractionLength"
24413011,39937164,9303976,405696,22241066,3081279,"g4run","libG4processes.so","atan2@plt"
24412888,19857369,4432742,1947919,18242076,4847007,"g4run","libG4physicslists.so","CLHEP::HepRandom::getTheEngine@plt"
24412415,35052689,2854852,206488,21458398,256642,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getMultiplicity"
24411158,9779748,1214520,0,8119600,552569,"g4run","libG4processes.so","G4InuclNuclei::clear"
24408902,22990369,4085099,689650,6104365,0,"g4run","libG4processes.so","G4IntraNucleiCascader::setupCascade@plt"
24396685,6478791,2600958,355170,1891453,530489,"g4run","libG4processes.so","G4BetheBlochModel::CorrectionsAlongStep"
24387095,28285283,1411905,327235,14426349,125099,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getMultiplicity"
24379192,6594303,1803094,1659306,14158175,508582,"g4run","libG4processes.so","std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct* const&>"
24377124,10054541,6186506,706876,9840669,1563686,"g4run","libG4processes.so","G4Decay::PostStepDoIt"
24367723,22418708,1077156,490967,10399575,0,"g4run","libG4processes.so","G4RKPropagation::Transport"
24343353,0,1144288,299899,0,291261,"g4run","libG4particles.so","G4ParticleTable::FindParticle"
24325472,23010891,474462,85251,3939282,784487,"g4run","libG4processes.so","G4UnstableFragmentBreakUp::BreakUpChain"
24270016,19077848,4539220,494469,5801103,705662,"g4run","libG4processes.so","G4MultiBodyMomentumDist::ChooseDist@plt"
24266718,34973567,5938340,1251702,12677897,2939796,"g4run","libc.so.6","__memset_avx2_unaligned_erms"
24251217,3487439,2300497,983255,4028213,517216,"g4run","libG4particles.so","std::_Rb_tree_increment@plt"
24233461,35882307,619248,212761,15714204,1332946,"g4run","libG4processes.so","G4BGGPionElasticXS::CoulombFactorPiPlus"
24219798,5034354,703205,70515,0,259592,"g4run","libG4processes.so","G4LundStringFragmentation::SampleState"
24201020,28378851,2434495,498625,15829283,1484082,"g4run","libG4processes.so","G4HadronNucleonXsc::HadronNucleonXscNS@plt"
24046784,60769471,248912,0,18932811,0,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::sbumpc"
23965868,19957966,261097,0,8672995,26861,"g4run","libpythia8.so","std::basic_ios<char, std::char_traits<char> >::init@plt"
23926830,24819021,481581,76898,6738313,482454,"g4run","libG4physicslists.so","G4GammaGeneralProcess::BuildPhysicsTable"
23614416,71751192,1197022,77593,12230852,172601,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLUTF8Transcoder::transcodeFrom"
23387005,4552585,343967,105613,12217267,343095,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of"
23218738,32049048,281290,0,36329174,223204,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLReader::skipSpaces"
22983844,40874885,644551,37801,18092112,966431,"g4run","libG4processes.so","G4ProcessTable::Insert"
22700353,7940248,2160361,110816,7004320,962220,"g4run","libpythia8.so","Pythia8::StringFragmentation::fragment"
21669628,39946164,3358886,6478,16571922,486847,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::findNamePoint"
21566315,19855866,1151831,9841,4040576,96942,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrImpl::getNodeName"
20950703,42168308,74313,1328,38810176,181750,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildVoxelsWithinLimits"
20949560,55300456,521034,39474,12434947,814487,"g4run","libG4geometry.so","G4PVPlacement::IsRegularStructure"
20948773,25480113,1494683,2739,30302761,233723,"g4run","libG4geometry.so","G4BoundingEnvelope::CheckBoundingPolygons"
20946889,52140764,20006,0,15689883,11822,"g4run","libG4processes.so","G4ICRU73QOModel::GetL2"
20946737,48237315,0,0,12457400,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanCharData"
20946357,10559991,0,0,10642167,101461,"g4run","libG4processes.so","G4BetheBlochModel::ComputeCrossSectionPerElectron"
20945834,129097904,262167,0,30272557,317123,"g4run","libG4geometry.so","G4BoundingEnvelope::G4BoundingEnvelope"
20945522,52082512,430940,110552,22098798,274339,"g4run","libstdc++.so.6.0.30","std::basic_streambuf<char, std::char_traits<char> >::xsgetn"
20937386,4132250,1550749,254664,0,394262,"g4run","libpythia8.so","Pythia8::BeamParticle::xCompDist"
20935623,50253314,5069096,431228,25814096,766317,"g4run","libG4processes.so","sin@plt"
20933988,7221322,610376,199585,15983197,1215968,"g4run","libG4processes.so","G4Scatterer::GetCollisions"
20932644,0,3221979,195278,7562352,704187,"g4run","libG4processes.so","G4CascadeCoalescence::removeNucleons@plt"
20932451,18527333,1695086,584249,15640073,562320,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::operator/="
20931821,29862753,1224444,199542,22649077,746563,"g4run","libG4processes.so","G4HadFinalState::AddSecondaries"
20930851,22390851,5431471,878033,5737984,505078,"g4run","libG4processes.so","G4ElasticHNScattering::ElasticScattering"
20930825,0,640480,274208,7686709,189385,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar3PJ1g::sigmaKin"
20930083,13786216,701668,1136493,3729879,1989361,"g4run","libG4processes.so","G4HadFinalState::Clear@plt"
