cycles,instructions,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,comm,dso,symbol
13956120,16603070,1054099,768728,7660989,267668,"g4run","libG4processes.so","G4CascadeInterface::copyOutputToHadronicResult@plt"
13956027,25755296,1208444,547831,3804313,286113,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::satisfyTriangle"
13955902,6500690,1675030,618464,4058016,778799,"g4run","libG4geometry.so","G4Trd::DistanceToIn"
13954943,3466009,1655100,699016,1828056,484412,"g4run","libG4processes.so","G4FissionLevelDensityParameter::LevelDensityParameter"
13954719,3391031,1935228,300220,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
13954321,3494161,2441388,1218238,3516100,197525,"g4run","libG4processes.so","G4BinaryLightIonReaction::ApplyYourself"
13954234,16416862,2972397,230376,7947153,1745350,"g4run","libG4processes.so","G4WentzelVIModel::DefineMaterial@plt"
13953551,9211355,1601219,396281,15471750,1256346,"g4run","libstdc++.so.6.0.30","operator delete[]"
13953392,13324767,643467,342333,5918020,0,"g4run","libG4particles.so","G4KaonZero::KaonZero"
13953286,0,1147570,539908,9859794,1201171,"g4run","libG4track.so","G4ParticleChange::UpdateStepForAtRest"
13953214,7004240,1578793,76159,5325065,0,"g4run","libG4processes.so","G4Diproton::Definition@plt"
13953031,12007286,590721,303474,13116559,1224685,"g4run","libpythia8.so","Pythia8::Sigma2qq2qq::sigmaKin"
13952645,0,1325687,434660,2005742,703783,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::ThreeBodyDecayIt"
13952572,3171475,575352,309439,4007354,1000686,"g4run","libG4processes.so","G4PiData::ReactionXSection@plt"
13951798,0,1101014,360687,3805003,509301,"g4run","libG4processes.so","G4IonTable::GetIon@plt"
13951681,6636665,1639083,421178,0,234576,"g4run","libG4processes.so","G4FermiFragmentsPoolVI::ClosestChannels"
13951428,0,568853,187398,7748289,484699,"g4run","libG4processes.so","G4FragmentingString::LightConeDecay"
13949875,3445994,608395,234510,0,0,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetPTables"
13949395,6387291,538649,438194,0,539850,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::SplitUp"
13948156,45689165,641482,0,16023857,470143,"g4run","libG4processes.so","G4PreCompoundFragmentVector::ChooseFragment"
13947906,16279466,1219686,743851,3855717,684886,"g4run","libG4processes.so","std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_get_insert_hint_unique_pos"
13947605,19665186,2314158,1232408,9990183,528815,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getMultiplicity"
13945386,0,537830,826195,2032744,247407,"g4run","libG4particles.so","G4NeutrinoTau::Definition"
13944181,13299691,0,0,8082654,0,"g4run","libG4processes.so","G4Fancy3DNucleus::SortNucleonsIncZ"
13941504,20278342,2475786,989027,9476352,722214,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor@plt"
13940919,0,0,60995,0,225433,"g4run","libG4processes.so","G4Scatterer::Scatter"
13938422,0,671017,1280045,1997710,0,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_default_append"
13935044,9572563,1848411,227767,0,0,"g4run","libG4processes.so","G4VLongitudinalStringDecay::CreatePartonPair"
13932641,3247253,1251035,88388,5979173,0,"g4run","libG4processes.so","G4FTFParticipants::ShiftInteractionTime"
13929683,0,0,337697,2200692,0,"g4run","libG4processes.so","G4RKPropagation::delete_FieldsAndMap"
13924706,4000075,591197,294319,1833452,602472,"g4run","libpythia8.so","Pythia8::Sigma2ff2fftgmZ::sigmaHat"
13911778,0,511127,138114,0,0,"g4run","libG4processes.so","G4FragmentingString::DecayIsQuark"
13896005,3323154,0,0,0,253247,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::getCrossSection"
13895523,13369847,2865800,1387409,13695143,518840,"g4run","libG4processes.so","G4CascadeCheckBalance::momentumOkay@plt"
13891734,21380473,981043,213217,16188546,401477,"g4run","libpythia8.so","Pythia8::Rndm::flat@plt"
13886781,23193764,587942,0,7746388,241274,"g4run","libG4geometry.so","G4MagErrorStepper::Stepper"
13873460,13417137,2415504,540989,5938963,523841,"g4run","libG4processes.so","G4HadronBuilder::Barion"
13862724,6508693,2894595,1422188,3937661,0,"g4run","libG4particles.so","G4MuonPlus::Definition"
13798321,9451239,1265056,12755,0,27479,"g4run","libstdc++.so.6.0.30","std::basic_ios<char, std::char_traits<char> >::clear"
13777133,36514951,0,202093,18373550,479736,"g4run","libG4processes.so","G4BinaryCascade::BuildTargetList"
13776279,12587072,1983027,896387,7880068,207492,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
13744478,13609539,2923702,210286,4046360,278380,"g4run","libG4processes.so","G4GeneralNNCollision::IsInCharge"
13720850,13607602,1799871,214278,6018927,488924,"g4run","libG4processes.so","G4DynamicParticle::Set4Momentum@plt"
13482421,44288662,0,0,10721051,0,"g4run","libc.so.6","@plt"
13369043,6889547,248132,0,2854602,0,"g4run","libG4processes.so","G4LevelReader::ReadDataItem"
13320742,6362257,0,0,6775082,0,"g4run","libG4processes.so","G4FTFParamCollPionProj::G4FTFParamCollPionProj"
13228013,6927086,125081,0,11856028,150343,"g4run","libc.so.6","round_away"
13097130,0,0,182988,0,0,"g4run","libG4particles.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition const*>, std::_Select1st<std::pair<int const, G4ParticleDefinition const*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition const*> > >::_M_erase"
12474464,7156586,0,156140,1888196,0,"g4run","libG4processes.so","G4Fancy3DNucleus::~G4Fancy3DNucleus"
11597576,0,0,0,2983522,0,"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_float@plt"
11275837,38240508,0,0,2933450,90695,"g4run","libstdc++.so.6.0.30","std::locale::~locale@plt"
10888989,37271264,114722,0,2733400,22044,"g4run","libc.so.6","__correctly_grouped_prefixmb"
10858352,40559553,1462310,0,0,43363,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLReader::skippedChar"
10792496,6316416,1066234,59090,0,0,"g4run","libpythia8.so","Pythia8::ParticleDecays::decay"
10673453,42816798,451134,76360,20362342,204266,"g4run","libpythia8.so","Pythia8::Settings::mode"
10487720,16262533,1082855,0,20719331,169069,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLScanner::senseNextToken"
10487247,3400070,662192,137665,0,239420,"g4run","libG4geometry.so","G4LogicalVolume::GetFieldManager@plt"
10479657,0,0,58202,0,0,"g4run","libstdc++.so.6.0.30","std::ostream::_M_insert<double>"
10476087,0,0,415760,0,0,"g4run","libm.so.6","__round"
10475948,0,0,0,0,0,"g4run","libG4geometry.so","G4LogicalVolume::AddDaughter"
10475846,22650951,168312,779,6497892,120824,"g4run","libG4processes.so","G4EmModelManager::FillLambdaVector"
10475730,14679074,606618,24172,17538198,277608,"g4run","libG4geometry.so","G4PVPlacement::IsRegularStructure"
10475467,8244247,176109,11232,12818123,55271,"g4run","libG4geometry.so","G4Box::CalculateExtent"
10475264,0,70584,0,0,0,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputeDEDXPerVolume"
10475216,0,0,0,1978888,0,"g4run","libG4processes.so","G4MuBremsstrahlungModel::ComputeCrossSectionPerAtom"
10475042,13358411,313433,10045,15259655,187024,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLPlatformUtils::unlockMutex"
10474529,48729314,878742,26375,16221525,89902,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMTextImpl::getNodeImpl()"
10474389,13421490,878258,6282,4133328,41790,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMTextImpl::getChildNodeImpl()"
10474094,58509564,162866,1056,29935089,32560,"g4run","libG4geometry.so","G4BoundingEnvelope::FindScaleFactor"
10474070,41527880,110801,4105,4426043,0,"g4run","libG4geometry.so","G4DisplacedSolid::CalculateExtent"
10473922,40672885,1885807,42783,24905522,254846,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMDocumentImpl::allocate"
10473734,16284488,215668,0,12616722,140178,"g4run","libG4geometry.so","G4CutTubs::CalculateExtent"
10473489,25598166,241635,3441,8525549,115741,"g4run","libG4geometry.so","G4BoundingEnvelope::CheckBoundingBox"
10473371,15446194,81513,19165,2384859,29495,"g4run","libG4processes.so","G4EmElementSelector::Initialise"
10473144,0,87814,10033,0,11142,"g4run","libG4global.so","G4PhysicsFreeVector::PutValues"
10473126,16581947,185918,4315,8764660,355026,"g4run","libG4geometry.so","G4SmartVoxelHeader::CollectEquivalentNodes"
10472822,30890633,0,0,28265862,0,"g4run","libG4processes.so","G4CascadeCoalescence::fillCluster@plt"
10472683,0,360384,67589,2425812,644555,"g4run","libG4processes.so","G4LossTableBuilder::BuildDEDXTable"
10472243,0,589798,0,0,271770,"g4run","libG4processes.so","G4CollisionnpElastic::IsInCharge"
10472148,6220934,3004967,708596,11864049,271023,"g4run","libG4processes.so","G4IntraNucleiCascader::setupCascade@plt"
10471893,33888728,61816,3480,0,0,"g4run","libG4geometry.so","G4Box::BoundingLimits"
10471823,3306913,0,68905,4082340,0,"g4run","libG4processes.so","memcpy@plt"
10471551,6716227,609321,642659,3973630,261982,"g4run","libG4processes.so","G4LorentzConvertor::toTheTargetRestFrame@plt"
10471502,46712,283790,73023,0,2759,"g4run","libG4run.so","G4RunManagerKernel::CheckRegularGeometry"
10471366,6476509,1697598,135075,5899546,0,"g4run","libG4processes.so","G4SigmaPlus::Definition@plt"
10470718,8538695,253314,0,17410822,59265,"g4run","libG4geometry.so","G4Torus::CalculateExtent"
10470592,11468541,331529,150720,0,201506,"g4run","libpythia8.so","tan@plt"
10470287,0,631288,77444,0,0,"g4run","libG4processes.so","G4MuPairProductionModel::FindScaledEnergy"
10470209,3101051,3112508,1345839,1960352,418602,"g4run","libG4particles.so","G4NeutrinoE::Definition"
10470170,0,0,289953,0,0,"g4run","libG4processes.so","G4FragmentingString::GetPleft"
10469729,12332582,2004386,811967,10047658,1110976,"g4run","libG4global.so","G4Pow::A13High@plt"
10469200,3375241,575296,156372,0,283737,"g4run","libG4processes.so","G4Alpha::Definition@plt"
10468887,15877679,605866,161253,3764532,0,"g4run","libpythia8.so","Pythia8::Sigma2ffbar2ffbarsgm::sigmaKin"
10468544,5955296,2747673,56376,2119220,268953,"g4run","libG4processes.so","G4UrbanMscModel::SampleDisplacement@plt"
10468447,6463886,1326244,0,5672171,280522,"g4run","libG4processes.so","G4BinaryCascade::CorrectShortlivedPrimaryForFermi"
10468385,6508131,0,234375,9866008,0,"g4run","libG4processes.so","G4PairingCorrection::GetPairingCorrection@plt"
10468167,6853789,0,160876,1976748,269469,"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade@plt"
10468032,3962419,330905,207084,1925970,215581,"g4run","libpythia8.so","Pythia8::Sigma2qg2qgamma::sigmaKin"
10468009,3265878,560442,274190,1963232,0,"g4run","libG4particles.so","G4KaonZero::Definition@plt"
10467786,4109767,55199,176226,3513397,0,"g4run","libpythia8.so","Pythia8::StringEnd::newHadron"
10467632,6286578,591220,375012,4051999,767996,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
10467321,13037430,1853363,409183,10051300,169289,"g4run","libG4processes.so","G4UnstableFragmentBreakUp::BreakUpChain"
10467229,9996405,0,118238,6657198,0,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters@plt"
10466904,6790935,1324195,319471,0,0,"g4run","libG4processes.so","aRPAllocator@plt"
10466421,21039750,3264779,599930,9344967,548909,"g4run","libG4processes.so","G4HadronBuilder::Meson"
10466195,3073679,0,54245,0,238298,"g4run","libG4processes.so","G4BinaryLightIonReaction::Interact"
10465996,12920333,539868,359896,7852271,724647,"g4run","libG4processes.so","G4LundStringFragmentation::SampleState"
10465596,0,0,75725,1967341,0,"g4run","libG4digits_hits.so","G4NavigationLevel::~G4NavigationLevel@plt"
10465526,4024525,0,71236,6267826,0,"g4run","libG4geometry.so","G4MagIntegratorStepper::G4MagIntegratorStepper"
10465434,13029192,508661,0,10365096,515423,"g4run","libG4particles.so","G4NucleiPropertiesTheoreticalTable::GetNuclearMass"
10465213,6002168,0,134743,7741472,557934,"g4run","libG4processes.so","G4VSplitableHadron::G4VSplitableHadron"
10465151,0,1398790,120447,0,0,"g4run","libG4processes.so","std::vector<G4HadSecondary, std::allocator<G4HadSecondary> >::_M_realloc_insert<G4HadSecondary const&>"
10465129,13301034,4163172,66955,4150897,741296,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::getMultiplicity"
10465009,0,254244,266585,7267236,172679,"g4run","libpythia8.so","Pythia8::PartonLevel::next"
10464974,14598851,1788125,170817,12448691,0,"g4run","libG4processes.so","G4VEmissionProbability::SampleEnergy@plt"
10464946,5762468,365725,27288,0,0,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_range_check"
10464756,0,535671,274126,3959697,787308,"g4run","libG4processes.so","G4InuclNuclei::makeDefinition@plt"
10464658,9811604,1710058,543532,3907109,792427,"g4run","libG4processes.so","G4VLongitudinalStringDecay::FindParticle"
10464598,15980848,2520207,0,5250781,498901,"g4run","libG4processes.so","G4CascadeInterpolator<31>::getBin@plt"
10464387,10376789,1769050,168010,5904372,557907,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates@plt"
10463931,4061069,1207661,126461,1762778,326958,"g4run","libpythia8.so","Pythia8::StringEnd::kinematicsHadron"
10463718,26549217,1317730,151987,3987458,0,"g4run","libG4processes.so","G4CascadeCoalescence::goodCluster@plt"
10463258,22808113,1925122,138388,15575548,826316,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda@plt"
10463138,66098849,1521808,0,27153544,161816,"g4run","libpythia8.so","Pythia8::Pythia::check"
10463133,13107337,0,192972,3419473,282692,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::~G4GeneralPhaseSpaceDecay"
10463088,6805734,1277393,78659,0,521318,"g4run","libG4particles.so","G4IonTable::GetIon@plt"
10462932,6714305,0,73573,0,0,"g4run","libG4processes.so","G4BGGNucleonElasticXS::CoulombFactor@plt"
10462142,6257099,1204287,704222,0,210489,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
10461987,7016331,0,86771,0,0,"g4run","libG4processes.so","non-virtual thunk to G4Scatterer::GetCollisions(G4KineticTrack*, std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >&, double)"
10461864,13905875,1099324,371500,2336882,674698,"g4run","libG4geometry.so","G4Torus::DistanceToOut"
10461208,2957486,0,0,3750280,0,"g4run","libG4processes.so","G4AntiNuclElastic::BesselJzero"
10461113,11768868,1170660,572399,2315675,0,"g4run","libG4processes.so","G4FTFTunings::GetIndexTune"
10460768,6331952,667053,245117,0,522605,"g4run","libG4processes.so","G4BetheBlochModel::CorrectionsAlongStep"
10460088,0,719704,467778,2005736,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::Diquark"
10460031,23882027,2822486,298703,5993544,625670,"g4run","libG4clhep.so","CLHEP::HepLorentzVector::beta"
10459909,19142509,1166819,189073,6072098,0,"g4run","libG4processes.so","std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, std::less<unsigned long>, std::allocator<unsigned long> >::_M_erase"
10459344,6310367,2363629,599255,7719656,505017,"g4run","libG4processes.so","G4BinaryCascade::ApplyCollision"
10459314,0,0,74761,0,0,"g4run","libG4processes.so","operator new[]@plt"
10458262,0,970931,198556,5691519,1038318,"g4run","libpythia8.so","Pythia8::Sigma2qg2qg::sigmaHat"
10457636,0,1682775,602698,0,292706,"g4run","libG4processes.so","G4InuclNuclei::fill"
10457563,0,0,352135,4196300,465186,"g4run","libG4processes.so","G4Decay::PostStepDoIt"
10456196,6617400,0,63044,1874452,0,"g4run","libG4global.so","G4JTPolynomialSolver::QuadraticSyntheticDivision@plt"
10454532,6522318,1100728,409463,4159328,0,"g4run","libG4processes.so","G4CollisionComposite::CrossSection"
10453529,9541658,537740,638424,13865822,0,"g4run","libG4processes.so","G4DynamicParticle::SetMomentum@plt"
10451646,6385634,604583,483890,1865714,0,"g4run","libG4processes.so","G4ExcitedString::G4ExcitedString"
10427532,0,581020,610738,5225862,0,"g4run","libG4particles.so","G4IonTable::GetNucleusMass@plt"
10402119,13186364,2075443,441826,7416449,0,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SampleQuarkFlavor"
10399012,9858880,0,590777,13497708,512905,"g4run","libG4processes.so","G4ParticleChange::AddSecondary@plt"
10398428,22560913,167140,0,6356966,0,"g4run","libG4processes.so","G4WentzelVIModel::ComputeCrossSectionPerAtom"
10388270,3344558,560003,71842,5806217,527808,"g4run","libG4processes.so","std::vector<G4Parton*, std::allocator<G4Parton*> >::_M_realloc_insert<G4Parton* const&>"
10377075,9920805,0,242517,3909486,0,"g4run","libG4processes.so","G4FragmentingString::StableIsQuark"
10372804,6401692,0,68193,0,272627,"g4run","libG4processes.so","G4ExcitedString::G4ExcitedString"
10368282,0,0,0,0,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3S11g::initProc"
10353641,28110274,2852123,349487,4078382,0,"g4run","libG4processes.so","G4WentzelOKandVIxSection::SampleSingleScattering@plt"
10340583,6682761,1817748,365665,5936484,0,"g4run","libG4processes.so","G4CascadeInterface::checkFinalResult@plt"
10338054,19260107,3012433,1446519,0,559986,"g4run","libG4particles.so","G4AntiNeutrinoE::Definition"
10332436,0,950532,373079,62452,669465,"g4run","libG4processes.so","G4BraggModel::MinEnergyCut"
10309876,32635924,1465869,191073,6599755,422799,"g4run","libG4processes.so","G4ProcessVector::index"
10309524,12059131,0,0,3632648,159469,"g4run","libpythia8.so","Pythia8::BeamRemnants::checkColours"
10305155,8893936,0,68310,7340876,158509,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
10245108,8635310,3351218,665346,10630149,1217545,"g4run","libG4processes.so","G4EmModelManager::Initialise"
10240614,45502262,0,0,13713445,364579,"g4run","libG4processes.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::find"
10240244,0,0,33149,69195,0,"g4run","libpythia8.so","Pythia8::SigmaOniaSetup::initStates"
10202957,0,0,15296,6684236,151702,"g4run","libG4geometry.so","G4LogicalVolume::InitialiseWorker"
10084197,0,210763,0,0,14573,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::~ParticleDataEntry"
9948048,13219644,0,64981,9641045,0,"g4run","libG4processes.so","G4ProcessManager::GetAttribute"
9934477,6580974,0,10296,9019102,206394,"g4run","libpythia8.so","Pythia8::PhaseSpace::selectY"
9813386,17038273,0,72096,2187143,0,"g4run","libG4geometry.so","G4LogicalVolume::AssignFieldManager"
9659718,0,131328,0,3010088,30720,"g4run","libpythia8.so","Pythia8::SigmaProcess::init"
9582521,6271471,499747,25221,0,52671,"g4run","libpythia8.so","Pythia8::Settings::addFlag"
9440572,0,0,0,0,0,"g4run","libG4processes.so","G4ChipsProtonElasticXS::~G4ChipsProtonElasticXS"
9344142,12693349,1172367,53744,9507055,67156,"g4run","libpythia8.so","Pythia8::ParticleData::nextId"
9341020,10899749,0,1471,2738644,75044,"g4run","libpythia8.so","Pythia8::Settings::doubleAttributeValue"
8900337,0,0,0,0,0,"g4run","libG4particles.so","std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase"
8773196,0,0,0,0,0,"g4run","libG4geometry.so","G4LogicalVolume::SetSensitiveDetector"
8765354,33283226,336096,0,2507532,73949,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >"
8374174,0,0,0,3636518,0,"g4run","libpythia8.so","std::vector<bool, std::allocator<bool> >::vector"
8215877,53855680,2778773,218886,17059358,1317792,"g4run","libpythia8.so","Pythia8::Sigma2qq2qq::sigmaHat"
8153770,0,0,0,0,0,"g4run","libicuuc.so.71.1","u_charType"
7917676,0,17016,14028,3622004,116451,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of"
7821368,12285663,1460180,0,43235040,77820,"g4run","libpythia8.so","Pythia8::ParticleData::attributeValue"
7658781,27275106,147112,0,9875112,79123,"g4run","libG4processes.so","G4NucLevel::~G4NucLevel"
7640303,21976945,0,0,2305132,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::underflow"
7534595,8112661,298860,0,0,0,"g4run","libxerces-c-3.2.so","non-virtual thunk to xercesc_3_2::DOMElementImpl::getNodeImpl() const"
7392867,6036097,0,0,0,0,"g4run","libstdc++.so.6.0.30","memcmp@plt"
7151744,24131316,1410634,0,0,85566,"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skipPastSpaces"
7081229,4002682,699526,60398,3501054,322366,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_realloc_insert<Pythia8::Particle>"
7063452,7444347,574617,385819,3561460,0,"g4run","libpythia8.so","Pythia8::RotBstMatrix::rot"
7038615,0,0,0,4156063,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrImpl::setSpecified"
6984228,24428694,1394919,19094,16622438,171800,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMNodeVector::insertElementAt"
6984176,16325104,584094,6527,12497062,85819,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMDocumentImpl::popBuffer"
6983855,0,229757,0,4155968,41900,"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skipPastSpaces"
6983773,8405356,6566,16779,0,26587,"g4run","libG4global.so","G4PhysicsLogVector::Initialise"
6983606,0,0,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLMutexLock::~XMLMutexLock"
6983577,6486039,624113,7051,12284382,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::MemoryManagerImpl::deallocate"
6983475,8099628,291974,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrNSImpl::getNamespaceURI"
6983318,6714496,312607,11164,6134568,108054,"g4run","libicuuc.so.71.1","0x00000000000d69a1"
6983309,8344669,60851,3680,8734909,102518,"g4run","libG4geometry.so","G4SmartVoxelHeader::CalculateQuality"
6983305,32528680,289998,13318,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::Hash2KeysSetOf<xercesc_3_2::StringHasher>::removeAll"
6983293,0,645479,0,0,67604,"g4run","libG4geometry.so","G4ReflectionFactory::GetReflectedLV"
6983192,6609474,0,9149,6119239,0,"g4run","libG4persistency.so","G4GDMLReadDefine::VectorRead"
6983175,10545948,63541,0,5338121,0,"g4run","libG4processes.so","G4BetheBlochModel::ComputeCrossSectionPerElectron"
6983173,9861313,0,0,3154937,0,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMfunctions@plt"
6983009,0,0,46262,0,0,"g4run","libG4vis_management.so","std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector"
6982818,7378861,290556,9252,6071352,45332,"g4run","libG4materials.so","G4Material::GetMaterial"
6982773,5938197,0,0,3129581,0,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeCrossSectionPerAtom"
6982700,6710545,409798,0,6693990,22794,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate"
6982697,8114113,122213,0,20888094,70895,"g4run","libG4geometry.so","G4CutTubs::BoundingLimits"
6982555,8092234,0,6466,8305777,43825,"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::scanRawAttrListforNameSpaces"
6982550,6879179,3265397,293589,4969207,489062,"g4run","libG4processes.so","G4CascadeCoalescence::createNuclei@plt"
6982491,0,0,48747,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getCrossSection"
6982479,0,324403,9044,6077336,62671,"g4run","libG4run.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4LogicalVolume*, std::allocator<G4LogicalVolume*> > > > >::find"
6982386,26935855,635183,15474,3080260,205029,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrImpl::getValue"
6982349,25419366,191477,15337,25604646,258512,"g4run","libG4geometry.so","G4SmartVoxelHeader::BuildEquivalentSliceNos"
6982208,16279560,1625937,12361,8362795,263308,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::findNamePoint"
6982181,10429342,5024846,514432,4127383,634319,"g4run","libG4processes.so","G4BinaryCascade::CheckPauliPrinciple"
6982125,27309562,310957,17126,6089023,159920,"g4run","libG4global.so","G4UnitDefinition::GetValueOf"
6982106,8191362,373979,9170,12681826,24613,"g4run","libG4geometry.so","G4SmartVoxelNode::operator=="
6982083,13441060,1606134,33687,21243584,51530,"g4run","libxerces-c-3.2.so","xercesc_3_2::ArrayJanitor<char16_t>::reset"
6981932,0,1836584,82716,4100577,0,"g4run","libG4processes.so","G4XPDGTotal::IsValid"
6981914,24071216,600739,0,0,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::getNextChar@plt"
6981746,0,0,0,4147931,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::XMLBufferMgr::bidOnBuffer"
6981740,22082597,0,0,7312082,0,"g4run","libG4materials.so","G4SandiaTable::ComputeMatSandiaMatrix"
6981661,0,0,35737,5814681,57887,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_erase"
6981577,8129979,1122418,18657,0,86238,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMTextImpl::DOMTextImpl"
6981546,26702413,0,9413,0,119626,"g4run","libicuuc.so.71.1","0x00000000000d68e0"
6981496,3160153,2986589,588714,2016542,297047,"g4run","libG4track.so","G4Track::ClearAuxiliaryTrackInformation@plt"
6981471,0,0,0,0,223060,"g4run","libG4processes.so","G4BraggIonModel::SetParticle"
6981409,6712344,627957,40633,6120636,141710,"g4run","libc.so.6","isspace"
