id,cycles,instructions,branches,branch_misses
"all;g4run;g4run",,,,
"all;g4run;g4run;CMSMagneticField::GetFieldValue",565572700105,519336682974,82932710262,1165985048
"all;g4run;g4run;CLHEP::MixMaxRng::iterate@plt",17419463,0,1450480,23711
"all;g4run;g4run;ffunkti",36356797792,41762260671,5130850470,51657724
"all;g4run;g4run;CLHEP::MixMaxRng::flat",187691894,132792549,21619213,600113
"all;g4run;g4run;std::operator+<char, std::char_traits<char>, std::allocator<char> >",0,10422059,0,6215
"all;g4run;g4run;exp@plt",125394362,213704380,20375676,243330
"all;g4run;g4run;PythiaPrimaryGeneratorAction::GeneratePrimaries",0,0,667318,0
"all;g4run;g4run;CMSMagneticField::CMSMagneticField",24438201,132273640,18091712,9069
"all;g4run;g4run;CLHEP::MixMaxRng::generate@plt",0,3034822,487571,0
"all;g4run;libG4global.so",,,,
"all;g4run;libG4global.so;_G4cout_p",5141617886,4456414763,439318249,12081925
"all;g4run;libG4global.so;G4JTPolynomialSolver::QuadraticPolynomialIteration",174283123,141183378,18856643,1156334
"all;g4run;libG4global.so;G4PhysicsLogVector::Initialise",6983144,5168607,305925,0
"all;g4run;libG4global.so;G4Physics2DVector::FindLinearX",3489343,0,0,0
"all;g4run;libG4global.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >",0,0,0,3002
"all;g4run;libG4global.so;G4AllocatorPool::Reset",10474861,5422877,687383,9531
"all;g4run;libG4global.so;G4CacheReference<double>::cache",90533838,12301803,1474435,317290
"all;g4run;libG4global.so;G4UnitDefinition::G4UnitDefinition",3342668,0,0,0
"all;g4run;libG4global.so;G4JTPolynomialSolver::ComputeScalarFactors",202223206,188058346,31221080,1220454
"all;g4run;libG4global.so;G4Physics2DVector::InterpolateLinearX",24431911,0,936752,93916
"all;g4run;libG4global.so;pow@plt",79917176,125316029,19633602,46379
"all;g4run;libG4global.so;G4PhysicsLogVector::G4PhysicsLogVector",41901721,30185683,5734648,76204
"all;g4run;libG4global.so;G4AllocatorPool::Grow",13964027,7824156,934263,65732
"all;g4run;libG4global.so;G4PhysicsVector::G4PhysicsVector",3491986,4512266,0,0
"all;g4run;libG4global.so;G4PhysicsVector::Retrieve",6629870,14294275,1742043,16253
"all;g4run;libG4global.so;G4JTPolynomialSolver::ComputeFixedShiftPolynomial",180991484,174586766,26054840,1195887
"all;g4run;libG4global.so;G4Pow::GetInstance",8369681548,6022202395,1011158728,35327787
"all;g4run;libG4global.so;std::__lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double, __gnu_cxx::__ops::_Iter_less_val>",25254975658,23370616113,4030234109,102376819
"all;g4run;libG4global.so;G4PhysicsModelCatalog::GetModelID",2976553350,1232992562,235908496,13700714
"all;g4run;libG4global.so;G4Threading::WorkerThreadJoinsPool",0,0,2789,0
"all;g4run;libG4global.so;G4PhysicsFreeVector::PutValues",10475985,10447483,1354860,0
"all;g4run;libG4global.so;G4OrderedTable::clearAndDestroy",0,0,2393688,0
"all;g4run;libG4global.so;G4JTPolynomialSolver::ComputeNextPolynomial",107950355,95364149,17843875,818411
"all;g4run;libG4global.so;G4PhysicsModelCatalog::Entries@plt",45369230,19913550,2614172,215824
"all;g4run;libG4global.so;G4MTcoutDestination::SetIgnoreCout",0,0,0,3659
"all;g4run;libG4global.so;operator delete@plt",3491489,0,0,9518
"all;g4run;libG4global.so;G4JTPolynomialSolver::QuadraticSyntheticDivision",170238951,157459351,27953690,1364216
"all;g4run;libG4global.so;G4JTPolynomialSolver::ComputeNextPolynomial@plt",0,3087142,0,18029
"all;g4run;libG4global.so;G4JTPolynomialSolver::Quadratic@plt",6936236,10321779,592589,18856
"all;g4run;libG4global.so;G4Pow::A13Low",2454279689,2295380204,413608604,8418802
"all;g4run;libG4global.so;G4Pow::A13High",2721460389,2893996726,470158738,7159314
"all;g4run;libG4global.so;G4JTPolynomialSolver::Quadratic",94034511,144609505,28094517,639969
"all;g4run;libG4global.so;G4Threading::IsMasterThread",0,0,1572310,0
"all;g4run;libG4global.so;G4UnitDefinition::GetUnitsTable",6982326,6804189,0,0
"all;g4run;libG4global.so;G4PhysicsVector::FillSecondDerivatives",0,0,1448026,0
"all;g4run;libG4global.so;G4UnitsTable::Contains",3492303,0,4873651,18208
"all;g4run;libG4global.so;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",6810765,2250934,0,27216
"all;g4run;libG4global.so;G4Physics2DVector::Retrieve",3303811,0,0,0
"all;g4run;libG4global.so;std::vector<G4UnitDefinition*, std::allocator<G4UnitDefinition*> >::_M_realloc_insert<G4UnitDefinition*>",0,0,829347,0
"all;g4run;libG4global.so;G4Pow::A13Low@plt",0,13186468,3509900,8392
"all;g4run;libG4global.so;G4Threading::WorkerThreadLeavesPool",141775,0,0,0
"all;g4run;libG4global.so;G4Pow::powN",4345493339,4593443070,931767756,15338432
"all;g4run;libG4global.so;G4JTPolynomialSolver::ComputeScalarFactors@plt",3486913,3300512,965583,0
"all;g4run;libG4global.so;G4coutDestination::ReceiveG4cout_",3104317,0,269666,0
"all;g4run;libG4global.so;G4Physics2DVector::Value",62565575207,58364408820,9979768332,254551200
"all;g4run;libG4global.so;G4PhysicsVector::ComputeSecDerivative1",114820807,187821883,27094121,116958
"all;g4run;libG4global.so;G4JTPolynomialSolver::FindRoots",814521284,522483736,113510808,3286889
"all;g4run;libG4global.so;G4UnitDefinition::GetCategory",0,6696298,1535716,5854
"all;g4run;libG4global.so;memcmp@plt",52289490,3034687,1048989,252048
"all;g4run;libG4global.so;G4Pow::GetInstance@plt",0,0,0,10272
"all;g4run;libG4global.so;G4StateManager::GetStateManager",6919876,0,0,11972
"all;g4run;libG4global.so;G4PhysicsModelCatalog::Entries",998831526,520265903,76207278,4083590
"all;g4run;libG4global.so;aCountedObjectAllocator",21103298577,18540270439,2837798983,56015344
"all;g4run;libG4global.so;G4JTPolynomialSolver::ComputeNewEstimate",156271543,121550114,17130392,1056499
"all;g4run;libG4global.so;G4Threading::G4SetThreadId",0,0,3302,0
"all;g4run;libG4global.so;G4Threading::IsWorkerThread",13961361,4003315,1523306,30847
"all;g4run;libG4global.so;G4Pow::A13",2227057643,2372262534,417282267,7215099
"all;g4run;libG4global.so;G4JTPolynomialSolver::QuadraticSyntheticDivision@plt",3489750,0,529956,0
"all;g4run;libG4global.so;operator<<",0,0,0,9411
"all;g4run;libG4global.so;G4UnitDefinition::GetValueOf",6983822,20669260,0,23879
"all;g4run;libG4global.so;G4JTPolynomialSolver::QuadraticPolynomialIteration@plt",3488295,3159519,0,18904
"all;g4run;libG4global.so;G4JTPolynomialSolver::RealPolynomialIteration",107775166,116795723,19860766,603004
"all;g4run;libG4global.so;G4Pow::A13High@plt",6981828,15323923,2201567,30957
"all;g4run;libG4global.so;operator new@plt",0,0,0,9317
"all;g4run;libG4track.so",,,,
"all;g4run;libG4track.so;G4VParticleChange::UpdateStepInfo",3146694727,1980092793,348205808,7835498
"all;g4run;libG4track.so;G4Track::G4Track",54251005782,44435215716,6868975089,164155379
"all;g4run;libG4track.so;G4ParticleChangeForTransport::UpdateStepForPostStep",78954661834,79319536274,11460641813,179752926
"all;g4run;libG4track.so;G4ParticleChange::UpdateStepForAtRest",3491087,0,2016246,6462
"all;g4run;libG4track.so;G4ParticleChangeForDecay::Initialize",69774954,49320277,10830028,361588
"all;g4run;libG4track.so;aTrackAllocator",25032514323,20811507834,3091958455,70092872
"all;g4run;libG4track.so;G4ParticleChangeForGamma::UpdateStepForPostStep",41566841111,33905143386,5093103982,103723572
"all;g4run;libG4track.so;G4Track::~G4Track",84289784225,83654190086,11465084539,160413510
"all;g4run;libG4track.so;G4VParticleChange::AddSecondary@plt",703476741,367147985,71015414,5233459
"all;g4run;libG4track.so;G4Track::ClearAuxiliaryTrackInformation@plt",3434274,0,1439608,17476
"all;g4run;libG4track.so;G4ParticleChangeForDecay::UpdateStepForAtRest",13578219,6453478,0,85232
"all;g4run;libG4track.so;G4ParticleChangeForDecay::UpdateStepForPostStep",17301589,9883497,3008427,189275
"all;g4run;libG4track.so;G4ParticleChange::Initialize",22840902516,27405548050,4113064644,47395809
"all;g4run;libG4track.so;G4VParticleChange::AddSecondary",24529737797,18391174789,2925110746,86359458
"all;g4run;libG4track.so;G4ParticleChangeForTransport::UpdateStepForAlongStep",117240469829,120084688260,16638395982,216455278
"all;g4run;libG4track.so;G4StepPoint::operator=",146035228873,126367708437,21100266586,290180171
"all;g4run;libG4track.so;G4DynamicParticle::~G4DynamicParticle@plt",351814896,387541417,41769214,724369
"all;g4run;libG4track.so;G4ParticleChange::AddSecondary",842202158,425799783,77202003,5076545
"all;g4run;libG4track.so;pDynamicParticleAllocator@plt",1121629471,1052109588,172085578,2071423
"all;g4run;libG4track.so;G4ParticleChangeForMSC::UpdateStepForAlongStep",19386863485,18520887580,2347930034,38063637
"all;g4run;libG4track.so;G4ParticleChangeForLoss::UpdateStepForPostStep",23481763225,17719926089,2845114709,103106711
"all;g4run;libG4track.so;G4ParticleChangeForGamma::UpdateStepForAtRest",1368138148,736290548,133594339,5202980
"all;g4run;libG4track.so;G4ParticleChangeForLoss::UpdateStepForAlongStep",71343248728,63655187082,7827559442,213967885
"all;g4run;libG4track.so;G4VParticleChange::UpdateStepInfo@plt",27900430,73476930,3137963,109392
"all;g4run;libG4track.so;G4Track::ClearAuxiliaryTrackInformation",5643425610,4931443701,721994127,15097702
"all;g4run;libG4track.so;G4ParticleChange::UpdateStepForPostStep",36306378036,29423606444,4722515334,77377062
"all;g4run;libG4physicslists.so",,,,
"all;g4run;libG4physicslists.so;CLHEP::HepRandom::getTheEngine@plt",553798331,517121797,82415549,1370814
"all;g4run;libG4physicslists.so;G4VEmProcess::GetCurrentLambda",11196850997,10633494688,1931619775,32989972
"all;g4run;libG4physicslists.so;G4DecayPhysics::ConstructProcess",0,0,1491540,0
"all;g4run;libG4physicslists.so;G4Log",585321385,438906588,72536008,2277106
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::SelectHadProcess",34765728,28571645,5060156,59230
"all;g4run;libG4physicslists.so;G4VEmProcess::GetCurrentLambda@plt",34881509,33794876,3817443,100452
"all;g4run;libG4physicslists.so;CLHEP::MixMaxRng::iterate@plt",966985931,750716839,108951468,2049336
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::PostStepDoIt",204406194432,172677086330,25823546091,482830774
"all;g4run;libG4physicslists.so;std::vector<G4ExcitedString*, std::allocator<G4ExcitedString*> >::_M_realloc_insert<G4ExcitedString* const&>",34570969,3143552,3057029,146013
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::PostStepGetPhysicalInteractionLength",150675177223,121505361610,20285264526,340668056
"all;g4run;libG4physicslists.so;G4PhysicsVector::PutValue",3490004,0,4225364,0
"all;g4run;libG4physicslists.so;G4VEmProcess::CurrentSetup@plt",982001176,845465337,125578916,2524910
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::StartTracking",22302938486,19133802188,3697710119,38071845
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::GetCreatorProcess",9142578749,7266688128,1091440358,25939062
"all;g4run;libG4physicslists.so;G4VEmProcess::CurrentSetup",29882743641,24894648402,3786215210,78933194
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::BuildPhysicsTable",43509332,25129602,1709401,94370
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::TotalCrossSectionPerVolume@plt",115104562,89292859,16859311,193859
"all;g4run;libG4physicslists.so;CLHEP::MixMaxRng::generate@plt",3610502710,3014369244,480087960,9407616
"all;g4run;libG4physicslists.so;G4GammaGeneralProcess::TotalCrossSectionPerVolume",231638035790,195122590816,31643654630,505548339
"all;g4run;libG4physicslists.so;G4EmBuilder::ConstructBasicEmPhysics",0,4104920,0,0
"all;g4run;libxerces-c-3.2.so",,,,
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeVector::init",3492492,0,1509800,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMChildNode::getNextSibling",3492187,6628092,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::BaseRefVectorOf<xercesc_3_2::KVStringPair>::elementAt",6983499,16012506,3043943,23697
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLAttr::getQName",3490681,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutex::unlock",0,7131965,2946736,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ElemStack::setElement",0,8001044,0,5592
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanCharData",25197611,56070895,7578645,25335
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::AbstractDOMParser::startElement",17578428,63968656,10832604,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::QName::getRawName",17458987,7984749,0,16987
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMCharacterDataImpl::getNodeValue",0,13315250,0,5448
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeVector::checkSpace",0,7975555,3066596,11077
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMParentNode::DOMParentNode",0,39860894,1529162,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::MemoryManagerImpl::deallocate",6980721,26973643,1530766,17006
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::findNamePoint",0,7971112,4527064,89669
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLPlatformUtils::lockMutex",27930856,6693111,5934947,10036
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::buildAttList",42682151,103324780,7652688,69133
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ElemStack::topElement",0,0,1509831,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMCharacterDataImpl::DOMCharacterDataImpl",3492481,24028581,1519460,11140
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLAttr::setValue",3491331,31991885,4550787,5406
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::~ArrayJanitor",6983114,6726034,0,4232
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeImpl::mapPrefix",3491049,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMDocumentImpl::popBuffer",10487160,15990574,6051996,5205
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::skipIfQuote",3492482,0,0,16408
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ReaderMgr::getNextChar",59431945,111763048,18276989,56942
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::getNCName",17459715,47479170,15196199,23352
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMDocumentImpl::allocate",14013927,16125294,4530017,11601
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::item",0,13373080,0,9879
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLString::transcode",6983795,6737311,1461744,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::basicAttrValueScan",73309228,63685912,12242290,39009
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::reset",6984546,6718428,5816503,18384
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::MemoryManagerImpl::allocate",10473722,13846403,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::setValueFast",0,0,0,5428
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::sendCharData",6983706,8055316,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMParentNode::appendChildFast",31424764,48027567,21466545,155177
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getAttributes",0,6704109,0,5913
"all;g4run;libxerces-c-3.2.so;memcpy@plt",0,0,0,5869
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLString::release",6984211,19950303,4501244,27124
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ReaderMgr::peekNextChar",11452522,15977727,6150358,11383
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DTDGrammar::getElemDecl",6984391,0,1522738,5819
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMTextImpl::DOMTextImpl",3491645,15970792,0,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMAttrImpl::getNodeImpl()",3492494,8021368,1527326,11305
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::Hash2KeysSetOf<xercesc_3_2::StringHasher>::removeAll",3492485,0,1519708,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::Hash2KeysSetOf<xercesc_3_2::StringHasher>::putIfNotPresent",10474177,48371002,15146639,72379
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::handleEOL@plt",3492363,0,1682557,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanEndTag",3730234,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::normalizeAttValue",35046701,72009561,16814028,160684
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMDocumentImpl::getPooledString",13966361,80029115,7676164,33418
"all;g4run;libxerces-c-3.2.so;pthread_mutex_lock@plt",0,0,1475988,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMElementImpl::getChildNodeImpl()",10477087,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::BaseRefVectorOf<xercesc_3_2::KVStringPair>::elementAt@plt",3491688,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::AbstractDOMParser::endElement",3492033,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::AbstractDOMParser::docCharacters",6982414,8149828,0,11356
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ElemStack::mapPrefixToURI",6984694,7966417,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLPlatformUtils::unlockMutex",6981623,13217041,2902753,22196
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::BaseRefVectorOf<xercesc_3_2::XMLAttr>::elementAt",3491641,16069329,1531961,5617
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::DOMAttrImpl",4024088,16140333,4540691,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMDocumentImpl::createTextNode(char16_t const*)",0,8007806,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::QName::setNPrefix",3491529,15949356,3019519,11299
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::setNamedItemNSFast",21130156,31993356,6169664,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeListImpl::DOMNodeListImpl",3492481,8006819,1517638,5956
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutexLock::XMLMutexLock",0,0,1470316,3880
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ReaderMgr::skipPastSpaces",3491603,7995894,1522643,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DTDValidator::setGrammar",0,0,1510009,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getNextSibling",0,6675767,0,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMElementImpl::getNodeImpl()",6983453,7948981,1504330,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ElemStack::addLevel",6983892,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::rawAttrScan",24442959,63791292,18233546,70159
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::skippedChar",10475632,31975931,4575187,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::getValue",6984589,26844881,11685642,3908
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeVector::insertElementAt",3491962,23946625,5037968,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ReaderMgr::skipIfQuote",6984036,23874855,1564111,5629
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::handleEOL",3521920,48213698,1509788,10753
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMNodeImpl::DOMNodeImpl",13967212,0,4550587,5592
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLUTF8Transcoder::transcodeFrom",20952486,40005307,18842861,5907
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrNSImpl::DOMAttrNSImpl",3490968,8021969,4532741,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ElemStack::popTop",0,8013312,3036900,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::senseNextToken",3492257,47779906,3022304,11310
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLString::compareString",3492462,0,1515948,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrMapImpl::getLength",0,6562485,1480699,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::setAttrDupChkRegistry@plt",0,0,1521483,0
"all;g4run;libxerces-c-3.2.so;ucnv_fromUChars@plt",0,20256476,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::getNodeName",3491324,23886746,1525059,13534
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getOwnerDocument",3491847,0,0,5984
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::UnicodeRangeFactory::buildRanges",0,8079636,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::getNodeType",3491419,0,1482780,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMTextImpl::getChildNodeImpl()",27936705,0,6064475,21663
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getNodeName",0,0,2931678,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::getNodeType",3492490,0,1513604,0
"all;g4run;libxerces-c-3.2.so;__dynamic_cast@plt",0,0,0,5528
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::ArrayJanitor",3490556,0,1478934,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLString::compareNString",8121415,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanRawAttrListforNameSpaces",3492004,7987191,1517640,10931
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::setAttrDupChkRegistry",0,8027962,0,5695
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::resolvePrefix",0,0,0,5528
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanStartTagNS",13966457,63736024,15316217,22613
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ICULCPTranscoder::transcode",41902122,53690223,26792514,79748
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::senseNextToken@plt",0,0,1511727,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLBufferMgr::releaseBuffer",0,7985098,0,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMElementImpl::getParentNodeImpl()",0,8026209,1517400,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMTextImpl::getNodeImpl()",6984359,47975591,3025976,22216
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMParentNode::getFirstChild",6984527,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::skipSpaces",34939745,63932544,12656698,81274
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutex::unlock@plt",0,0,0,3885
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::IGXMLScanner::scanContent",0,8042944,3052551,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrImpl::setSpecified",3492454,0,1510268,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrNSImpl::getNamespaceURI",3492335,0,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLReader::getQName",6983517,24045743,1512867,22258
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMTextImpl::getNodeType",3491916,0,3120260,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLScanner::scanEq",0,15878898,3056421,11103
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::QName::setNLocalPart",13967389,7973617,3037751,5270
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DTDGrammar::getGrammarType",0,7954620,0,15490
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLBufferMgr::bidOnBuffer",3492529,48179136,3059605,5862
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ArrayJanitor<char16_t>::~ArrayJanitor@plt",0,0,1484672,10659
"all;g4run;libxerces-c-3.2.so;operator new@plt",0,6759491,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutex::lock",3491609,26814522,5906189,9172
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementNSImpl::DOMElementNSImpl",0,0,3020352,0
"all;g4run;libxerces-c-3.2.so;non-virtual thunk to xercesc_3_2::DOMElementImpl::getNodeImpl() const",0,0,1532548,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::ReaderMgr::skippedChar",0,0,0,11280
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::QName::setName",6983830,23841934,4560470,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::XMLMutexLock::~XMLMutexLock",6981630,7025867,0,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMAttrNSImpl::getLocalName",3490556,0,3079250,0
"all;g4run;libxerces-c-3.2.so;xercesc_3_2::DOMElementImpl::DOMElementImpl",6983382,0,4569273,5532
"all;g4run;[kernel.vmlinux]",,,,
"all;g4run;[kernel.vmlinux];apic_ack_irq",13901560,0,438406,22681
"all;g4run;[kernel.vmlinux];irqentry_exit",44857834,42692632,984789,417211
"all;g4run;[kernel.vmlinux];__run_timers.part.0",41791665,9869036,647548,275430
"all;g4run;[kernel.vmlinux];nf_ct_delete",0,0,0,8633
"all;g4run;[kernel.vmlinux];__hrtimer_run_queues",511869157,33308726,8370788,941828
"all;g4run;[kernel.vmlinux];iommu_dma_sync_single_for_device",0,0,0,6609
"all;g4run;[kernel.vmlinux];check_preempt_curr",31666754,23921063,1944205,643614
"all;g4run;[kernel.vmlinux];exc_page_fault",23569389,16229803,0,93796
"all;g4run;[kernel.vmlinux];nf_ip_checksum",3485396,0,0,0
"all;g4run;[kernel.vmlinux];close_fd",7133532,0,0,0
"all;g4run;[kernel.vmlinux];psi_task_switch",41793551,6185068,2978489,491662
"all;g4run;[kernel.vmlinux];futex_wake_mark",0,0,0,3819
"all;g4run;[kernel.vmlinux];sock_def_write_space",0,0,0,8131
"all;g4run;[kernel.vmlinux];update_load_avg",695584949,100673562,20404842,2584163
"all;g4run;[kernel.vmlinux];thread_stack_free_rcu",6776756,9766181,466707,21723
"all;g4run;[kernel.vmlinux];llist_add_batch",33205789,154044,1072405,9147
"all;g4run;[kernel.vmlinux];call_rcu",0,3235424,1564018,19602
"all;g4run;[kernel.vmlinux];handle_edge_irq",13930588,3359188,1482570,53071
"all;g4run;[kernel.vmlinux];clockevents_program_event",149715971,10322992,1318431,293422
"all;g4run;[kernel.vmlinux];delay_halt_mwaitx",48281741,6878902,924381,490432
"all;g4run;[kernel.vmlinux];invoke_rcu_core",216050754,9834671,2601239,438896
