cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
6981155,0,98156,566847,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep@plt"
6981120,6178239,88582,1202821,"g4run","libG4processes.so","G4Reggeons::GetProbabilities"
6981092,17348935,2162273,668585,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_get_insert_hint_unique_pos"
6981044,28322615,664619,2150755,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
6981017,11267369,93949,0,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
6981011,5623134,199482,2409482,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionInelastic"
6980995,16914671,0,870494,"g4run","libG4tracking.so","G4PropagatorInField::SetTrajectoryFilter@plt"
6980976,11127090,0,0,"g4run","libG4geometry.so","std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt"
6980957,33835629,299491,1391378,"g4run","libG4tracking.so","0x000000000002f1d6"
6980890,5690592,311949,0,"g4run","libG4processes.so","G4CascadeCoalescence::reportArgs"
6980867,0,486364,2095943,"g4run","libG4processes.so","std::_Rb_tree<double, std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > >, std::_Select1st<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > >, std::less<double>, std::allocator<std::pair<double const, std::map<double, G4LEPTSDistribution*, std::less<double>, std::allocator<std::pair<double const, G4LEPTSDistribution*> > > > > >::_M_get_insert_hint_unique_pos@plt"
6980848,17145085,80119,1595831,"g4run","libG4processes.so","0x00000000008ad1af"
6980781,0,0,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc"
6980749,0,96569,0,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
6980749,0,0,0,"g4run","libG4processes.so","0x00000000008b6e57"
6980736,11512039,0,711551,"g4run","libG4processes.so","0x0000000000f2e13e"
6980671,0,0,0,"g4run","libG4geometry.so","0x00000000001c9e15"
6980643,22353112,299728,0,"g4run","libG4event.so","0x0000000000068d83"
6980597,0,243664,694661,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
6980575,15814476,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_of@plt"
6980563,5293431,365082,3838525,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
6980540,16858850,389804,732217,"g4run","libG4particles.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
6980503,38288216,735479,2872143,"g4run","libG4processes.so","G4MoleculeTable::PrepareMolecularConfiguration@plt"
6980479,39818581,0,4213033,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
6980474,22786772,462693,0,"g4run","libG4processes.so","G4ForwardXrayTR::EnergyInterval@plt"
6980404,16567229,201641,2832388,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
6980355,0,0,0,"g4run","libG4processes.so","0x0000000000b3f9af"
6980300,16050160,108535,4851744,"g4run","libG4geometry.so","G4Tubs::GetPointOnSurface"
6980219,5636906,0,0,"g4run","libG4processes.so","G4LossTableManager::PreparePhysicsTable"
6980186,5495413,100752,575157,"g4run","libG4geometry.so","G4PolyhedronPara::G4PolyhedronPara@plt"
6980181,5002045,95356,863844,"g4run","libG4geometry.so","0x00000000001c1d77"
6980139,0,66403,0,"g4run","libG4processes.so","0x0000000000806bad"
6980132,6021776,183979,2482127,"g4run","libG4processes.so","0x00000000008019bd"
6980122,11257353,66361,1702722,"g4run","libG4processes.so","0x0000000000838c3c"
6980099,0,206099,1481935,"g4run","libG4geometry.so","0x0000000000160c48"
6980073,5727416,0,3140143,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTrackLength"
6979949,5659602,440154,984168,"g4run","libG4processes.so","0x00000000009319da"
6979930,0,292035,0,"g4run","libG4processes.so","G4RKFieldIntegrator::~G4RKFieldIntegrator"
6979925,0,735825,0,"g4run","libG4processes.so","std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt"
6979909,5521540,0,0,"g4run","libG4processes.so","G4HadronicParameters::G4HadronicParameters"
6979900,17191805,272968,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable"
6979856,11407991,179528,2080226,"g4run","libG4processes.so","0x0000000000a0cc68"
6979843,5890960,110751,0,"g4run","libG4processes.so","G4Cache<CLHEP::HepLorentzVector*>::~G4Cache"
6979813,16385935,188986,2150857,"g4run","libG4processes.so","G4NeutronElectronElModel::~G4NeutronElectronElModel@plt"
6979753,5830854,92511,0,"g4run","libG4processes.so","G4PairProductionRelModel::ComputeParametrizedXSectionPerAtom@plt"
6979702,0,296362,0,"g4run","libG4processes.so","__1DSortOut::Sort@plt"
6979633,0,134693,0,"g4run","libG4processes.so","G4CrossSectionDataStore::ComputeCrossSection"
6979602,0,191577,0,"g4run","libG4particles.so","G4AntiLambdacPlus::Definition"
6979547,37805256,828659,2121713,"g4run","libG4processes.so","G4NeutronElectronElXsc::GetElementCrossSection"
6979457,16571403,136331,939660,"g4run","libG4processes.so","G4HadronicException::what"
6979415,11325381,210477,1583400,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
6979384,22702536,0,3728632,"g4run","libG4event.so","0x0000000000068db8"
6979302,0,213546,648300,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity"
6979261,5051337,412047,0,"g4run","libG4particles.so","G4BaryonConstructor::ConstructCharmBaryons"
6979249,0,93230,1414550,"g4run","libG4processes.so","0x00000000008aed83"
6979129,0,0,0,"g4run","libG4processes.so","G4FTFParameters::Reset@plt"
6979125,5275988,358547,3313143,"g4run","libG4processes.so","G4PolarizedIonisationBhabhaXS::Initialize"
6979121,0,331105,1685967,"g4run","libG4processes.so","0x000000000037b9a0"
6979101,17457528,178672,605977,"g4run","libG4tracking.so","0x000000000002f826"
6979010,5744759,140488,1269605,"g4run","libG4processes.so","G4SeltzerBergerModel::SetupForMaterial"
6978789,32821581,478294,6986976,"g4run","libG4processes.so","G4RToEConvForGamma::G4RToEConvForGamma"
6978703,10596839,306555,0,"g4run","libG4processes.so","0x0000000000f18f2b"
6978698,0,0,0,"g4run","libG4processes.so","0x0000000000a31fb6"
6978580,0,399024,1309582,"g4run","libG4processes.so","G4CascadeCheckBalance::strangeOkay"
6978464,17145324,161684,3493924,"g4run","libG4event.so","0x0000000000068d71"
6978426,39963136,1008790,1084668,"g4run","libG4particles.so","G4KaonMinus::Definition"
6978363,11211124,112560,1869713,"g4run","libG4geometry.so","0x0000000000182269"
6978307,0,69224,0,"g4run","libG4processes.so","G4PAIxSection::GetStepCerenkovLoss"
6978028,5764928,110212,0,"g4run","libG4processes.so","G4VCrossSectionRatio::G4VCrossSectionRatio"
6977892,5214099,0,0,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath"
6977843,0,0,0,"g4run","libG4processes.so","G4PhysicsVector::Value"
6977631,5722735,0,0,"g4run","libG4processes.so","G4EmParameters::SetUseICRU90Data@plt"
6977445,32265932,190589,1500054,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PhysicsFreeVector*>, std::_Select1st<std::pair<G4Material const* const, G4PhysicsFreeVector*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PhysicsFreeVector*> > >::_M_erase"
6977431,16289482,222463,580026,"g4run","libG4geometry.so","G4Paraboloid::operator="
6977352,0,170350,949969,"g4run","libG4processes.so","G4GamP2NPipAngDst::G4GamP2NPipAngDst"
6977171,11616904,67196,2073770,"g4run","libG4processes.so","G4StatMFParameters::GetMaxAverageMultiplicity"
6977117,11313399,0,1422518,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
6976942,21403163,65841,2410133,"g4run","libG4processes.so","G4ScreeningMottCrossSection::DifferentialXSection"
6976821,0,86766,2024818,"g4run","libG4processes.so","0x0000000000a0f31c"
6976745,11268918,0,1636654,"g4run","libG4processes.so","0x000000000037e250"
6976712,0,114017,0,"g4run","libG4geometry.so","G4CutTubs::DistanceToIn"
6976657,0,219426,0,"g4run","libG4processes.so","G4TwoBodyAngularDist::GetInstance@plt"
6976587,11718489,350111,0,"g4run","libG4processes.so","G4PolarizedAnnihilationXS::DiceEpsilon@plt"
6976522,43851276,0,3734993,"g4run","libG4processes.so","0x000000000083492a"
6976199,22654361,268188,1436463,"g4run","libG4processes.so","G4EmCorrections::MottCorrection@plt"
6975069,17245830,69952,1287461,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants_doChargeExchange"
6972894,0,0,0,"g4run","libG4event.so","0x0000000000069d53"
4168345,10790492,0,0,"g4run","libG4processes.so","0x0000000000873765"
3492342,5671623,99627,0,"g4run","libG4processes.so","G4CollisionOutput::printCollisionOutput"
3492191,0,198753,678437,"g4run","libG4particles.so","0x000000000006f808"
3492006,5653543,389684,701585,"g4run","libG4processes.so","std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager"
3491986,0,273993,1561279,"g4run","libG4processes.so","0x0000000000b3629a"
3491964,0,0,0,"g4run","libG4tracking.so","0x000000000003016f"
3491952,0,0,0,"g4run","libG4processes.so","G4ProductionCutsTable::UpdateCoupleTable"
3491943,0,0,0,"g4run","libG4geometry.so","G4TwistTubsHypeSide::SetCorners@plt"
3491943,0,0,0,"g4run","libG4tracking.so","0x000000000002f7de"
3491933,0,180547,0,"g4run","libG4particles.so","0x00000000000631a8"
3491928,0,0,0,"g4run","libc.so.6","__GI_____strtod_l_internal"
3491926,0,0,823589,"g4run","libG4geometry.so","0x00000000001c9d8a"
3491921,0,0,0,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::CrossingOneOfTheRegisteredSurface@plt"
3491915,5730254,0,0,"g4run","libG4processes.so","G4PAIxSection::GetMMEnergyTransfer"
3491905,0,140623,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::HepLorentzVector::operator/="
3491904,11464925,668021,0,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt"
3491901,0,0,572401,"g4run","libG4processes.so","G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize"
3491881,0,0,0,"g4run","libG4processes.so","G4CrossSectionDataStore::HtmlFileName"
3491870,5749738,73891,0,"g4run","libG4processes.so","0x0000000000f67ef6"
3491864,22666474,0,692269,"g4run","libG4tracking.so","0x000000000002f7a6"
3491854,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getOutgoingParticleTypes"
3491853,16432838,0,0,"g4run","libG4processes.so","G4ProcessAttribute::G4ProcessAttribute@plt"
3491853,11031657,161702,0,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
3491851,5935550,316067,0,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
3491848,22307597,55747,641101,"g4run","libG4processes.so","G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt"
3491836,5588899,303834,0,"g4run","libG4particles.so","G4SigmaMinus::Definition"
3491835,0,0,2061102,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
3491825,0,0,0,"g4run","libG4processes.so","0x00000000008af1d6"
3491823,22735199,358325,0,"g4run","libG4processes.so","G4VRangeToEnergyConverter::ConvertForElectron@plt"
3491821,0,0,0,"g4run","libG4processes.so","G4ChargeExchangeProcess::BuildPhysicsTable"
3491819,0,0,0,"g4run","libG4geometry.so","G4MagneticField::~G4MagneticField"
3491815,0,351772,1550077,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create"
3491814,0,0,587515,"g4run","libG4tracking.so","0x000000000002f9ca"
3491805,0,0,0,"g4run","libG4processes.so","0x00000000008b6d5c"
3491792,5360705,0,1551469,"g4run","libG4processes.so","0x0000000000b3f94f"
3491786,22904914,0,1655359,"g4run","libG4processes.so","G4SBBremTable::InitSamplingTables"
3491782,10480236,98048,947925,"g4run","libG4processes.so","G4SeltzerBergerModel::Initialise"
3491778,17242647,0,0,"g4run","libG4processes.so","0x0000000000937b2f"
3491772,0,0,0,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
3491765,0,107499,0,"g4run","libG4processes.so","G4StatMFFragment::GetInvLevelDensity"
3491754,5348879,92849,0,"g4run","libG4processes.so","G4INCL::ParticleList::rotateMomentum@plt"
3491750,17137090,85270,1608522,"g4run","libG4processes.so","0x00000000009edb09"
3491748,0,289418,0,"g4run","libG4processes.so","G4VUserTrackInformation::G4VUserTrackInformation@plt"
3491743,0,0,0,"g4run","libG4processes.so","0x000000000090a259"
3491732,0,0,0,"g4run","libG4processes.so","0x00000000009f4299"
3491729,0,0,0,"g4run","libG4particles.so","G4MesonConstructor::ConstructCharmMesons"
3491712,0,215818,0,"g4run","libG4particles.so","G4XiMinus::Definition"
3491711,0,0,0,"g4run","libG4track.so","0x000000000000f483"
3491710,0,0,0,"g4run","libG4processes.so","G4CollisionNStarNToNN::G4CollisionNStarNToNN"
3491702,0,0,0,"g4run","libm.so.6","@plt"
3491701,0,101762,0,"g4run","libG4particles.so","std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase"
3491700,0,0,762045,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_default_append@plt"
3491693,0,0,0,"g4run","libG4processes.so","0x00000000008b6d0a"
3491689,0,104385,0,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
3491686,0,0,1063988,"g4run","libG4tracking.so","0x000000000002f7bd"
3491685,0,0,651845,"g4run","libG4processes.so","MCGIDI_POPs_initial@plt"
3491684,0,0,0,"g4run","libG4processes.so","0x0000000000a19c5a"
3491682,5841834,0,1658305,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeSim"
3491681,5585540,0,1108228,"g4run","libG4processes.so","G4VXTRenergyLoss::GetRandomAngle"
3491681,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions"
3491678,0,89678,0,"g4run","libc.so.6","@plt"
3491669,5689049,94559,0,"g4run","libG4processes.so","0x00000000009d26c8"
3491662,0,202813,0,"g4run","libG4particles.so","G4SigmabZero::Definition"
3491662,0,0,0,"g4run","libG4processes.so","0x000000000037bb60"
3491649,0,93833,692421,"g4run","libG4geometry.so","0x00000000002122af"
3491641,0,0,0,"g4run","libG4processes.so","G4NIELCalculator::RecoilEnergy"
3491632,6041590,0,0,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT"
3491590,0,0,0,"g4run","libG4processes.so","G4CollisionOutput::getTotalStrangeness"
3491552,0,0,0,"g4run","libG4processes.so","G4BaryonPartialWidth::G4BaryonPartialWidth"
3491547,11591376,150504,4165321,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
3491547,0,73774,0,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
3491539,0,0,0,"g4run","libG4processes.so","G4AtimaEnergyLossModel::sezi_dedx_e"
3491534,0,0,0,"g4run","libG4geometry.so","0x00000000002704c5"
3491533,5024157,0,0,"g4run","libG4processes.so","0x00000000008e42e4"
3491501,5613683,383327,0,"g4run","libG4processes.so","0x000000000037f1d0"
3491483,0,0,1748110,"g4run","libG4geometry.so","G4TessellatedSolid::InsideVoxels@plt"
3491482,17080787,0,3751638,"g4run","libG4processes.so","0x000000000037e030"
3491450,0,0,0,"g4run","libc.so.6","unlink_chunk.constprop.0"
3491439,0,0,0,"g4run","libG4processes.so","G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt"
3491436,5781034,256047,0,"g4run","libG4processes.so","0x00000000008b6ce8"
3491436,0,0,0,"g4run","libG4processes.so","G4NuclearRadii::ExplicitRadius@plt"
3491427,5568002,0,0,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomGauss"
3491423,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::ChooseStringEnds"
3491409,5707460,300752,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
3491394,0,0,672314,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
3491391,5611189,0,0,"g4run","libG4geometry.so","0x0000000000212428"
3491390,0,170554,1366562,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcMeanMultiplicity"
3491358,0,0,706393,"g4run","libG4processes.so","free@plt"
3491349,0,199616,4571017,"g4run","libG4geometry.so","G4Tubs::operator="
3491340,0,107224,0,"g4run","libG4processes.so","G4CollisionOutput::getRecoilFragment"
3491331,0,0,577300,"g4run","libG4processes.so","G4INCL::NNToNNOmegaChannel::NNToNNOmegaChannel@plt"
3491321,5225244,66428,4234945,"g4run","libG4tracking.so","0x000000000002f83b"
3491320,0,0,0,"g4run","libG4processes.so","G4VEnergyLossProcess::BuildLambdaTable@plt"
3491297,0,0,0,"g4run","libG4processes.so","G4NeutrinoElectronProcess::PostStepDoIt"
3491263,10711215,176454,1521263,"g4run","libG4geometry.so","G4ParameterisationTrdY::G4ParameterisationTrdY@plt"
3491262,0,0,0,"g4run","libG4processes.so","0x00000000009d2e1b"
3491246,5679001,89216,0,"g4run","libG4geometry.so","0x0000000000162689"
3491232,43938150,588067,3372654,"g4run","libG4global.so","G4ThreadLocalSingleton<G4GeometryTolerance>::G4ThreadLocalSingleton"
3491219,11720473,712916,0,"g4run","libG4processes.so","G4InuclParamAngDst::GetCosTheta"
3491212,5679869,80002,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma"
3491210,0,0,0,"g4run","libG4processes.so","G4MoleculeCounter::GetRecordedMolecules@plt"
3491204,5854148,116682,2404699,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
3491170,0,0,0,"g4run","libG4processes.so","0x00000000008b6d1b"
3491168,0,96077,0,"g4run","libG4processes.so","G4INCLXXInterfaceStore::~G4INCLXXInterfaceStore@plt"
3491164,11436407,178657,0,"g4run","libG4processes.so","G4HadronicParameters::SetEnableBCParticles"
3491145,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
3491135,0,193910,1931210,"g4run","libG4processes.so","G4NucleiModel::G4NucleiModel"
3491073,0,296682,0,"g4run","libstdc++.so.6.0.30","free@plt"
3491072,5658211,498185,2154427,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
3491062,0,171240,683434,"g4run","libG4particles.so","G4Neutron::Definition"
3491052,0,0,0,"g4run","libG4geometry.so","0x00000000001c1e9a"
3491043,0,100367,1459074,"g4run","libG4geometry.so","G4VPhysicalVolume::SetRotation@plt"
3491042,5651470,0,0,"g4run","libG4processes.so","0x000000000083484d"
3491029,11612814,431104,5374436,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetElementCrossSection"
3490957,11339167,0,1294826,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
3490941,0,106716,0,"g4run","libG4processes.so","0x00000000008b6d4b"
3490921,0,0,821355,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt"
3490919,0,77350,781527,"g4run","libG4tracking.so","G4AttValue::G4AttValue@plt"
3490916,0,94097,0,"g4run","libG4particles.so","G4Alpha::Definition"
3490910,5751037,192020,0,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
3490910,5333812,73018,3628794,"g4run","libG4processes.so","0x00000000008395b4"
3490907,0,0,0,"g4run","libG4processes.so","0x0000000000a1190f"
3490900,0,70499,567359,"g4run","libG4processes.so","0x000000000085527f"
3490892,10881003,0,706825,"g4run","libG4processes.so","G4TransitionRadiation::EnergyIntegralDistribution"
3490892,0,0,0,"g4run","libG4processes.so","G4BetaPlusDecay::G4BetaPlusDecay@plt"
3490892,0,0,0,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<G4String const, std::vector<double, std::allocator<double> >*> >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::_M_get_insert_hint_unique_pos@plt"
3490886,11591969,69266,2025539,"g4run","libG4processes.so","G4PhotoElectricEffect::ProcessDescription"
3490876,0,0,0,"g4run","libG4geometry.so","G4CutTubs::CreatePolyhedron"
3490874,0,0,1594152,"g4run","libG4processes.so","G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj"
3490872,0,0,0,"g4run","libG4processes.so","0x000000000083a0ef"
3490840,5687744,0,0,"g4run","libG4processes.so","G4Clebsch::TriangleCoeff"
3490839,5812956,0,0,"g4run","libG4processes.so","G4ScreeningMottCrossSection::McFcorrection"
3490838,5018887,217480,0,"g4run","libG4error_propagation.so","std::vector<int, std::allocator<int> >::_M_default_append"
3490833,5912915,399703,4254850,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInCandidates"
3490828,5058074,103552,0,"g4run","libG4tracking.so","0x000000000002f7a1"
3490823,0,0,0,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
3490803,0,87282,1204186,"g4run","libG4processes.so","G4MuonicAtomDecay::DumpState"
3490784,0,97838,0,"g4run","libG4processes.so","G4MolecularConfiguration::G4MolecularConfigurationManager::GetMolecularConfiguration@plt"
3490777,51090272,984586,679021,"g4run","libG4processes.so","G4MultiBodyMomentumDist::GetInstance"
3490777,0,94986,0,"g4run","libG4processes.so","G4NucleiModel::fillZoneRadii"
3490769,5683473,0,1503066,"g4run","libG4particles.so","G4XibZero::Definition"
3490748,0,0,0,"g4run","libG4processes.so","0x0000000000a31fb9"
3490747,11540294,95183,3282122,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
3490741,16232688,0,1755273,"g4run","libG4track.so","0x00000000000101fa"
3490727,0,322771,664568,"g4run","libG4processes.so","G4FTFParamCollPionProj::G4FTFParamCollPionProj"
3490687,0,113864,0,"g4run","libG4processes.so","G4UrbanMscModel::InitialiseModelCache"
3490679,0,99100,602371,"g4run","libG4processes.so","G4INCL::Random::shoot@plt"
3490665,0,0,0,"g4run","libG4processes.so","G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS"
3490644,5751373,0,691667,"g4run","libG4particles.so","0x00000000000737eb"
3490640,6277857,335702,760454,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::GenerateMultiBody"
3490628,0,152859,730446,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTheta0"
3490599,0,0,658958,"g4run","libG4processes.so","0x000000000096dc38"
3490583,0,0,0,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::ProcessDescription"
3490578,0,100129,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsArray"
3490578,0,0,884501,"g4run","libG4event.so","0x0000000000068e48"
3490577,11729619,606758,0,"g4run","libG4processes.so","0x0000000000a19c51"
3490565,0,361155,0,"g4run","libG4processes.so","G4CascadeParameters::G4CascadeParameters"
3490560,38662661,0,4618700,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
3490550,16500755,124500,1468001,"g4run","libG4event.so","0x0000000000068eab"
3490543,0,374351,0,"g4run","libstdc++.so.6.0.30","operator delete@plt"
3490536,17536253,294343,0,"g4run","libG4event.so","0x0000000000069d6f"
3490509,0,0,0,"g4run","libG4physicslists.so","G4Etac::Definition@plt"
3490504,0,0,0,"g4run","libG4processes.so","0x0000000000f190b6"
3490492,0,161128,700651,"g4run","libG4particles.so","G4AntiDoubleHyperH4::Definition"
3490476,0,0,1389746,"g4run","libG4processes.so","G4Bessel::K1"
3490461,0,0,0,"g4run","libG4particles.so","G4ParticleTable::G4ParticleTable@plt"
3490452,0,0,0,"g4run","libG4processes.so","0x0000000000f2e132"
3490447,17092012,668272,0,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune"
3490421,5483684,0,0,"g4run","libG4processes.so","0x0000000000f69a1d"
3490414,0,0,0,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::G4DiffractiveSplitableHadron"
3490389,16957079,91129,650178,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusPChannelData, G4KaonSampler>::printTable"
3490380,0,100722,0,"g4run","libG4geometry.so","0x000000000021242e"
3490370,0,0,0,"g4run","libG4processes.so","0x00000000009319dc"
3490356,0,217926,0,"g4run","libG4event.so","0x0000000000069d7e"
3490354,0,222136,0,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator"
3490310,16666068,69840,1366943,"g4run","libG4event.so","0x0000000000069dac"
3490300,0,106281,4342860,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
3490267,5627990,107132,1411909,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
3490256,0,89604,874304,"g4run","libG4geometry.so","G4Trap::MakePlanes"
3490251,11234780,70357,0,"g4run","libG4processes.so","std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base"
3490230,5573254,0,820509,"g4run","libG4processes.so","G4GammaNuclAngDst::G4GammaNuclAngDst"
3490225,11377144,313458,0,"g4run","libG4processes.so","G4MolecularConfiguration::PrintState@plt"
3490218,0,0,623131,"g4run","libG4processes.so","G4ThreadLocalSingleton<void>::GetCallbacks@plt"
3490216,5578785,213416,2417580,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
3490214,0,0,736524,"g4run","libG4processes.so","G4XAqmElastic::CrossSection@plt"
3490212,0,83502,814137,"g4run","libG4particles.so","G4DecayTable::~G4DecayTable"
3490211,0,0,0,"g4run","libG4geometry.so","0x000000000018709f"
3490188,0,184631,2098679,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcEnergy"
3490180,5078062,166093,0,"g4run","libG4processes.so","G4Clebsch::WignerLittleD"
3490180,0,109688,0,"g4run","libG4processes.so","0x0000000000f183bc"
3490156,0,0,0,"g4run","libG4processes.so","0x00000000009f87fd"
3490144,5665302,264848,0,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
3490136,0,686601,1393005,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcChemicalPotentialMu"
3490135,0,99455,787455,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::CalculateCrossSection"
3490134,5657547,1088846,2654255,"g4run","libG4processes.so","G4ChipsProtonElasticXS::G4ChipsProtonElasticXS"
3490106,11464043,190253,1654671,"g4run","libG4processes.so","0x0000000000f183b4"
