cycles,instructions,stalled_cycles_frontend,stalled_cycles_backend,comm,dso,symbol
4884460,12620758,272359,1947743,"g4run","libG4geometry.so","G4Trap::CheckParameters"
4884222,4273554,131367,1301620,"g4run","libG4processes.so","G4PAIxSection::GetCerenkovEnergyTransfer"
4884197,2823874,108804,980550,"g4run","libG4processes.so","0x00000000005f442d"
4883957,15588431,255622,0,"g4run","libG4processes.so","0x0000000000a48fca"
4883451,5386649,230764,1196739,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasComplexFZ"
4883427,12206972,91668,1673800,"g4run","libG4particles.so","G4IonTable::GetIon"
4882876,12484328,99044,1268204,"g4run","libG4geometry.so","0x0000000000103d07"
4882706,622450,89049,234873,"g4run","libG4global.so","G4JTPolynomialSolver::RealPolynomialIteration"
4881714,3262007,392046,1041912,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseA"
4880887,2246821,36690,1055695,"g4run","libG4geometry.so","G4MultiNavigator::ComputeSafety"
4880694,6835629,14978,2191320,"g4run","libG4event.so","0x0000000000068d2f"
4880597,2254728,62897,196733,"g4run","libG4processes.so","__cxa_begin_catch@plt"
4879573,10265466,36817,1746400,"g4run","libG4geometry.so","0x0000000000103d6a"
4876926,5554915,159817,783860,"g4run","libG4processes.so","0x000000000037e7c0"
4190340,6352227,118135,1027394,"g4run","libG4event.so","0x0000000000069d7e"
4190208,9429083,155620,213438,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei"
4190182,5614489,85264,2299968,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
4190104,2603584,0,1077153,"g4run","libG4geometry.so","std::basic_iostream<char, std::char_traits<char> >::~basic_iostream@plt"
4190096,3312681,81134,1200884,"g4run","libG4geometry.so","0x0000000000181669"
4189695,1109745,85717,891102,"g4run","libG4tracking.so","0x000000000002f7bd"
4189679,2140096,204919,430732,"g4run","libG4processes.so","G4CascadeColliderBase::~G4CascadeColliderBase"
4189530,3977221,38719,529065,"g4run","libG4geometry.so","G4Tubs::Clone"
4189466,6442904,74598,1196602,"g4run","libG4event.so","0x0000000000069dac"
4189199,1983283,64307,814571,"g4run","libG4processes.so","0x0000000000a0f31c"
4189040,1120339,11069,744548,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_of@plt"
4189020,1036311,189278,237913,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection"
4188948,6711864,150014,1098027,"g4run","libG4event.so","0x000000000006a49d"
4188930,3302352,151818,119398,"g4run","libG4tracking.so","G4SteppingVerbose::VerboseParticleChange"
4188872,6614391,245923,857591,"g4run","libG4track.so","G4ParticleChange::CheckIt"
4188784,7650632,38993,1443823,"g4run","libG4event.so","0x0000000000068db1"
4188543,2170281,124763,0,"g4run","libG4processes.so","0x00000000009319da"
4188391,1093452,54819,289261,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
4187812,3366127,233083,184784,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
4187409,10818952,53020,2056485,"g4run","libG4processes.so","0x000000000083d84a"
4187256,8726907,198115,272347,"g4run","libG4processes.so","G4MuMinusCapturePrecompound::ApplyYourself"
4186971,4129771,40425,3216602,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
4186960,4343741,19701,223721,"g4run","libG4processes.so","G4VTransitionRadiation::Clear"
4186862,1023614,170811,969467,"g4run","libG4processes.so","0x0000000000f18f2d"
4186332,8852969,222871,615957,"g4run","libG4particles.so","G4MesonConstructor::~G4MesonConstructor"
4186308,5594215,75382,940133,"g4run","libG4geometry.so","0x00000000000f728d"
4186204,17371706,180243,1684492,"g4run","libG4event.so","0x0000000000068ea6"
4186202,5351321,156486,538882,"g4run","libG4processes.so","G4RKPropagation::G4RKPropagation"
4185678,6889006,66052,1737849,"g4run","libG4geometry.so","G4CSGSolid::operator=@plt"
4185604,7975233,37043,123710,"g4run","libG4geometry.so","field_utils::copy"
4185364,2110254,247442,209260,"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5"
4185236,9020360,52083,597952,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherfordCosT"
4185161,6288723,0,679197,"g4run","libG4processes.so","G4DNAELSEPAElasticModel::LinLinInterpolate@plt"
4185135,13921940,86201,1125772,"g4run","libG4processes.so","0x0000000000a5962d"
4185120,2290795,114105,1181630,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2ExpHof"
4184669,10925429,0,1433928,"g4run","libG4processes.so","G4StatMFParameters::Beta"
4184604,3203812,11695,613899,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
4184309,6134644,198455,1439224,"g4run","libG4geometry.so","0x00000000001c1d77"
4183953,5923234,0,217374,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity"
4183873,10004303,55088,1276999,"g4run","libG4tracking.so","0x000000000002f7ed"
4183771,3185575,180334,1007405,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma"
4183521,2252671,73307,123079,"g4run","libG4geometry.so","0x0000000000187094"
4180784,4293869,57959,305543,"g4run","libG4tracking.so","G4UserLimits::GetUserMinEkine"
4179419,12705013,51388,511836,"g4run","libG4geometry.so","0x000000000018726e"
3492029,3183463,45900,1825632,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::GetInstance"
3491821,5080965,110690,423441,"g4run","libG4geometry.so","G4NavigationHistory::NewLevel@plt"
3491760,12372134,32064,930014,"g4run","libG4particles.so","G4DecayTableMessenger::~G4DecayTableMessenger@plt"
3491693,7206769,0,2582885,"g4run","libG4geometry.so","G4ParameterisationTrdX::G4ParameterisationTrdX@plt"
3491675,3197953,0,0,"g4run","libG4event.so","0x0000000000068e48"
3491588,3465917,72512,360414,"g4run","libG4processes.so","0x00000000009d358e"
3491498,2271876,38582,873405,"g4run","libG4processes.so","G4ElasticHNScattering::GaussianPt@plt"
3491425,3334487,121750,220210,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions"
3491359,7370751,25369,588917,"g4run","libG4geometry.so","G4VIntersectionLocator::GetLastSurfaceNormal@plt"
3491241,2252892,34607,495078,"g4run","libG4geometry.so","0x000000000014aa0b"
3491225,5671699,47392,326343,"g4run","libG4processes.so","G4MuonMinusBoundDecay::ApplyYourself"
3491206,4311965,16378,761161,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::ProcessDescription"
3491102,8701104,168158,801183,"g4run","libG4tracking.so","G4SteppingManager::SetInitialStep@plt"
3491038,1035294,37001,565741,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEntropy"
3490992,1203305,36786,649341,"g4run","libG4processes.so","0x0000000000838ef4"
3490884,3176339,59753,0,"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy"
3490865,6557568,94187,415390,"g4run","libG4processes.so","G4CollisionOutput::rotateEvent"
3490711,7756867,117292,86142,"g4run","libG4processes.so","G4HadronicParameters::SetEnableBCParticles"
3490703,7549060,37657,798129,"g4run","libG4geometry.so","G4UIcmdWithADoubleAndUnit::SetDefaultUnit@plt"
3490648,6600162,129251,844278,"g4run","libG4processes.so","G4VXTRenergyLoss::GetComptonPerAtom"
3490473,1080768,303831,203546,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
3490135,2317029,0,550339,"g4run","libG4geometry.so","0x00000000001c1d7b"
3490020,9076773,216411,233027,"g4run","libG4particles.so","0x000000000006cd3a"
3489920,1178376,45023,0,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry"
3489854,1091019,184097,337096,"g4run","libG4particles.so","G4SigmaPlus::Definition"
3489667,8420783,162861,1186096,"g4run","libG4processes.so","0x000000000085527f"
3489652,1151057,271484,95670,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeGamNChannelData, G4PionNucSampler>::getMultiplicity"
3489630,751510,167105,237792,"g4run","libG4processes.so","G4FTFParamCollBaryonProj::G4FTFParamCollBaryonProj"
3489506,4381340,355513,324235,"g4run","libG4processes.so","G4ASTARStopping::FindData"
3489451,7071983,59855,791271,"g4run","libG4processes.so","G4RToEConvForPositron::~G4RToEConvForPositron"
3489430,7744482,283394,2495985,"g4run","libG4geometry.so","G4Torus::ApproxSurfaceNormal"
3489385,0,38435,205942,"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment"
3489338,5696916,39127,3057155,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
3489304,0,126868,224510,"g4run","libG4particles.so","G4BaryonConstructor::ConstructCharmBaryons"
3489288,6728681,239706,381386,"g4run","libG4processes.so","G4NucleiModel::passTrailing"
3489076,2208101,201768,172191,"g4run","libG4particles.so","G4JPsi::Definition"
3488646,5609093,205053,346106,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize"
3488600,2101747,37258,832873,"g4run","libG4processes.so","G4ScreeningMottCrossSection::RatioMottRutherford"
3488486,3241857,83715,0,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune"
3488149,5267755,83389,630425,"g4run","libG4tracking.so","0x0000000000043e4f"
3487997,3201929,24696,864731,"g4run","libG4processes.so","0x00000000008b6d4b"
3486764,3405605,44552,2044833,"g4run","libG4processes.so","0x0000000000f08353"
3486747,11054402,197462,959009,"g4run","libG4processes.so","G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator"
3483607,6366436,51101,1986186,"g4run","libG4processes.so","G4OpticalParameters::GetScintTrackInfo"
3481156,4473122,95603,695090,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
3481032,5286008,101930,2352116,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeGla"
3478715,15867864,433143,910247,"g4run","libG4processes.so","G4MultiBodyMomentumDist::GetInstance"
3472049,1128879,106276,533541,"g4run","libG4processes.so","std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase"
3466926,3230978,162182,599373,"g4run","libG4particles.so","0x000000000006c63d"
2793843,7659401,217659,608621,"g4run","libG4track.so","G4ParticleChangeForLoss::G4ParticleChangeForLoss"
2793795,4381039,107454,189511,"g4run","libG4processes.so","G4VCrossSectionRatio::G4VCrossSectionRatio"
2793779,2949332,114275,816487,"g4run","libG4event.so","0x0000000000069d83"
2793779,1041575,177744,470964,"g4run","libG4processes.so","G4Solver<G4StatMFMacroChemicalPotential>::Brent"
2793765,4143440,12507,285236,"g4run","libG4processes.so","0x000000000083484d"
2793741,1039640,37358,323861,"g4run","libG4geometry.so","0x00000000001870cd"
2793657,3119876,205483,842308,"g4run","libG4processes.so","std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>"
2793575,3566543,159970,0,"g4run","libG4particles.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
2793572,1012270,26611,129317,"g4run","libG4processes.so","0x00000000008b67f4"
2793538,1244558,31352,189279,"g4run","libG4processes.so","0x0000000000f183b4"
2793531,754565,38383,198283,"g4run","libG4processes.so","std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt"
2793515,7311007,138922,768147,"g4run","libG4processes.so","0x000000000082eb14"
2793424,7915734,287361,933070,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
2793344,3417635,35712,378417,"g4run","libG4tracking.so","G4RichTrajectoryPoint::~G4RichTrajectoryPoint@plt"
2793251,3377627,38356,0,"g4run","libG4processes.so","0x0000000000a51697"
2793250,972972,0,0,"g4run","libG4track.so","0x000000000000c62c"
2793234,8529716,36632,894263,"g4run","libG4geometry.so","G4ExtrudedSolid::ComputeProjectionParameters@plt"
2793234,4505369,62736,377425,"g4run","libG4processes.so","0x00000000008b6ce8"
2793216,7838305,69021,547380,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorHadronElastic"
2793189,5538924,63809,1782077,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::G4GoudsmitSaundersonMscModel"
2793081,0,11872,245575,"g4run","libG4geometry.so","0x000000000018709f"
2793032,1990135,0,0,"g4run","libG4processes.so","G4OpMieHG::Initialise@plt"
2793013,5005399,317457,1052225,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getCrossSection"
2792956,3133066,11943,421768,"g4run","libG4geometry.so","0x00000000001c9d8a"
2792911,1043192,279372,1407158,"g4run","libG4processes.so","G4GammaNuclearXS::FindDirectoryPath"
2792763,6809729,84152,1161825,"g4run","libG4processes.so","G4InuclNuclei::operator G4Fragment"
2792748,3432760,135527,0,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_erase"
2792730,4425391,96458,292141,"g4run","libG4event.so","0x000000000006a400"
2792621,4678179,158281,345666,"g4run","libG4processes.so","std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>@plt"
2792581,1233384,25927,312693,"g4run","libG4tracking.so","G4Track::~G4Track@plt"
2792562,1152747,20391,633403,"g4run","libG4processes.so","G4BinaryCascade::Capture"
2792425,3408430,75415,0,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
2792422,1076841,82441,1383438,"g4run","libG4processes.so","G4FTFSettingDefaultHDP::G4FTFSettingDefaultHDP"
2792106,5574418,239124,634236,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
2791853,6419447,17294,606894,"g4run","libG4particles.so","CLHEP::MixMaxRng::iterate@plt"
2791608,2128251,137795,0,"g4run","libG4processes.so","std::_Deque_base<G4INCL::NpiToSK2piChannel*, std::allocator<G4INCL::NpiToSK2piChannel*> >::_M_initialize_map@plt"
2791596,8343221,108122,690417,"g4run","libG4processes.so","CLHEP::HepStat::inverseErf@plt"
2791585,7907563,154765,177687,"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity"
2791506,0,152710,361235,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
2791460,1165305,80256,0,"g4run","libG4particles.so","G4GenericIon::Definition"
2791424,1152982,48244,639924,"g4run","libG4processes.so","0x00000000008e2ff6"
2791367,5305022,171363,0,"g4run","libG4processes.so","G4VCrossSectionDataSet::G4VCrossSectionDataSet"
2791335,0,79181,454873,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasLinearPhotoAbs"
2791277,3277171,0,788824,"g4run","libG4geometry.so","G4PolyhedraSide::CopyStuff@plt"
2791013,3480572,224491,210193,"g4run","libG4processes.so","G4CollisionOutput::tuneSelectedPair"
2790897,0,42857,0,"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>"
2790795,6556533,58609,673351,"g4run","libG4tracking.so","0x000000000002f7a4"
2790757,2086222,150522,315507,"g4run","libG4processes.so","G4ITStepProcessor::GetAtRestIL@plt"
2790633,4457296,70246,1577784,"g4run","libG4processes.so","0x000000000037e250"
2790404,0,112497,0,"g4run","libG4processes.so","G4PolarizedAnnihilationXS::DiceEpsilon@plt"
2790376,3396257,38305,616608,"g4run","libG4processes.so","0x00000000008b6bb5"
2790351,3116538,63002,646474,"g4run","libG4processes.so","0x00000000008b6d55"
2790299,1089660,23131,363093,"g4run","libG4processes.so","0x0000000000380f80"
2790124,7621277,72464,655114,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetFunctions"
2790107,8786056,309857,633286,"g4run","libG4processes.so","G4NucleiModel::getFermiKinetic"
2790086,10685460,67214,1270576,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::CrossingOneOfTheRegisteredSurface@plt"
2789894,3260277,108367,695004,"g4run","libG4error_propagation.so","std::vector<int, std::allocator<int> >::_M_default_append"
2789832,2044944,102623,642496,"g4run","libG4processes.so","G4NIELCalculator::RecoilEnergy"
2789453,1024344,473783,235099,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
2789452,1098690,175592,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetRandomAngle"
2789327,5352485,39310,1634967,"g4run","libG4geometry.so","_G4cout_p@plt"
2789248,1050798,149914,1041864,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcChemicalPotentialMu"
2789230,2093118,0,226246,"g4run","libG4particles.so","G4AntiProton::AntiProtonDefinition@plt"
2788769,3178538,0,443845,"g4run","libG4track.so","0x00000000000137dc"
2788483,5477448,152216,532629,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve"
2788227,5476295,152742,812583,"g4run","libG4processes.so","G4EquilibriumEvaporator::~G4EquilibriumEvaporator"
2784908,7867894,216334,232279,"g4run","libG4processes.so","0x000000000037f6a0"
2782853,6461728,50961,596780,"g4run","libG4processes.so","0x0000000000839246"
2775877,2145763,35609,0,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
2721003,6606828,185309,623451,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::SolveTheEquation"
2095427,4410400,50590,751850,"g4run","libG4processes.so","0x0000000000836c64"
2095382,2236080,20363,0,"g4run","libG4particles.so","0x00000000000737eb"
2095329,0,125734,0,"g4run","libG4processes.so","0x00000000009edb09"
2095320,3253349,35563,336853,"g4run","libG4geometry.so","G4Navigator::RestoreSavedState@plt"
2095300,0,79649,354852,"g4run","libG4particles.so","G4DecayTable::~G4DecayTable"
2095295,1973985,30551,662929,"g4run","libG4geometry.so","0x00000000001943dd"
2095284,0,23492,0,"g4run","libG4processes.so","G4EvaporationInuclCollider::deExcite"
2095274,5568403,14469,701958,"g4run","libG4processes.so","0x000000000083d846"
2095254,959952,119679,0,"g4run","libG4processes.so","0x0000000000a0cc68"
2095219,1179139,38029,701137,"g4run","libG4processes.so","0x00000000008b6e5e"
2095217,0,1013207,1193789,"g4run","libG4processes.so","G4Reggeons::Chi_reggeon"
2095184,2177815,13195,286089,"g4run","libG4processes.so","0x000000000083924b"
2095141,2106559,274201,159086,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print"
2095129,0,77140,267611,"g4run","libG4processes.so","G4GIDI_target::getOthersFinalState@plt"
2095097,0,24486,0,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEnergy"
2095089,4327610,37137,1229884,"g4run","libG4processes.so","0x0000000000b3f94f"
2095067,5451555,73336,844360,"g4run","libG4geometry.so","0x00000000001c9e15"
2095054,11185221,216710,1247877,"g4run","libG4processes.so","G4DNAMolecularReactionData::ComputeEffectiveRadius@plt"
2095037,0,64696,0,"g4run","libG4processes.so","G4CascadeParameters::Initialize"
2095016,5504152,154522,2062063,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
2094997,3913478,42329,475708,"g4run","libG4geometry.so","G4Cons::G4Cons"
2094997,0,23567,405388,"g4run","libG4processes.so","0x00000000008af1d6"
2094929,7288414,149044,1618260,"g4run","libG4geometry.so","0x000000000027089d"
2094903,2341062,127061,0,"g4run","libG4processes.so","G4LEPTSVibExcitationModel::G4LEPTSVibExcitationModel@plt"
2094902,2152118,18772,0,"g4run","libG4processes.so","0x0000000000a59b4d"
2094882,3147514,130686,174341,"g4run","libG4processes.so","G4Bessel::K1"
2094869,1084429,341782,381005,"g4run","libG4processes.so","G4InuclParamAngDst::GetCosTheta"
2094855,1086170,64830,0,"g4run","libG4event.so","0x000000000006a404"
2094850,0,70871,516924,"g4run","libG4geometry.so","0x00000000002704c5"
2094807,0,85217,1412327,"g4run","libG4processes.so","0x00000000008af63b"
2094803,0,0,139913,"g4run","libG4track.so","0x000000000000c61e"
2094756,0,314774,326470,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseZ"
2094742,4201223,39412,459753,"g4run","libG4particles.so","0x000000000006f806"
2094670,830456,170213,934663,"g4run","libG4processes.so","G4Clebsch::WignerLittleD"
2094620,2249030,0,0,"g4run","libG4processes.so","G4EquilibriumEvaporator::G4EquilibriumEvaporator"
2094592,3177972,0,2909313,"g4run","libG4processes.so","0x000000000092d202"
2094584,2711938,56452,1116945,"g4run","libG4geometry.so","0x00000000001c1e9a"
2094543,1118976,59332,1806273,"g4run","libG4processes.so","0x000000000083e8d3"
2094467,0,32902,0,"g4run","libG4processes.so","G4ChargeExchangeProcess::BuildPhysicsTable"
2094422,0,21593,338713,"g4run","libG4processes.so","G4SingleDiffractiveExcitation::ExciteParticipants"
2094348,0,177874,533076,"g4run","libG4processes.so","G4HadPhaseSpaceKopylov::GenerateMultiBody"
2094330,6715832,24603,455970,"g4run","libG4tracking.so","G4CountedObject<G4VTouchable>::Release@plt"
2094325,5502866,0,1034773,"g4run","libG4geometry.so","std::vector<Intersection, std::allocator<Intersection> >::_M_erase@plt"
2094250,0,0,366046,"g4run","libG4processes.so","G4WaterStopping::G4WaterStopping@plt"
2094161,4298474,0,1330130,"g4run","libG4processes.so","0x000000000083d212"
2094137,2130881,0,0,"g4run","libG4processes.so","G4OpticalParameters::GetBoundaryInvokeSD"
2094062,0,316512,174574,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetIsoCrossSection"
2094015,0,17811,0,"g4run","libG4processes.so","G4ElNeutrinoNucleusTotXsc::GetANuElTotCsArray"
2094006,6569819,112203,760943,"g4run","libG4processes.so","G4PAIxSection::GetStepCerenkovLoss"
2093973,2197491,93782,322218,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::SampleMSC"
2093899,0,14187,0,"g4run","libG4event.so","0x0000000000068d2b"
2093552,4687323,36162,410335,"g4run","libG4geometry.so","G4Box::GetExtent"
2093532,0,70682,0,"g4run","libG4processes.so","G4StatMFParameters::Getr0"
2093395,8339535,18902,821796,"g4run","libG4geometry.so","0x0000000000163039"
2093342,1108231,14962,329878,"g4run","libm.so.6","@plt"
2093293,6768996,403325,588115,"g4run","libG4processes.so","__cxa_rethrow@plt"
2093282,4297677,14743,174154,"g4run","libG4processes.so","G4SeltzerBergerModel::~G4SeltzerBergerModel"
2093061,3290353,139415,702723,"g4run","libG4processes.so","0x0000000000f67ef6"
2093042,2149046,0,399029,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTrueStepLength"
2092981,3591334,110120,0,"g4run","libG4processes.so","0x000000000037b9d0"
2092887,986270,253542,408342,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetClosestApproach"
2092757,1117949,47328,377360,"g4run","libG4processes.so","0x000000000037f8b0"
2092622,1036283,0,0,"g4run","libG4geometry.so","0x00000000000f76c8"
2092603,2271233,178297,191166,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
2092524,1129432,124147,0,"g4run","libG4particles.so","0x00000000000631a8"
2092512,5197134,62642,453538,"g4run","libG4geometry.so","0x00000000001818be"
2092412,0,60308,145250,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNewEstimate"
2092150,3491006,151126,181156,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos"
2092131,2091683,30798,611575,"g4run","libG4processes.so","0x00000000008aec9a"
2091981,6841522,18478,166383,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
2091956,3267150,48653,497065,"g4run","libG4event.so","0x0000000000069d4d"
2091912,5208309,128002,591544,"g4run","libG4geometry.so","CLHEP::Hep3Vector::operator*=@plt"
2091803,2101118,15922,407160,"g4run","libG4processes.so","0x000000000037ec70"
2091785,4616181,42136,340730,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::getMultiplicity"
2091707,4538864,121612,0,"g4run","libG4processes.so","G4VRangeToEnergyConverter::ConvertForElectron@plt"
2091621,5395130,190025,83614,"g4run","libG4processes.so","G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt"
2091534,4137102,18449,612647,"g4run","libG4geometry.so","0x00000000001a315d"
2091498,3421711,171672,0,"g4run","libG4processes.so","G4CascadeCheckBalance::strangeOkay"
2091472,0,27895,0,"g4run","libG4processes.so","G4LegendrePolynomial::EvalAssocLegendrePoly"
2091454,5626850,95560,222694,"g4run","libG4processes.so","G4C16GEMProbability::~G4C16GEMProbability@plt"
2091410,4632182,31063,159822,"g4run","libG4processes.so","G4FTFModel::Init"
2091367,3416598,56887,199507,"g4run","libG4processes.so","G4IonDEDXHandler::GetUpperEnergyEdge@plt"
2091228,4123266,25291,664153,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
2091171,3140786,50042,401011,"g4run","libG4processes.so","0x00000000005f4426"
2090999,3581477,281865,1051660,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonInelastic"
2090801,4216638,137832,1394916,"g4run","libG4geometry.so","G4CutTubs::GetCutZ"
2090422,5533870,58610,275754,"g4run","libG4processes.so","G4PAIxSection::GetMMEnergyTransfer"
2090105,0,40514,0,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
2089940,1005148,138461,137224,"g4run","libG4particles.so","0x00000000000631a1"
2089059,2080835,96851,0,"g4run","libG4processes.so","G4VEnergyLossProcess::RetrievePhysicsTable"
1396981,4330744,85195,497419,"g4run","libG4processes.so","0x0000000000b3f93e"
1396978,2292916,153473,110790,"g4run","libG4particles.so","G4KaonMinus::Definition"
1396955,0,92418,73598,"g4run","libG4processes.so","G4MuNeutrinoNucleusProcess::PostStepDoIt"
1396949,4170810,178876,413517,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcEnergy"
1396939,1110774,35114,343609,"g4run","libG4processes.so","0x000000000037e660"
1396938,1080535,0,0,"g4run","libG4processes.so","G4NucleiModel::generateModel"
1396931,1131374,76877,176954,"g4run","libG4processes.so","G4HadronicParameters::G4HadronicParameters"
1396928,0,37280,212505,"g4run","libG4processes.so","G4HadronicParameters::SetEnergyThresholdForHeavyHadrons"
1396925,7449825,68082,1308120,"g4run","libG4global.so","0x00000000000564c8"
1396913,3407239,41335,387348,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
1396913,0,13007,223377,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini"
1396911,0,0,0,"g4run","libG4processes.so","0x000000000083918f"
1396892,2244858,0,205372,"g4run","libG4processes.so","G4CollisionOutput::printCollisionOutput"
1396891,4564124,0,0,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt"
1396889,1171193,90866,435139,"g4run","libG4global.so","G4SimpleIntegration::Gauss"
1396885,2086782,64030,288463,"g4run","libG4tracking.so","0x000000000002f7cd"
