instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched,comm,dso,symbol
0,7351405,6939298,793991,1754034,2118293,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::CrossingOneOfTheRegisteredSurface@plt"
0,7344089,1102636,105980,0,1307978,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
0,5157221,2216290,1127453,1847418,1409777,"g4run","libG4processes.so","G4Solver<G4StatMFMacroChemicalPotential>::Brent"
0,5118542,3436690,622394,0,405512,"g4run","libG4processes.so","G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry"
0,5111412,0,121333,737305,860543,"g4run","libG4geometry.so","0x00000000001818be"
0,5002746,1937985,675077,4148910,663984,"g4run","libG4processes.so","G4VEnergyLossProcess::RetrievePhysicsTable"
0,4882517,4798981,130601,0,1969922,"g4run","libG4processes.so","G4Clebsch::ClebschGordanCoeff"
0,4850997,1233939,506489,3342422,0,"g4run","libG4processes.so","0x00000000009d33e3"
0,4819324,5742113,511983,4227653,1057593,"g4run","libG4geometry.so","0x00000000001c9e15"
0,4777710,1310787,1840473,3806594,403404,"g4run","libG4processes.so","G4Reggeons::Chi_reggeon"
0,3988826,1282833,253527,747764,614388,"g4run","libG4geometry.so","0x00000000002122af"
0,3986254,2324108,479852,822096,0,"g4run","libG4processes.so","G4ProcessTableMessenger::~G4ProcessTableMessenger@plt"
0,3896131,3603734,123103,1691572,565484,"g4run","libG4processes.so","G4SynchrotronRadiation::SetAngularGenerator@plt"
0,3849654,5921333,496041,560994,1684268,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
0,3820227,1189526,332427,802908,0,"g4run","libG4particles.so","0x000000000008127d"
0,3816395,1144451,91482,1091143,2509685,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::ComputeVoxelIndices@plt"
0,3790478,2541663,525975,0,0,"g4run","libvtkFiltersFlowPaths-9.1.so.9.1.0","std::vector<double, std::allocator<double> >::_M_fill_insert"
0,3778481,0,330796,0,0,"g4run","libG4processes.so","std::vector<G4CascadeParameters*, std::allocator<G4CascadeParameters*> >::_M_fill_insert"
0,3762763,0,384301,855935,0,"g4run","libG4processes.so","G4Radioactivation::CalculateChainsFromParent"
0,3724903,1271925,2473853,2360922,0,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
0,3702003,3454668,1254161,4521079,1035023,"g4run","libG4processes.so","G4VCrossSectionRatio::~G4VCrossSectionRatio"
0,3696677,1004301,0,939380,0,"g4run","libG4processes.so","0x0000000000838c16"
0,3686767,0,357084,4707891,0,"g4run","libG4processes.so","G4GIDI_target::getOthersFinalState@plt"
0,3642464,1173264,0,991066,1165135,"g4run","libG4track.so","0x000000000000c61e"
0,3548613,2489415,130645,965736,0,"g4run","libG4processes.so","G4VXTRenergyLoss::GetGasZmuProduct"
0,3504110,0,0,0,0,"g4run","libG4processes.so","G4LundStringFragmentation::SplitLast"
0,3477924,1152830,247291,1007767,1134183,"g4run","libG4processes.so","0x000000000037bc80"
0,3364883,2209960,0,767214,318229,"g4run","libG4processes.so","0x0000000000947aee"
0,2806730,0,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::pT2nextQED"
0,2699694,3641359,292102,945845,1010137,"g4run","libG4processes.so","G4WaterStopping::G4WaterStopping@plt"
0,2682691,1225730,403961,2775944,0,"g4run","libG4processes.so","0x00000000008b6e5e"
0,2673424,0,0,0,0,"g4run","libG4processes.so","0x000000000087376f"
0,2664952,0,163663,1693292,1319821,"g4run","libG4processes.so","G4fissionEvent::G4fissionEvent"
0,2656765,5219978,490139,2988182,2341653,"g4run","libG4geometry.so","0x00000000001870cd"
0,2646493,1228192,188564,0,0,"g4run","libG4processes.so","G4INCL::CascadeAction::beforeAvatarAction@plt"
0,2632397,2443212,1545016,1723001,1531499,"g4run","libG4processes.so","0x0000000000a0f31c"
0,2582903,0,650550,808025,0,"g4run","libG4processes.so","G4NucleiModel::generateModel"
0,2573990,0,0,740294,0,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToNNKKbChannel>::getObject@plt"
0,2573216,0,165518,0,616154,"g4run","libG4geometry.so","aTouchableHistoryAllocator@plt"
0,2565088,1172733,163888,0,0,"g4run","libG4processes.so","0x0000000000b362a3"
0,2561412,0,0,0,0,"g4run","libG4processes.so","G4Bessel::K0"
0,2553945,0,0,0,0,"g4run","libG4processes.so","G4N15GEMChannel::~G4N15GEMChannel"
0,2552568,0,0,0,0,"g4run","libG4processes.so","std::ctype<char>::_M_widen_init@plt"
0,2550395,6358759,331237,3792810,1020687,"g4run","libG4event.so","G4GeneralParticleSourceMessenger::SetNewValue"
0,2542527,0,120680,0,0,"g4run","libG4geometry.so","G4Torus::SetAllParameters"
0,2521433,1186913,0,782080,0,"g4run","libG4processes.so","G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::print"
0,2517432,0,0,0,0,"g4run","libG4geometry.so","G4NystromRK4::SetDistanceForConstantField@plt"
0,2515757,4868278,0,1920171,2521961,"g4run","libG4processes.so","G4XAqmElastic::CrossSection@plt"
0,2494668,0,150582,1882804,0,"g4run","libG4processes.so","0x00000000008b6d06"
0,2490157,0,784410,0,0,"g4run","libG4processes.so","G4FissionProductYieldDist::G4GetFission"
0,2481849,0,0,0,641039,"g4run","libm.so.6","__fmod"
0,2479389,1261516,126313,1691297,0,"g4run","libG4processes.so","0x0000000000a3f6af"
0,2466381,0,280440,0,0,"g4run","libG4processes.so","G4NeutronKiller::SetKinEnergyLimit@plt"
0,2464889,2681014,333964,3558270,376616,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial"
0,2454798,1328953,0,0,0,"g4run","libstdc++.so.6.0.30","strcmp@plt"
0,2450298,2247661,308967,2547144,418179,"g4run","libG4geometry.so","0x00000000001c9e1e"
0,2444137,1295477,313244,759637,0,"g4run","libG4processes.so","G4InuclParticleNames::nameShort"
0,2430706,2254236,0,807683,0,"g4run","libG4particles.so","0x000000000006bd6f"
0,2429501,0,111377,0,205397,"g4run","libG4processes.so","G4Clebsch::TriangleCoeff"
0,2407874,0,0,0,0,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
0,2407391,0,421043,0,165055,"g4run","libG4particles.so","G4KL3DecayChannel::G4KL3DecayChannel"
0,2406137,0,0,0,423885,"g4run","libG4processes.so","0x000000000083d217"
0,2369973,0,0,0,0,"g4run","libG4geometry.so","0x0000000000193f0e"
0,2356605,0,233028,0,0,"g4run","libG4global.so","std::vector<double, std::allocator<double> >::_M_fill_assign"
0,2354128,0,167753,769037,0,"g4run","libc.so.6","malloc_consolidate"
0,2345732,0,0,0,0,"g4run","libG4processes.so","0x000000000037bd00"
0,2330812,0,62596,0,308204,"g4run","libG4processes.so","0x0000000000945a5a"
0,2328152,0,0,0,705950,"g4run","libG4geometry.so","0x00000000001c1d7b"
0,1930234,1143238,0,0,0,"g4run","libG4processes.so","G4LossTableManager::SetNIELCalculator"
0,1447480,0,106482,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xCompFrac"
0,1447141,0,0,0,0,"g4run","libpythia8.so","Pythia8::Event::operator="
0,1436247,0,0,0,0,"g4run","libpythia8.so","Pythia8::BeamParticle::xCompDist"
0,1436230,0,143231,0,0,"g4run","libpythia8.so","Pythia8::Particle::setPDEPtr"
0,1434976,0,0,0,0,"g4run","libpythia8.so","Pythia8::StringFlav::pickGauss"
0,1423205,1340859,351982,2503890,1450219,"g4run","libpythia8.so","Pythia8::Rndm::flat"
0,1403525,0,0,993705,1110814,"g4run","libG4processes.so","0x00000000009f4299"
0,1403275,0,216465,1162962,0,"g4run","libm.so.6","__tan_fma"
0,1400041,0,0,0,0,"g4run","libpythia8.so","Pythia8::HelicityParticle::spinStates"
0,1391900,0,147716,0,0,"g4run","libpythia8.so","Pythia8::Vec4::bst"
0,1379176,0,0,0,1841750,"g4run","libpythia8.so","Pythia8::Particle::daughterList"
0,1367785,1100521,0,0,819852,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace"
0,1365886,4698396,131915,926204,0,"g4run","libG4event.so","0x0000000000069d75"
0,1358072,0,0,0,148067,"g4run","libG4particles.so","G4IonTable::size"
0,1357042,0,120616,0,0,"g4run","libG4processes.so","G4PenelopeComptonModel::~G4PenelopeComptonModel@plt"
0,1355414,0,0,0,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::pTnext"
0,1351302,0,0,0,790045,"g4run","libpythia8.so","Pythia8::SigmaMultiparton::sigma"
0,1351290,1385300,0,0,0,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGaussQ::transformSmall"
0,1345898,0,0,0,562865,"g4run","libG4geometry.so","0x00000000001fe2cd"
0,1341892,0,277140,1319343,334875,"g4run","libG4processes.so","0x00000000008c294d"
0,1341150,0,0,0,0,"g4run","libG4geometry.so","G4CutTubs::CreatePolyhedron"
0,1340912,1242716,0,931093,283680,"g4run","libG4geometry.so","0x00000000002704c3"
0,1340160,1286918,118846,1001532,360939,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::TestAngleTable"
0,1338812,2426911,132562,0,0,"g4run","libG4track.so","0x000000000000f483"
0,1336210,1315103,130627,0,0,"g4run","libG4geometry.so","0x000000000025531b"
0,1336107,0,392505,1730809,1686567,"g4run","libG4geometry.so","0x00000000001daa9d"
0,1331512,0,134224,0,0,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEnergy"
0,1331232,1349969,0,0,0,"g4run","libG4processes.so","G4C10GEMProbability::~G4C10GEMProbability@plt"
0,1329547,2597857,0,857963,0,"g4run","libG4geometry.so","0x00000000001818b9"
0,1327572,1942143,275732,744216,0,"g4run","libG4processes.so","0x0000000000f69b3a"
0,1327030,1256387,845869,0,639163,"g4run","libG4processes.so","std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map"
0,1326204,0,804185,746327,0,"g4run","libG4processes.so","G4N12GEMChannel::~G4N12GEMChannel"
0,1326049,0,0,0,0,"g4run","libG4processes.so","0x0000000000ab2a52"
0,1321349,0,0,0,856864,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
0,1321103,0,0,862797,401513,"g4run","libG4processes.so","0x000000000037ebd0"
0,1320094,0,0,0,453866,"g4run","libc.so.6","unlink_chunk.constprop.0"
0,1317204,0,0,0,0,"g4run","libG4processes.so","G4QMDNucleus::GetNuclearMass@plt"
0,1313740,0,167928,0,0,"g4run","libG4processes.so","0x0000000000a0cc6a"
0,1311649,0,1190208,740768,1318131,"g4run","libG4processes.so","G4StatMFMacroMultiNucleon::CalcMeanMultiplicity"
0,1311478,1005501,140863,0,867736,"g4run","libG4global.so","G4SimpleIntegration::Gauss"
0,1309303,0,166210,0,0,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::DecayIt"
0,1309171,0,934099,809108,0,"g4run","libc.so.6","@plt"
0,1307897,1155796,0,0,661986,"g4run","libG4processes.so","0x00000000004ba7dc"
0,1299958,0,0,0,0,"g4run","libG4processes.so","0x00000000009ed5c4"
0,1292672,4861302,289226,1515140,796300,"g4run","libG4tracking.so","0x000000000002f7de"
0,1292022,0,0,1568315,750272,"g4run","libm.so.6","__fmod_finite@GLIBC_2.15"
0,1291740,0,0,0,0,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::DeRegister@plt"
0,1291001,0,0,0,0,"g4run","libpythia8.so","Pythia8::PDF::xfVal"
0,1287589,2339051,0,0,863679,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::PreparePhysicsTable"
0,1287541,0,0,0,0,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering"
0,1283586,0,0,0,0,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPi0Pi0Pi0@plt"
0,1281399,0,0,0,0,"g4run","libG4geometry.so","0x000000000019473e"
0,1278087,1189112,514238,972549,0,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::ComputeGeomPathLength"
0,1276856,0,327566,0,812381,"g4run","libG4processes.so","G4CrossSectionDataStore::DumpHtml@plt"
0,1276048,0,0,0,0,"g4run","libG4processes.so","G4NonEquilibriumEvaporator::G4NonEquilibriumEvaporator"
0,1274790,1204053,354121,802801,0,"g4run","libG4processes.so","G4Fissioner::~G4Fissioner"
0,1274387,1134165,0,1810628,0,"g4run","libG4processes.so","G4Mg23GEMProbability::G4Mg23GEMProbability@plt"
0,1272100,0,0,0,144074,"g4run","libG4processes.so","0x0000000000834925"
0,1270415,1262183,0,0,0,"g4run","libG4processes.so","G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt"
0,1267821,1301372,0,812617,0,"g4run","libG4geometry.so","G4TwistTubsHypeSide::SetCorners@plt"
0,1265645,0,320275,1611066,0,"g4run","libG4processes.so","G4LorentzConvertor::setTarget"
0,1262592,0,0,0,0,"g4run","libG4geometry.so","0x000000000017bf07"
0,1261271,0,0,0,0,"g4run","libG4processes.so","0x00000000008b6cd4"
0,1260558,0,0,0,0,"g4run","libG4processes.so","G4Evaporation::SetGEMVIChannel@plt"
0,1260485,0,505983,2732469,550932,"g4run","libG4global.so","0x00000000000564cc"
0,1259090,0,171457,0,0,"g4run","libG4processes.so","G4Scatterer::GetTimeToInteraction"
0,1258208,0,0,0,0,"g4run","libm.so.6","@plt"
0,1256939,2519204,124213,1629581,0,"g4run","libG4particles.so","G4DecayTable::~G4DecayTable"
0,1255288,0,0,0,0,"g4run","libG4processes.so","G4NeutronElectronElXsc::G4NeutronElectronElXsc"
0,1250665,0,173849,0,0,"g4run","libG4processes.so","0x00000000009d26c8"
0,1250364,0,0,726075,0,"g4run","libG4processes.so","G4LorentzConvertor::setBullet"
0,1249748,0,0,0,0,"g4run","libG4processes.so","0x0000000000ef7c5e"
0,1248475,0,135859,0,0,"g4run","libm.so.6","__math_check_uflow"
0,1247053,0,0,0,0,"g4run","libG4geometry.so","0x00000000001daa98"
0,1246939,0,0,0,0,"g4run","libG4processes.so","0x0000000000e4d0bb"
0,1246004,0,0,0,0,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::GenerateMomenta"
0,1243710,2413705,249356,0,320484,"g4run","libG4processes.so","G4FTFAnnihilation::Create2QuarkAntiQuarkStrings"
0,1241525,1143869,0,873437,280732,"g4run","libG4event.so","0x000000000006a4b4"
0,1239981,5905190,465955,756480,0,"g4run","libG4particles.so","G4BaryonConstructor::ConstructStrangeBaryons"
0,1238126,0,632520,1495596,0,"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::reserve"
0,1236470,0,0,0,0,"g4run","libG4processes.so","G4hRDEnergyLoss::~G4hRDEnergyLoss@plt"
0,1236232,2246787,118028,747426,1187972,"g4run","libG4geometry.so","G4VIntersectionLocator::ReportReversedPoints"
0,1234812,0,182812,0,0,"g4run","libG4geometry.so","G4ClassicalRK4::G4ClassicalRK4"
0,1232095,0,0,0,0,"g4run","libG4processes.so","0x0000000000f182d7"
0,1232069,1168905,0,0,0,"g4run","libG4processes.so","0x00000000008e44dd"
0,1227648,3451137,249565,1612252,774379,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::SampleMSC"
0,1225778,0,0,0,0,"g4run","libG4processes.so","G4DiffuseElasticV2::IsApplicable"
0,1225641,2372626,129028,1688001,0,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionFTF_Cascade"
0,1225179,0,168316,0,0,"g4run","libG4particles.so","G4DecayProducts::G4DecayProducts"
0,1225148,3430880,0,0,1680021,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare@plt"
0,1224507,1176453,366669,0,0,"g4run","libG4global.so","G4SimpleIntegration::Trapezoidal"
0,1222823,1216481,613228,0,0,"g4run","libG4processes.so","G4NuclearFermiDensity::G4NuclearFermiDensity"
0,1221768,0,0,0,0,"g4run","libG4processes.so","0x000000000037d120"
0,1220633,2437316,150467,0,0,"g4run","libG4processes.so","G4hIonisation::InitialiseEnergyLossProcess"
0,1220349,0,0,0,0,"g4run","libG4processes.so","G4EquilibriumEvaporator::setVerboseLevel"
0,1218802,2041666,0,874529,241042,"g4run","libG4geometry.so","std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord>"
0,1218384,0,0,1641396,409482,"g4run","libG4processes.so","0x00000000008e2f7e"
0,1217983,0,0,0,0,"g4run","libG4processes.so","G4ASTARStopping::Initialise"
0,1217362,0,144456,0,0,"g4run","libG4processes.so","G4PhysicsVector::Value"
0,1217125,0,0,0,0,"g4run","libG4processes.so","0x00000000008b8fcf"
0,1215890,0,0,0,0,"g4run","libG4geometry.so","0x00000000002704c7"
0,1215551,0,0,0,0,"g4run","libG4geometry.so","0x0000000000161598"
0,1214825,0,0,0,0,"g4run","libG4processes.so","0x000000000096ef2d"
0,1214322,0,0,0,0,"g4run","libG4processes.so","G4XNNstarTable::G4XNNstarTable"
0,1213876,0,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarNChannelData, G4KaonSampler>::~G4CascadeFunctions"
0,1213823,1242110,318545,764883,643430,"g4run","libG4processes.so","G4Ne20GEMProbability::~G4Ne20GEMProbability@plt"
0,1213816,0,137001,0,0,"g4run","libG4geometry.so","0x000000000026fe6d"
0,1213630,0,0,0,0,"g4run","libG4processes.so","G4PreCompoundFragmentVector::CalculateProbabilities@plt"
0,1213351,1116309,143305,808383,465133,"g4run","libG4particles.so","0x00000000000631ad"
0,1212355,0,0,0,0,"g4run","libc.so.6","@plt"
0,1211863,1163656,0,0,0,"g4run","libG4processes.so","0x0000000000b3f93a"
0,1208793,0,0,0,0,"g4run","libG4tracking.so","G4SteppingManager::Stepping@plt"
0,1208344,0,121772,0,277345,"g4run","libG4processes.so","G4Bessel::I1"
0,1208316,0,0,0,137558,"g4run","libG4processes.so","0x00000000008082d8"
0,1205500,1208342,0,0,0,"g4run","libG4processes.so","G4StatMFParameters::GetEpsilon0"
0,1203519,0,106688,824824,0,"g4run","libG4processes.so","0x000000000082fcc8"
0,1202499,0,322122,0,0,"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Val_comp_iter<G4ParticleLargerEkin> >"
0,1201179,0,0,919140,0,"g4run","libG4event.so","G4SPSRandomGenerator::GenRandPosTheta@plt"
0,1200774,0,173438,0,0,"g4run","libG4processes.so","0x000000000096dba7"
0,1200451,1147437,584034,0,510961,"g4run","libG4processes.so","G4OpMieHG::Initialise@plt"
0,1200214,3387328,321942,0,0,"g4run","libG4processes.so","G4CascadeSampler<31, 6>::findMultiplicity"
0,1199073,0,0,0,0,"g4run","libG4processes.so","G4VXTRenergyLoss::XTRNSpectralDensity"
0,1198549,1269242,248703,1649362,602403,"g4run","libG4processes.so","G4ChipsPionPlusElasticXS::CalculateCrossSection"
0,1198009,0,0,0,0,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::~G4EvaporationDefaultGEMFactory@plt"
0,1197738,0,0,928733,483966,"g4run","libG4processes.so","0x00000000008e1948"
0,1196956,0,181125,0,0,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SaveKinematics"
0,1194455,1175662,0,0,0,"g4run","libG4processes.so","0x0000000000833d86"
0,1194251,1046873,252410,0,0,"g4run","libG4geometry.so","G4Tubs::GetEntityType"
0,1193825,0,0,963290,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()"
0,1193394,0,0,0,0,"g4run","libG4processes.so","G4FPYNormalFragmentDist::GetFissionProduct"
0,1193310,0,0,0,0,"g4run","libG4processes.so","0x0000000000806fbe"
0,1192277,1147233,291218,891981,0,"g4run","libG4event.so","0x0000000000068ea0"
0,1192173,0,183662,0,424942,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma@plt"
0,1191080,1231130,480905,1376824,816314,"g4run","libm.so.6","xflow"
0,1190139,1255774,169724,1733419,0,"g4run","libG4processes.so","0x00000000009d2e1b"
0,1189147,0,230436,0,0,"g4run","libG4particles.so","G4IonTable::GetNucleusMass"
0,1186052,0,0,0,0,"g4run","libG4geometry.so","0x0000000000159953"
0,1185963,1212895,664180,950481,0,"g4run","libG4processes.so","G4StatMFFragment::GetInvLevelDensity"
0,1185882,0,155125,805259,292137,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare"
0,1180578,0,0,1756014,389972,"g4run","libG4geometry.so","G4ReflectedSolid::GetCubicVolume"
0,1179250,0,118835,2641447,0,"g4run","libG4geometry.so","G4PolyconeSide::DistanceAway@plt"
0,1177749,1184018,582438,4029173,0,"g4run","libG4particles.so","G4AntiLambdacPlus::Definition"
0,1176078,0,0,0,0,"g4run","libG4processes.so","0x0000000000f0835b"
0,1175094,0,146056,1926176,0,"g4run","libG4processes.so","0x00000000008b67f4"
0,1174902,0,639056,0,510754,"g4run","libG4error_propagation.so","std::vector<int, std::allocator<int> >::_M_default_append"
0,1173886,1245075,141925,0,0,"g4run","libG4processes.so","G4StatMFMacroMultiplicity::CalcMeanA"
0,1167870,0,0,0,0,"g4run","libG4tracking.so","G4TouchableHistory::G4TouchableHistory@plt"
0,1166867,1210119,984617,787105,0,"g4run","libG4particles.so","0x000000000006c82a"
0,1165567,0,135487,0,1148122,"g4run","libG4processes.so","G4LundStringFragmentation::Loop_toFragmentString"
0,1163635,0,155963,1064817,258577,"g4run","libG4processes.so","0x00000000006ce62c"
0,1161284,0,0,0,0,"g4run","libG4processes.so","non-virtual thunk to G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions()"
0,1161163,0,0,0,0,"g4run","libG4processes.so","G4QuarkExchange::ExciteParticipants"
0,1160666,0,0,0,0,"g4run","libG4particles.so","0x000000000004c0bd"
0,1160615,1165315,235153,0,0,"g4run","libG4processes.so","0x000000000083809e"
0,1157044,0,0,0,508057,"g4run","libG4processes.so","0x0000000000a05db6"
0,1156001,1178139,0,0,845427,"g4run","libG4tracking.so","0x000000000002f7aa"
0,1154600,0,0,0,462781,"g4run","libG4processes.so","G4TypeMutex<G4Cache<CLHEP::HepLorentzVector*> >"
0,1153946,0,0,0,0,"g4run","libG4processes.so","G4ChipsPionPlusInelasticXS::ThresholdMomentum"
0,1153065,0,688656,713616,0,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
0,1152462,2319423,128420,1684794,0,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorNucleonElastic"
0,1151819,0,170684,845574,0,"g4run","libG4processes.so","0x0000000000a19c58"
0,1150629,0,128474,0,0,"g4run","libG4processes.so","G4FTFModel::AdjustNucleons"
0,1149699,1210103,964118,4313558,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusPChannelData, G4KaonHypSampler>::printTable"
0,1149489,0,265951,924203,0,"g4run","libG4processes.so","G4IntraNucleiCascader::particleCanInteract"
0,1146378,1100365,166633,0,1953251,"g4run","libG4processes.so","0x0000000000ef79e4"
0,1145449,0,564454,796578,0,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4MultiBodyMomentumDist>::Register"
0,1141495,0,517375,854873,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::~G4CascadeFunctions"
0,1138549,0,0,888800,0,"g4run","libG4processes.so","G4OpticalParameters::GetScintStackPhotons"
0,1117908,1259445,0,0,0,"g4run","libG4processes.so","0x0000000000ef7c5a"
0,1096878,1214471,0,0,109195,"g4run","libG4geometry.so","G4LogicalSkinSurface::GetSurface"
0,1084078,0,239155,0,0,"g4run","libG4processes.so","G4DNARPWBAIonisationModel::Initialise"
0,1081131,0,0,0,0,"g4run","libG4processes.so","0x0000000000945957"
0,1064934,0,0,0,320793,"g4run","libG4processes.so","ptwX_setData@plt"
0,1064596,0,0,0,0,"g4run","libG4processes.so","G4HadronicParameters::SetEnableIntegralElasticXS"
0,1029388,0,273998,1864873,288674,"g4run","libG4geometry.so","field_utils::absoluteError@plt"
0,969587,1130094,132824,0,0,"g4run","libG4geometry.so","0x00000000001cc616"
0,858004,0,0,0,349513,"g4run","libG4processes.so","G4CascadeSampler<31, 6>::findFinalStateIndex"
0,753829,0,172139,0,0,"g4run","libG4processes.so","std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt"
0,749576,0,172319,994831,0,"g4run","libG4processes.so","0x00000000008c4d5e"
0,728384,0,245319,788765,0,"g4run","libG4processes.so","0x000000000083a0ef"
0,0,6280540,153467,894338,1647703,"g4run","libG4geometry.so","G4PartialPhantomParameterisation::GetTranslation@plt"
0,0,3816603,167677,834929,803619,"g4run","libG4processes.so","G4WeightCutOffConfigurator::G4WeightCutOffConfigurator@plt"
0,0,3525550,152812,0,0,"g4run","libG4processes.so","G4CascadParticle::print"
0,0,3108977,159711,0,833917,"g4run","libG4processes.so","0x00000000009f3d5c"
0,0,2693998,121429,748108,0,"g4run","libG4geometry.so","G4CrystalUnitCell::GetBasis@plt"
0,0,2497233,0,830584,0,"g4run","libG4processes.so","G4ExcitationHandler::SetFermiModel@plt"
0,0,2483412,0,0,0,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions"
0,0,2470644,0,0,0,"g4run","libG4processes.so","0x00000000008aeceb"
0,0,2469921,0,0,0,"g4run","libG4processes.so","0x000000000037b500"
0,0,2451082,465727,756558,0,"g4run","libG4processes.so","0x0000000000a31fb6"
0,0,2419007,707006,2756831,353115,"g4run","libG4geometry.so","0x00000000000f76c8"
0,0,2412915,484987,0,374103,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
0,0,2371382,130025,0,0,"g4run","libG4processes.so","0x00000000009f87fd"
0,0,2353789,117883,0,0,"g4run","libG4geometry.so","0x00000000001cc61e"
0,0,2335333,461083,0,0,"g4run","libG4geometry.so","0x00000000001cd75e"
0,0,2315042,135910,0,0,"g4run","libG4processes.so","xDataTOM_releaseElement@plt"
0,0,2303516,0,0,0,"g4run","libG4processes.so","0x00000000008b6cdb"
0,0,2264210,0,745966,505976,"g4run","libG4processes.so","0x0000000000833f69"
0,0,2166750,947051,0,372243,"g4run","libG4processes.so","G4WilsonAblationModel::SelectSecondariesByEvaporation"
0,0,1773994,0,0,287542,"g4run","libG4geometry.so","0x00000000001946a7"
0,0,1364213,0,0,0,"g4run","libG4processes.so","0x000000000083866d"
0,0,1353108,0,0,0,"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pT2nextQED"
0,0,1348879,0,0,0,"g4run","libpythia8.so","Pythia8::MultipartonInteractions::sigmaPT2scatter"
0,0,1341613,326682,814616,254587,"g4run","libstdc++.so.6.0.30","malloc@plt"
0,0,1340713,101719,0,0,"g4run","libpythia8.so","Pythia8::ColourReconnection::reconnectMPIs"
0,0,1335798,0,0,0,"g4run","libG4event.so","0x000000000006a422"
0,0,1335350,0,0,0,"g4run","libG4processes.so","0x0000000000f190b6"
0,0,1332531,0,0,0,"g4run","libG4processes.so","G4WilsonAblationModel::G4WilsonAblationModel"
