cycles_ukP,comm,dso,symbol
698387,"g4run","libG4processes.so","0x000000000094947a"
698386,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
698384,"g4run","libG4geometry.so","0x00000000000d8158"
698384,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::printTable"
698382,"g4run","libG4particles.so","G4DecayProducts::SetParentParticle"
698382,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>"
698382,"g4run","libG4processes.so","G4VXTRenergyLoss::AngleSpectralXTRdEdx"
698379,"g4run","libG4global.so","strlen@plt"
698379,"g4run","libG4particles.so","0x0000000000081551"
698378,"g4run","libG4processes.so","0x000000000037b940"
698373,"g4run","libG4processes.so","G4NuclNucl3BodyMomDst::~G4NuclNucl3BodyMomDst"
698373,"g4run","libG4processes.so","0x0000000000f18b39"
698372,"g4run","libG4processes.so","0x00000000009246c3"
698371,"g4run","libG4geometry.so","0x00000000000f76c8"
698371,"g4run","libG4tracking.so","G4UserLimits::GetMaxAllowedStep"
698370,"g4run","libG4processes.so","G4DNACPA100IonisationModel::RandomizeEjectedElectronEnergyFromCumulatedDcs@plt"
698370,"g4run","libG4tracking.so","G4ProcessManager::EndTracking@plt"
698370,"g4run","libG4tracking.so","G4UserLimits::SetUserMaxTime"
698369,"g4run","libG4processes.so","G4WeightCutOffConfigurator::G4WeightCutOffConfigurator@plt"
698369,"g4run","libG4processes.so","0x0000000000e9b09d"
698367,"g4run","libG4processes.so","G4StatMFMacroNucleon::CalcEnergy"
698367,"g4run","libG4processes.so","0x00000000009b804f"
698366,"g4run","libG4processes.so","G4CascadeChannelTables::Print"
698366,"g4run","libG4processes.so","0x00000000008e194d"
698365,"g4run","libG4processes.so","0x0000000000ef7c5a"
698363,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::IsApplicable"
698359,"g4run","libG4processes.so","G4MuonMinusAtomicCapture::ProcessDescription"
698358,"g4run","libG4particles.so","G4HyperTriton::HyperTritonDefinition"
698358,"g4run","libG4processes.so","G4VContinuousProcess::~G4VContinuousProcess@plt"
698356,"g4run","libG4processes.so","G4Reggeons::Chi_reggeon"
698354,"g4run","libG4processes.so","0x00000000009d26cd"
698353,"g4run","libG4particles.so","G4Deuteron::Definition"
698353,"g4run","libG4processes.so","G4RKFieldIntegrator::GetProtonPotential"
698353,"g4run","libG4processes.so","0x0000000000a2a783"
698351,"g4run","libG4processes.so","0x0000000000a4b27c"
698349,"g4run","libG4processes.so","0x000000000037f090"
698348,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::TwoBodyDecayIt"
698348,"g4run","libG4processes.so","std::_Rb_tree<G4String, std::pair<G4String const, G4DNACrossSectionDataSet*>, std::_Select1st<std::pair<G4String const, G4DNACrossSectionDataSet*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4DNACrossSectionDataSet*> > >::find@plt"
698347,"g4run","libG4particles.so","G4KaonZero::Definition"
698347,"g4run","libG4processes.so","G4PhotoElectricEffect::~G4PhotoElectricEffect"
698344,"g4run","libG4processes.so","G4CollisionComposite::BufferedCrossSection"
698343,"g4run","libG4processes.so","G4LundStringFragmentation::FragmentString"
698342,"g4run","libG4particles.so","G4VDecayChannel::IsOKWithParentMass"
698342,"g4run","libG4processes.so","G4CascadeParameters::Initialize"
698342,"g4run","libG4processes.so","std::vector<G4InteractionContent*, std::allocator<G4InteractionContent*> >::_M_realloc_insert<G4InteractionContent* const&>"
698341,"g4run","libG4processes.so","G4NucleiModel::initializeCascad"
698340,"g4run","libG4processes.so","G4StatMFParameters::GetEpsilon0"
698340,"g4run","libG4processes.so","0x000000000083fd1b"
698340,"g4run","libG4processes.so","0x0000000000f0fa3b"
698339,"g4run","libG4processes.so","G4UrbanMscModel::InitialiseModelCache"
698337,"g4run","libCLHEP-2.4.5.3.so","CLHEP::RandGamma::genGamma@plt"
698336,"g4run","libG4processes.so","0x0000000000a1abde"
698332,"g4run","libG4processes.so","G4AutoDelete::Register<G4TwoBodyAngularDist>@plt"
698332,"g4run","libG4processes.so","0x000000000092e81b"
698330,"g4run","libG4processes.so","G4Ne20GEMProbability::~G4Ne20GEMProbability@plt"
698329,"g4run","libG4processes.so","G4InuclParamMomDst::GetMomentum"
698328,"g4run","libG4processes.so","G4OpticalParameters::GetScintStackPhotons"
698326,"g4run","libG4processes.so","G4BetheBlochModel::CrossSectionPerVolume"
698325,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::G4ElectroNuclearCrossSection"
698325,"g4run","libG4processes.so","0x0000000000a4923d"
698323,"g4run","libG4processes.so","G4CascadParticle::propagateAlongThePath@plt"
698321,"g4run","libG4event.so","0x0000000000068e49"
698320,"g4run","libG4processes.so","G4UrbanMscModel::SimpleScattering@plt"
698313,"g4run","libG4processes.so","G4INCL::InteractionAvatar::~InteractionAvatar@plt"
698312,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistentFallback<0>@plt"
698310,"g4run","libG4geometry.so","0x00000000001818b9"
698309,"g4run","libG4processes.so","0x0000000000a48fcd"
698309,"g4run","libG4tracking.so","0x000000000002f7cd"
698307,"g4run","libG4processes.so","std::vector<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > >, std::allocator<std::map<int, G4VEMDataSet*, std::less<int>, std::allocator<std::pair<int const, G4VEMDataSet*> > > > >::~vector@plt"
698306,"g4run","libG4processes.so","G4ZeroXS::IsElementApplicable"
698304,"g4run","libG4processes.so","G4FTFModel::AdjustNucleons"
698300,"g4run","libG4event.so","0x0000000000068d76"
698300,"g4run","libG4geometry.so","G4Box::CreatePolyhedron"
698297,"g4run","libG4processes.so","G4OpticalParameters::GetWLS2TimeProfile"
698294,"g4run","libG4processes.so","0x00000000006ce62c"
698292,"g4run","libG4processes.so","std::swap<G4String>@plt"
698291,"g4run","libG4processes.so","G4Analyser::setWatchers"
698289,"g4run","libG4processes.so","G4UrbanMscModel::ComputeTrueStepLength"
698287,"g4run","libG4processes.so","G4INCL::NNOmegaToMultiPionsChannel::pp_ppPipPimPi0@plt"
698285,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::~G4CascadeFunctions"
698282,"g4run","libG4processes.so","G4PAIModelData::SampleAlongStepTransfer@plt"
698280,"g4run","libG4geometry.so","0x000000000027093c"
698273,"g4run","libG4processes.so","std::_Vector_base<std::vector<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >*, std::allocator<std::vector<std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> >*> >*> >::~_Vector_base"
698272,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
698265,"g4run","libG4processes.so","G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron"
698265,"g4run","libG4processes.so","G4WilsonAblationModel::BreakItUp"
698265,"g4run","libG4processes.so","0x00000000009edb0f"
698250,"g4run","libG4tracking.so","std::_Rb_tree_insert_and_rebalance@plt"
698248,"g4run","libG4processes.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
698245,"g4run","libG4processes.so","G4InuclSpecialFunctions::randomGauss"
698239,"g4run","libG4processes.so","0x0000000000e96c7b"
698238,"g4run","libG4geometry.so","0x0000000000194047"
698227,"g4run","libG4tracking.so","0x000000000002f7de"
698204,"g4run","libG4processes.so","0x0000000000a05db6"
698197,"g4run","libG4processes.so","0x0000000000a0cc66"
698196,"g4run","libG4particles.so","G4AntiOmegacZero::Definition"
698191,"g4run","libG4particles.so","0x00000000000631ed"
698181,"g4run","libG4processes.so","0x000000000083d217"
698180,"g4run","libG4processes.so","0x00000000009f87fd"
698177,"g4run","libG4particles.so","G4AntiNeutrinoE::Definition"
698176,"g4run","libG4processes.so","G4ChannelingECHARM::ReadFromECHARM@plt"
698176,"g4run","libG4processes.so","G4DNARuddIonisationModel::G4DNARuddIonisationModel@plt"
698160,"g4run","libG4processes.so","std::_Rb_tree<G4LogicalVolume*, std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector>, std::_Select1st<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> >, std::less<G4LogicalVolume*>, std::allocator<std::pair<G4LogicalVolume* const, CLHEP::Hep3Vector> > >::_M_get_insert_hint_unique_pos@plt"
698160,"g4run","libG4processes.so","0x000000000096dc38"
698157,"g4run","libG4processes.so","0x00000000009d28ba"
698151,"g4run","libG4processes.so","G4FTFModel::AdjustNucleonsAlgorithm_Sampling"
698130,"g4run","libG4processes.so","G4PP2PPAngDst::G4PP2PPAngDst"
698120,"g4run","libG4processes.so","0x0000000000a3f6af"
698119,"g4run","libm.so.6","__atan_fma"
698110,"g4run","libG4geometry.so","G4Torus::SetAllParameters"
698109,"g4run","libG4processes.so","0x00000000008b60a9"
698101,"g4run","libG4geometry.so","0x00000000000fc3fb"
698090,"g4run","libG4error_propagation.so","std::vector<int, std::allocator<int> >::_M_default_append"
698089,"g4run","libG4processes.so","G4ChipsAntiBaryonElasticXS::G4ChipsAntiBaryonElasticXS@plt"
698087,"g4run","libG4geometry.so","0x000000000019473e"
698081,"g4run","libG4global.so","0x0000000000036aa4"
698058,"g4run","libG4processes.so","0x0000000000a2a78a"
698055,"g4run","libG4geometry.so","G4MagInt_Driver::AccurateAdvance"
698054,"g4run","libG4processes.so","std::ostream::operator<<@plt"
698051,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace"
698036,"g4run","libG4processes.so","G4LatticeReader::G4LatticeReader@plt"
698015,"g4run","libG4processes.so","0x0000000000a516cb"
697966,"g4run","libG4processes.so","0x000000000083809a"
697959,"g4run","libG4geometry.so","G4Tubs::GetEntityType"
697931,"g4run","libG4processes.so","G4Abla::initEvapora"
697909,"g4run","libG4processes.so","G4LENDCrossSection::DumpLENDTargetInfo@plt"
697908,"g4run","libG4processes.so","G4HadronicProcessStore::RegisterInteraction@plt"
697905,"g4run","libG4processes.so","G4DNAMillerGreenExcitationModel::S_2p@plt"
697902,"g4run","libG4processes.so","0x000000000083fd17"
697883,"g4run","libG4processes.so","0x00000000008c4c3f"
697881,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
697863,"g4run","libG4processes.so","std::vector<G4String, std::allocator<G4String> >::emplace_back<char const*&>"
697833,"g4run","libG4geometry.so","G4TwistTubsHypeSide::SetCorners@plt"
697833,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::IsInTable"
697829,"g4run","libG4processes.so","G4PAIxSection::GetCerenkovEnergyTransfer"
697819,"g4run","libG4processes.so","0x000000000037e880"
697812,"g4run","libG4processes.so","0x0000000000ef7772"
697811,"g4run","libG4particles.so","G4NucleiPropertiesTableAME12::GetAtomicMass"
697807,"g4run","libG4processes.so","0x000000000037e2a0"
697804,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::~G4CascadeFunctions"
697790,"g4run","libG4processes.so","0x0000000000a0d408"
697783,"g4run","libG4geometry.so","G4CutTubs::G4CutTubs"
697777,"g4run","libG4processes.so","G4hIonisation::InitialiseEnergyLossProcess"
697774,"g4run","libG4geometry.so","0x00000000001925fe"
697766,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeLambdaNChannelData, G4KaonHypSampler>::getOutgoingParticleTypes"
697742,"g4run","g4run","CLHEP::MixMaxRng::iterate@plt"
697631,"g4run","libG4processes.so","std::vector<G4CascadParticle, std::allocator<G4CascadParticle> >::_M_realloc_insert<G4CascadParticle const&>@plt"
697627,"g4run","libG4processes.so","0x0000000000a1ce5c"
697619,"g4run","libG4geometry.so","0x00000000001946a1"
697613,"g4run","libG4particles.so","G4TypeMutex<G4Cache<double> >"
697583,"g4run","libG4geometry.so","0x00000000001946ae"
697579,"g4run","libG4processes.so","G4HadronicDeveloperParameters::DeveloperGet"
697520,"g4run","libG4geometry.so","G4CutTubs::CreatePolyhedron"
697519,"g4run","libG4processes.so","G4IonCoulombCrossSection::SampleCosineTheta@plt"
697513,"g4run","libG4processes.so","0x000000000084196e"
697504,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::GenerateMomenta"
697493,"g4run","libG4processes.so","G4EmParameters::SetIntegral@plt"
697439,"g4run","libG4geometry.so","0x00000000001925fa"
697430,"g4run","libG4geometry.so","G4ReflectedSolid::GetCubicVolume"
697419,"g4run","libG4processes.so","MCGIDI_angularEnergy_new@plt"
697403,"g4run","libG4processes.so","G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::printXsec"
697393,"g4run","libG4processes.so","G4EvaporationDefaultGEMFactory::GetChannel"
697321,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions"
697315,"g4run","libG4processes.so","G4FissionProductYieldDist::SampleGammaEnergies"
697305,"g4run","libG4geometry.so","0x000000000018709f"
697292,"g4run","libG4processes.so","G4OpticalParameters::GetScintFiniteRiseTime"
697229,"g4run","libG4processes.so","std::vector<G4KineticTrack*, std::allocator<G4KineticTrack*> >::_M_erase"
696867,"g4run","libG4geometry.so","_G4cout_p@plt"
696307,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::IsApplicable"
696105,"g4run","libG4particles.so","G4IonTable::size"
0,"g4run","libG4event.so","0x00007f1e4a2e1d20"
0,"g4run","libG4event.so","0x00007f1e4a2e1d24"
0,"g4run","libG4event.so","0x00007f1e4a2e1d28"
0,"g4run","libG4event.so","0x00007f1e4a2e1d2b"
0,"g4run","libG4event.so","0x00007f1e4a2e1d2f"
0,"g4run","libG4event.so","0x00007f1e4a2e1d70"
0,"g4run","libG4event.so","0x00007f1e4a2e1d71"
0,"g4run","libG4event.so","0x00007f1e4a2e1d76"
0,"g4run","libG4event.so","0x00007f1e4a2e1d78"
0,"g4run","libG4event.so","0x00007f1e4a2e1d7d"
0,"g4run","libG4event.so","0x00007f1e4a2e1d83"
0,"g4run","libG4event.so","0x00007f1e4a2e1db1"
0,"g4run","libG4event.so","0x00007f1e4a2e1db6"
0,"g4run","libG4event.so","0x00007f1e4a2e1db8"
0,"g4run","libG4event.so","0x00007f1e4a2e1e24"
0,"g4run","libG4event.so","0x00007f1e4a2e1e28"
0,"g4run","libG4event.so","0x00007f1e4a2e1e2c"
0,"g4run","libG4event.so","0x00007f1e4a2e1e30"
0,"g4run","libG4event.so","0x00007f1e4a2e1e3c"
0,"g4run","libG4event.so","0x00007f1e4a2e1e44"
0,"g4run","libG4event.so","0x00007f1e4a2e1e48"
0,"g4run","libG4event.so","0x00007f1e4a2e1e49"
0,"g4run","libG4event.so","0x00007f1e4a2e1ea0"
0,"g4run","libG4event.so","0x00007f1e4a2e1ea2"
0,"g4run","libG4event.so","0x00007f1e4a2e1ea6"
0,"g4run","libG4event.so","0x00007f1e4a2e1eab"
0,"g4run","libG4event.so","0x00007f1e4a2e2d40"
0,"g4run","libG4event.so","0x00007f1e4a2e2d41"
0,"g4run","libG4event.so","0x00007f1e4a2e2d44"
0,"g4run","libG4event.so","0x00007f1e4a2e2d46"
0,"g4run","libG4event.so","0x00007f1e4a2e2d4d"
0,"g4run","libG4event.so","0x00007f1e4a2e2d53"
0,"g4run","libG4event.so","0x00007f1e4a2e2d5a"
0,"g4run","libG4event.so","0x00007f1e4a2e2d6b"
0,"g4run","libG4event.so","0x00007f1e4a2e2d6f"
0,"g4run","libG4event.so","0x00007f1e4a2e2d73"
0,"g4run","libG4event.so","0x00007f1e4a2e2d75"
0,"g4run","libG4event.so","0x00007f1e4a2e2d7e"
0,"g4run","libG4event.so","0x00007f1e4a2e2d83"
0,"g4run","libG4event.so","0x00007f1e4a2e2d87"
0,"g4run","libG4event.so","0x00007f1e4a2e2da5"
0,"g4run","libG4event.so","0x00007f1e4a2e2dac"
0,"g4run","libG4event.so","0x00007f1e4a2e2db3"
0,"g4run","libG4event.so","0x00007f1e4a2e2db6"
0,"g4run","libG4event.so","0x00007f1e4a2e3400"
0,"g4run","libG4event.so","0x00007f1e4a2e3404"
0,"g4run","libG4event.so","0x00007f1e4a2e340d"
0,"g4run","libG4event.so","0x00007f1e4a2e341d"
0,"g4run","libG4event.so","0x00007f1e4a2e3422"
0,"g4run","libG4event.so","0x00007f1e4a2e3495"
0,"g4run","libG4event.so","0x00007f1e4a2e3499"
0,"g4run","libG4event.so","0x00007f1e4a2e349d"
0,"g4run","libG4event.so","0x00007f1e4a2e34a7"
0,"g4run","libG4event.so","0x00007f1e4a2e34b0"
0,"g4run","libG4geometry.so","G4ClassicalRK4::G4ClassicalRK4"
0,"g4run","libG4geometry.so","G4ConstRK4::DistChord"
0,"g4run","libG4geometry.so","G4MagErrorStepper::DistChord"
0,"g4run","libG4geometry.so","G4MagInt_Driver::ComputeNewStepSize_WithoutReductionLimit"
0,"g4run","libG4geometry.so","G4MagInt_Driver::OneGoodStep"
0,"g4run","libG4geometry.so","G4MagInt_Driver::StreamInfo"
0,"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn"
0,"g4run","libG4geometry.so","std::vector<G4LocatorChangeRecord, std::allocator<G4LocatorChangeRecord> >::_M_realloc_insert<G4LocatorChangeRecord>"
0,"g4run","libG4geometry.so","0x00007f1e47d7e158"
0,"g4run","libG4geometry.so","0x00007f1e47d7e15d"
0,"g4run","libG4geometry.so","0x00007f1e47d8aa28"
0,"g4run","libG4geometry.so","0x00007f1e47d8aa2e"
0,"g4run","libG4geometry.so","0x00007f1e47d8b16c"
0,"g4run","libG4geometry.so","0x00007f1e47d90c5d"
0,"g4run","libG4geometry.so","0x00007f1e47d9d287"
0,"g4run","libG4geometry.so","0x00007f1e47d9d28d"
0,"g4run","libG4geometry.so","0x00007f1e47d9d2b5"
0,"g4run","libG4geometry.so","0x00007f1e47d9d2ba"
0,"g4run","libG4geometry.so","0x00007f1e47d9d6ab"
0,"g4run","libG4geometry.so","0x00007f1e47d9d6c3"
0,"g4run","libG4geometry.so","0x00007f1e47d9d6c8"
0,"g4run","libG4geometry.so","0x00007f1e47da23fb"
0,"g4run","libG4geometry.so","0x00007f1e47da9cef"
0,"g4run","libG4geometry.so","0x00007f1e47da9d07"
0,"g4run","libG4geometry.so","0x00007f1e47da9d0b"
0,"g4run","libG4geometry.so","0x00007f1e47da9d38"
0,"g4run","libG4geometry.so","0x00007f1e47da9d6a"
0,"g4run","libG4geometry.so","0x00007f1e47da9d6e"
0,"g4run","libG4geometry.so","0x00007f1e47dc55e9"
0,"g4run","libG4geometry.so","0x00007f1e47dcb058"
0,"g4run","libG4geometry.so","0x00007f1e47defa0c"
0,"g4run","libG4geometry.so","0x00007f1e47df0a0b"
0,"g4run","libG4geometry.so","0x00007f1e47df0a0f"
0,"g4run","libG4geometry.so","0x00007f1e47dff953"
0,"g4run","libG4geometry.so","0x00007f1e47e0275e"
0,"g4run","libG4geometry.so","0x00007f1e47e06c48"
0,"g4run","libG4geometry.so","0x00007f1e47e0759b"
0,"g4run","libG4geometry.so","0x00007f1e47e0767d"
0,"g4run","libG4geometry.so","0x00007f1e47e07e6e"
0,"g4run","libG4geometry.so","0x00007f1e47e08689"
0,"g4run","libG4geometry.so","0x00007f1e47e2766d"
0,"g4run","libG4geometry.so","0x00007f1e47e278b9"
0,"g4run","libG4geometry.so","0x00007f1e47e278be"
0,"g4run","libG4geometry.so","0x00007f1e47e28269"
0,"g4run","libG4geometry.so","0x00007f1e47e2953b"
0,"g4run","libG4geometry.so","0x00007f1e47e2d094"
0,"g4run","libG4geometry.so","0x00007f1e47e2d09a"
0,"g4run","libG4geometry.so","0x00007f1e47e2d09f"
0,"g4run","libG4geometry.so","0x00007f1e47e2d0c8"
0,"g4run","libG4geometry.so","0x00007f1e47e2d0cd"
0,"g4run","libG4geometry.so","0x00007f1e47e2d26e"
0,"g4run","libG4geometry.so","0x00007f1e47e385fa"
0,"g4run","libG4geometry.so","0x00007f1e47e385fe"
0,"g4run","libG4geometry.so","0x00007f1e47e39f0e"
0,"g4run","libG4geometry.so","0x00007f1e47e39f6e"
0,"g4run","libG4geometry.so","0x00007f1e47e3a047"
0,"g4run","libG4geometry.so","0x00007f1e47e3a04d"
0,"g4run","libG4geometry.so","0x00007f1e47e3a075"
0,"g4run","libG4geometry.so","0x00007f1e47e3a3dd"
0,"g4run","libG4geometry.so","0x00007f1e47e3a6a1"
0,"g4run","libG4geometry.so","0x00007f1e47e3a6aa"
0,"g4run","libG4geometry.so","0x00007f1e47e3a6ae"
0,"g4run","libG4geometry.so","0x00007f1e47e3a73a"
0,"g4run","libG4geometry.so","0x00007f1e47e3a73e"
0,"g4run","libG4geometry.so","0x00007f1e47e4915d"
0,"g4run","libG4geometry.so","0x00007f1e47e67d77"
0,"g4run","libG4geometry.so","0x00007f1e47e67e9a"
0,"g4run","libG4geometry.so","0x00007f1e47e682d7"
0,"g4run","libG4geometry.so","0x00007f1e47e6fa68"
0,"g4run","libG4geometry.so","0x00007f1e47e6fa6c"
0,"g4run","libG4geometry.so","0x00007f1e47e6fd86"
0,"g4run","libG4geometry.so","0x00007f1e47e6fd8a"
0,"g4run","libG4geometry.so","0x00007f1e47e6fe15"
0,"g4run","libG4geometry.so","0x00007f1e47e9e40f"
0,"g4run","libG4geometry.so","0x00007f1e47e9e505"
0,"g4run","libG4geometry.so","0x00007f1e47e9e50a"
0,"g4run","libG4geometry.so","0x00007f1e47ea469d"
0,"g4run","libG4geometry.so","0x00007f1e47ea49bf"
0,"g4run","libG4geometry.so","0x00007f1e47ea4a09"
0,"g4run","libG4geometry.so","0x00007f1e47ea4a0d"
0,"g4run","libG4geometry.so","0x00007f1e47ea4a0e"
0,"g4run","libG4geometry.so","0x00007f1e47eadb08"
0,"g4run","libG4geometry.so","0x00007f1e47eb826e"
0,"g4run","libG4geometry.so","0x00007f1e47eb82aa"
0,"g4run","libG4geometry.so","0x00007f1e47eb8366"
0,"g4run","libG4geometry.so","0x00007f1e47eb8428"
0,"g4run","libG4geometry.so","0x00007f1e47efb31d"
0,"g4run","libG4geometry.so","0x00007f1e47f15b75"
0,"g4run","libG4geometry.so","0x00007f1e47f164c3"
0,"g4run","libG4geometry.so","0x00007f1e47f164c5"
0,"g4run","libG4geometry.so","0x00007f1e47f1689d"
0,"g4run","libG4geometry.so","0x00007f1e47f1693c"
0,"g4run","libG4geometry.so","0x00007f1e47f16ba8"
0,"g4run","libG4geometry.so","0x00007f1e47f16ba9"
0,"g4run","libG4geometry.so","0x00007f1e47f16bad"
0,"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial"
0,"g4run","libG4global.so","G4SimpleIntegration::MidPoint"
0,"g4run","libG4global.so","0x00007f1e47ac2aa4"
0,"g4run","libG4global.so","0x00007f1e47ae0995"
0,"g4run","libG4global.so","0x00007f1e47ae0997"
0,"g4run","libG4global.so","0x00007f1e47ae099e"
0,"g4run","libG4global.so","0x00007f1e47ae24c8"
0,"g4run","libG4global.so","0x00007f1e47ae24cc"
0,"g4run","libG4global.so","0x00007f1e47ae24ce"
0,"g4run","libG4particles.so","G4Cache<double>::~G4Cache"
0,"g4run","libG4particles.so","G4DalitzDecayChannel::DecayIt"
0,"g4run","libG4particles.so","G4DecayTable::SelectADecayChannel"
0,"g4run","libG4particles.so","G4IonTable::Contains"
0,"g4run","libG4particles.so","G4IonTable::CreateIon"
0,"g4run","libG4particles.so","G4IonTable::InsertWorker"
0,"g4run","libG4particles.so","G4IsotopeProperty::operator="
0,"g4run","libG4particles.so","G4NucleiProperties::NuclearMass"
0,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
0,"g4run","libG4particles.so","G4VIsotopeTable::G4VIsotopeTable"
0,"g4run","libG4particles.so","std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_copy<false, std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_Alloc_node>"
0,"g4run","libG4particles.so","std::_Rb_tree<double, std::pair<double const, G4IsotopeProperty*>, std::_Select1st<std::pair<double const, G4IsotopeProperty*> >, std::less<double>, std::allocator<std::pair<double const, G4IsotopeProperty*> > >::_M_erase"
0,"g4run","libG4particles.so","0x00007f1e47fe62a8"
0,"g4run","libG4particles.so","0x00007f1e47fee1a1"
0,"g4run","libG4particles.so","0x00007f1e47fee1a8"
0,"g4run","libG4particles.so","0x00007f1e47fee1aa"
0,"g4run","libG4particles.so","0x00007f1e47fee1ad"
0,"g4run","libG4particles.so","0x00007f1e47fee1ed"
0,"g4run","libG4particles.so","0x00007f1e47fee1ef"
0,"g4run","libG4particles.so","0x00007f1e47ff3bd8"
0,"g4run","libG4particles.so","0x00007f1e47ff6d68"
0,"g4run","libG4particles.so","0x00007f1e47ff6d6f"
0,"g4run","libG4particles.so","0x00007f1e47ff763d"
0,"g4run","libG4particles.so","0x00007f1e47ff782a"
0,"g4run","libG4particles.so","0x00007f1e47ff7848"
0,"g4run","libG4particles.so","0x00007f1e47ff7d3a"
0,"g4run","libG4particles.so","0x00007f1e47ffa806"
0,"g4run","libG4particles.so","0x00007f1e47ffa808"
0,"g4run","libG4particles.so","0x00007f1e47ffa80c"
0,"g4run","libG4particles.so","0x00007f1e47ffa81f"
0,"g4run","libG4particles.so","0x00007f1e47ffe7e9"
0,"g4run","libG4particles.so","0x00007f1e47ffe7eb"
0,"g4run","libG4particles.so","0x00007f1e47ffe7ef"
0,"g4run","libG4particles.so","0x00007f1e4800c27d"
0,"g4run","libG4particles.so","0x00007f1e4800c316"
0,"g4run","libG4particles.so","0x00007f1e4800c31f"
0,"g4run","libG4particles.so","0x00007f1e4800c551"
0,"g4run","libG4processes.so","G4ANuElNucleusNcModel::ApplyYourself"
0,"g4run","libG4processes.so","G4ASTARStopping::Initialise"
0,"g4run","libG4processes.so","G4Abla::DeexcitationAblaxx"
0,"g4run","libG4processes.so","G4Absorber::FindProducts"
0,"g4run","libG4processes.so","G4Analyser::printResults"
0,"g4run","libG4processes.so","G4Analyser::printResultsNtuple"
0,"g4run","libG4processes.so","G4BaryonWidth::G4BaryonWidth"
0,"g4run","libG4processes.so","G4BaryonWidth::MassDependentWidth"
0,"g4run","libG4processes.so","G4Bessel::pI0"
0,"g4run","libG4processes.so","G4BetheBlochModel::SetupParameters"
0,"g4run","libG4processes.so","G4BigBanger::generateMomentumModules"
0,"g4run","libG4processes.so","G4BigBanger::xProbability"
0,"g4run","libG4processes.so","G4BinaryCascade::CheckPauliPrinciple"
0,"g4run","libG4processes.so","G4BinaryCascade::CorrectFinalPandE"
0,"g4run","libG4processes.so","G4BinaryCascade::DecayVoidNucleus"
0,"g4run","libG4processes.so","G4BinaryCascade::FillVoidNucleusProducts"
0,"g4run","libG4processes.so","G4BinaryCascade::FindLateParticleCollision"
0,"g4run","libG4processes.so","G4BinaryCascade::GetExcitationEnergy"
0,"g4run","libG4processes.so","G4BinaryCascade::GetFinal4Momentum"
0,"g4run","libG4processes.so","G4BinaryCascade::GetIonMass"
0,"g4run","libG4processes.so","G4BinaryCascade::PrintKTVector"
0,"g4run","libG4processes.so","G4BinaryCascade::PrintKTVector"
0,"g4run","libG4processes.so","G4BinaryCascade::ProductsAddPrecompound"
0,"g4run","libG4processes.so","G4BinaryLightIonReaction::DeExciteSpectatorNucleus"
0,"g4run","libG4processes.so","G4BinaryLightIonReaction::EnergyAndMomentumCorrector"
