id,value,prev,curr
"all;athena.py;libCling;clang::MemberExpr::Create",6122578,4065738,2056840
"all;athena.py;libCling;clang::CXXBasePaths::ComputeDeclsFound",2066878,0,2066878
"all;athena.py;libCling;llvm::MachineBasicBlock::getFirstNonPHI",2069252,0,2069252
"all;athena.py;libCling;llvm::DenseMap<clang::FileID, std::pair<clang::FileID, unsigned int>, llvm::DenseMapInfo<clang::FileID>, llvm::detail::DenseMapPair<clang::FileID, std::pair<clang::FileID, unsigned int> > >::grow",6223565,4150666,2072899
"all;athena.py;libCling;clang::Decl::getIdentifierNamespaceForKind",15810263,12701667,3108596
"all;athena.py;libCling;llvm::NamedMDNode::getNumOperands",2061072,0,2061072
"all;athena.py;libCling;clang::CXXScopeSpec::getWithLocInContext",4044529,4044529,0
"all;athena.py;libCling;checkDeducedTemplateArguments",4086178,4086178,0
"all;athena.py;libCling;rebuildPotentialResultsAsNonOdrUsed",14372264,8160134,6212130
"all;athena.py;libCling;llvm::SelectionDAGISel::SelectCodeCommon",59797345,24724066,35073279
"all;athena.py;libCling;llvm::SelectionDAG::AssignTopologicalOrder",14489944,8281866,6208078
"all;athena.py;libCling;llvm::MCFragment::MCFragment",1728328,0,1728328
"all;athena.py;libCling;clang::VisibleModuleSet::setVisible",1940197,0,1940197
"all;athena.py;libCling;operator delete@plt",14415349,2075909,12339440
"all;athena.py;libCling;std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable",1944967,0,1944967
"all;athena.py;libCling;llvm::SelectionDAG::transferDbgValues",2070504,0,2070504
"all;athena.py;libCling;clang::ASTReader::getGlobalIdentifierID",15673413,15673413,0
"all;athena.py;libCling;llvm::DenseMap<clang::GlobalDecl, long, llvm::DenseMapInfo<clang::GlobalDecl>, llvm::detail::DenseMapPair<clang::GlobalDecl, long> >::grow",2071946,2071946,0
"all;athena.py;libCling;llvm::identify_magic",4005302,4005302,0
"all;athena.py;libCling;(anonymous namespace)::X86MCInstLower::Lower",14493052,8281633,6211419
"all;athena.py;libCling;clang::Sema::FinalizeDeclaration",1811841,0,1811841
"all;athena.py;libCling;clang::Sema::ActOnDecltypeExpression",2068688,0,2068688
"all;athena.py;libCling;clang::CXXRecordDecl::Create",4139291,4139291,0
"all;athena.py;libCling;cling::InterpreterExternalSemaSource::LookupUnqualified",1852798,0,1852798
"all;athena.py;libCling;clang::Sema::ActOnStartCXXMemberReference",6199510,2075553,4123957
"all;athena.py;libCling;llvm::isLegalUTF8String",6479525,3414925,3064600
"all;athena.py;libCling;clang::ExplicitSpecifier::getFromDecl",2066759,2066759,0
"all;athena.py;libCling;llvm::write_integer",10274414,2069295,8205119
"all;athena.py;libCling;non-virtual thunk to clang::ASTReader::CompleteRedeclChain(clang::Decl const*)",10280582,8275791,2004791
"all;athena.py;libCling;clang::Sema::ActOnTypedefDeclarator",1755481,0,1755481
"all;athena.py;libCling;clang::ASTContext::getDeclAttrs",46096411,22292762,23803649
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::getTBAAAccessInfo",1882221,0,1882221
"all;athena.py;libCling;clang::Sema::CXXCheckConditionalOperands",2039957,0,2039957
"all;athena.py;libCling;clang::Parser::ParseSingleDeclarationAfterTemplate",7927880,3794722,4133158
"all;athena.py;libCling;clang::InitializationSequence::Perform",34416938,20548589,13868349
"all;athena.py;libCling;clang::Parser::ParseTemplateArgument",2196732,2196732,0
"all;athena.py;libCling;std::_Deque_base<std::pair<clang::ValueDecl*, clang::SourceLocation>, std::allocator<std::pair<clang::ValueDecl*, clang::SourceLocation> > >::_M_initialize_map",2028170,0,2028170
"all;athena.py;libCling;clang::DeclContext::buildLookupImpl",8283290,4141498,4141792
"all;athena.py;libCling;clang::ODRHash::AddTemplateArgument",101141197,37063923,64077274
"all;athena.py;libCling;clang::Type::isIntegralOrEnumerationType",2068798,2068798,0
"all;athena.py;libCling;clang::TreeTransform<(anonymous namespace)::TemplateInstantiator>::TransformTSIInObjectScope",12306996,4114423,8192573
"all;athena.py;libCling;TClingCXXRecMethIter::SpecFuncIter::SpecFuncIter",4136212,4136212,0
"all;athena.py;libCling;llvm::RegisterClassInfo::runOnMachineFunction",4006611,0,4006611
"all;athena.py;libCling;llvm::AttributeList::hasFnAttribute",2080980,2080980,0
"all;athena.py;libCling;(anonymous namespace)::SpecialMemberVisitor<(anonymous namespace)::SpecialMemberDeletionInfo>::visit",6136389,0,6136389
"all;athena.py;libCling;clang::Parser::ParseLinkage",1766065,1766065,0
"all;athena.py;libCling;clang::FunctionDecl::getCanonicalDecl",72113073,57646712,14466361
"all;athena.py;libCling;llvm::DenseMapIterator<llvm::Pass*, llvm::Pass*, llvm::DenseMapInfo<llvm::Pass*>, llvm::detail::DenseMapPair<llvm::Pass*, llvm::Pass*>, false>::DenseMapIterator",1777440,0,1777440
"all;athena.py;libCling;llvm::SUnit::addPred",4099061,2026831,2072230
"all;athena.py;libCling;clang::Sema::CorrectDelayedTyposInExpr",12350521,10349544,2000977
"all;athena.py;libCling;cling::quickFindDecl",8118804,8118804,0
"all;athena.py;libCling;clang::Sema::getShadowedDeclaration",2108119,0,2108119
"all;athena.py;libCling;clang::Sema::isSFINAEContext",6217915,2075792,4142123
"all;athena.py;libCling;llvm::FoldingSet<clang::NestedNameSpecifier>::NodeEquals",115434833,66756558,48678275
"all;athena.py;libCling;clang::ASTContext::canBuiltinBeRedeclared",10115338,10115338,0
"all;athena.py;libCling;clang::DeclContext::getLookupParent",7910171,2066152,5844019
"all;athena.py;libCling;clang::Decl::castFromDeclContext",241409478,99577150,141832328
"all;athena.py;libCling;clang::Sema::DiagnoseHiddenVirtualMethods",2071911,0,2071911
"all;athena.py;libCling;(anonymous namespace)::IntExprEvaluator::VisitCastExpr",6186410,4020070,2166340
"all;athena.py;libCling;clang::FieldDecl::Create",2072437,0,2072437
"all;athena.py;libCling;llvm::sys::path::root_path",1246611,1246611,0
"all;athena.py;libCling;llvm::SelectionDAG::getConstant",4143223,2070061,2073162
"all;athena.py;libCling;llvm::SmallDenseMap<clang::NamedDecl*, unsigned int, 16u, llvm::DenseMapInfo<clang::NamedDecl*>, llvm::detail::DenseMapPair<clang::NamedDecl*, unsigned int> >::grow",91353558,71253487,20100071
"all;athena.py;libCling;clang::CXXRecordDecl::hasCopyConstructorWithConstParam",2070609,2070609,0
"all;athena.py;libCling;llvm::MachineInstr::addOperand",26880023,12430764,14449259
"all;athena.py;libCling;clang::ModuleMapParser::consumeToken",1174263,0,1174263
"all;athena.py;libCling;llvm::orc::JITSymbolResolverAdapter::getResponsibilitySet",2067255,0,2067255
"all;athena.py;libCling;(anonymous namespace)::ClangToLLVMArgMapping::construct",2073668,0,2073668
"all;athena.py;libCling;std::vector<std::pair<llvm::MachineBasicBlock*, llvm::Optional<__gnu_cxx::__normal_iterator<llvm::MachineBasicBlock**, std::vector<llvm::MachineBasicBlock*, std::allocator<llvm::MachineBasicBlock*> > > > >, std::allocator<std::pair<llvm::MachineBasicBlock*, llvm::Optional<__gnu_cxx::__normal_iterator<llvm::MachineBasicBlock**, std::vector<llvm::MachineBasicBlock*, std::allocator<llvm::MachineBasicBlock*> > > > > > >::_M_realloc_insert<std::pair<llvm::MachineBasicBlock*, llvm::Optional<__gnu_cxx::__normal_iterator<llvm::MachineBasicBlock**, std::vector<llvm::MachineBasicBlock*, std::allocator<llvm::MachineBasicBlock*> > > > > >",2068392,2068392,0
"all;athena.py;libCling;TClingCXXRecMethIter::InstantiateTemplateWithDefaults",1997657,1997657,0
"all;athena.py;libCling;clang::Lexer::getSourceLocation",4009226,2044314,1964912
"all;athena.py;libCling;clang::Type::isScalarType",4093501,2068683,2024818
"all;athena.py;libCling;clang::Sema::checkInitializerLifetime",4137251,2070153,2067098
"all;athena.py;libCling;llvm::SmallVectorTemplateBase<llvm::SDValue, true>::push_back",2073676,0,2073676
"all;athena.py;libCling;llvm::DomTreeBuilder::SemiNCAInfo<llvm::DominatorTreeBase<llvm::BasicBlock, false> >::runSemiNCA",4025448,0,4025448
"all;athena.py;libCling;clang::Parser::HandleMemberFunctionDeclDelays",1294708,1294708,0
"all;athena.py;libCling;clang::ASTContext::overridden_methods_size",2067610,2067610,0
"all;athena.py;libCling;llvm::MachineOperand::ChangeToRegister",2069656,0,2069656
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::GetAddrOfGlobal",2074370,0,2074370
"all;athena.py;libCling;clang::ASTDeclReader::attachLatestDecl",6074919,4104182,1970737
"all;athena.py;libCling;llvm::MCObjectStreamer::getOrCreateDataFragment",4012248,1945408,2066840
"all;athena.py;libCling;clang::ClassTemplateDecl::getCanonicalDecl",6208898,4138959,2069939
"all;athena.py;libCling;clang::BalancedDelimiterTracker::consumeClose",6221417,6221417,0
"all;athena.py;libCling;clang::Sema::CheckExceptionSpecCompatibility",2068415,2068415,0
"all;athena.py;libCling;clang::Sema::getCurrentMangleNumberContext",4152948,2076464,2076484
"all;athena.py;libCling;llvm::DenseMapIterator<clang::NamedDecl const*, unsigned int, llvm::DenseMapInfo<clang::NamedDecl const*>, llvm::detail::DenseMapPair<clang::NamedDecl const*, unsigned int>, true>::DenseMapIterator",1959510,0,1959510
"all;athena.py;libCling;clang::Expr::hasAnyTypeDependentArguments",4134647,2069313,2065334
"all;athena.py;libCling;clang::ODRHash::AddQualType",227308487,126068792,101239695
"all;athena.py;libCling;GetClassSharedLibsForModule(char const*, cling::LookupHelper&)::ModuleCollector::VisitDecl",2067614,0,2067614
"all;athena.py;libCling;llvm::DenseMapIterator<void const*, llvm::Pass*, llvm::DenseMapInfo<void const*>, llvm::detail::DenseMapPair<void const*, llvm::Pass*>, false>::DenseMapIterator",12379649,0,12379649
"all;athena.py;libCling;clang::ModuleMapParser::parseModuleDecl",1998518,1056272,942246
"all;athena.py;libCling;findCompleteObject",8045897,6267379,1778518
"all;athena.py;libCling;llvm::MachineRegisterInfo::defusechain_instr_iterator<false, true, false, false, true, false>::defusechain_instr_iterator",2084455,0,2084455
"all;athena.py;libCling;llvm::DenseMap<clang::NamedDecl*, unsigned int, llvm::DenseMapInfo<clang::NamedDecl*>, llvm::detail::DenseMapPair<clang::NamedDecl*, unsigned int> >::grow",10327379,2067436,8259943
"all;athena.py;libCling;std::_Function_handler<llvm::Expected<unsigned long> (), llvm::orc::LegacyRTDyldObjectLinkingLayer::ConcreteLinkedObject<std::shared_ptr<llvm::RuntimeDyld::MemoryManager> >::getSymbolMaterializer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)::{lambda()#1}>::_M_manager",1933749,1933749,0
"all;athena.py;libCling;clang::ContinuousRangeMap<unsigned int, clang::serialization::ModuleFile*, 4u>::insert",1810583,1810583,0
"all;athena.py;libCling;clang::VarDecl::getAnyInitializer",5810659,5810659,0
"all;athena.py;libCling;clang::ClassTemplateDecl::findSpecialization",12397336,6207095,6190241
"all;athena.py;libCling;clang::ASTDeclReader::VisitDeclaratorDecl",13942299,7814527,6127772
"all;athena.py;libCling;clang::Parser::ParseFunctionDeclarator",20193209,10210345,9982864
"all;athena.py;libCling;checkNullabilityConsistency",1760227,1760227,0
"all;athena.py;libCling;clang::Parser::ParseSpecifierQualifierList",3701130,2073793,1627337
"all;athena.py;libCling;clang::RedeclarableTemplateDecl::findSpecializationImpl<clang::FunctionTemplateSpecializationInfo>",4140269,4140269,0
"all;athena.py;libCling;clang::ASTReader::ReadSLocEntry",11971555,4909894,7061661
"all;athena.py;libCling;clang::Sema::computeDeclContext",15823425,6067762,9755663
"all;athena.py;libCling;clang::ASTContext::getTypeSizeInChars",2065920,0,2065920
"all;athena.py;libCling;clang::SourceManager::getBufferData",3347853,1661191,1686662
"all;athena.py;libCling;clang::OverridingMethods::add",6210845,4137180,2073665
"all;athena.py;libCling;clang::Sema::CheckTemplateIdType",49163141,28856603,20306538
"all;athena.py;libCling;llvm::SelectionDAGBuilder::visitLoad",2068253,0,2068253
"all;athena.py;libCling;llvm::Function::lookupIntrinsicID",2071767,0,2071767
"all;athena.py;libCling;llvm::DenseMapBase<llvm::SmallDenseMap<clang::Module*, llvm::detail::DenseSetEmpty, 2u, llvm::DenseMapInfo<clang::Module*>, llvm::detail::DenseSetPair<clang::Module*> >, clang::Module*, llvm::detail::DenseSetEmpty, llvm::DenseMapInfo<clang::Module*>, llvm::detail::DenseSetPair<clang::Module*> >::LookupBucketFor<clang::Module*>",1708345,1708345,0
"all;athena.py;libCling;llvm::vfs::RedirectingFileSystem::lookupPath",4731858,1381441,3350417
"all;athena.py;libCling;strncmp@plt",3569854,3569854,0
"all;athena.py;libCling;visitLocalsRetainedByInitializer",8074158,3937361,4136797
"all;athena.py;libCling;llvm::function_ref<bool (clang::CXXBaseSpecifier const*, clang::CXXBasePath&)>::callback_fn<(anonymous namespace)::FindOverriddenMethod>",14190264,8089214,6101050
"all;athena.py;libCling;llvm::SelectionDAGBuilder::getNonRegisterValue",2068586,0,2068586
"all;athena.py;libCling;llvm::APInt::sext",2070553,0,2070553
"all;athena.py;libCling;clang::TemplateArgument::CreatePackCopy",2028448,0,2028448
"all;athena.py;libCling;std::vector<std::pair<clang::CXXMethodDecl const*, clang::OverridingMethods>, std::allocator<std::pair<clang::CXXMethodDecl const*, clang::OverridingMethods> > >::_M_realloc_insert<std::pair<clang::CXXMethodDecl const*, clang::OverridingMethods> >",2072226,0,2072226
"all;athena.py;libCling;clang::Parser::ParseScopeFlags::~ParseScopeFlags",1526073,1526073,0
"all;athena.py;libCling;clang::Parser::isStartOfObjCClassMessageMissingOpenBracket",1764098,1764098,0
"all;athena.py;libCling;clang::Expr::ClassifyImpl",3915831,1848263,2067568
"all;athena.py;libCling;clang::RecordDecl::isMsStruct",1954896,1954896,0
"all;athena.py;libCling;clang::Sema::DiagnoseAssignmentResult",6056901,2009935,4046966
"all;athena.py;libCling;write_unsigned_impl<unsigned int>",6075468,2072343,4003125
"all;athena.py;libCling;clang::LinkageComputer::computeLVForDecl",6053341,4028499,2024842
"all;athena.py;libCling;clang::ASTReader::loadDeclUpdateRecords",130108304,79349254,50759050
"all;athena.py;libCling;clang::FunctionDecl::getOverloadedOperator",6000047,2043806,3956241
"all;athena.py;libCling;clang::Decl::hasLocalOwningModuleStorage",4122715,2071159,2051556
"all;athena.py;libCling;clang::DeclSpec::Finish",19933763,11731757,8202006
"all;athena.py;libCling;llvm::MachineRegisterInfo::hasOneNonDBGUse",2056396,2056396,0
"all;athena.py;libCling;clang::NamespaceDecl::CreateDeserialized",3782076,3782076,0
"all;athena.py;libCling;clang::Parser::isCXX11AttributeSpecifier",7765392,4140232,3625160
"all;athena.py;libCling;clang::Parser::ParseClassSpecifier",7154116,5656241,1497875
"all;athena.py;libCling;clang::Sema::getTypeName",13735263,5917170,7818093
"all;athena.py;libCling;clang::VarDecl::isThisDeclarationADefinition",12198078,8066676,4131402
"all;athena.py;libCling;memchr@plt",2069602,0,2069602
"all;athena.py;libCling;clang::VarDecl::isInExternCContext",2125798,0,2125798
"all;athena.py;libCling;clang::UsingShadowDecl::CreateDeserialized",2190118,2190118,0
"all;athena.py;libCling;clang::Preprocessor::CreateString",2074893,0,2074893
"all;athena.py;libCling;std::_Rb_tree<llvm::StringRef, std::pair<llvm::StringRef const, clang::GlobalDecl>, std::_Select1st<std::pair<llvm::StringRef const, clang::GlobalDecl> >, std::less<llvm::StringRef>, std::allocator<std::pair<llvm::StringRef const, clang::GlobalDecl> > >::_M_get_insert_unique_pos",2022695,2022695,0
"all;athena.py;libCling;std::__sort<(anonymous namespace)::UnqualUsingEntry*, __gnu_cxx::__ops::_Iter_comp_iter<(anonymous namespace)::UnqualUsingEntry::Comparator> >",4121497,0,4121497
"all;athena.py;libCling;clang::CXXConstructorDecl::Create",1709716,1709716,0
"all;athena.py;libCling;llvm::FoldingSet<clang::PackExpansionType>::NodeEquals",5889184,1747430,4141754
"all;athena.py;libCling;GetKeyForMember",1932563,1932563,0
"all;athena.py;libCling;clang::LinkageComputer::mergeTemplateLV",2067713,2067713,0
"all;athena.py;libCling;clang::CodeGeneratorImpl::HandleTagDeclDefinition",2068094,2068094,0
"all;athena.py;libCling;llvm::DominatorTreeBase<llvm::BasicBlock, false>::getNode",2160719,0,2160719
"all;athena.py;libCling;clang::StandardConversionSequence::getNarrowingKind",4141239,2069155,2072084
"all;athena.py;libCling;clang::DeclContext::addDecl",10106640,6399407,3707233
"all;athena.py;libCling;isSameTemplateArg",2068219,2068219,0
"all;athena.py;libCling;non-virtual thunk to clang::ASTReader::GetExternalDecl(unsigned int)",3916072,3916072,0
"all;athena.py;libCling;cling::LookupHelper::findScope",5305078,5305078,0
"all;athena.py;libCling;(anonymous namespace)::TwoAddressInstructionPass::scanUses",4134064,0,4134064
"all;athena.py;libCling;clang::TypeLocBuilder::grow",4140686,0,4140686
"all;athena.py;libCling;clang::CodeGen::CodeGenModule::EmitCXXGlobalVarDeclInitFunc",1118168,1118168,0
"all;athena.py;libCling;cling::IncrementalParser::makeModuleName[abi:cxx11]",1896753,1896753,0
"all;athena.py;libCling;std::ios_base::~ios_base@plt",1986448,1986448,0
"all;athena.py;libCling;isAtLeastAsSpecializedAs",2069588,2069588,0
"all;athena.py;libCling;clang::APValue::APValue",6204525,4137138,2067387
"all;athena.py;libCling;arrangeFreeFunctionLikeCall",2067503,0,2067503
"all;athena.py;libCling;llvm::GlobalObject::getMetadata",2072441,2072441,0
"all;athena.py;libCling;clang::Parser::ParseAssignmentExpression",2074860,2074860,0
"all;athena.py;libCling;clang::Sema::RequireCompleteDeclContext",16203706,10212004,5991702
"all;athena.py;libCling;clang::ASTContext::setInstantiatedFromUsingDecl",2183251,0,2183251
"all;athena.py;libCling;clang::AnnotateAttr::clone",2075782,2075782,0
"all;athena.py;libCling;operator new@plt",18652335,4118377,14533958
"all;athena.py;libCling;llvm::AttributeList::hasParamAttribute",8287023,6217930,2069093
"all;athena.py;libCling;non-virtual thunk to clang::ASTReader::StartedDeserializing()",2035385,0,2035385
"all;athena.py;libCling;clang::ASTDeclReader::VisitTagDecl",1543325,1543325,0
"all;athena.py;libCling;clang::RecursiveASTVisitor<(anonymous namespace)::FindCXXThisExpr>::TraverseStmt",2070782,2070782,0
"all;athena.py;libCling;TryReferenceInitializationCore",5985471,2070784,3914687
"all;athena.py;libCling;llvm::Value::setValueName",2071105,2071105,0
"all;athena.py;libCling;llvm::SymbolTableListTraits<llvm::Instruction>::addNodeToList",4136963,4136963,0
"all;athena.py;libCling;clang::Preprocessor::PeekAhead",46985547,14274819,32710728
"all;athena.py;libCling;clang::CXXRecordDecl::mayBeAbstract",1921008,1921008,0
"all;athena.py;libCling;(anonymous namespace)::X86FastISel::fastSelectInstruction",10334925,6193082,4141843
"all;athena.py;libCling;llvm::MachineFunction::getMachineMemOperand",4141753,2069717,2072036
"all;athena.py;libCling;(anonymous namespace)::getType",12321494,4135611,8185883
"all;athena.py;libCling;clang::Parser::ParseDirectDeclarator",17802197,9823592,7978605
"all;athena.py;libCling;llvm::PrettyStackTraceEntry::~PrettyStackTraceEntry",2073790,0,2073790
"all;athena.py;libCling;llvm::OptimizationRemarkMissed::OptimizationRemarkMissed",1977296,1977296,0
"all;athena.py;libCling;llvm::StringSwitch<bool, bool>::Case",5290113,3218088,2072025
"all;athena.py;libIOVDbTPCnv",,,
"all;athena.py;libIOVDbTPCnv;coral::Attribute::data<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >",7528464,5941778,1586686
"all;athena.py;libIOVDbTPCnv;coral::Attribute::data<unsigned int>",1728349,0,1728349
"all;athena.py;libIOVDbTPCnv;SG::DataBucket<CondCont<CondAttrListCollection> >::cast",1487737,1487737,0
"all;athena.py;libIOVDbTPCnv;coral::Attribute::addressOfData@plt",2081984,0,2081984
"all;athena.py;libIOVDbTPCnv;coral::Attribute::data<int>",4156342,0,4156342
"all;athena.py;libIOVDbTPCnv;coral::Attribute::isNull@plt",2082135,2082135,0
"all;athena.py;libLArBadChannelToolLib",,,
"all;athena.py;libLArBadChannelToolLib;LArBadFebCondAlg::execute",2060129,0,2060129
"all;athena.py;libGaudiPluginService",,,
"all;athena.py;libGaudiPluginService;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> > >::_M_insert_node",2044522,0,2044522
"all;athena.py;libGaudiPluginService;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> > >::_M_erase",3931558,1778107,2153451
"all;athena.py;libGaudiPluginService;std::vector<std::filesystem::__cxx11::path::_Cmpt, std::allocator<std::filesystem::__cxx11::path::_Cmpt> >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path::_Type, unsigned long&>",2081557,0,2081557
"all;athena.py;libGaudiPluginService;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> > >::find",6087033,2073165,4013868
"all;athena.py;libGaudiPluginService;std::filesystem::__cxx11::path::path",6447657,0,6447657
"all;athena.py;libGaudiPluginService;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>",4160637,4160637,0
"all;athena.py;libGaudiPluginService;(anonymous namespace)::old_style_name",6239459,6239459,0
"all;athena.py;libGaudiPluginService;std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~pair",2079794,0,2079794
"all;athena.py;libGaudiPluginService;std::filesystem::__cxx11::_Dir::advance",3604976,0,3604976
"all;athena.py;libGaudiPluginService;std::filesystem::__cxx11::path::_M_add_filename",2013714,0,2013714
"all;athena.py;libGaudiPluginService;std::filesystem::__cxx11::path::_M_find_extension",2079122,0,2079122
"all;athena.py;libGaudiPluginService;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Gaudi::PluginService::v2::Details::Registry::FactoryInfo> > >::_M_get_insert_unique_pos",14551872,6234565,8317307
"all;athena.py;libGaudiPluginService;std::filesystem::__cxx11::path::_M_split_cmpts",5762231,0,5762231
"all;athena.py;libGaudiPluginService;Gaudi::PluginService::v2::Details::Registry::initialize",4088826,2078635,2010191
"all;athena.py;libGaudiPluginService;std::vector<std::filesystem::__cxx11::path::_Cmpt, std::allocator<std::filesystem::__cxx11::path::_Cmpt> >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path::_Type, unsigned long&>",5955844,0,5955844
"all;athena.py;libGaudiPluginService;std::vector<std::filesystem::__cxx11::path::_Cmpt, std::allocator<std::filesystem::__cxx11::path::_Cmpt> >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path::_Type, unsigned long&>@plt",1728829,0,1728829
"all;athena.py;libGaudiPluginService;Gaudi::PluginService::v2::Details::Registry::instance",2037219,2037219,0
"all;athena.py;libISF_Event",,,
"all;athena.py;libISF_Event;ISF::ISFParticle::ISFParticle",4177291,2071060,2106231
"all;athena.py;libISF_Event;operator new@plt",10388454,8306350,2082104
"all;athena.py;libISF_Event;ISF::ISFParticle::~ISFParticle",24943580,16647236,8296344
"all;athena.py;libAthenaPoolCnvSvcLib",,,
"all;athena.py;libAthenaPoolCnvSvcLib;GaudiHandle<IIncidentSvc>::assertObject",2071353,0,2071353
"all;athena.py;libAthenaPoolCnvSvcLib;AthenaPoolCnvSvc::decodeOutputSpec",4158855,2076317,2082538
"all;athena.py;libAthenaPoolCnvSvcLib;AthenaPoolCnvSvc::setObjPtr",2005602,0,2005602
"all;athena.py;libAthenaPoolCnvSvcLib;AthCnvSvc::createObj@plt",2070314,2070314,0
"all;athena.py;libAthenaPoolCnvSvcLib;AthenaPoolConverter::setPlacementWithType",10399724,8319698,2080026
"all;athena.py;libAthenaPoolCnvSvcLib;AthenaPoolConverter::createRep",1415809,0,1415809
"all;athena.py;libAthenaPoolCnvSvcLib;std::vector<unsigned short, std::allocator<unsigned short> >::emplace_back<unsigned short>",49702115,0,49702115
"all;athena.py;libAthenaPoolCnvSvcLib;memcpy@plt",2044673,2044673,0
"all;athena.py;libAthenaPoolCnvSvcLib;AthenaPoolConverter::AthenaPoolConverter",1492574,1492574,0
"all;athena.py;libAthenaPoolCnvSvcLib;Compressor::reduceToUS",45555248,22716307,22838941
"all;athena.py;libAthenaPoolCnvSvcLib;std::vector<unsigned short, std::allocator<unsigned short> >::emplace_back<unsigned short>@plt",4155210,0,4155210
"all;athena.py;libAthenaPoolCnvSvcLib;GaudiHandle<IPoolSvc>::assertObject",1765545,1765545,0
"all;athena.py;libAthenaPoolCnvSvcLib;Compressor::reduce",109984169,35270931,74713238
"all;athena.py;libAthenaPoolCnvSvcLib;CommonMessaging<implements<IService, IProperty, IStateful> >::msgLevel",230509327,230509327,0
