id,instructions,uops_dispatched,uops_retired,de_dis_uop_queue_empty_di0,de_dis_uops_from_decoder_decoder_dispatched,de_dis_uops_from_decoder_opcache_dispatched
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libG4processes;G4VRangeToEnergyConverter::ConvertForElectron@plt",1073223,3561035,1206212,1090366,3654190,520179
"all;g4run;libG4processes;G4OpticalParameters::GetScintStackPhotons",0,1138549,0,0,888800,0
"all;g4run;libG4processes;0x000000000083271f",0,0,0,332169,0,0
"all;g4run;libG4processes;G4LinLogInterpolation::Calculate",15109821,7851417,3622124,826682,4061647,4471650
"all;g4run;libG4processes;G4StatMFFragment::GetFragment",0,0,0,181479,0,0
"all;g4run;libG4processes;G4IntraNucleiCascader::collide",313704058,349623268,325652969,94234869,295866682,40562064
"all;g4run;libG4processes;G4HadronicParameters::~G4HadronicParameters",0,0,1205252,153471,985750,0
"all;g4run;libG4processes;G4StatMFParameters::GetMaxAverageMultiplicity",1128480,0,2287969,0,0,2735623
"all;g4run;libG4processes;0x0000000000838ef4",5484183,6271134,6902992,119902,3912771,0
"all;g4run;libG4processes;G4OpticalParameters::GetScintByParticleType",72034328,104260456,70185468,12043392,93052228,9600219
"all;g4run;libG4processes;G4PEEffectFluoModel::G4PEEffectFluoModel",701158871,824019964,819491434,95780812,658494683,172420018
"all;g4run;libG4processes;G4Bessel::pI0",0,0,0,0,0,707637
"all;g4run;libG4processes;G4VParticleChange::operator=@plt",0,0,0,0,523198,0
"all;g4run;libG4processes;0x00000000009475de",0,0,1142439,52932,760287,615862
"all;g4run;libG4processes;0x00000000009d2e1b",0,1190139,1255774,169724,1733419,0
"all;g4run;libG4processes;0x00000000008c521d",3212367,1162110,1246973,469120,2440035,1165089
"all;g4run;libG4processes;0x00000000008b6e57",9512368,6278731,9939550,1253437,6907455,447187
"all;g4run;libG4processes;G4PairProductionRelModel::SampleSecondaries",4251256321,4862116284,4761263448,499015012,2735609192,2070017332
"all;g4run;libG4processes;G4UrbanMscModel::SimpleScattering",0,1287541,0,0,0,0
"all;g4run;libG4processes;G4FTFAnnihilation::Create3QuarkAntiQuarkStrings",1037512,3800584,2301762,661219,0,913325
"all;g4run;libG4processes;G4eeToHadronsModel::ComputeCMCrossSectionPerElectron@plt",1124971,0,0,0,0,797105
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle*, std::allocator<G4InuclElementaryParticle*> >::_M_fill_insert",27619964,32037090,16261373,9262289,17505094,7508125
"all;g4run;libG4processes;G4HadronicParameters::SetEnableHyperNuclei",0,0,1158853,0,0,0
"all;g4run;libG4processes;G4NeutronElasticXS::BuildPhysicsTable",87942442,84362255,84450862,9454440,45509625,37079533
"all;g4run;libG4processes;G4ThreadLocalSingleton<void>::GetCallbacks@plt",0,0,1181402,0,1717224,0
"all;g4run;libG4processes;G4CascadParticle::print",0,0,3525550,152812,0,0
"all;g4run;libG4processes;std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>",0,0,1103345,0,0,1275531
"all;g4run;libG4processes;G4LinLogLogInterpolation::Calculate",199139423,262483418,210457258,26913947,160185363,107515331
"all;g4run;libG4processes;G4IntraNucleiCascader::rescatter",329139277,320539598,347587078,73442554,338878071,30883319
"all;g4run;libG4processes;G4CollisionOutput::selectPairToTune",2079052,1136099,3514701,427174,2989405,1742039
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillUsingKopylov",34695146,42361334,59151478,7542991,32252157,3348250
"all;g4run;libG4processes;G4QMDNucleus::GetNuclearMass@plt",0,1317204,0,0,0,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::ThresholdEnergy",3290062,3378009,2383927,161812,4686085,1599425
"all;g4run;libG4processes;MCGIDI_reaction_parseFromTOM@plt",7604591,2057911,1270803,560196,1707261,401238
"all;g4run;libG4processes;G4NeutronCaptureXS::SelectIsotope",85640318,93992458,90569252,12696300,67100915,31131732
"all;g4run;libG4processes;G4Scatterer::Scatter",0,0,0,0,650881,0
"all;g4run;libG4processes;0x00000000008e194d",1075828,0,1203361,0,0,0
"all;g4run;libG4processes;G4EmCalculator::PrintDEDXTable",113158011,190441723,122745320,23559300,153320344,15414455
"all;g4run;libG4processes;G4O19GEMProbability::G4O19GEMProbability",7645721,9645606,6193752,2575872,7316401,4072206
"all;g4run;libG4processes;0x00000000006c9043",36004821,44590424,31251064,2643323,25986161,12779630
"all;g4run;libG4processes;G4ElNeutrinoNucleusTotXsc::G4ElNeutrinoNucleusTotXsc",0,0,0,0,812822,0
"all;g4run;libG4processes;G4CascadeRecoilMaker::fillRecoil",6375900,7547033,2429982,1077219,5793016,2354354
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::GetPTables",159925479,175409027,177653687,20991069,163107819,11119682
"all;g4run;libG4processes;G4PhysicsTableHelper::RetrievePhysicsTable",21206507,33004693,30647897,2479619,16985000,12807085
"all;g4run;libG4processes;G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess",25812318,30342834,31390770,2639149,21682046,12567754
"all;g4run;libG4processes;0x00000000006c9047",29614871,47474018,44449774,3645357,24479994,11594320
"all;g4run;libG4processes;G4CascadeSampler<31, 6>::findMultiplicity",0,1200214,3387328,321942,0,0
"all;g4run;libG4processes;G4StatMFMacroNucleon::~G4StatMFMacroNucleon",1091646,1183608,0,150682,0,0
"all;g4run;libG4processes;0x00000000008082dd",1084770,2509732,2336951,345044,0,0
"all;g4run;libG4processes;std::_Function_handler<void (), G4ThreadLocalSingleton<G4CascadeParameters>::G4ThreadLocalSingleton()::{lambda()#1}>::_M_manager",1104313,3625092,1273852,613745,2654063,0
"all;g4run;libG4processes;G4CollisionOutput::printCollisionOutput",4447879,0,6061032,163927,831285,3003712
"all;g4run;libG4processes;G4StatMFFragment::operator!=",0,0,0,0,862270,0
"all;g4run;libG4processes;G4RToEConvForGamma::ComputeValue",226622236,264347744,236114166,18609852,125072777,108224994
"all;g4run;libG4processes;G4VXTRenergyLoss::AngleXTRdEdx",31071700,51954542,40168575,7885591,25357820,9823509
"all;g4run;libG4processes;0x0000000000a0cc66",0,0,1087246,0,0,0
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::FillDirThreeBody",6609569,1144518,7302450,294462,6707288,535774
"all;g4run;libG4processes;G4NuElNucleusNcModel::~G4NuElNucleusNcModel@plt",8239319,6348494,3469437,663712,3024572,1018338
"all;g4run;libG4processes;G4LorentzConvertor::fillKinematics",21792672,35252286,27780858,9870818,14901833,5740830
"all;g4run;libG4processes;G4PairProductionRelModel::LPMFuncs::~LPMFuncs",162552175,182686050,159900814,14072342,131479909,50370685
"all;g4run;libG4processes;G4DiffuseElasticV2::IsApplicable",0,1225778,0,0,0,0
"all;g4run;libG4processes;0x0000000000a0cc68",9001284,4977540,4718527,2078087,8034551,536996
"all;g4run;libG4processes;0x0000000000b3f918",0,0,1199020,337578,0,0
"all;g4run;libG4processes;G4N13GEMChannel::~G4N13GEMChannel",1141385,0,2598205,0,0,0
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::~G4MuonMinusAtomicCapture",2270219,3781098,3530780,108502,0,397118
"all;g4run;libG4processes;std::_Rb_tree<G4MoleculeDefinition const*, std::pair<G4MoleculeDefinition const* const, double>, std::_Select1st<std::pair<G4MoleculeDefinition const* const, double> >, std::less<G4MoleculeDefinition const*>, std::allocator<std::pair<G4MoleculeDefinition const* const, double> > >::_M_erase",614528374,671975151,678291956,119602500,521754032,129284525
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeLambdaPChannelData, G4KaonHypSampler>::getMultiplicity",3457491,4137544,1247086,0,911776,6339905
"all;g4run;libG4processes;G4MuonMinusCapture::G4MuonMinusCapture",14698084,24713662,15626929,1923980,1887002,22940142
"all;g4run;libG4processes;G4NeutronElectronElXsc::IsElementApplicable",7731013,10789874,12783335,1112459,9958036,2044329
"all;g4run;libG4processes;0x0000000000ef7772",0,0,0,0,0,270390
"all;g4run;libG4processes;G4IntraNucleiCascader::initialize",149863416,184863748,186679055,39707859,175647035,32404816
"all;g4run;libG4processes;G4ParticleInelasticXS::Initialise",59973796,58881420,61293606,9252045,36066193,20982687
"all;g4run;libG4processes;G4LossTableBuilder::InitialiseBaseMaterials",1149779,1345284,1316704,274217,0,0
"all;g4run;libG4processes;G4CascadeCoalescence::selectCandidates",10021914,18705263,11327994,5170389,12037587,3545897
"all;g4run;libG4processes;G4CollisionOutput::getTotalBaryonNumber",42123986,44870539,31085809,15171469,36179873,22742887
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::getMultiplicity",292963215,341007478,329497419,76783631,324933953,33671226
"all;g4run;libG4processes;G4VEmProcess::StreamInfo",4199071163,4883842805,4699332507,569416573,3181974746,1733782224
"all;g4run;libG4processes;G4DiffractiveExcitation::ExciteParticipants_doChargeExchange",8364893,1283983,5322348,116756,0,3792805
"all;g4run;libG4processes;G4NucleiModel::printModel",164244396,193789959,181348273,38401308,185108891,11096801
"all;g4run;libG4processes;0x0000000000937b2f",4127125,1319522,3665965,320070,0,1645754
"all;g4run;libG4processes;G4Scatterer::GetTimeToInteraction",0,1259090,0,171457,0,0
"all;g4run;libG4processes;std::vector<G4VFastSimulationModel*, std::allocator<G4VFastSimulationModel*> >::_M_realloc_insert<G4VFastSimulationModel*>@plt",0,753829,0,172139,0,0
"all;g4run;libG4processes;0x0000000000e4d10b",1123050,1232927,2362934,0,0,1467667
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::SampleMSC",0,1227648,3451137,249565,1612252,774379
"all;g4run;libG4processes;0x0000000000a4923d",0,0,0,0,830285,0
"all;g4run;libG4processes;0x00000000008b6e5e",0,2682691,1225730,403961,2775944,0
"all;g4run;libG4processes;std::ostream::write@plt",2215897,0,0,0,0,546728
"all;g4run;libG4processes;G4Fissioner::deExcite",27051469,27677514,14732608,8736355,14421098,3694639
"all;g4run;libG4processes;G4CrossSectionDataStore::GetCrossSection",9939384,3662785,4861679,291461,2564475,1992060
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2Gauss",173795535,210059231,170182517,23831223,140272500,60896996
"all;g4run;libG4processes;0x0000000000e61e44",0,0,0,197031,0,0
"all;g4run;libG4processes;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print",59479006,54447981,69360129,11064742,44568908,9507125
"all;g4run;libG4processes;G4HadronicParameters::SetApplyFactorXS",0,0,0,0,0,231495
"all;g4run;libG4processes;G4AutoDelete::Register<G4CascadeParameters>",21205052,24588585,22783186,7473619,29021853,2857969
"all;g4run;libG4processes;0x0000000000a1bbf1",0,0,0,0,991023,0
"all;g4run;libG4processes;std::vector<int, std::allocator<int> >::_M_range_insert<int const*>",0,0,1114277,0,852011,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getMultiplicity",3385818,3683066,0,445250,3393929,245242
"all;g4run;libG4processes;G4EquilibriumEvaporator::goodRemnant",17564936,37957960,17145017,6691682,18733342,2807767
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateCosTheta",238216520,252817278,307735766,45247211,211163155,31981735
"all;g4run;libG4processes;std::vector<unsigned long, std::allocator<unsigned long> >::operator=",1049698981,1020006119,1081049926,55862949,745324423,305956065
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom",31903014,39343863,30800698,5279797,27300270,12312684
"all;g4run;libG4processes;G4PEEffectFluoModel::CrossSectionPerVolume",241552072,274281788,258825376,31664041,213695058,42962060
"all;g4run;libG4processes;0x0000000000b3f9aa",0,0,0,162024,0,637484
"all;g4run;libG4processes;0x0000000000a63153",0,0,1241594,0,0,596744
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2ExpHof",3381636,9810818,4757493,897027,6667881,1448286
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetCrossSectionForProjectile",8924579,13501195,13340146,2057188,6765770,1968995
"all;g4run;libG4processes;G4VCrossSectionRatio::~G4VCrossSectionRatio@plt",0,0,0,242690,0,0
"all;g4run;libG4processes;G4LundStringFragmentation::FragmentString",2128624,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity",8903774,15227310,5918885,3658432,7971230,1537187
"all;g4run;libG4processes;G4OpticalParameters::StreamInfo",611342992,743945926,686973514,103025206,609922417,144658037
"all;g4run;libG4processes;std::vector<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*, std::allocator<std::vector<G4eDPWAElasticDCS::OneSamplingTable, std::allocator<G4eDPWAElasticDCS::OneSamplingTable> >*> >::_M_fill_insert@plt",0,0,0,169211,0,0
"all;g4run;libG4processes;0x00000000008c4d5e",0,749576,0,172319,994831,0
"all;g4run;libG4processes;G4CrossSectionDataStore::ComputeCrossSection",0,0,0,0,782389,589472
"all;g4run;libG4processes;0x0000000000f182d7",0,1232095,0,0,0,0
"all;g4run;libG4processes;0x0000000000b3f9af",898018,1231506,4395369,0,0,0
"all;g4run;libG4processes;G4GoudsmitSaundersonTable::~G4GoudsmitSaundersonTable@plt",2197789,3724682,3544784,737449,2494436,0
"all;g4run;libG4processes;G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt",30331882,15942247,22682590,5027139,17409338,2004400
"all;g4run;libG4processes;G4CacheReference<CLHEP::Hep3Vector*>::Destroy",2216991,0,3477669,184129,1891173,2274189
"all;g4run;libG4processes;0x00000000008b8fcf",0,1217125,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getCrossSectionSum",33344345,45539983,55038283,8971643,48237316,1271421
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::FillEnergySteps",2233832,0,0,115891,0,1011862
"all;g4run;libG4processes;G4N15GEMChannel::~G4N15GEMChannel",0,2553945,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiMinusNChannelData, G4KaonHypSampler>::getMultiplicity",1061043,5358097,6255472,344197,927741,5801512
"all;g4run;libG4processes;G4VCrossSectionDataSet::G4VCrossSectionDataSet",4357211,5019590,4772052,1776237,1672712,3484483
"all;g4run;libG4processes;G4CollisionOutput::G4CollisionOutput",5525891,7253404,15772610,1848318,4033082,1995445
"all;g4run;libG4processes;G4CascadeDeexciteBase::getTargetData",61599210,74005361,76015056,10573119,64898301,9637651
"all;g4run;libG4processes;0x00000000008e44dd",0,1232069,1168905,0,0,0
"all;g4run;libG4processes;0x0000000000a0cc6a",0,1313740,0,167928,0,0
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry",23191780,21187653,29304088,4520300,19198534,7744772
"all;g4run;libG4processes;0x0000000000a0cc6c",0,0,0,130691,0,0
"all;g4run;libG4processes;G4FissionFragmentGenerator::G4SetIsotope",0,0,0,138096,0,0
"all;g4run;libG4processes;G4StatMFParameters::Getr0",1146665,2428339,0,115014,0,0
"all;g4run;libG4processes;0x0000000000a16ca5",1079984,0,0,444364,2183203,0
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::G4ChipsPionMinusInelasticXS@plt",1096685,0,0,0,0,0
"all;g4run;libG4processes;0x0000000000a0cc6d",4504982,3821403,7368399,936542,6074213,153663
"all;g4run;libG4processes;0x000000000083944e",5419684,1019912,0,0,2037661,684016
"all;g4run;libG4processes;G4LundStringFragmentation::SplitLast",0,3504110,0,0,0,0
"all;g4run;libG4processes;G4FTFModel::AdjustNucleonsAlgorithm_Sampling",1122429,1193577,0,117103,0,0
"all;g4run;libG4processes;G4BinaryCascade::ApplyYourself",0,0,1202989,168349,0,0
"all;g4run;libG4processes;G4MoleculeCounter::GetRecordedMolecules@plt",0,0,0,196423,0,0
"all;g4run;libG4processes;std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>",3290509,4961373,2334916,960971,2391688,0
"all;g4run;libG4processes;G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print",629978,1340635,1246930,1822183,3172243,0
"all;g4run;libG4processes;G4CollisionOutput::getRecoilFragment",955230,0,1201545,145975,0,0
"all;g4run;libG4processes;G4PEEffectFluoModel::SampleSecondaries",3949572764,4610310813,4257505896,533158877,3575641656,1151189917
"all;g4run;libG4processes;G4XAqmElastic::CrossSection@plt",0,2515757,4868278,0,1920171,2521961
"all;g4run;libG4processes;0x000000000095fb47",1089948,0,0,0,0,378877
"all;g4run;libG4processes;G4StatMFParameters::Beta",12001816,16075051,9452050,316047,0,14030327
"all;g4run;libG4processes;G4CascadeData<31, 3, 18, 53, 2, 2, 2, 0, 0>::print",2090190,1202490,0,123024,0,1521964
"all;g4run;libG4processes;MCGIDI_angularEnergy_new@plt",1171978,0,0,314597,752843,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity",27749217,16644313,29376873,3047295,13766992,6105407
"all;g4run;libG4processes;G4ParallelWorldProcess::~G4ParallelWorldProcess",0,0,1123737,0,0,647733
"all;g4run;libG4processes;0x0000000000b3646a",1004786,1210282,1247022,0,0,1030250
"all;g4run;libG4processes;G4MultiBodyMomentumDist::GetInstance",9899901,18807818,12032657,3209644,9033199,306889
"all;g4run;libG4processes;G4NeutronCaptureXS::GetElementCrossSection",64018463,66166378,72596148,9966324,47477143,26359920
"all;g4run;libG4processes;0x0000000000838c37",0,0,1210539,274834,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions@plt",2273002,2118216,3614503,448912,0,591611
"all;g4run;libG4processes;G4GammaNuclAngDst::G4GammaNuclAngDst",2279978,4806008,0,445867,2534973,1547207
"all;g4run;libG4processes;0x00000000008395b4",20426828,11268283,13618074,874680,12004802,4633562
"all;g4run;libG4processes;G4ITMultiNavigator::GetGlobalExitNormal",1300780480,1509319597,1320290001,153147906,985561745,563980031
"all;g4run;libG4processes;G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::initialize",0,0,0,109976,0,0
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadePiZeroNChannelData, G4PionNucSampler>::~G4CascadeFunctions()",1000981,0,1259738,0,0,554444
"all;g4run;libG4processes;G4InuclNuclei::makeDefinition",0,0,1263257,0,0,0
"all;g4run;libG4processes;0x00000000009d26c4",2161739,0,1201050,332965,3522395,0
"all;g4run;libG4processes;0x00000000008395b8",8572269,2673052,7040503,363269,5160886,1550508
"all;g4run;libG4processes;0x0000000000a1bbfd",0,0,0,0,814608,0
"all;g4run;libG4processes;0x00000000009d26c8",0,1250665,0,173849,0,0
"all;g4run;libG4processes;G4PenelopeRayleighModelMI::InitializeSamplingAlgorithm",1776674215,2099773226,2019775355,266837891,1624728807,518118668
"all;g4run;libG4processes;G4VCrossSectionDataSet::GetIsoCrossSection",53079531,59235415,50863643,15651818,44022159,19098023
"all;g4run;libG4processes;0x000000000037e2e0",2213804,3680763,0,0,0,0
"all;g4run;libG4processes;G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize",5673452,4983702,6081488,2817387,7855700,2445020
