id,cycles,ex_ret_brn,ex_ret_brn_misp,ex_ret_brn_tkn,ex_ret_brn_tkn_misp,ex_ret_brn_far
"all",,,,,,
"all;g4run",,,,,,
"all;g4run;libc",,,,,,
"all;g4run;libG4processes;G4ChipsPionPlusInelasticXS::CalculateCrossSection",698418,654683,1974,328985,901,19
"all;g4run;libG4processes;G4Solver<G4StatMFMacroMultiplicity>::Brent",1393919,506249,2576,109007,2678,0
"all;g4run;libG4processes;G4SPBaryon::G4SPBaryon@plt",0,0,0,139423,3117,40
"all;g4run;libG4processes;G4Cache<CLHEP::HepLorentzVector*>::~G4Cache",1395404,1002900,4498,367655,4886,57
"all;g4run;libG4processes;std::deque<G4StatMFFragment*, std::allocator<G4StatMFFragment*> >::_M_reallocate_map",6281680,549252,27059,597324,22097,155
"all;g4run;libG4processes;G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::printXsec",263690817,67071702,927239,44644323,587926,3911
"all;g4run;libG4processes;G4DiffuseElasticV2::CalculateNuclearRad",0,0,5935,0,1413,0
"all;g4run;libG4processes;G4HadronicParameters::SetXSFactorEM",0,0,2027,360634,0,19
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetElasticIsotopeCrossSection",14647552,2999493,46876,1633457,21449,155
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroBarPChannelData, G4KaonSampler>::~G4CascadeFunctions()",0,0,0,0,0,19
"all;g4run;libG4processes;G4InuclSpecialFunctions::randomGauss",0,0,0,103479,0,0
"all;g4run;libG4processes;G4INCL::CrossSections::NDeltaToNLK@plt",698493,354495,0,220087,0,19
"all;g4run;libG4processes;0x0000000000a05db6",698606,0,1786,112319,3868,19
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::AmplitudeGla",5584527,2333348,15305,751048,9302,97
"all;g4run;libG4processes;G4FTFModel::StoreInvolvedNucleon",0,0,1882,0,2261,0
"all;g4run;libG4processes;std::_Rb_tree<G4String, std::pair<G4String const, std::vector<double, std::allocator<double> >*>, std::_Select1st<std::pair<G4String const, std::vector<double, std::allocator<double> >*> >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<double, std::allocator<double> >*> > >::_M_get_insert_hint_unique_pos@plt",1396559,0,2349,240757,1407,0
"all;g4run;libG4processes;G4StatMFChannel::FragmentsMomenta",19537506,2748497,148810,1855133,155619,389
"all;g4run;libG4processes;G4LossTableBuilder::GetFlag",63492700,16728472,224712,9783973,129485,1223
"all;g4run;libG4processes;G4CollisionOutput::getTotalCharge",29300423,6045814,116121,2321505,101257,488
"all;g4run;libG4processes;0x000000000037d570",0,0,0,65639,1282,0
"all;g4run;libG4processes;0x000000000095fb17",698359,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeCheckBalance::collide",98353186,26314716,291020,18321008,162757,1769
"all;g4run;libG4processes;G4Abla::DeexcitationAblaxx",698357,210245,11425,106985,2954,0
"all;g4run;libG4processes;G4CascadeInterface::makeDynamicParticle",40465673,13752293,221120,7811511,181004,962
"all;g4run;libG4processes;std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",0,0,0,0,1021,0
"all;g4run;libG4processes;0x0000000000a31fb6",4185172,1972271,15413,824117,4081,96
"all;g4run;libG4processes;0x00000000009c6bdd",0,0,0,0,1430,0
"all;g4run;libG4processes;0x0000000000936c1a",4189225,3862188,17140,1472160,13450,78
"all;g4run;libG4processes;G4CascadeRecoilMaker::G4CascadeRecoilMaker",299973915,100622303,494985,63227190,430012,4392
"all;g4run;libG4processes;G4NuclNucl4BodyMomDst::~G4NuclNucl4BodyMomDst",695375,163797,0,0,2792,0
"all;g4run;libG4processes;0x0000000000a31fb8",2094830,343422,0,0,1621,0
"all;g4run;libG4processes;G4VXTRenergyLoss::GetAngleVector",15346533,3505830,43050,1939162,38696,270
"all;g4run;libG4processes;0x0000000000a31fb9",696179,346125,0,109322,1129,0
"all;g4run;libG4processes;0x00000000008b925a",3492015,630641,22646,1150998,11652,40
"all;g4run;libG4processes;G4CascadeFinalStateAlgorithm::GenerateTwoBody",9062586,2953706,60733,2951162,33127,113
"all;g4run;libG4processes;std::vector<G4ReactionProduct*, std::allocator<G4ReactionProduct*> >::_M_realloc_insert<G4ReactionProduct*>",0,0,2058,0,1999,19
"all;g4run;libG4processes;G4SBBremTable::LoadSTGrid",852163186,201611713,1231762,129129883,832226,10779
"all;g4run;libG4processes;G4DiffractiveSplitableHadron::~G4DiffractiveSplitableHadron",0,0,1668,0,1134,0
"all;g4run;libG4processes;G4FPYSamplingOps::G4SampleWatt",0,0,0,0,1014,0
"all;g4run;libG4processes;G4NeutronElectronElXsc::~G4NeutronElectronElXsc",11854635,2823584,45762,1957853,31581,234
"all;g4run;libG4processes;G4DNAMesh::GetBoundingBox@plt",697985,121912,1606,424147,1282,19
"all;g4run;libG4processes;G4CrossSectionDataStore::BuildPhysicsTable",2783902,346226,2504,327529,2364,19
"all;g4run;libG4processes;0x000000000037dc80",4189113,786040,6273,541730,8395,20
"all;g4run;libG4processes;0x00000000008b925f",698488,172289,3567,0,3164,0
"all;g4run;libG4processes;G4PAIxSection::GetCerenkovEnergyTransfer",4880365,382232,22503,333565,13691,117
"all;g4run;libG4processes;0x0000000000f67ef6",2090328,647419,5686,649693,3363,0
"all;g4run;libG4processes;G4NucleiModel::initializeCascad",1396793,347951,10864,0,8392,38
"all;g4run;libG4processes;G4CascadeCheckBalance::strangeOkay",8370236,1032896,59027,527789,34308,96
"all;g4run;libG4processes;G4CrossSectionDataSetRegistry::Clean",1144748948,268433531,4072347,168633982,2691632,17351
"all;g4run;libG4processes;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> > >::_M_erase",0,0,1971,109858,2370,20
"all;g4run;libG4processes;G4VXTRenergyLoss::GetGasLinearPhotoAbs",2089452,684935,10226,521859,3779,77
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getMultiplicity",4190326,3467125,29772,1155288,11493,77
"all;g4run;libG4processes;G4WentzelOKandVIxSection::ComputeSecondTransportMoment@plt",696227,0,0,0,0,0
"all;g4run;libG4processes;G4PairProductionRelModel::G4PairProductionRelModel",384136107,93305305,758762,59187276,520089,4933
"all;g4run;libG4processes;G4NucleiModel::reset",62084235,13735022,140577,9585837,77261,614
"all;g4run;libG4processes;G4ChipsPionPlusElasticXS::GetChipsCrossSection",1396481,650295,3995,433523,2313,57
"all;g4run;libG4processes;G4ScoreSplittingProcess::AlongStepGetPhysicalInteractionLength",64183136,17733637,168513,13189587,120557,1140
"all;g4run;libG4processes;G4CascadeCoalescence::FindClusters",85120135,20823179,376165,14388889,230549,1500
"all;g4run;libG4processes;G4LENDCrossSection::DumpLENDTargetInfo@plt",0,0,0,0,2576,19
"all;g4run;libG4processes;0x0000000000f08353",6971474,2723056,12061,1309246,5602,97
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeOmegaMinusNChannelData, G4KaonHypSampler>::getMultiplicity",1395523,1242010,11975,1117384,9432,57
"all;g4run;libG4processes;G4CollisionOutput::getTotalOutputMomentum",18151562,3642131,105094,2329556,137616,520
"all;g4run;libG4processes;G4IntraNucleiCascader::preloadCascade",117185989,33365104,327916,23810397,233025,2183
"all;g4run;libG4processes;G4RKPropagation::FieldTransport",522482169,121277777,1265009,70105113,703143,6641
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticIsotopeCrossSection",222682331,56642598,625834,36845890,327173,3128
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeSigmaZeroPChannelData, G4KaonHypSampler>::getMultiplicity",46741359,14156297,101405,7398427,75249,578
"all;g4run;libG4processes;G4UrbanMscModel::ComputeTrueStepLength",1396350,0,0,293721,7790,0
"all;g4run;libG4processes;G4LivermorePhotoElectricModel::ReadData",74649887,16211632,248312,11088177,153606,1023
"all;g4run;libG4processes;G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::printXsec",698346,173993,2203,0,0,0
"all;g4run;libG4processes;G4Abla::idint@plt",0,0,4383,0,0,20
"all;g4run;libG4processes;G4VXTRenergyLoss::GetComptonPerAtom",5573851,1476913,16039,858438,15472,58
"all;g4run;libG4processes;G4ChipsAntiBaryonElasticXS::G4ChipsAntiBaryonElasticXS@plt",0,190365,3880,114961,3497,19
"all;g4run;libG4processes;0x00000000008b6ccc",4184858,491978,16293,505545,9399,60
"all;g4run;libG4processes;G4PolarizedIonisationModel::SampleSecondaries",23715851,5043091,113043,2479755,60697,477
"all;g4run;libG4processes;free@plt",2093251,574351,5116,100573,3118,40
"all;g4run;libG4processes;G4VXTRenergyLoss::IsApplicable",23032076,3256650,58633,1812573,34959,309
"all;g4run;libG4processes;0x000000000083484d",0,476039,10363,101671,2971,59
"all;g4run;libG4processes;G4HadronicParameters::SetEnergyThresholdForHeavyHadrons",2094393,1005775,11957,238142,2531,57
"all;g4run;libG4processes;0x00000000006ce62c",0,157313,0,0,0,0
"all;g4run;libG4processes;0x0000000000a51697",2793337,555318,5523,119485,3958,76
"all;g4run;libG4processes;G4ChipsKaonMinusElasticXS::CalculateCrossSection",21622037,7292207,34716,4379161,14953,327
"all;g4run;libG4processes;G4CollisionComposite::FinalState",0,0,0,0,1403,0
"all;g4run;libG4processes;G4FissionFragmentGenerator::G4SetIncidentEnergy",2095169,197520,5674,0,0,0
"all;g4run;libG4processes;G4SeltzerBergerModel::SetupForMaterial",7671912,1832403,13325,1172849,6604,116
"all;g4run;libG4processes;G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection",73980235,7049840,373191,6533684,258023,907
"all;g4run;libG4processes;G4FTFParticipants::~G4FTFParticipants",0,168406,0,0,0,0
"all;g4run;libG4processes;0x00000000006ce62f",98368546,19266644,265478,14258219,159158,1237
"all;g4run;libG4processes;G4FPYSamplingOps::ShiftParameters",0,0,1884,0,1437,0
"all;g4run;libG4processes;G4INCL::NNOmegaToMultiPionsChannel::nn_pnPipPimPim@plt",697173,0,0,0,0,0
"all;g4run;libG4processes;G4INCL::NDeltaToNSKChannel::NDeltaToNSKChannel@plt",0,0,0,0,1479,0
"all;g4run;libG4processes;G4ProtonField::G4ProtonField",47348382,14174656,147315,10783322,127834,651
"all;g4run;libG4processes;G4CrossSectionFactoryRegistry::G4CrossSectionFactoryRegistry",3491104,868702,21209,823081,24635,77
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::printTable",0,0,0,119801,0,0
"all;g4run;libG4processes;G4DNAMolecularReactionData::G4DNAMolecularReactionData@plt",0,0,1915,0,2863,0
"all;g4run;libG4processes;G4GoudsmitSaundersonMscModel::ComputeGeomPathLength",2091373,514506,0,0,6454,0
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection",15349747,3436804,56709,1917217,42039,294
"all;g4run;libG4processes;G4ParallelWorldProcessStore::SetParallelWorld",1505054736,375264076,4211271,230476793,2605552,25530
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::GenerateMultiBody",0,0,0,0,3331,0
"all;g4run;libG4processes;G4BigBanger::xProbability",698409,0,1620,0,896,0
"all;g4run;libG4processes;G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::print",0,0,1578,0,0,0
"all;g4run;libG4processes;G4StatMFFragment::GetInvLevelDensity",1396214,199819,17704,251506,15294,19
"all;g4run;libG4processes;G4CrossSectionDataStore::G4CrossSectionDataStore",1335350955,344477373,3665285,207921614,2444453,19036
"all;g4run;libG4processes;G4BigBanger::generateMomentumModules",695733,204303,0,0,0,0
"all;g4run;libG4processes;G4He3GEMProbability::~G4He3GEMProbability@plt",2094241,560300,1856,303904,8298,38
"all;g4run;libG4processes;G4ChipsProtonElasticXS::G4ChipsProtonElasticXS",13253609,2263397,70516,1512298,43939,213
"all;g4run;libG4processes;G4CollisionOutput::tuneSelectedPair",9070783,1241100,25411,904497,35040,209
"all;g4run;libG4processes;G4RKFieldIntegrator::~G4RKFieldIntegrator",7675282,1250858,23232,892672,29879,133
"all;g4run;libG4processes;G4PionMinusField::~G4PionMinusField@plt",115120734,28513848,331657,16802004,220351,1828
"all;g4run;libG4processes;0x00000000009d3334",0,0,3464,0,0,20
"all;g4run;libG4processes;0x0000000000857a8d",0,0,0,103990,0,0
"all;g4run;libG4processes;0x0000000000a02e0c",698202,0,2367,113731,1511,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::GetLPMFunctions",23021201,3974300,18008,2601381,25699,392
"all;g4run;libG4processes;G4VEmProcess::ComputeIntegralLambda",695079739,168796439,1862220,108201849,1090863,11049
"all;g4run;libG4processes;G4ChipsKaonPlusElasticXS::~G4ChipsKaonPlusElasticXS",137469682,35660956,390668,21841786,195714,2043
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::~G4CascadeFunctions()",0,0,0,104556,0,0
"all;g4run;libG4processes;G4Region::SetFastSimulationManager@plt",11859263,4688507,23759,2674039,14963,253
"all;g4run;libG4processes;G4ElementaryParticleCollider::generateSCMpionNAbsorption",698324,0,0,127109,2329,19
"all;g4run;libG4processes;G4MuonicAtomDecay::DumpState",0,0,14834,108190,9739,19
"all;g4run;libG4processes;0x000000000037b260",0,158566,0,0,0,0
"all;g4run;libG4processes;G4BinaryCascade::Propagate",0,192472,0,0,0,0
"all;g4run;libG4processes;0x0000000000f67efd",18147295,4329036,42866,2163838,25737,316
"all;g4run;libG4processes;G4ScreeningMottCrossSection::SetupKinematic",144448401,37768390,414869,21802136,265720,2264
"all;g4run;libG4processes;0x000000000083ee2f",1396350,0,0,101680,0,0
"all;g4run;libG4processes;0x000000000083d212",2788330,0,0,195868,2842,19
"all;g4run;libG4processes;G4AutoDelete::Register<G4TwoBodyAngularDist>@plt",0,0,2589,0,0,0
"all;g4run;libG4processes;0x000000000083d213",698198,0,0,0,0,0
"all;g4run;libG4processes;std::vector<GIDI_settings_flux_order, std::allocator<GIDI_settings_flux_order> >::_M_realloc_insert<GIDI_settings_flux_order const&>@plt",2792879,584095,12079,215527,9440,57
"all;g4run;libG4processes;G4ScoreSplittingProcess::AtRestDoIt",669074472,167916510,2270750,105848283,1357168,11286
"all;g4run;libG4processes;G4LightTargetCollider::collide",1251751803,314011269,3572409,214668422,2407635,21958
"all;g4run;libG4processes;0x000000000037bc80",698356,319807,6149,126238,1057,37
"all;g4run;libG4processes;G4CollisionOutput::addOutgoingParticles",24433299,6742911,139907,4342228,91484,323
"all;g4run;libG4processes;G4CascadeParameters::G4CascadeParameters",1396883,397597,14039,96010,11304,60
"all;g4run;libG4processes;G4SBBremTable::~G4SBBremTable",85102637,21083006,95077,13317550,69774,1251
"all;g4run;libG4processes;G4CascadeNPChannel::~G4CascadeNPChannel",29288991,6638400,83696,3759061,64674,388
"all;g4run;libG4processes;0x0000000000f18da9",0,0,0,0,1115,0
"all;g4run;libG4processes;G4N12GEMChannel::~G4N12GEMChannel",0,0,1691,0,1523,0
"all;g4run;libG4processes;0x000000000083d217",697335,0,0,102777,1183,0
"all;g4run;libG4processes;G4StatMFMacroNucleon::CalcEnergy",0,0,4016,105279,7912,38
"all;g4run;libG4processes;G4Clebsch::Wigner9J",1396682,0,1869,0,2969,21
"all;g4run;libG4processes;G4IntraNucleiCascader::copyWoundedNucleus",560327470,133775663,1960999,85045090,1182649,9231
"all;g4run;libG4processes;0x0000000000ab2a52",0,0,0,0,2684,0
"all;g4run;libG4processes;G4MuonMinusBoundDecay::ApplyYourself",7660974,1342404,72776,1309158,34101,232
"all;g4run;libG4processes;G4FPYNormalFragmentDist::G4FPYNormalFragmentDist@plt",0,0,3537,97562,0,0
"all;g4run;libG4processes;G4Bessel::I1",698167,0,4045,105526,0,19
"all;g4run;libG4processes;G4ChipsPionMinusInelasticXS::CalculateCrossSection",1396540,0,1895,0,0,0
"all;g4run;libG4processes;G4AblaDataFile::readData",0,196484,0,0,0,0
"all;g4run;libG4processes;G4LossTableBuilder::BuildDEDXTable",233047877,53509011,769961,37255226,486102,3937
"all;g4run;libG4processes;G4HadronicAbsorptionBertini::G4HadronicAbsorptionBertini",2094070,383614,10224,524824,13548,77
"all;g4run;libG4processes;G4CrossSectionDataStore::SampleZandA",6980268,1863750,10403,852723,16320,78
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeGamPChannelData, G4PionNucSampler>::getMultiplicity",209291137,55457604,970252,34865403,693256,3739
"all;g4run;libG4processes;0x0000000000a0d3cd",0,0,0,107810,0,0
"all;g4run;libG4processes;G4ComponentBarNucleonNucleusXsc::GetInelasticElementCrossSection",83724052,22505832,359638,11489327,196977,1264
"all;g4run;libG4processes;0x0000000000380a40",1396845,167273,7195,326129,4513,0
"all;g4run;libG4processes;G4Clebsch::WignerLittleD",4190551,538842,14620,126372,22051,96
"all;g4run;libG4processes;G4InuclNuclei::clear",23012623,3635648,45794,2220061,57956,230
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getMultiplicity",43936207,7657506,191376,6693134,116547,563
"all;g4run;libG4processes;G4FTFModel::AdjustNucleonsAlgorithm_beforeSampling",2095012,184918,8246,0,3700,0
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetTransitionRandom",12556588,2825469,29367,2018436,20894,254
"all;g4run;libG4processes;0x0000000000a49489",0,197026,1778,0,0,0
"all;g4run;libG4processes;G4IonsShenCrossSection::calEcmValue",30691991,8963247,170784,6497181,114719,443
"all;g4run;libG4processes;G4FTFModel::SamplingNucleonKinematics",0,0,0,0,1343,0
"all;g4run;libG4processes;0x00000000008b6d55",698282,468232,7142,638734,8517,59
"all;g4run;libG4processes;0x0000000000a5169e",6279730,1616907,10164,543958,8993,19
"all;g4run;libG4processes;G4TransparentRegXTRadiator::~G4TransparentRegXTRadiator",2792952,543611,16331,326008,12511,58
"all;g4run;libG4processes;G4CrossSectionSourcePtr::operator()@plt",24430894,5927389,86689,2908204,36658,366
"all;g4run;libG4processes;0x0000000000a1190f",698362,187885,0,100592,0,20
"all;g4run;libG4processes;0x00000000008b6d17",11861508,1816373,72078,1622199,39908,162
"all;g4run;libG4processes;0x0000000000f190b2",0,0,0,0,1333,0
"all;g4run;libG4processes;G4CascadeInterpolator<30>::printBins@plt",12558264,2583284,43977,1879041,26933,173
"all;g4run;libG4processes;G4RKFieldIntegrator::GetPionPotential",0,154076,2133,0,0,0
"all;g4run;libG4processes;std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> >::~vector",198128134,48243709,595226,31932048,319068,3393
"all;g4run;libG4processes;0x0000000000f190b6",0,0,0,95809,0,0
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache@plt",0,0,0,105304,1242,0
"all;g4run;libG4processes;G4SingleDiffractiveExcitation::ExciteParticipants",2789284,0,1597,99510,3533,19
"all;g4run;libG4processes;G4Cache<G4LossTableManager*>::~G4Cache",18850104,1912485,95208,3284373,39131,217
"all;g4run;libG4processes;G4SeltzerBergerModel::FindDirectoryPath",55125285,9763303,137896,7467567,68097,939
"all;g4run;libG4processes;G4WendtFissionFragmentGenerator::InitializeANucleus",0,0,0,106214,0,0
"all;g4run;libG4processes;G4MuonMinusAtomicCapture::PreparePhysicsTable",690530,0,0,0,1671,0
"all;g4run;libG4processes;G4ScoreSplittingProcess::StartTracking",109530182,31349209,332088,16780640,244021,1920
"all;g4run;libG4processes;G4ScreeningMottCrossSection::GetScatteringAngle",64880508,16868171,157037,9782734,132718,1034
"all;g4run;libG4processes;G4BinaryCascade::UpdateTracksAndCollisions",698413,744683,30003,207056,4891,78
"all;g4run;libG4processes;0x0000000000833dba",1392334,161400,0,104488,1061,21
"all;g4run;libG4processes;0x000000000037e9b0",0,0,0,0,1322,0
"all;g4run;libG4processes;0x0000000000e74954",0,0,1697,0,0,0
"all;g4run;libG4processes;G4EMDissociationCrossSection::GetWilsonProbabilityForProtonDissociation",698314,0,0,0,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::printTable",0,0,3747,0,0,0
"all;g4run;libG4processes;G4eBremsstrahlungRelModel::ComputeScreeningFunctions",2093719,561041,12061,319752,7372,20
"all;g4run;libG4processes;non-virtual thunk to G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::~G4CascadeFunctions()",1394557,0,4098,111957,1194,39
"all;g4run;libG4processes;0x00000000009d333d",0,192448,2638,0,0,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonQ2",2792687,169071,1576,107405,4644,0
"all;g4run;libG4processes;G4Radioactivation::CalculateChainsFromParent",3486914,0,11977,127566,5977,0
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeLPMfunctions",1839813224,418935731,4594084,291617252,2764096,29366
"all;g4run;libG4processes;G4CascadeData<30, 5, 15, 34, 58, 70, 89, 39, 42>::~G4CascadeData",0,394036,2424,0,1566,19
"all;g4run;libG4processes;0x000000000083fd17",698658,162611,4464,0,2749,0
"all;g4run;libG4processes;std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append",14656690,3100529,27844,2030138,17725,218
"all;g4run;libG4processes;std::vector<G4Fragment, std::allocator<G4Fragment> >::operator=",19521580,4531958,67699,3770606,62505,271
"all;g4run;libG4processes;G4PhysicsTableHelper::PreparePhysicsTable@plt",95565972,23085806,412034,15513713,220864,1781
"all;g4run;libG4processes;G4PairProductionRelModel::ComputeCrossSectionPerAtom",87213883,23244910,225575,17388285,109793,1645
"all;g4run;libG4processes;std::_Rb_tree<G4Track*, std::pair<G4Track* const, bool>, std::_Select1st<std::pair<G4Track* const, bool> >, std::less<G4Track*>, std::allocator<std::pair<G4Track* const, bool> > >::_M_get_insert_unique_pos@plt",2790538,533662,6594,204712,4566,39
"all;g4run;libG4processes;G4ScreeningMottCrossSection::FormFactor2UniformHelm",91373788,17796925,279869,12256473,181487,1635
"all;g4run;libG4processes;G4HadPhaseSpaceGenbod::Initialize",30005792,3557306,203195,2761934,134594,382
"all;g4run;libG4processes;std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_erase",0,0,0,0,1489,0
"all;g4run;libG4processes;G4SeltzerBergerModel::SampleEnergyTransfer",16738789,2783178,24831,2443340,22882,293
"all;g4run;libG4processes;G4CascadeChannelTables::G4CascadeChannelTables",698213,165648,2648,106455,1403,20
"all;g4run;libG4processes;0x0000000000a494dc",698435,0,0,0,0,0
"all;g4run;libG4processes;G4LundStringFragmentation::Loop_toFragmentString",698435,180939,2561,216766,6913,39
"all;g4run;libG4processes;G4LivermoreBremsstrahlungModel::InitialiseForElement",13952534,6596138,82541,3143363,60122,272
"all;g4run;libG4processes;G4FissionProductYieldDist::SampleNeutronEnergies@plt",0,0,0,0,0,20
"all;g4run;libG4processes;G4ENDFTapeRead::G4GetNumberOfEnergyGroups@plt",0,337052,3745,0,0,0
"all;g4run;libG4processes;G4ElectroNuclearCrossSection::GetEquivalentPhotonEnergy",2787290,455353,16023,217339,11023,38
"all;g4run;libG4processes;0x000000000083492a",20774337,3187136,62295,1611489,46784,294
"all;g4run;libG4processes;G4LossTableManager::BuildPhysicsTable",10471252,1886980,26110,1032531,11034,199
"all;g4run;libG4processes;0x0000000000a028af",2092619,0,4266,234130,0,19
"all;g4run;libG4processes;G4VEnergyLossProcess::BuildLambdaTable@plt",698273,0,0,0,0,0
"all;g4run;libG4processes;G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt",11860860,5139517,9048,1839779,19770,171
"all;g4run;libG4processes;0x000000000037e030",4188691,1075751,7129,1327861,2780,0
"all;g4run;libG4processes;G4InuclNuclei::setExitationEnergy",307739417,61724517,412339,37229164,341988,4216
"all;g4run;libG4processes;G4LorentzConvertor::backToTheLab",2094656,919887,8961,545257,7667,77
"all;g4run;libG4processes;G4RToEConvForPositron::~G4RToEConvForPositron",2094735,980851,14304,192681,10748,20
"all;g4run;libG4processes;G4NucleiModel::zoneIntegralGaussian",41157221,10815686,191321,6597560,100598,677
"all;g4run;libG4processes;G4DNARPWBAIonisationModel::Initialise",698330,0,2153,0,1427,0
"all;g4run;libG4processes;G4ASTARStopping::Initialise",0,0,0,0,1158,0
"all;g4run;libG4processes;0x00000000008aece1",0,0,1963,103690,2427,19
"all;g4run;libG4processes;0x000000000093aaac",1396438,165914,2512,140157,3993,0
"all;g4run;libG4processes;0x000000000037f6a0",12566592,1732499,49361,1118341,28651,232
"all;g4run;libG4processes;0x00000000008b6d5c",696680,164744,0,0,0,0
"all;g4run;libG4processes;std::_Rb_tree<G4Material const*, std::pair<G4Material const* const, G4PenelopeSamplingData*>, std::_Select1st<std::pair<G4Material const* const, G4PenelopeSamplingData*> >, std::less<G4Material const*>, std::allocator<std::pair<G4Material const* const, G4PenelopeSamplingData*> > >::_M_erase",2093253,1395329,23559,835809,19664,97
"all;g4run;libG4processes;0x00000000008b6d1b",2793741,957575,14825,0,4857,41
"all;g4run;libG4processes;G4OpticalParameters::GetScintTrackInfo",8375485,357422,21395,337950,12790,39
"all;g4run;libG4processes;G4CascadeData<30, 2, 8, 20, 34, 48, 62, 45, 50>::printXsec",698418,177638,0,234870,0,0
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadeKminusPChannelData, G4KaonSampler>::printTable",183498928,73023672,504736,42849826,366431,2932
"all;g4run;libG4processes;G4Cache<G4HadFinalState*>::~G4Cache@plt",698377,319646,0,0,0,0
"all;g4run;libG4processes;G4PolarizedAnnihilationXS::DiceEpsilon@plt",6279604,1454152,12535,1125460,12885,39
"all;g4run;libG4processes;0x00000000008aece6",8371566,1331300,16331,1344419,12963,98
"all;g4run;libG4processes;G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable",12557580,2807086,65068,2103041,65172,191
"all;g4run;libG4processes;G4ElementaryParticleCollider::collide",205837243,53576579,867881,37350681,566395,3425
"all;g4run;libG4processes;G4NuclNuclDiffuseElastic::InitDynParameters@plt",0,192368,0,0,0,0
"all;g4run;libG4processes;G4InuclCollider::~G4InuclCollider",70457046,18509297,247643,11550150,223046,1251
"all;g4run;libG4processes;G4GammaNuclearXS::G4GammaNuclearXS",0,184166,0,0,0,0
"all;g4run;libG4processes;G4HadronicParameters::IsLocked",0,0,0,0,1278,0
"all;g4run;libG4processes;G4Reggeons::Chi_pomeron",0,0,3627,0,3145,0
"all;g4run;libG4processes;0x000000000083bdeb",3487674,525182,1832,1227877,3276,20
"all;g4run;libG4processes;G4StatMFMacroCanonical::ChooseAandZ",8370994,1415136,54627,799931,40134,173
"all;g4run;libG4processes;G4NIELCalculator::G4NIELCalculator",201000320,32698931,877573,19282921,589657,3099
"all;g4run;libG4processes;G4FTFParameters::Reset@plt",697815,190700,6855,119342,4001,20
"all;g4run;libG4processes;G4IonParametrisedLossModel::BuildRangeVector@plt",697886,0,1587,0,0,20
"all;g4run;libG4processes;0x00000000008b67f4",698469,188559,1710,0,0,0
