cycles,ex_div_busy,ex_div_count,comm,dso,symbol
117255767,3156,442,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::G4LivermoreBremsstrahlungModel"
117251676,3102,375,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeXSectionPerAtom"
117238869,5221,878,"g4run","libc.so.6","__strncmp_avx2"
116579885,5211,376,"g4run","libG4processes.so","G4ScreeningMottCrossSection::G4ScreeningMottCrossSection"
116560503,5278,179,"g4run","libG4processes.so","G4ScreeningMottCrossSection::SetupKinematic"
116556597,5000,1019,"g4run","libG4processes.so","G4CascadeParamMessenger::G4CascadeParamMessenger"
115859330,2966,543,"g4run","libc.so.6","cfree@GLIBC_2.2.5"
115168792,5700,139,"g4run","libG4processes.so","G4EMDissociationSpectrum::GetGeneralE2Spectrum"
115166545,4761,144,"g4run","libG4geometry.so","G4FieldTrack::LoadFromArray"
115154344,4091,428,"g4run","libG4processes.so","G4Fancy3DNucleus::ChoosePositions"
114566173,5625,568,"g4run","libG4geometry.so","G4NormalNavigation::ComputeSafety"
114486335,4193,479,"g4run","libG4processes.so","G4WatcherGun::setWatchers"
113770979,8965,2968,"g4run","libG4global.so","G4Physics2DVector::PutVectors"
113767344,5403,1053,"g4run","libm.so.6","pow@@GLIBC_2.29"
113757068,1640,922,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::SampleSecondaries"
112399058,10795,1710,"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::_M_get_insert_unique_pos"
112376883,1684,333,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::GetSlope"
112376090,7168,1024,"g4run","libG4processes.so","G4PhysicsTableHelper::PreparePhysicsTable@plt"
112369436,3142,394,"g4run","libG4processes.so","G4ScreeningMottCrossSection::FormFactor2UniformHelm"
111652413,1936,301,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
110289289,4457,292,"g4run","libG4processes.so","G4CascadeInterface::copyOutputToHadronicResult"
110288175,8496,769,"g4run","libG4processes.so","G4EmParametersMessenger::SetNewValue"
110272968,6127,385,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::MULWU@plt"
110264788,1879,279,"g4run","libc.so.6","__memmove_avx_unaligned_erms"
109595635,4693,384,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::HadronNucleusQ2_2"
109589017,1646,417,"g4run","libG4processes.so","G4CascadeData<30, 1, 9, 22, 38, 53, 69, 78, 86>::print"
109580740,3310,267,"g4run","libG4processes.so","G4INCL::CrossSectionsMultiPions::NNThreePi@plt"
109572812,2484,651,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::printTable"
108891146,4787,1038,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
108869711,5010,320,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetTabValues"
108506088,1861,1122,"g4run","libG4particles.so","G4PionMinus::Definition"
108207350,3727,212,"g4run","libG4processes.so","G4InuclNuclei::makeG4Fragment"
108199243,4928,547,"g4run","libstdc++.so.6.0.30","std::_Rb_tree_increment"
