cycles_ukP,comm,dso,symbol
34911786,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeNPChannelData, G4PionNucSampler>::getMultiplicity"
34911181,"g4run","libG4geometry.so","G4DisplacedSolid::SetObjectTranslation"
34909533,"g4run","libG4processes.so","G4CascadeNNChannel::findCrossSection"
34399123,"g4run","libG4processes.so","0x0000000000a48fca"
34218941,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<11, 19>::GetCosTheta"
34217775,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaPlusNChannelData, G4KaonHypSampler>::getMultiplicity"
34217192,"g4run","libG4geometry.so","atan2@plt"
34216973,"g4run","libG4geometry.so","G4RKIntegrationDriver<G4MagIntegratorStepper>::ComputeNewStepSize"
34215808,"g4run","libG4tracking.so","G4VVisManager::GetConcreteInstance@plt"
33520183,"g4run","libG4processes.so","G4NucleiModel::choosePointAlongTraj"
33518543,"g4run","libG4geometry.so","G4BrentLocator::EstimateIntersectionPoint"
33518330,"g4run","libG4processes.so","G4MoleculeTable::PrepareMolecularConfiguration@plt"
33515041,"g4run","libG4geometry.so","G4ConstRK4::~G4ConstRK4@plt"
32818456,"g4run","libG4global.so","G4Physics2DVector::Retrieve"
32816677,"g4run","libG4processes.so","G4PhysicsVector::Value"
32816060,"g4run","libG4processes.so","G4VEmProcess::GetCurrentLambda"
32123801,"g4run","libG4geometry.so","0x0000000000103d6e"
32122006,"g4run","libG4processes.so","G4CascadeCoalescence::selectCandidates"
32120732,"g4run","libCLHEP-2.4.5.3.so","HepGeom::operator*"
32120233,"g4run","libG4processes.so","G4PhotoElectricEffect::IsApplicable"
32118737,"g4run","libG4processes.so","G4CascadeData<31, 3, 12, 33, 59, 30, 20, 0, 0>::print"
31422066,"g4run","libG4processes.so","G4SeltzerBergerModel::FindDirectoryPath"
31421438,"g4run","libG4geometry.so","G4VCSGfaceted::DistanceToIn@plt"
30727934,"g4run","libG4processes.so","G4NucleiModel::generateQuasiDeuteron"
30725666,"g4run","libG4processes.so","G4UPiNuclearCrossSection::BuildPhysicsTable"
30725277,"g4run","libG4geometry.so","G4ModifiedMidpoint::DoStep"
30723876,"g4run","libG4geometry.so","G4DisplacedSolid::GetObjectTranslation"
30717822,"g4run","libG4geometry.so","G4PolyhedraSide::DistanceAway@plt"
30028144,"g4run","libG4processes.so","G4VEmProcess::ProcessDescription"
30026552,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiZeroPChannelData, G4KaonHypSampler>::getMultiplicity"
30024888,"g4run","libG4tracking.so","0x000000000002f83f"
30023292,"g4run","libG4processes.so","G4CascadeData<30, 2, 7, 15, 24, 33, 41, 47, 55>::print"
30022177,"g4run","libG4processes.so","G4SBBremTable::~G4SBBremTable"
30016141,"g4run","libG4processes.so","G4CollisionOutput::getTotalCharge"
29460455,"g4run","libG4processes.so","G4SeltzerBergerModel::ComputeDXSectionPerAtom"
29330020,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTime"
29329970,"g4run","libG4processes.so","0x00000000008b0734"
29328915,"g4run","libG4processes.so","std::__adjust_heap<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, G4InuclElementaryParticle, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
29327192,"g4run","libG4processes.so","G4CascadParticle::getPathToTheNextZone"
29327075,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingParticles"
28633759,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusPChannelData, G4KaonHypSampler>::getMultiplicity"
28631322,"g4run","libG4processes.so","G4HadronicParameters::SetMaxEnergyTransitionQGS_FTF"
28629716,"g4run","libG4processes.so","G4HadPhaseSpaceGenbod::Initialize"
28629381,"g4run","libG4processes.so","G4StatMFMacroChemicalPotential::CalcChemicalPotentialNu"
28628962,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::operator="
28624529,"g4run","libG4processes.so","G4InuclNuclei::clear"
27930202,"g4run","libG4processes.so","G4MuonMinusCapture::G4MuonMinusCapture"
27929121,"g4run","libG4processes.so","G4NeutronCaptureXS::GetIsoCrossSection"
27927506,"g4run","libG4processes.so","G4NumIntTwoBodyAngDst<15, 19>::GetCosTheta"
27926968,"g4run","libG4processes.so","G4HadronicException::~G4HadronicException"
27234863,"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay"
27233594,"g4run","libG4processes.so","G4SeltzerBergerModel::~G4SeltzerBergerModel"
27232360,"g4run","libG4geometry.so","G4NormalNavigation::ComputeStep@plt"
27230191,"g4run","libG4processes.so","G4VEmProcess::BuildLambdaTable"
26536959,"g4run","libG4processes.so","G4LivermoreBremsstrahlungModel::InitialiseForElement"
26532535,"g4run","libG4processes.so","CLHEP::HepStat::inverseErf@plt"
26532332,"g4run","libG4geometry.so","0x00000000001c9a6c"
25840951,"g4run","libG4tracking.so","0x000000000002f82d"
25839036,"g4run","libG4processes.so","G4StatMFMicroPartition::ChooseZ"
25838986,"g4run","libG4processes.so","G4OpticalParameters::GetScintByParticleType"
25837660,"g4run","libG4particles.so","G4ExcitedMesonConstructor::AddKStar2PiMode@plt"
25836713,"g4run","libc.so.6","__strlen_avx2"
25836453,"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters"
25836068,"g4run","libG4particles.so","G4Gamma::GammaDefinition@plt"
25835323,"g4run","libG4geometry.so","G4ChordFinder::ApproxCurvePointV"
25834989,"g4run","libG4processes.so","non-virtual thunk to G4CascadeNPChannel::~G4CascadeNPChannel()"
25834605,"g4run","libG4geometry.so","G4Tubs::StreamInfo"
25138667,"g4run","libG4processes.so","G4ComponentSAIDTotalXS::GetElasticIsotopeCrossSection"
25138146,"g4run","libG4geometry.so","0x0000000000212366"
25137914,"g4run","libG4processes.so","G4C15GEMChannel::~G4C15GEMChannel"
25137590,"g4run","libG4track.so","G4VelocityTable::GetVelocityTable"
25137415,"g4run","libG4particles.so","G4Alpha::Definition@plt"
25136492,"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor"
25136148,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInNoVoxels"
25133412,"g4run","libG4processes.so","G4MultiBodyMomentumDist::GetInstance"
24441399,"g4run","libG4processes.so","G4PolarizedIonisationModel::SampleSecondaries"
24438916,"g4run","libG4processes.so","G4DiffuseElasticV2::~G4DiffuseElasticV2@plt"
23742995,"g4run","libG4processes.so","G4AdjointGamma::AdjointGamma@plt"
23742443,"g4run","libG4processes.so","G4CascadeData<30, 5, 13, 22, 31, 39, 46, 51, 58>::initialize"
23741673,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
23740934,"g4run","libG4processes.so","G4StatMFChannel::CreateFragment"
23740729,"g4run","libG4processes.so","G4PhotoNuclearCrossSection::GetIsoCrossSection"
23739564,"g4run","libG4processes.so","G4EquilibriumEvaporator::~G4EquilibriumEvaporator"
23739322,"g4run","libG4processes.so","G4StatMFChannel::FragmentsMomenta"
23044896,"g4run","libG4processes.so","G4ChipsKaonMinusElasticXS::CalculateCrossSection"
23044204,"g4run","libG4processes.so","G4EmCalculator::GetKinEnergy"
23042612,"g4run","libCLHEP-2.4.5.3.so","__tls_get_addr@plt"
23042211,"g4run","libG4track.so","0x00000000000137d6"
23040329,"g4run","libG4processes.so","G4CascadeData<31, 6, 24, 4, 4, 4, 4, 0, 0>::print"
23040281,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
23040024,"g4run","libG4processes.so","G4TransparentRegXTRadiator::DumpInfo"
22346504,"g4run","libG4processes.so","G4VEmProcess::~G4VEmProcess"
22346265,"g4run","libG4tracking.so","0x000000000002f7ad"
22346048,"g4run","libG4processes.so","G4TransparentRegXTRadiator::GetStackFactor"
22346018,"g4run","libG4processes.so","std::vector<G4SBBremTable::SamplingTablePerZ*, std::allocator<G4SBBremTable::SamplingTablePerZ*> >::_M_fill_insert"
22345944,"g4run","libG4particles.so","0x000000000006cd3a"
22345560,"g4run","libG4processes.so","G4MuonicAtomDecay::DecayIt"
22345343,"g4run","libG4processes.so","G4TransitionRadiation::AngleIntegralDistribution"
22345160,"g4run","libG4processes.so","std::vector<G4Fragment, std::allocator<G4Fragment> >::_M_realloc_insert<G4Fragment const&>"
22339827,"g4run","libc.so.6","__memcmp_avx2_movbe"
21650679,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
21648760,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::G4GeneralPhaseSpaceDecay"
21648498,"g4run","libG4processes.so","G4PAIxSection::GetEnergyTransfer"
21646887,"g4run","libG4particles.so","G4Electron::Definition@plt"
21646152,"g4run","libG4processes.so","G4HadronicParameters::SetMinEnergyTransitionQGS_FTF"
21644536,"g4run","libG4processes.so","0x0000000000f69b7f"
21644485,"g4run","libG4particles.so","G4IonTable::GetIon"
20950944,"g4run","libG4processes.so","G4RKPropagation::FreeTransport"
20949709,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_get_insert_hint_unique_pos"
20947831,"g4run","libG4processes.so","G4ThreadLocalSingleton<G4InuclElementaryParticle>::G4ThreadLocalSingleton"
20946985,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print"
20252717,"g4run","libG4processes.so","std::vector<G4RadioactiveDecayRatesToDaughter, std::allocator<G4RadioactiveDecayRatesToDaughter> >::_M_realloc_insert<G4RadioactiveDecayRatesToDaughter const&>"
20251850,"g4run","libG4processes.so","G4DNAMolecularReactionData::ComputeEffectiveRadius@plt"
20251188,"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope"
20250667,"g4run","libG4processes.so","G4ITStepProcessor::SetTrack@plt"
20250593,"g4run","libG4processes.so","0x000000000037b330"
20249505,"g4run","libG4geometry.so","G4Navigator::ComputeStepLog"
19553993,"g4run","libG4processes.so","G4ParallelWorldScoringProcess::~G4ParallelWorldScoringProcess"
19552611,"g4run","libG4processes.so","G4NIELCalculator::ComputeNIEL"
19552434,"g4run","libG4tracking.so","G4TrajectoryPoint::G4TrajectoryPoint@plt"
19552173,"g4run","libG4processes.so","0x0000000000a5962d"
19552137,"g4run","libG4processes.so","0x00000000005f4429"
19549404,"g4run","libG4processes.so","G4SauterGavrilaAngularDistribution::G4SauterGavrilaAngularDistribution"
19549098,"g4run","libG4processes.so","G4eBremParametrizedModel::ComputeDXSectionPerAtom@plt"
19548147,"g4run","libG4processes.so","G4NucleiModel::generateModel"
18854628,"g4run","libG4processes.so","0x000000000037e7c0"
18854098,"g4run","libG4geometry.so","0x000000000011f5e9"
18158558,"g4run","libG4processes.so","G4StatMFParameters::Beta"
18156751,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::GenerateTwoBody"
18156679,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
18156338,"g4run","libG4global.so","G4ProfilerConfig<4ul>::GetPersistent<1>@plt"
18155281,"g4run","libG4processes.so","G4VTransitionRadiation::DumpInfo"
18154592,"g4run","libG4geometry.so","_G4cerr_p@plt"
18154494,"g4run","libG4geometry.so","G4ImplicitEuler::G4ImplicitEuler@plt"
18154120,"g4run","libG4geometry.so","0x000000000026fb75"
18153723,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getMultiplicity"
18153222,"g4run","libG4geometry.so","G4BooleanSolid::GetListOfPrimitives"
17459423,"g4run","libG4tracking.so","G4AdjointCrossSurfChecker::GoingInOrOutOfaVolumeByExtSurface"
17457411,"g4run","libG4particles.so","G4Gamma::Definition"
17457353,"g4run","libG4geometry.so","G4Trap::ApproxSurfaceNormal"
17456910,"g4run","libG4processes.so","G4NucleiModel::~G4NucleiModel"
17456683,"g4run","libG4processes.so","G4VEmProcess::G4VEmProcess"
17456395,"g4run","libG4processes.so","G4HadronicAbsorptionBertini::ProcessDescription"
16759938,"g4run","libG4geometry.so","0x00000000001f840f"
16759832,"g4run","libG4processes.so","0x00000000009d358e"
16759741,"g4run","libG4processes.so","G4CascadeData<30, 1, 6, 16, 29, 42, 54, 41, 47>::print"
16759268,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::GetLPMFunctions"
16759004,"g4run","libG4geometry.so","G4BooleanSolid::GetConstituentSolid"
16758881,"g4run","libG4tracking.so","0x000000000002f1d6"
16758866,"g4run","libG4geometry.so","G4PhysicalVolumeStore::DeRegister"
16758856,"g4run","libG4tracking.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
16758447,"g4run","libG4event.so","0x0000000000069d87"
16758168,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
16758128,"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector"
16758023,"g4run","libG4particles.so","G4DecayTableMessenger::~G4DecayTableMessenger@plt"
16755480,"g4run","libG4processes.so","std::vector<G4PairProductionRelModel::ElementData*, std::allocator<G4PairProductionRelModel::ElementData*> >::~vector"
16061575,"g4run","libG4track.so","G4StepPoint::G4StepPoint"
16061464,"g4run","libG4processes.so","0x00000000008363e3"
16061221,"g4run","libG4processes.so","G4NucleiModel::generateNucleonMomentum"
16059879,"g4run","libG4track.so","0x000000000001155f"
16059770,"g4run","libG4geometry.so","G4VoxelSafety::G4VoxelSafety"
16059020,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::AmplitudeNear"
15363526,"g4run","libG4processes.so","G4SBBremTable::G4SBBremTable"
15363437,"g4run","libG4processes.so","G4Region::SetFastSimulationManager@plt"
15362694,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeDXSectionPerAtom"
15362181,"g4run","libG4processes.so","G4NeutronElectronElXsc::GetElementCrossSection"
15361996,"g4run","libG4processes.so","G4ElementaryParticleCollider::~G4ElementaryParticleCollider"
15361835,"g4run","libG4processes.so","__cxa_rethrow@plt"
15361661,"g4run","libG4processes.so","__tcf_0"
15361612,"g4run","libG4geometry.so","G4TessellatedSolid::~G4TessellatedSolid@plt"
15361601,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
15361172,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeXiMinusPChannelData, G4KaonHypSampler>::getCrossSection"
15361014,"g4run","libG4processes.so","0x0000000000f2e138"
14666249,"g4run","libG4processes.so","0x00000000008363e9"
14665841,"g4run","libG4geometry.so","G4Tubs::G4Tubs"
14665431,"g4run","libG4tracking.so","0x000000000002f82a"
14665214,"g4run","libG4geometry.so","0x00000000000e516c"
14664555,"g4run","libstdc++.so.6.0.30","operator delete"
14664330,"g4run","libG4processes.so","0x00000000009d3585"
14663356,"g4run","libG4event.so","0x0000000000069d40"
14663333,"g4run","libstdc++.so.6.0.30","operator delete"
14662577,"g4run","libG4processes.so","G4IntraNucleiCascader::generateCascade"
14662107,"g4run","libG4tracking.so","0x000000000002f1de"
14657393,"g4run","libG4tracking.so","0x000000000002f83b"
13967087,"g4run","libG4processes.so","0x00000000006c9047"
13967020,"g4run","libG4processes.so","G4LossTableManager::DeRegister"
13966781,"g4run","libG4processes.so","G4PEEffectFluoModel::ComputeCrossSectionPerAtom"
13966772,"g4run","libG4processes.so","0x000000000037f6a0"
13966764,"g4run","libG4geometry.so","sincos@plt"
13966739,"g4run","libG4processes.so","0x0000000000f69b64"
13966493,"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillDirManyBody"
13966366,"g4run","libG4track.so","_GLOBAL__sub_I_G4StepPoint.cc"
13966080,"g4run","libG4processes.so","G4NuclNuclDiffuseElastic::GetErfComp"
13965929,"g4run","libG4processes.so","G4PEEffectFluoModel::~G4PEEffectFluoModel"
13965802,"g4run","libG4processes.so","G4CascadeRecoilMaker::collide"
13965465,"g4run","libG4processes.so","G4LossTableBuilder::BuildRangeTable"
13965062,"g4run","libG4geometry.so","0x00000000000e4a2e"
13965015,"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput"
13964982,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4Mag_EqRhs*>, std::_Select1st<std::pair<int const, G4Mag_EqRhs*> >, std::less<int>, std::allocator<std::pair<int const, G4Mag_EqRhs*> > >::_M_erase"
13964226,"g4run","libG4processes.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4LossTableManager>::G4ThreadLocalSingleton()::{lambda()#1}>"
13964201,"g4run","libG4event.so","0x0000000000068e24"
13960645,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeSigmaMinusNChannelData, G4KaonHypSampler>::getCrossSection"
13269371,"g4run","libG4processes.so","G4CascadeData<30, 6, 6, 4, 5, 6, 7, 7, 7>::initialize"
13269098,"g4run","libG4processes.so","G4IonDEDXHandler::GetUpperEnergyEdge@plt"
13268661,"g4run","libG4processes.so","std::vector<int, std::allocator<int> >::_M_range_insert<int const*>"
13268429,"g4run","libG4processes.so","G4NeutronElectronElXsc::IsElementApplicable"
13268366,"g4run","libG4processes.so","0x0000000000f69b69"
13267608,"g4run","libG4processes.so","G4ScreeningMottCrossSection::GetTransitionRandom"
13267580,"g4run","libG4processes.so","G4InitXscPAI::IntegralPAIxSection"
13267492,"g4run","libG4processes.so","G4SeltzerBergerModel::G4SeltzerBergerModel"
13267384,"g4run","libG4geometry.so","std::_Rb_tree_decrement@plt"
13267362,"g4run","libG4geometry.so","0x00000000001fea0e"
13267098,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeRelDXSectionPerAtom"
13267015,"g4run","libG4global.so","G4ThreadLocalSingleton<G4GeometryTolerance>::G4ThreadLocalSingleton"
13266794,"g4run","libG4geometry.so","G4NormalNavigation::~G4NormalNavigation"
13266580,"g4run","libG4particles.so","G4ParticlesWorkspace::InitialiseWorkspace"
13265685,"g4run","libG4processes.so","G4CollisionOutput::selectPairToTune"
13264921,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::G4CrossSectionDataSetRegistry"
12576478,"g4run","libG4processes.so","0x000000000037cf50"
12571141,"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >"
12570553,"g4run","libG4event.so","0x0000000000068db8"
12570472,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePath"
12570413,"g4run","libG4geometry.so","G4FSALBogackiShampine45::G4FSALBogackiShampine45@plt"
12569522,"g4run","libG4processes.so","G4CollisionOutput::G4CollisionOutput"
12569230,"g4run","libG4processes.so","G4CollisionOutput::setOnShell"
12568979,"g4run","libG4particles.so","0x000000000006c63d"
12568950,"g4run","libG4processes.so","G4ComponentBarNucleonNucleusXsc::GetElasticElementCrossSection"
12568793,"g4run","libG4processes.so","G4ITStepProcessor::GetAtRestIL@plt"
12568788,"g4run","libG4processes.so","G4EMDissociationCrossSection::GetElementCrossSection"
12568084,"g4run","libG4processes.so","G4CascadeRecoilMaker::fillRecoil"
12567842,"g4run","libG4processes.so","G4MuMinusCapturePrecompound::ApplyYourself"
12567747,"g4run","libG4processes.so","G4INCL::AllocationPool<G4INCL::NNToMissingStrangenessChannel>::getObject@plt"
12567738,"g4run","libG4processes.so","G4VXTRenergyLoss::BuildEnergyTable"
12564959,"g4run","libG4processes.so","G4BOptnCloning::~G4BOptnCloning@plt"
11872571,"g4run","libG4processes.so","G4O19GEMProbability::G4O19GEMProbability"
11872244,"g4run","libG4event.so","0x0000000000068e44"
11871901,"g4run","libG4processes.so","0x0000000000838e4f"
11871623,"g4run","libG4processes.so","0x0000000000f18f23"
11871435,"g4run","libG4processes.so","G4CascadeInterpolator<30>::printBins@plt"
11871209,"g4run","libG4processes.so","G4NuclearFermiDensity::~G4NuclearFermiDensity"
11870958,"g4run","libG4processes.so","G4CascadeData<30, 8, 20, 42, 68, 78, 96, 40, 42>::print"
11870523,"g4run","libG4processes.so","0x0000000000f18f2b"
11870313,"g4run","libG4geometry.so","0x0000000000161e6e"
11870268,"g4run","libG4particles.so","G4MesonConstructor::~G4MesonConstructor"
11870166,"g4run","libG4processes.so","0x000000000083492a"
11870137,"g4run","libG4geometry.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
11870072,"g4run","libG4geometry.so","std::_Rb_tree<G4String, std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > >, std::_Select1st<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > >, std::less<G4String>, std::allocator<std::pair<G4String const, std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> > > > >::find"
11869997,"g4run","libG4processes.so","G4ScoreSplittingProcess::AtRestGetPhysicalInteractionLength"
11869704,"g4run","libG4geometry.so","G4CSGSolid::StreamInfo"
11869446,"g4run","libG4processes.so","G4ChipsProtonElasticXS::GetExchangeT"
11865218,"g4run","libG4processes.so","G4CollisionOutput::addOutgoingNuclei"
11173995,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiZeroPChannelData, G4PionNucSampler>::printTable"
11173971,"g4run","libG4processes.so","G4NeutronElectronElXsc::~G4NeutronElectronElXsc"
11173484,"g4run","libG4particles.so","G4IonTable::FindIonInMaster"
11173465,"g4run","libG4geometry.so","0x00000000000e4a28"
11173430,"g4run","libG4processes.so","0x00000000008b09fc"
11173209,"g4run","libG4processes.so","G4GoudsmitSaundersonMscModel::GetTransportMeanFreePathOnly"
11173155,"g4run","libG4processes.so","0x00000000008b6d0e"
11173090,"g4run","libG4track.so","G4ParticleChange::CheckIt"
11173003,"g4run","libG4geometry.so","G4Mag_EqRhs::SetChargeMomentumMass@plt"
11172872,"g4run","libG4processes.so","0x000000000083a0e8"
11172586,"g4run","libG4processes.so","G4OpticalParameters::~G4OpticalParameters"
11172517,"g4run","libG4tracking.so","0x000000000002f837"
11172480,"g4run","libG4processes.so","G4Cache<G4LossTableManager*>::~G4Cache"
11171635,"g4run","libG4processes.so","0x0000000000f67efd"
11171025,"g4run","libG4processes.so","MCGIDI_reaction_parseFromTOM@plt"
11170832,"g4run","libG4geometry.so","0x00000000001fea0d"
11170042,"g4run","libG4event.so","0x0000000000068d71"
10476362,"g4run","libG4processes.so","G4CollisionOutput::rotateEvent"
10475898,"g4run","libG4processes.so","0x00000000008388fb"
10475336,"g4run","libG4geometry.so","0x00000000000f76ab"
10475281,"g4run","libG4processes.so","G4RKPropagation::G4RKPropagation"
10474890,"g4run","libG4processes.so","G4PolarizedIonisationBhabhaXS::Initialize"
10474589,"g4run","libG4geometry.so","G4UniformElectricField::G4UniformElectricField@plt"
10474516,"g4run","libG4processes.so","std::vector<G4SBBremTable::STPoint, std::allocator<G4SBBremTable::STPoint> >::_M_default_append"
10474266,"g4run","libG4geometry.so","field_utils::relativeError"
10473617,"g4run","libG4processes.so","G4CascadeColliderBase::~G4CascadeColliderBase"
10473534,"g4run","libG4processes.so","std::vector<G4RadioactivityTable*, std::allocator<G4RadioactivityTable*> >::_M_realloc_insert<G4RadioactivityTable* const&>"
10473403,"g4run","libCLHEP-2.4.5.3.so","CLHEP::MixMaxRng::generate@plt"
10473260,"g4run","libG4processes.so","0x00000000006c9043"
10473036,"g4run","libG4processes.so","G4NucleiModel::getFermiKinetic"
10472792,"g4run","libG4processes.so","0x0000000000833cbc"
10472737,"g4run","libG4processes.so","G4ForwardXrayTR::EnergyInterval@plt"
10472652,"g4run","libG4processes.so","G4NeutronCaptureXS::GetElementCrossSection"
10472316,"g4run","libG4processes.so","G4VXTRenergyLoss::IsApplicable"
10470980,"g4run","libG4geometry.so","G4UnionSolid::GetCubicVolume"
10470271,"g4run","libG4tracking.so","G4UserLimits::SetUserMinEkine"
10469647,"g4run","libG4geometry.so","G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord"
9777609,"g4run","libG4geometry.so","G4MultiUnion::DistanceToInCandidates"
9776937,"g4run","libG4processes.so","G4CascadeCoalescence::reportArgs"
9776907,"g4run","libG4processes.so","G4SPBaryon::G4SPBaryon"
9776897,"g4run","libG4tracking.so","std::vector<G4Track*, std::allocator<G4Track*> >::_M_realloc_insert<G4Track* const&>"
9776892,"g4run","libG4tracking.so","G4UserLimits::GetUserMaxTrackLength"
9776775,"g4run","libG4geometry.so","G4VPhysicalVolume::GetRotation@plt"
9776551,"g4run","libG4processes.so","G4DiffractiveExcitation::ExciteParticipants_doChargeExchange"
9776413,"g4run","libG4processes.so","0x000000000037b9d0"
9776342,"g4run","libG4particles.so","std::_Rb_tree_decrement@plt"
9775990,"g4run","libG4event.so","G4IonTable::GetIon@plt"
9775894,"g4run","libG4processes.so","0x000000000093aa4c"
9775483,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseZ"
9775463,"g4run","libG4particles.so","0x00000000000631a1"
9775317,"g4run","libG4geometry.so","0x0000000000160c48"
9775122,"g4run","libG4processes.so","std::_Rb_tree<int, std::pair<int const, G4ParticleDefinition*>, std::_Select1st<std::pair<int const, G4ParticleDefinition*> >, std::less<int>, std::allocator<std::pair<int const, G4ParticleDefinition*> > >::_M_get_insert_hint_unique_pos"
9775018,"g4run","libG4processes.so","G4EvaporationInuclCollider::~G4EvaporationInuclCollider"
9078982,"g4run","libG4track.so","0x00000000000101fa"
9078834,"g4run","libG4geometry.so","0x000000000018726e"
9078795,"g4run","libG4geometry.so","G4HelixSimpleRunge::~G4HelixSimpleRunge@plt"
9078735,"g4run","libG4tracking.so","0x000000000002f7a8"
9078553,"g4run","libG4processes.so","G4EmCorrections::MottCorrection@plt"
9078540,"g4run","libG4processes.so","G4NeutronElectronElModel::~G4NeutronElectronElModel@plt"
9078524,"g4run","libG4processes.so","G4VCrossSectionRatio::G4VCrossSectionRatio"
9078101,"g4run","libG4processes.so","G4StatMFMacroCanonical::ChooseAandZ"
9077765,"g4run","libG4processes.so","G4CascadeData<31, 1, 6, 20, 42, 25, 17, 0, 0>::print"
9077734,"g4run","libG4processes.so","G4WeightCutOffConfigurator::~G4WeightCutOffConfigurator@plt"
9077666,"g4run","libG4geometry.so","G4Paraboloid::G4Paraboloid"
9077600,"g4run","libG4processes.so","G4eIonisationParameters::~G4eIonisationParameters@plt"
9077579,"g4run","libG4processes.so","0x000000000037b9a0"
9077301,"g4run","libG4processes.so","G4HadronicParameters::SetVerboseLevel"
9077120,"g4run","libG4global.so","0x000000000005499e"
9076974,"g4run","libG4geometry.so","G4Trap::Clone"
9076828,"g4run","libG4tracking.so","G4AttValue::G4AttValue@plt"
9075624,"g4run","libG4processes.so","G4VXTRenergyLoss::GetAngleXTR"
9075574,"g4run","libG4processes.so","G4VXTRenergyLoss::GetAngleVector"
9073440,"g4run","libG4tracking.so","G4UserLimits::SetUserMinRange"
8380837,"g4run","libG4processes.so","0x000000000037bee0"
8380549,"g4run","libG4particles.so","std::vector<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_realloc_insert<G4ThreadLocalSingleton<G4String>::G4ThreadLocalSingleton()::{lambda()#1}>@plt"
8380455,"g4run","libG4processes.so","G4HadronicParameters::SetXSFactorPionElastic"
8380430,"g4run","libG4tracking.so","0x000000000002f9ae"
8380426,"g4run","libG4processes.so","G4INCL::ParticleList::rotateMomentum@plt"
8380113,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeLPMGsPhis"
8380102,"g4run","libG4processes.so","G4CollisionOutput::tuneSelectedPair"
8380059,"g4run","libG4processes.so","0x0000000000f08353"
