instructions,L1_dcache_loads,L1_dcache_load_misses,L1_icache_load_misses,comm,dso,symbol
0,0,39199,0,"g4run","libG4event.so","0x000000000001c004"
0,0,37976,1378,"g4run","ld-linux-x86-64.so.2","memset"
0,0,37937,0,"g4run","libG4processes.so","G4FermiMomentum::G4FermiMomentum"
0,0,37144,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2qqbar::sigmaHat"
0,0,37006,0,"g4run","libG4persistency.so","G4GDMLReadMaterials::MixtureRead"
0,0,36778,0,"g4run","libG4geometry.so","0x000000000009d4b0"
0,0,34490,0,"g4run","libG4persistency.so","std::vector<G4GDMLAuxStructType, std::allocator<G4GDMLAuxStructType> >::operator="
0,0,32362,7261,"g4run","libG4particles.so","0x0000000000033454"
0,0,31804,0,"g4run","libG4processes.so","0x00000000003baa64"
0,0,31539,0,"g4run","libG4processes.so","G4PionZeroField::~G4PionZeroField"
0,0,30668,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar::sigmaHat"
0,0,30201,0,"g4run","libG4processes.so","G4VDiscreteProcess::G4VDiscreteProcess"
0,0,30151,0,"g4run","libG4geometry.so","G4UnionSolid::BoundingLimits"
0,0,29476,0,"g4run","libG4particles.so","0x0000000000033954"
0,0,29327,0,"g4run","libG4processes.so","G4HadronicInteractionRegistry::FindModel"
0,0,29052,3076,"g4run","libG4processes.so","G4XDeltaNstarTable::CrossSectionTable"
0,0,28896,0,"g4run","libG4processes.so","G4BaryonWidth::MassDependentWidth"
0,0,28332,0,"g4run","libG4global.so","G4PhysicsVector::Initialise"
0,0,28116,0,"g4run","libG4physicslists.so","G4HadronicBuilder::BuildFTFP_BERT"
0,0,27727,406,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2QQbar::sigmaKin"
0,0,27606,838,"g4run","libpythia8.so","Pythia8::Sigma2ff2fftW::sigmaKin"
0,0,27567,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::limitTau"
0,0,27297,0,"g4run","libG4intercoms.so","G4UIdirectory::G4UIdirectory"
0,0,27272,0,"g4run","libG4processes.so","G4HadronicProcessStore::RegisterInteraction"
0,0,27269,0,"g4run","libG4processes.so","0x00000000003b4cf4"
0,0,27079,1045,"g4run","libG4processes.so","0x00000000003bb674"
0,0,26764,0,"g4run","libG4particles.so","G4IsotopeProperty::~G4IsotopeProperty"
0,0,26159,0,"g4run","libG4materials.so","G4NistManager::Instance"
0,0,26157,0,"g4run","libpythia8.so","Pythia8::Sigma2qqbar2gg::sigmaHat"
0,0,25693,0,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SetDiquarkBreakProbability"
0,0,25506,1877,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_pbump"
0,0,25345,5198,"g4run","libG4processes.so","G4BraggIonModel::ComputeDEDXPerVolume"
0,0,25299,0,"g4run","libpythia8.so","0x00000000001b0980"
0,0,25191,12635,"g4run","libc.so.6","__GI__IO_un_link.part.0"
0,0,24826,744,"g4run","libpythia8.so","std::vector<Pythia8::Particle, std::allocator<Pythia8::Particle> >::_M_realloc_insert<Pythia8::Particle>"
0,0,24726,0,"g4run","libG4processes.so","std::vector<G4ProcessAttribute*, std::allocator<G4ProcessAttribute*> >::_M_realloc_insert<G4ProcessAttribute* const&>"
0,0,24540,0,"g4run","libpythia8.so","0x00000000001ac424"
0,0,24152,2104,"g4run","libc.so.6","fclose@@GLIBC_2.2.5"
0,0,24129,0,"g4run","libicuuc.so.70.1","0x00000000000d4846"
0,0,23937,0,"g4run","libG4processes.so","0x00000000003b9200"
0,0,23605,0,"g4run","libG4processes.so","G4WentzelOKandVIxSection::G4WentzelOKandVIxSection"
0,0,23459,1095,"g4run","libG4global.so","G4PhysicsTable::ResetFlagArray"
0,0,23414,254,"g4run","libG4geometry.so","G4PolyconeSide::~G4PolyconeSide"
0,0,22977,0,"g4run","libG4processes.so","G4ProcessVector::G4ProcessVector"
0,0,22955,4718,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKplusNChannelData, G4KaonSampler>::getOutgoingParticleTypes"
0,0,22798,892,"g4run","libpythia8.so","Pythia8::ProcessContainer::init"
0,0,22681,0,"g4run","libG4processes.so","G4BraggIonModel::MinEnergyCut"
0,0,22515,0,"g4run","libG4processes.so","G4XAnnihilationChannel::~G4XAnnihilationChannel"
0,0,22260,0,"g4run","libc.so.6","__new_exitfn"
0,0,21927,0,"g4run","libG4processes.so","0x00000000003c2730"
0,0,21534,0,"g4run","libG4global.so","G4Physics2DVector::PrepareVectors"
0,0,21301,0,"g4run","libpythia8.so","Pythia8::PhaseSpace::setupMass1"
0,0,21278,0,"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::name[abi:cxx11]"
0,0,20941,0,"g4run","libG4processes.so","std::vector<cacheEl_t*, std::allocator<cacheEl_t*> >::_M_realloc_insert<cacheEl_t*>@plt"
0,0,20763,0,"g4run","libG4persistency.so","G4GDMLReadMaterials::GetMaterial"
0,0,20734,0,"g4run","libG4processes.so","G4ProcessManager::~G4ProcessManager"
0,0,20646,0,"g4run","libG4processes.so","G4ProcessVector::insertAt"
0,0,20643,0,"g4run","libG4geometry.so","G4SolidStore::GetInstance"
0,0,20573,0,"g4run","libG4geometry.so","0x000000000009abc0"
0,0,20402,0,"g4run","libicuuc.so.70.1","0x00000000000d450b"
0,0,20309,2437,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::swap"
0,0,20140,0,"g4run","libG4processes.so","std::vector<G4ProcessManager*, std::allocator<G4ProcessManager*> >::_M_realloc_insert<G4ProcessManager* const&>"
0,0,19685,0,"g4run","libc.so.6","__sbrk"
0,0,19516,0,"g4run","libpythia8.so","Pythia8::CoupSUSY::CoupSUSY"
0,0,19425,0,"g4run","libxerces-c-3.2.so","0x0000000000183eb4"
0,0,19311,0,"g4run","libpythia8.so","Pythia8::JunctionSplitting::splitJunPairs"
0,0,19085,0,"g4run","libG4geometry.so","G4Trap::MakePlane"
0,0,19006,8452,"g4run","libicuuc.so.70.1","0x00000000000cece5"
0,0,18860,0,"g4run","libG4persistency.so","0x0000000000040314"
0,0,18812,0,"g4run","libpythia8.so","Pythia8::Pythia::init"
0,0,18517,0,"g4run","libG4particles.so","aPrimaryParticleAllocator"
0,0,18273,0,"g4run","libstdc++.so.6.0.30","std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put"
0,0,18211,0,"g4run","libicuuc.so.70.1","0x00000000000d45d9"
0,0,17879,0,"g4run","libpythia8.so","std::_Rb_tree<double, std::pair<double const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double> >, std::_Select1st<std::pair<double const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double> > >, std::less<double>, std::allocator<std::pair<double const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double> > > >::_M_erase"
0,0,17682,4734,"g4run","libxerces-c-3.2.so","xercesc_3_2::ReaderMgr::skipPastSpaces"
0,0,17488,1573,"g4run","libG4processes.so","G4SeltzerBergerModel::SetupForMaterial"
0,0,17479,0,"g4run","libG4particles.so","G4ParticleTable::DeleteAllParticles"
0,0,17472,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::ElemStack::mapPrefixToURI"
0,0,17288,0,"g4run","libxerces-c-3.2.so","0x0000000000183eda"
0,0,17230,0,"g4run","libG4materials.so","G4Material::AddElementByMassFraction"
0,0,17162,0,"g4run","libpythia8.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,0,16612,0,"g4run","libpythia8.so","Pythia8::SigmaProcess::id3Mass"
0,0,16584,0,"g4run","libG4geometry.so","G4ReflectionFactory::CreateReflectedLV"
0,0,16381,0,"g4run","libG4intercoms.so","G4UIparameter::G4UIparameter"
0,0,16363,0,"g4run","libG4run.so","G4RunMessenger::G4RunMessenger"
0,0,16337,0,"g4run","libG4clhep.so","0x0000000000025b84"
0,0,16151,1384,"g4run","libG4processes.so","G4VEnergyLossProcess::SetLambdaTable"
0,0,16081,0,"g4run","libG4processes.so","G4GammaNuclearXS::RetrieveVector"
0,0,16076,0,"g4run","libxerces-c-3.2.so","0x000000000013c741"
0,0,15939,0,"g4run","libG4persistency.so","G4GDMLReadSolids::PolyhedraRead"
0,0,15719,1836,"g4run","libpythia8.so","Pythia8::intAttributeValue"
0,0,15552,13437,"g4run","libG4persistency.so","G4GDMLReadSolids::BoxRead"
0,0,15513,0,"g4run","ld-linux-x86-64.so.2","_dl_name_match_p"
0,0,15077,578,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::InitialiseModel"
0,0,15013,0,"g4run","libG4event.so","0x000000000001c000"
0,0,14882,485,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::_M_allocate_internal_buffer"
0,0,14726,6160,"g4run","libstdc++.so.6.0.30","0x00000000000c237b"
0,0,14651,0,"g4run","libG4geometry.so","0x000000000009f454"
0,0,14421,0,"g4run","libG4clhep.so","CLHEP::HepRotation::axis"
0,0,14268,0,"g4run","libG4geometry.so","G4GeometryManager::DeleteOptimisations"
0,0,14016,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMAttrMapImpl::getNamedItem"
0,0,13740,14223,"g4run","libG4clhep.so","maker"
0,0,13739,2812,"g4run","libG4particles.so","G4TypeMutex<G4Cache<double> >"
0,0,13438,0,"g4run","libxerces-c-3.2.so","xercesc_3_2::RangeToken::expand"
0,0,13196,0,"g4run","libpythia8.so","Pythia8::SUSYResonanceWidths::initBSM"
0,0,13190,0,"g4run","libG4geometry.so","G4VPhysicalVolume::SetName"
0,0,13185,922,"g4run","libpythia8.so","Pythia8::Vec4::bst"
0,0,12916,0,"g4run","libpythia8.so","0x00000000001ad710"
0,0,12789,291,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::calcMEmax"
0,0,12788,0,"g4run","libG4geometry.so","G4GeometryWorkspace::InitialiseWorkspace"
0,0,12593,29753,"g4run","libicuuc.so.70.1","ucnv_toUnicode_70"
0,0,12574,0,"g4run","libicuuc.so.70.1","0x00000000000d45ba"
0,0,12537,0,"g4run","libicuuc.so.70.1","0x00000000000d46fe"
0,0,12485,0,"g4run","libpythia8.so","Pythia8::HadronLevel::decayOctetOnia"
0,0,12321,0,"g4run","libicuuc.so.70.1","0x00000000000d46f4"
0,0,12210,0,"g4run","libicuuc.so.70.1","0x00000000000cede3"
0,0,12121,0,"g4run","libG4intercoms.so","G4UIcmdWithADoubleAndUnit::G4UIcmdWithADoubleAndUnit"
0,0,12034,0,"g4run","libG4processes.so","G4EmParameters::BuildCSDARange"
0,0,11879,0,"g4run","libG4processes.so","G4MuMultipleScattering::IsApplicable"
0,0,11562,0,"g4run","libG4processes.so","G4VProcess::G4VProcess"
0,0,11508,0,"g4run","libG4global.so","0x0000000000024964"
0,0,11212,14040,"g4run","libG4global.so","G4GeometryTolerance::GetSurfaceTolerance"
0,0,11061,0,"g4run","libG4geometry.so","0x000000000009e7b4"
0,0,10950,2466,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::overflow"
0,0,10890,0,"g4run","libc.so.6","_IO_file_finish@@GLIBC_2.2.5"
0,0,10716,0,"g4run","libG4geometry.so","0x000000000009b690"
0,0,10715,581,"g4run","libG4geometry.so","0x000000000009c100"
0,0,10661,0,"g4run","libG4geometry.so","std::vector<G4VPhysicalVolume*, std::allocator<G4VPhysicalVolume*> >::_M_realloc_insert<G4VPhysicalVolume*>"
0,0,10606,0,"g4run","libG4geometry.so","0x000000000009c104"
0,0,10544,1073,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::FillData"
0,0,10535,3821,"g4run","libc.so.6","__GI___libc_open"
0,0,10462,3100,"g4run","libG4processes.so","G4ElasticHadrNucleusHE::DefineHadronValues"
0,0,10376,19296,"g4run","libxerces-c-3.2.so","0x00000000001aba36"
0,0,10368,0,"g4run","libicuuc.so.70.1","0x00000000000cee26"
0,0,10122,0,"g4run","libG4geometry.so","G4ReduciblePolygon::CrossesItself"
0,0,10106,0,"g4run","libG4geometry.so","0x0000000000099e64"
0,0,9624,4980,"g4run","libxerces-c-3.2.so","0x0000000000184418"
0,0,9609,0,"g4run","libG4run.so","G4VUserPhysicsList::RemoveProcessManager"
0,0,9596,710,"g4run","libpythia8.so","Pythia8::JunctionSplitting::getPartonLists"
0,0,9593,0,"g4run","libG4geometry.so","0x000000000009ba84"
0,0,9583,5271,"g4run","libG4materials.so","G4DensityEffectData::Initialize"
0,0,9576,0,"g4run","libG4geometry.so","0x0000000000099e54"
0,0,9534,0,"g4run","libG4geometry.so","0x000000000009cae4"
0,0,9459,5009,"g4run","libxerces-c-3.2.so","0x0000000000184430"
0,0,9439,4479,"g4run","libxerces-c-3.2.so","0x000000000013c6ce"
0,0,9377,0,"g4run","libG4processes.so","G4TheoFSGenerator::G4TheoFSGenerator"
0,0,9376,10075,"g4run","libxerces-c-3.2.so","0x000000000013c676"
0,0,9314,4681,"g4run","libxerces-c-3.2.so","0x00000000001aba38"
0,0,9312,0,"g4run","libpythia8.so","std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel>, std::_Select1st<std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, Pythia8::HadronWidths::ResonanceDecayChannel> > >::_M_emplace_unique<std::pair<int, int>&, Pythia8::HadronWidths::ResonanceDecayChannel>"
0,0,9191,0,"g4run","libG4geometry.so","G4SolidsWorkspace::InitialiseWorkspace"
0,0,9186,0,"g4run","libpythia8.so","0x00000000001b1e54"
0,0,9028,0,"g4run","libG4geometry.so","0x000000000009e834"
0,0,8993,2643,"g4run","libc.so.6","__strstr_sse2"
0,0,8976,4967,"g4run","libxerces-c-3.2.so","0x0000000000183e63"
0,0,8897,0,"g4run","libstdc++.so.6.0.30","0x00000000000a1244"
0,0,8760,4977,"g4run","libxerces-c-3.2.so","0x000000000013c73c"
0,0,8702,0,"g4run","libpythia8.so","Pythia8::SimpleSpaceShower::update"
0,0,8681,0,"g4run","libxerces-c-3.2.so","0x00000000001aba4b"
0,0,8598,0,"g4run","libxerces-c-3.2.so","0x000000000013c6c2"
0,0,8566,0,"g4run","libxerces-c-3.2.so","0x0000000000183da7"
0,0,8555,4942,"g4run","libxerces-c-3.2.so","0x0000000000183d96"
0,0,8370,0,"g4run","libpythia8.so","Pythia8::PhysicsBase::beginEvent"
0,0,8352,0,"g4run","libxerces-c-3.2.so","0x00000000000e2800"
0,0,8158,0,"g4run","libpythia8.so","0x00000000001acbe4"
0,0,7995,0,"g4run","libstdc++.so.6.0.30","0x00000000000a1964"
0,0,7964,0,"g4run","libxerces-c-3.2.so","0x000000000019768b"
0,0,7891,1293,"g4run","libG4geometry.so","G4Polycone::BoundingLimits"
0,0,7794,1575,"g4run","libG4processes.so","G4NuclearLevelData::GetInstance"
0,0,7747,0,"g4run","libc.so.6","__underflow"
0,0,7715,0,"g4run","libstdc++.so.6.0.30","std::__basic_file<char>::open"
0,0,7628,0,"g4run","libpythia8.so","Pythia8::ProcessLevel::findJunctions"
0,0,7616,0,"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::close"
0,0,7522,3844,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Parm> > >::_M_get_insert_hint_unique_pos"
0,0,7426,0,"g4run","libstdc++.so.6.0.30","0x000000000012e809"
0,0,7049,2486,"g4run","libc.so.6","__close_nocancel"
0,0,6926,0,"g4run","libG4global.so","0x0000000000025340"
0,0,6896,0,"g4run","libG4geometry.so","G4Polyhedra::BoundingLimits"
0,0,6734,0,"g4run","libpythia8.so","Pythia8::HadronWidths::getKey@plt"
0,0,6691,0,"g4run","libG4processes.so","G4ICRU73QOModel::CrossSectionPerVolume"
0,0,6584,0,"g4run","libG4geometry.so","G4Trd::CalculateExtent"
0,0,6567,0,"g4run","libpythia8.so","Pythia8::ProcessContainer::trialProcess"
0,0,6087,581,"g4run","libG4materials.so","G4ElementData::InitialiseForElement"
0,0,5976,0,"g4run","libpythia8.so","Pythia8::NucleonExcitations::init"
0,0,5929,2523,"g4run","libpythia8.so","Pythia8::Settings::doubleVectorAttributeValue"
0,0,5801,0,"g4run","libpythia8.so","std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Pythia8::Mode> > >::_M_get_insert_hint_unique_pos"
0,0,5661,0,"g4run","libpythia8.so","Pythia8::Settings::mode"
0,0,4562,0,"g4run","libpythia8.so","std::_Rb_tree<int, std::pair<int const, Pythia8::HadronWidths::HadronWidthEntry>, std::_Select1st<std::pair<int const, Pythia8::HadronWidths::HadronWidthEntry> >, std::less<int>, std::allocator<std::pair<int const, Pythia8::HadronWidths::HadronWidthEntry> > >::_M_get_insert_unique_pos"
0,0,4560,0,"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct"
0,0,4466,0,"g4run","libG4run.so","G4RunManagerKernel::BuildPhysicsTables"
0,0,4302,2171,"g4run","libc.so.6","_IO_un_link"
0,0,4191,0,"g4run","libstdc++.so.6.0.30","0x00000000001032eb"
0,0,4174,0,"g4run","libpythia8.so","Pythia8::ParticleDataEntry::setConstituentMass"
0,0,4048,0,"g4run","libG4geometry.so","0x000000000009bdc4"
0,0,3953,6151,"g4run","libpythia8.so","0x00000000001b3f20"
0,0,3927,0,"g4run","libpythia8.so","0x00000000001ab574"
0,0,3543,0,"g4run","libpythia8.so","Pythia8::ParticleData::initCommon"
0,0,3364,18342,"g4run","libstdc++.so.6.0.30","0x000000000012b164"
0,0,3308,0,"g4run","libG4intercoms.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,0,3201,0,"g4run","libstdc++.so.6.0.30","0x000000000009f8d4"
0,0,3080,0,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::G4ComponentGGHadronNucleusXsc"
0,0,2930,3489,"g4run","libG4processes.so","G4CrossSectionDataSetRegistry::Register"
0,0,2906,892,"g4run","libstdc++.so.6.0.30","0x000000000009e490"
0,0,2859,0,"g4run","libG4processes.so","0x00000000003af594"
0,0,2757,156,"g4run","libG4processes.so","0x00000000003be9a4"
0,0,2725,0,"g4run","libG4processes.so","0x00000000003caa54"
0,0,2698,0,"g4run","libpythia8.so","Pythia8::Settings::resetFlag"
0,0,2651,0,"g4run","libG4processes.so","0x00000000003bd1f4"
0,0,2649,0,"g4run","libG4processes.so","G4ICRU73QOModel::GetNumberOfShells"
0,0,2594,1415,"g4run","libG4intercoms.so","std::vector<G4ApplicationState, std::allocator<G4ApplicationState> >::_M_realloc_insert<G4ApplicationState>"
0,0,2594,330,"g4run","libG4run.so","G4RunManagerKernel::RunTermination"
0,0,2532,0,"g4run","libG4processes.so","G4MuPairProduction::StreamProcessInfo"
0,0,2508,596,"g4run","libG4processes.so","G4eBremsstrahlungRelModel::SetupForMaterial"
0,0,2469,0,"g4run","libG4processes.so","G4NeutronCaptureXS::Initialise"
0,0,2447,1091,"g4run","libG4processes.so","G4SeltzerBergerModel::Initialise"
0,0,2441,0,"g4run","libG4processes.so","G4VEnergyLossProcess::BuildPhysicsTable"
0,0,2074,0,"g4run","libG4geometry.so","0x000000000009c494"
0,0,1731,0,"g4run","libG4processes.so","0x00000000003d29f4"
0,0,1564,433,"g4run","libG4global.so","0x0000000000025ad4"
0,0,1532,204,"g4run","libG4processes.so","G4ElasticData::G4ElasticData"
0,0,1482,0,"g4run","libG4global.so","0x0000000000026100"
0,0,1193,1182,"g4run","libG4global.so","0x0000000000025704"
0,0,902,289,"g4run","libG4processes.so","G4EmParameters::MinKinEnergy"
0,0,798,0,"g4run","libG4processes.so","G4MuPairProductionModel::G4MuPairProductionModel"
0,0,754,0,"g4run","libc.so.6","__default_morecore@GLIBC_2.2.5"
0,0,718,0,"g4run","libG4processes.so","G4LossTableManager::BuildPhysicsTable"
0,0,583,357,"g4run","libpythia8.so","Pythia8::ParticleData::mRun"
0,0,541,0,"g4run","libG4processes.so","0x00000000003b6144"
0,0,511,0,"g4run","libG4processes.so","0x00000000003c6a04"
0,0,491,156,"g4run","libc.so.6","__brk"
0,0,437,5101,"g4run","libpythia8.so","0x00000000001acb24"
0,0,308,458,"g4run","libG4processes.so","G4VEmModel::SetupForMaterial"
0,0,98,0,"g4run","libG4intercoms.so","G4UImanager::fUImanager"
0,0,64,0,"g4run","libG4global.so","G4Threading::WorkerThreadJoinsPool"
0,0,0,37266,"g4run","libG4processes.so","std::vector<G4InuclNuclei, std::allocator<G4InuclNuclei> >::_M_default_append"
0,0,0,32832,"g4run","libG4processes.so","G4InuclNuclei::fill"
0,0,0,30160,"g4run","libG4processes.so","0x00000000003be474"
0,0,0,27133,"g4run","libG4processes.so","0x00000000003c6d44"
0,0,0,20458,"g4run","libG4particles.so","G4ParticleDefinition::G4ParticleDefinition"
0,0,0,17654,"g4run","libG4processes.so","G4FTFParticipants::Clean"
0,0,0,17624,"g4run","libG4processes.so","0x00000000003ce9e4"
0,0,0,17521,"g4run","libG4particles.so","G4AntiNeutrinoTau::Definition"
0,0,0,16065,"g4run","libG4particles.so","0x00000000000337b4"
0,0,0,15640,"g4run","libxerces-c-3.2.so","0x0000000000183daf"
0,0,0,15572,"g4run","libG4processes.so","0x00000000003cc330"
0,0,0,15524,"g4run","libG4processes.so","0x00000000003b3774"
0,0,0,15506,"g4run","libG4processes.so","G4NuclearShellModelDensity::GetRadius"
0,0,0,15260,"g4run","libG4particles.so","G4PDGCodeChecker::CheckForNuclei"
0,0,0,15113,"g4run","libicuuc.so.70.1","0x00000000000d46ee"
0,0,0,15010,"g4run","libicuuc.so.70.1","0x00000000000d4823"
0,0,0,14876,"g4run","libG4clhep.so","0x00000000000259d0"
0,0,0,14792,"g4run","libicuuc.so.70.1","0x00000000000d44bc"
0,0,0,14757,"g4run","libG4particles.so","0x0000000000033544"
0,0,0,14678,"g4run","libG4geometry.so","0x00000000000a0014"
0,0,0,14678,"g4run","libicuuc.so.70.1","0x00000000000d4936"
0,0,0,14360,"g4run","libicuuc.so.70.1","0x00000000000e98bb"
0,0,0,14229,"g4run","libicuuc.so.70.1","0x00000000000cee00"
0,0,0,14074,"g4run","libicuuc.so.70.1","0x00000000000d4832"
0,0,0,13707,"g4run","libG4processes.so","0x00000000003c7304"
0,0,0,13631,"g4run","libicuuc.so.70.1","0x00000000000cf557"
0,0,0,13258,"g4run","libG4processes.so","0x00000000003ba5f4"
0,0,0,13205,"g4run","libG4geometry.so","0x0000000000099ae4"
0,0,0,13106,"g4run","libG4particles.so","0x0000000000035334"
0,0,0,12842,"g4run","libG4processes.so","0x00000000003c6810"
0,0,0,12625,"g4run","libG4persistency.so","0x000000000003ef04"
0,0,0,12537,"g4run","libG4processes.so","0x00000000003bef44"
0,0,0,11794,"g4run","libG4clhep.so","CLHEP::HepRotation::rotate"
0,0,0,11737,"g4run","libG4processes.so","0x00000000003b39a4"
0,0,0,11656,"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKminusNChannelData, G4KaonSampler>::getCrossSection"
0,0,0,11124,"g4run","libstdc++.so.6.0.30","0x00000000000a0484"
0,0,0,11073,"g4run","libG4clhep.so","0x0000000000025fa4"
0,0,0,10991,"g4run","libG4processes.so","0x00000000003c9c94"
0,0,0,10961,"g4run","libG4processes.so","0x00000000003ad944"
0,0,0,10805,"g4run","libG4processes.so","0x00000000003d3fc4"
0,0,0,10802,"g4run","libG4global.so","0x0000000000025d74"
0,0,0,10797,"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMElementImpl::setupDefaultAttributes"
0,0,0,10727,"g4run","libG4processes.so","G4ElectroNuclearCrossSection::GetVirtualFactor"
0,0,0,10676,"g4run","libG4processes.so","0x00000000003c13c4"
0,0,0,10669,"g4run","libG4particles.so","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>"
0,0,0,10487,"g4run","libG4particles.so","G4KaonZeroLong::KaonZeroLong"
0,0,0,9864,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::GetElasticIsotopeCrossSection"
0,0,0,9838,"g4run","libG4processes.so","0x00000000003ba554"
0,0,0,9834,"g4run","libG4processes.so","0x00000000003cd5b0"
0,0,0,9684,"g4run","libxerces-c-3.2.so","xercesc_3_2::ElemStack::setElement"
0,0,0,9526,"g4run","libG4processes.so","0x00000000003b4614"
0,0,0,9454,"g4run","libxerces-c-3.2.so","0x0000000000183ed7"
0,0,0,9430,"g4run","libG4tracking.so","0x0000000000013250"
0,0,0,9382,"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::ThreeBodyDecayIt"
0,0,0,9172,"g4run","libG4run.so","G4VUserPhysicsList::BuildPhysicsTable"
0,0,0,9139,"g4run","libG4processes.so","0x00000000003b3484"
0,0,0,8999,"g4run","libG4processes.so","0x00000000003c4860"
0,0,0,8805,"g4run","libG4processes.so","G4FragmentingString::LightConeDecay"
0,0,0,8749,"g4run","libG4particles.so","G4IonTable::GetIonName"
0,0,0,8577,"g4run","libG4processes.so","0x00000000003d1100"
0,0,0,8561,"g4run","libG4processes.so","0x00000000003c8ef4"
0,0,0,8504,"g4run","libG4persistency.so","G4GDMLReadMaterials::TRead"
0,0,0,8425,"g4run","libG4processes.so","G4BinaryLightIonReaction::FuseNucleiAndPrompound"
0,0,0,8396,"g4run","libG4processes.so","0x00000000003ce104"
0,0,0,8369,"g4run","libG4processes.so","G4ComponentGGHadronNucleusXsc::GetTotalIsotopeCrossSection"
0,0,0,8305,"g4run","libc.so.6","__vsnprintf_internal"
0,0,0,8230,"g4run","libstdc++.so.6.0.30","0x000000000012fa14"
0,0,0,8018,"g4run","libG4processes.so","G4GeneralPhaseSpaceDecay::~G4GeneralPhaseSpaceDecay"
0,0,0,8012,"g4run","libG4particles.so","G4IonTable::GetIonName"
0,0,0,7795,"g4run","libG4processes.so","0x00000000003bcc60"
0,0,0,7790,"g4run","libG4processes.so","0x00000000003cf8b4"
0,0,0,7680,"g4run","libxerces-c-3.2.so","0x0000000000197689"
0,0,0,7626,"g4run","libG4processes.so","G4VLongitudinalStringDecay::SetStrangenessSuppression"
0,0,0,7502,"g4run","libG4processes.so","G4VLongitudinalStringDecay::FindParticle"
0,0,0,7452,"g4run","libG4processes.so","G4PionPlusField::~G4PionPlusField"
0,0,0,7409,"g4run","libG4track.so","G4ParticleChange::G4ParticleChange"
0,0,0,7373,"g4run","libG4processes.so","0x00000000003bc134"
0,0,0,7348,"g4run","libG4processes.so","G4DiffractiveExcitation::UnpackBaryon"
