comm,dso,symbol,cycles,instructions,branches,branch_misses
"g4run","libG4tracking.so","0x0000000000013d04",64218119,93372105,11068945,38947
"g4run","libG4processes.so","0x00000000003c5554",64203432,83263036,14095695,323120
"g4run","libG4processes.so","G4TwoBodyAngularDist::setVerboseLevel",64162316,185357973,26987096,229689
"g4run","libG4processes.so","0x00000000003b12a0",64116716,49862798,10112842,412570
"g4run","libG4processes.so","0x00000000003c8c90",63715335,106399265,18568785,317918
"g4run","libG4processes.so","G4BGGNucleonInelasticXS::GetIsoCrossSection",63707097,115454934,23666822,239200
"g4run","libG4processes.so","G4PairProductionRelModel::ComputeLPMfunctions",63526547,137761288,15841460,88671
"g4run","libG4processes.so","G4CascadeInterface::checkFinalResult",63492278,71395383,14928734,136954
"g4run","libG4processes.so","0x00000000003ad380",63359997,61580544,15294045,269050
"g4run","libG4particles.so","G4Deuteron::Definition",63199157,33711119,6767061,215591
"g4run","libG4geometry.so","0x000000000009d454",62844000,78891367,11183453,241031
"g4run","libG4processes.so","G4UnboundPN::Definition",62617928,76805662,10646770,362284
"g4run","libG4processes.so","0x00000000003cbfa4",62537743,59680788,7846334,145671
"g4run","libG4processes.so","G4BGGPionInelasticXS::IsElementApplicable",62344404,104320186,18425679,210007
"g4run","libG4processes.so","0x00000000003ba264",62321470,67353902,9646213,218877
"g4run","libG4processes.so","G4PreCompoundModel::DeExcite",61369506,30001125,5913906,329787
"g4run","libG4processes.so","G4HadProjectile::~G4HadProjectile",61002493,61250351,10612774,309199
"g4run","libG4processes.so","G4PreCompoundTransitions::CalculateProbability",60871354,63065176,11294686,191344
"g4run","libG4processes.so","0x00000000003b0670",60650866,64621454,11883787,139865
"g4run","libG4geometry.so","0x00000000000a0044",60597725,91637370,13075144,356927
"g4run","libG4processes.so","0x00000000003bf434",60593004,63995224,10384346,199140
"g4run","libG4processes.so","0x00000000003d3944",60174028,74045006,7909423,448173
"g4run","libG4processes.so","G4Fragment::G4Fragment",59663855,28500551,8562175,198786
"g4run","libG4processes.so","G4PairProductionRelModel::GetLPMFunctions",59485915,78160288,8345581,51834
"g4run","libG4processes.so","0x00000000003b4110",59402707,125165522,17978310,231505
"g4run","libG4processes.so","G4BetheBlochModel::MaxSecondaryEnergy",59318664,55621055,10004851,216908
"g4run","libG4processes.so","0x00000000003c4a00",59049138,108145944,12898182,109624
"g4run","libG4processes.so","0x00000000003b5cd0",58284398,82560791,16651453,161396
"g4run","libG4particles.so","G4SigmaZero::Definition",58263428,89500284,12024729,181806
"g4run","libG4processes.so","G4InuclParamMomDst::GetMomentum",58069892,103491219,22789932,245612
"g4run","libG4processes.so","0x00000000003c20b4",58011037,47049160,11498708,258821
"g4run","libG4particles.so","0x0000000000033d94",57816611,28660716,5245746,215741
"g4run","libG4tracking.so","0x00000000000135c0",57773488,95195077,15252423,256051
"g4run","libG4processes.so","G4RToEConvForElectron::ComputeValue",57439215,70681915,7950758,48031
"g4run","libG4processes.so","0x00000000003d4ed4",57260023,53529246,9512802,324223
"g4run","libG4processes.so","G4NeutronCaptureXS::SelectIsotope",57029431,43304153,9330542,262185
"g4run","libG4processes.so","0x00000000003b95a4",56998962,98732591,14251940,114761
"g4run","libG4processes.so","0x00000000003be464",56908651,36673962,5357778,234851
"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel",56789200,75244041,11963822,166549
"g4run","libG4processes.so","0x00000000003c3ce4",56722070,63388371,7714279,371486
"g4run","libG4track.so","0x000000000000aaa0",56658906,94228298,16501083,66067
"g4run","libm.so.6","__math_uflow",56657081,22521635,3811733,209963
"g4run","libG4geometry.so","0x000000000009a8d4",56604451,49012338,5802542,154143
"g4run","libG4processes.so","0x00000000003bd814",56368618,75165445,13725153,151582
"g4run","libstdc++.so.6.0.30","0x000000000009ebd4",56230146,29145554,2306019,172019
"g4run","libxerces-c-3.2.so","xercesc_3_2::ICULCPTranscoder::transcode",56134033,75272798,23287414,43920
"g4run","libG4global.so","G4JTPolynomialSolver::QuadraticSyntheticDivision",55544866,64210532,8612765,347979
"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<G4Nucleon*, std::vector<G4Nucleon, std::allocator<G4Nucleon> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(G4Nucleon const&, G4Nucleon const&)> >",55433432,91021243,10785741,360309
"g4run","libstdc++.so.6.0.30","0x00000000000a0724",55279748,18293866,2305696,208373
"g4run","libG4processes.so","0x00000000003b9c54",54962624,63148998,9181816,109017
"g4run","libG4processes.so","0x00000000003ceaf4",54906919,28068353,4451864,192852
"g4run","libG4processes.so","0x00000000003bda54",54810910,48253160,12051982,271093
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusPChannelData, G4PionNucSampler>::getCrossSection",54772598,39844733,7657924,293908
"g4run","libG4processes.so","G4PhysicsVector::Value",54743186,130159830,21498930,305742
"g4run","libstdc++.so.6.0.30","std::string::push_back",54465629,190480746,30918062,67987
"g4run","libG4global.so","G4JTPolynomialSolver::QuadraticPolynomialIteration",54411185,55844857,7079857,275661
"g4run","libG4processes.so","0x00000000003c9574",53569009,35803971,6655683,250927
"g4run","libG4processes.so","0x00000000003b8224",53557556,38415777,9390067,199843
"g4run","libG4particles.so","G4AntiProton::Definition",53550530,28876273,5794269,209787
"g4run","libG4event.so","0x000000000001d080",53425452,74624441,11976593,109383
"g4run","libG4processes.so","G4BetheBlochModel::ComputeDEDXPerVolume",53407865,82053015,15706591,134315
"g4run","libstdc++.so.6.0.30","std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_int<long>",53092200,90185558,22170188,25490
"g4run","libG4processes.so","G4VPreCompoundFragment::Initialize",52991474,102636132,16060971,118316
"g4run","libG4processes.so","G4GeneratorPrecompoundInterface::Propagate",52970536,45782737,8672846,369873
"g4run","libG4processes.so","0x00000000003ca6c4",52874960,64143785,9126289,74146
"g4run","libG4geometry.so","0x000000000009fca4",52723181,69196088,10699082,274689
"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getMatrixElement",52678185,36145138,6264616,192853
"g4run","libG4processes.so","0x00000000003b8dc4",52677619,49422164,9448852,249313
"g4run","libG4particles.so","0x0000000000034db0",52456901,97386805,14550118,168985
"g4run","libG4geometry.so","G4Polycone::CalculateExtent",52416206,175322960,30880021,147557
"g4run","libG4processes.so","G4ICRU73QOModel::DEDXPerElement",52389316,124281549,22878469,183999
"g4run","libG4geometry.so","0x000000000009e600",51916856,95108899,14964851,439707
"g4run","libstdc++.so.6.0.30","std::istream::read",51770833,145182527,24579239,10955
"g4run","libG4processes.so","0x00000000003ce284",51658069,54991516,9806733,184070
"g4run","libpythia8.so","Pythia8::Sigma2Process::sigmaHatWrap",51632379,100651890,19659955,333608
"g4run","libG4processes.so","0x00000000003d27f4",51521426,42128590,10361382,333567
"g4run","libG4processes.so","0x00000000003c5dd4",51500388,27151058,5221297,240921
"g4run","libG4particles.so","G4SigmaMinus::Definition",51458312,23582022,5575681,163267
"g4run","libG4geometry.so","0x000000000009c9e0",51319232,63798595,5394445,13048
"g4run","libG4processes.so","G4VEmissionProbability::SampleEnergy",51248520,25280229,6225058,342105
"g4run","libG4particles.so","G4AntiNeutron::Definition",51102025,25765180,4489758,150842
"g4run","libG4processes.so","G4Diproton::Definition",50882583,62871864,8267466,238908
"g4run","libG4processes.so","0x00000000003b03a4",50865717,70387045,8403874,156091
"g4run","libG4geometry.so","0x000000000009f320",50807162,101730401,17202953,13888
"g4run","libG4geometry.so","G4Torus::Inside",50543352,34962580,3951151,138925
"g4run","libG4processes.so","0x00000000003c3bd4",50531329,75333239,9443020,218994
"g4run","libG4geometry.so","G4Torus::DistanceToIn",50500428,45225605,6339585,231083
"g4run","libG4processes.so","0x00000000003bf034",50383879,82233210,12037519,316901
"g4run","libG4particles.so","G4Triton::Definition",50326142,28943469,6159692,185430
"g4run","libG4processes.so","G4EvaporationChannel::EmittedFragment",50273736,95423627,11138048,306120
"g4run","libG4processes.so","0x00000000003b62c4",50225366,43853276,5638128,411387
"g4run","libG4geometry.so","G4Trd::Inside",50148965,58214188,6388331,123806
"g4run","ld-linux-x86-64.so.2","do_lookup_x",50091320,45084056,5555296,196852
"g4run","libG4processes.so","G4LowEGammaNuclearModel::ApplyYourself",50048245,24753426,3648759,176225
"g4run","libG4clhep.so","0x00000000000255e4",49989206,46914363,7841433,148175
"g4run","libG4processes.so","G4KM_NucleonEqRhs::EvaluateRhsGivenB",49603358,66030467,9076186,55167
"g4run","libG4processes.so","0x00000000003c9294",49585814,67364000,15205526,130456
"g4run","libG4processes.so","G4Decay::DecayIt",49436822,25604637,3449959,282462
"g4run","libG4geometry.so","0x000000000009cdd4",49366550,47992878,7851870,215401
"g4run","libG4processes.so","0x00000000003af3b4",49186909,54628446,8640482,247950
"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNewEstimate",48739881,43029542,5617301,176019
"g4run","libG4processes.so","G4CascadeDeexciteBase::explosion",48703763,27823648,5264712,288080
"g4run","libG4processes.so","0x00000000003b1934",48688912,42987852,11511570,382560
"g4run","libG4processes.so","G4CoulombBarrier::GetCoulombBarrier",48612686,70865754,10495772,233743
"g4run","libm.so.6","0x000000000000e2e0",48486803,48730735,8499969,243054
"g4run","libG4geometry.so","std::vector<HepGeom::Plane3D<double>, std::allocator<HepGeom::Plane3D<double> > >::_M_realloc_insert<HepGeom::Plane3D<double> >",48385184,93968616,14849862,111150
"g4run","libG4processes.so","G4NucleiModel::fillZoneVolumes",48383218,84064836,10022976,233270
"g4run","libG4processes.so","0x00000000003d1a34",48291608,51970534,12726011,160097
"g4run","libG4geometry.so","0x000000000009b184",48016652,80293111,8942728,90356
"g4run","libG4track.so","0x000000000000afc0",47941467,76324154,11069741,70388
"g4run","libG4processes.so","0x00000000003b2424",47789806,31570472,4741345,262031
"g4run","libG4processes.so","G4CrossSectionElastic::IsElementApplicable",47763517,55082252,10881014,152659
"g4run","libG4processes.so","0x00000000003d0ff4",47651262,57497066,12715609,176655
"g4run","libG4processes.so","0x00000000003c5dd0",47597472,92032438,11867379,77078
"g4run","libG4particles.so","G4SigmaPlus::Definition",47372852,35237388,5610233,151690
"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::TwoBodyDecayIt",47135072,12738709,1979491,112749
"g4run","libpythia8.so","Pythia8::Sigma2Process::set2KinMPI",47107883,101912348,22945627,234551
"g4run","libG4processes.so","0x00000000003bf464",47016034,81154927,15742988,324034
"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::basicAttrValueScan",47008795,87861930,17943944,95185
"g4run","libG4processes.so","0x00000000003b0674",46682776,32451267,8897853,181575
"g4run","libG4particles.so","G4AntiDeuteron::Definition",46628806,55245524,6169075,188336
"g4run","libG4processes.so","G4FermiBreakUpVI::IsApplicable",46505546,7182285,916125,235801
"g4run","libG4processes.so","0x00000000003d0374",46502274,55738996,7042906,121177
"g4run","libG4processes.so","G4TheoFSGenerator::ApplyYourself",46487784,41870081,4454898,115074
"g4run","libG4geometry.so","0x000000000009d6c4",46423273,46095607,7202623,202547
"g4run","libG4global.so","G4JTPolynomialSolver::Quadratic",46321938,61267570,6685882,145748
"g4run","libG4particles.so","G4XiMinus::Definition",46315382,26935250,4209229,191492
"g4run","libG4processes.so","G4LevelReader::ReadDataItem",46197741,65415733,18877545,56980
"g4run","libstdc++.so.6.0.30","std::locale::id::_M_id",46082797,75112334,18315265,71263
"g4run","libG4processes.so","0x00000000003c2d64",46016637,52825155,15215743,105991
"g4run","libG4processes.so","0x00000000003b1094",45646618,50878910,6400679,119229
"g4run","libG4processes.so","0x00000000003b2014",45560390,29083690,4590261,355871
"g4run","g4run","CMSMagneticField::CMSMagneticField",45381523,221606367,43749747,10727
"g4run","libG4geometry.so","0x000000000009d094",45354026,21641791,4614938,255555
"g4run","libG4processes.so","G4BraggModel::ElectronicStoppingPower",45333902,75697548,9140753,101286
"g4run","libG4processes.so","G4MuBetheBlochModel::ComputeCrossSectionPerElectron",45302304,42458173,3871625,156494
"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn",45292870,40776209,10138034,156411
"g4run","libG4processes.so","0x00000000003c4a04",45285430,50740376,10903151,118057
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaKin",45072402,81608185,8141876,253072
"g4run","libm.so.6","0x000000000000e300",45070491,75077899,10334966,22946
"g4run","libG4processes.so","G4FTFParticipants::GetList",45016371,96953560,20289794,138325
"g4run","libG4processes.so","G4BraggModel::MaxSecondaryEnergy",44977592,44139869,6394950,237497
"g4run","libG4processes.so","0x00000000003b57d4",44972765,26532874,4728005,200979
"g4run","libG4processes.so","0x00000000003b2fc4",44795426,90355347,18804549,102201
"g4run","libG4processes.so","G4LevelReader::LevelManager",44787769,115370443,17670907,83629
"g4run","libG4processes.so","G4BGGPionInelasticXS::GetIsoCrossSection",44515989,103270386,16743501,83940
"g4run","libG4geometry.so","0x000000000009c094",44467958,85620283,7534093,34431
"g4run","libstdc++.so.6.0.30","std::locale::~locale",44196010,96100605,20634935,95861
"g4run","libG4processes.so","0x00000000003ba824",44169519,64216720,11566573,101841
"g4run","libG4particles.so","G4He3::Definition",44058113,38264447,5923514,191673
"g4run","libG4processes.so","0x00000000003c6880",44047258,57442153,9509175,215476
"g4run","libG4processes.so","G4CascadeCoalescence::fillCluster",43594254,31719902,5853678,163421
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusPChannelData, G4PionNucSampler>::getCrossSection",43507312,28941403,4008487,209570
"g4run","libG4particles.so","G4VDecayChannel::IsOKWithParentMass",43429142,2472483,306730,59114
"g4run","libG4particles.so","G4AntiHe3::Definition",43089960,32350511,6252048,179409
"g4run","libG4processes.so","0x00000000003c19f0",43026463,59456178,10427129,141804
"g4run","libG4particles.so","G4AntiTriton::Definition",43004821,29628468,5062033,117930
"g4run","libG4processes.so","G4KalbachCrossSection::ComputePowerParameter",42944029,53310205,8965631,120674
"g4run","libG4particles.so","G4XiZero::Definition",42901917,22536692,4797518,196142
"g4run","libG4processes.so","G4EvaporationProbability::CrossSection",42881560,39430656,3955101,168949
"g4run","libG4processes.so","0x00000000003c65a4",42840920,36429504,6641811,221557
"g4run","libG4processes.so","G4EquilibriumEvaporator::getQF",42793828,73804007,15270318,138018
"g4run","libG4event.so","0x000000000001c770",42639815,77898484,7896393,29696
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find",42448759,68651488,16239032,57907
"g4run","libG4processes.so","0x00000000003acd14",42394952,50331581,9049191,197575
"g4run","libG4processes.so","0x00000000003bde64",42379115,62509425,11280326,179361
"g4run","libG4processes.so","0x00000000003ad8c0",42292890,58882129,8926123,144102
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiMinusNChannelData, G4PionNucSampler>::getCrossSection",42270788,53478030,6790703,274215
"g4run","libG4processes.so","G4LundStringFragmentation::Quark_AntiQuark_lastSplitting",42205548,25592442,4314120,201609
"g4run","libG4processes.so","0x00000000003b8220",42129755,36774943,7069773,294098
"g4run","libG4processes.so","G4HadronicInteraction::GetMinEnergy",42040745,28062675,3327399,213657
"g4run","libG4geometry.so","0x000000000009c890",41924145,82188136,12000617,302536
"g4run","libG4geometry.so","0x000000000009e1e0",41923236,40069213,8977209,101950
"g4run","libG4geometry.so","G4Torus::TorusRootsJT",41724439,29128856,2312622,202002
"g4run","libG4processes.so","0x00000000003b9620",41662136,62652544,10329560,142929
"g4run","libG4particles.so","G4Alpha::Definition",41629991,29820860,5571403,206943
"g4run","libG4processes.so","0x00000000003ad424",41578897,43218199,9535543,189682
"g4run","libG4geometry.so","0x000000000009a4c4",41425775,54944267,3137898,67828
"g4run","libG4processes.so","G4RToEConvForGamma::ComputeValue",41322512,54628675,3203225,39984
"g4run","libG4track.so","0x000000000000acf4",40949397,17193624,3959713,242389
"g4run","libG4processes.so","0x00000000003cf734",40921737,22850027,6707599,224192
"g4run","libG4processes.so","G4BGGNucleonElasticXS::GetIsoCrossSection",40917986,110522788,19525542,118266
"g4run","libG4processes.so","0x00000000003c6110",40901005,54623348,10156558,238010
"g4run","libG4processes.so","0x00000000003bbd94",40570783,34057568,8099474,481475
"g4run","libG4processes.so","G4NeutronKiller::PostStepDoIt",40461400,51114274,7084621,303708
"g4run","libG4processes.so","0x00000000003cd3e4",40143256,45745832,9602725,245029
"g4run","libG4tracking.so","0x0000000000013194",40093668,69467308,12742407,145246
"g4run","libstdc++.so.6.0.30","std::istream::_M_extract<double>",40041152,82803962,22089069,44939
"g4run","libG4geometry.so","0x000000000009b684",40009762,53611907,7358707,144147
"g4run","libG4geometry.so","0x000000000009db90",39984419,53674739,6164615,14842
"g4run","libG4processes.so","non-virtual thunk to G4CascadePPChannel::findCrossSection(double, double const (&) [30]) const",39760324,54625255,9404725,97250
"g4run","libG4particles.so","0x0000000000033f20",39491155,101109284,15168098,43843
"g4run","libG4processes.so","0x00000000003d1c24",39479087,46123550,9840772,191394
"g4run","libG4processes.so","std::__final_insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",39473069,25475530,5906937,286805
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3DJ1g::sigmaKin",39421433,45323611,5938343,204061
"g4run","libstdc++.so.6.0.30","std::operator>><char, std::char_traits<char>, std::allocator<char> >",39322258,89265995,20043971,57360
"g4run","libG4processes.so","G4MuBetheBlochModel::ComputeDEDXPerVolume",39289833,74288063,12352945,19462
"g4run","libpythia8.so","Pythia8::SimpleTimeShower::pT2nextQCD",39140087,64830310,12212782,127973
"g4run","libG4processes.so","0x00000000003bc254",39092204,22710582,6290762,139980
"g4run","libG4geometry.so","G4Torus::SolveNumericJT",39000691,36277408,6937214,238381
"g4run","libG4persistency.so","std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>",38961542,109095041,18833914,212873
"g4run","libpythia8.so","Pythia8::Settings::init",38950281,76265546,14282718,74997
"g4run","libG4processes.so","0x00000000003cbda4",38877240,80992774,12855273,128591
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroNChannelData, G4KaonSampler>::getCrossSection",38852129,80544695,13052566,136251
"g4run","libG4processes.so","0x00000000003c2e80",38851888,110689077,10555523,56824
"g4run","libG4processes.so","0x00000000003b28f4",38838080,28604215,3503292,264927
"g4run","libG4processes.so","0x00000000003b6e94",38837245,19107053,4501163,190792
"g4run","libG4processes.so","0x00000000003c9ef4",38796062,64229764,12119271,174942
"g4run","libstdc++.so.6.0.30","std::basic_filebuf<char, std::char_traits<char> >::xsgetn",38709777,81302504,10050830,11684
"g4run","libG4geometry.so","0x000000000009b124",38497995,30552065,3780353,162049
"g4run","libG4processes.so","0x00000000003ca734",38210946,31090681,5662761,136451
"g4run","libG4processes.so","0x00000000003c1ac4",38106160,25374836,3704161,154053
"g4run","libG4processes.so","G4CascadeSampler<31, 6>::findMultiplicity",37999052,53555334,12533982,17610
"g4run","libG4processes.so","0x00000000003b6d30",37923228,40159060,6398870,72049
"g4run","libG4processes.so","G4ElementaryParticleCollider::generateSCMpionAbsorption",37786613,45315364,10426660,255468
"g4run","libG4processes.so","0x00000000003b62d0",37771771,53779583,8786087,192399
"g4run","libG4processes.so","0x00000000003b1b04",37675539,55362366,4770885,111856
"g4run","libG4processes.so","0x00000000003bf1e4",37640904,30615647,6419371,173348
"g4run","libG4processes.so","0x00000000003c2b10",37574671,65055765,10146391,215481
"g4run","libG4processes.so","G4HadronStoppingProcess::AtRestDoIt",37567881,26779950,4639068,187281
"g4run","libG4geometry.so","0x000000000009d620",37502036,60627440,8674839,113160
"g4run","libG4processes.so","G4Scatterer::GetTimeToInteraction",37471291,58737895,9800781,133084
"g4run","libG4processes.so","0x00000000003c41c4",37367043,65123988,7694013,86846
"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::IsOKWithParentMass",37287553,1077688,0,29888
"g4run","libG4processes.so","0x00000000003bd644",37169076,36646120,11130782,238757
"g4run","libG4processes.so","G4VPartonStringModel::Scatter",37094167,14139702,1852449,185589
"g4run","libpythia8.so","Pythia8::PDF::xfRaw",37035754,72998072,12852498,62460
"g4run","libG4processes.so","0x00000000003b0050",36996400,51736946,9370894,66904
"g4run","libG4processes.so","0x00000000003d0c14",36820513,36750050,7090134,180376
"g4run","libG4global.so","G4JTPolynomialSolver::RealPolynomialIteration",36719147,20486639,4406621,213991
"g4run","libG4geometry.so","0x000000000009e410",36718413,51426262,7639863,97532
"g4run","libG4processes.so","G4CascadeCoalescence::fillCluster",36616503,89169869,14460286,167274
"g4run","libG4geometry.so","0x000000000009db94",36513805,24627840,3689041,99747
"g4run","libG4processes.so","0x00000000003d04e4",36502136,71290775,7299539,94344
"g4run","libG4particles.so","G4OmegaMinus::Definition",36361440,19174162,4032107,130849
"g4run","libxerces-c-3.2.so","xercesc_3_2::DOMParentNode::appendChildFast",36279816,94711073,21311342,29550
"g4run","libG4processes.so","0x00000000003d4e34",36264256,53004688,7782110,155814
"g4run","libG4processes.so","G4Fancy3DNucleus::GetNextNucleon",36242181,81352562,14356496,156785
"g4run","libc.so.6","__mpn_mul_1",36198903,75085149,21572619,56287
"g4run","libG4processes.so","0x00000000003b6724",36129131,23441166,4125917,291957
"g4run","libG4geometry.so","0x000000000009f1e4",36080825,29443427,4113185,116816
"g4run","libG4processes.so","G4eCoulombScatteringModel::SampleSecondaries",36046966,11349170,2453482,284491
"g4run","libG4processes.so","0x00000000003b9720",36034977,52761719,8072539,118315
"g4run","libG4particles.so","G4IonTable::FindIonInMaster",36025098,2030819,368015,66161
"g4run","libG4particles.so","std::_Rb_tree<G4String, std::pair<G4String const, G4ParticleDefinition*>, std::_Select1st<std::pair<G4String const, G4ParticleDefinition*> >, std::less<G4String>, std::allocator<std::pair<G4String const, G4ParticleDefinition*> > >::find",36022863,7997886,4264097,173721
"g4run","libG4track.so","G4ParticleChangeForDecay::Initialize",35792805,6255842,1839735,153791
"g4run","libpythia8.so","Pythia8::MultipartonInteractions::jetCrossSection",35639422,45867009,13945685,329318
"g4run","libG4processes.so","0x00000000003b0f84",35636980,39831701,5768576,134971
"g4run","libG4processes.so","G4Fancy3DNucleusHelperForSortInZ",35626233,63658563,9976619,545317
"g4run","libG4processes.so","0x00000000003b2bb0",35420890,36273077,8922051,78812
"g4run","libG4event.so","0x000000000001c2d4",35294252,16797549,4079134,181463
"g4run","libG4global.so","G4PhysicsLogVector::G4PhysicsLogVector",35274798,40156515,7324191,45002
"g4run","libG4geometry.so","0x000000000009e414",35236617,49670076,5622482,191435
"g4run","libpythia8.so","std::vector<double, std::allocator<double> >::_M_fill_insert",35087326,15651632,5206982,261116
"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4Fancy3DNucleusHelper*, std::vector<G4Fancy3DNucleusHelper, std::allocator<G4Fancy3DNucleusHelper> > >, long, __gnu_cxx::__ops::_Iter_less_iter>",34863024,39631503,3326429,851688
"g4run","libG4geometry.so","0x000000000009f594",34845427,62543623,9357743,101135
"g4run","libG4processes.so","0x00000000003d3bc4",34845191,18414951,3280525,239132
"g4run","libG4processes.so","G4PreCompoundFragment::CrossSection",34691367,56963581,6943988,28232
"g4run","libG4geometry.so","0x000000000009dff4",34613306,30635605,5300784,159376
"g4run","libG4processes.so","G4NuclearFermiDensity::GetDeriv",34108384,60553539,7704903,24970
"g4run","libstdc++.so.6.0.30","std::string::reserve",34061548,53945037,15961763,28570
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePiPlusNChannelData, G4PionNucSampler>::getCrossSection",34018536,31203968,3031876,130055
"g4run","libG4tracking.so","0x0000000000013db4",33828144,55819236,9598500,92515
"g4run","libG4processes.so","0x00000000003aeee4",33463865,30872620,2953181,113278
"g4run","libG4particles.so","G4Ions::FloatLevelBase",33425038,6294962,2030731,299093
"g4run","libG4processes.so","0x00000000003c6a14",33297890,20484344,4283141,95091
"g4run","libG4geometry.so","G4BoundingEnvelope::G4BoundingEnvelope",33251967,104453113,15843282,123980
"g4run","libG4processes.so","0x00000000003c9170",33178457,74734568,8546725,45612
"g4run","libG4processes.so","0x00000000003ce5b4",33138988,74842394,10179162,127460
"g4run","libG4processes.so","G4CascadeCoalescence::fillCluster",33100763,40762081,7450777,159105
"g4run","libG4processes.so","0x00000000003cd794",33047625,93376198,10972907,23962
"g4run","libG4processes.so","G4CascadeSampler<31, 6>::findFinalStateIndex",33028028,42312318,11649223,20060
"g4run","libG4processes.so","0x00000000003b1ea4",32947636,26274872,3876893,81658
"g4run","libG4processes.so","0x00000000003ad9b4",32919671,13969701,3851933,227740
"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial",32876319,39744221,6063413,157616
"g4run","libG4processes.so","0x00000000003cd584",32686130,28659227,4171755,148850
"g4run","libG4geometry.so","0x000000000009c1f4",32649121,84158590,10136200,104578
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getCrossSection",32552957,72514131,11321263,213956
"g4run","libG4processes.so","0x00000000003c4264",32485122,56710960,5681031,190282
"g4run","libstdc++.so.6.0.30","std::__convert_to_v<double>",31976777,73641000,13055970,36793
"g4run","libpythia8.so","std::vector<int, std::allocator<int> >::reserve",31921827,27273810,5124257,166503
"g4run","libstdc++.so.6.0.30","std::getline<char, std::char_traits<char>, std::allocator<char> >",31860378,64883233,11155669,39179
"g4run","libG4processes.so","G4FissionBarrier::BarashenkovFissionBarrier",31265628,7704338,909062,90026
"g4run","libxerces-c-3.2.so","xercesc_3_2::IGXMLScanner::buildAttList",31241341,76139496,15356921,67984
"g4run","libG4processes.so","0x00000000003b86c4",31203994,22956931,4660952,114787
"g4run","libG4processes.so","0x00000000003d1c20",31130909,77624335,12235398,101014
"g4run","libG4processes.so","0x00000000003d2fc4",31025222,19999821,2609920,126081
"g4run","libG4processes.so","0x00000000003bf460",30899216,55401977,11180083,206907
"g4run","libm.so.6","0x000000000000e2e4",30895330,20170699,4645287,141590
"g4run","libG4processes.so","0x00000000003af674",30775901,24892749,4041090,163853
"g4run","libG4processes.so","0x00000000003bf304",30702783,20155348,3147683,195481
"g4run","libG4processes.so","0x00000000003b5040",30666640,42330345,7512652,109841
"g4run","libG4processes.so","0x00000000003aef64",30662490,26103970,1767498,133309
"g4run","libG4processes.so","0x00000000003b2584",30606976,24133341,3524070,76887
"g4run","libG4processes.so","0x00000000003ad194",30280117,58374548,7117089,110859
"g4run","libG4geometry.so","G4Trap::GetVertices",30233824,97413112,9008406,107336
"g4run","libG4processes.so","G4InuclElementaryParticle::~G4InuclElementaryParticle",30192409,35878546,4743733,249928
"g4run","libG4processes.so","0x00000000003b0054",30127330,22312397,6006076,92485
"g4run","libG4processes.so","0x00000000003d44f4",30061849,14279937,5005212,116500
"g4run","libG4processes.so","0x00000000003c2b14",30026591,68313089,9219857,129107
"g4run","libG4processes.so","0x00000000003bbba4",29993078,17351014,1384843,156624
"g4run","libG4processes.so","0x00000000003afcd0",29647481,52956775,7623056,159291
"g4run","libG4processes.so","0x00000000003c9a44",29602633,26240491,6440579,89710
"g4run","libstdc++.so.6.0.30","std::has_facet<std::ctype<char> >",29595806,73061549,11927972,38941
"g4run","libG4processes.so","0x00000000003b05d4",29532199,30151825,4507686,150711
"g4run","libG4global.so","G4CacheReference<double>::cache",29458627,11789558,3119478,126207
"g4run","libG4geometry.so","0x000000000009e274",29291117,38652183,4259645,98266
"g4run","libG4processes.so","0x00000000003b6d34",29288513,29059123,3005056,108034
